rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9842365,10,66.8,0,678,-3.5759046094038824,,
0.9634974999999999,20,77.5,1,1570,-4.5944706338078305,,
0.9484314999999998,30,72.93333333333334,2,2218,-4.4090955973499835,,
0.935458,40,68.4,3,2776,-4.11273392138321,,
0.9078835000000001,50,78.24,5,3962,-4.739542887427535,,
0.8984672499999998,60,71.78333333333333,5,4367,-4.327101942468897,,
0.8822387499999998,70,71.35714285714286,6,5065,-4.312889411443983,,
0.8458757500000001,80,81.8625,9,6629,-5.05552319914848,,
0.8143720000000002,90,87.71111111111111,11,7984,-5.551424227327566,,
0.7850537500000002,100,91.45,14,9245,-5.820374968576881,,
0.7494347500000003,110,99.99,20,10777,-6.311632298353418,384,0.07399712093683775
0.71386225,120,106.37,30,12307,-6.741793045886218,1152,0.08369895384930714
0.674221,130,116.94,42,14012,-7.351053254589081,2000,0.07488062370975967
0.6503665000000001,140,121.62,49,15038,-7.709722397715092,2512,0.020665464908233844
0.6160960000000002,150,124.5,59,16512,-7.828531313386825,3248,0.06786030746297911
0.5861732499999999,160,133.32,68,17799,-8.35220186316801,3896,0.0496187548560556
0.5463692499999998,170,143.46,80,19511,-8.748199859411624,4752,0.050431728130206466
0.5224217499999999,180,138.12,88,20541,-8.247698079529293,5264,0.06876626261509955
0.4971954999999998,190,135.42,95,21626,-7.8551975297399705,5808,0.04109740481362678
0.47659600000000013,200,131.67,102,22512,-7.444143968639384,6248,0.05096723005408421
0.45992575000000036,210,123.52,107,23229,-6.964127933333183,6608,0.11451996117830276
0.44011675000000017,220,116.74,113,24081,-6.359288846079883,7040,0.14227901300182566
0.4216097500000002,230,107.65,119,24877,-5.771665693739477,7432,0.060190447547938675
0.39282625000000004,240,109.77,129,26115,-5.694308097824655,8056,0.09142881794832647
0.3661120000000001,250,106.52,135,27264,-5.426213644234773,8624,0.08826215099543333
