rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,train/loss,train/n_updates
106.9,-10.690000000000028,10,0.9749132499999998,1,1079,,
104.35,-10.435000000000034,20,0.9510122500000002,2,2107,,
89.16666666666667,-8.916666666666687,30,0.9371087499999999,3,2705,,
95.725,-9.572500000000018,40,0.9100457500000003,4,3869,,
99.78,-9.978000000000018,50,0.8828432500000002,6,5039,,
94.9,-9.490000000000018,60,0.8662195000000001,7,5754,,
91.57142857142857,-9.157142857142874,70,0.8493400000000001,9,6480,,
100.6875,-10.06875000000002,80,0.81086125,11,8135,,
102.77777777777777,-10.2777777777778,90,0.7828450000000002,13,9340,,
110.82,-11.082000000000026,100,0.7400184999999999,22,11182,0.07515241846704157,584
107.53,-10.753000000000029,110,0.7225809999999998,28,11932,0.10407516382838367,960
109.07,-10.907000000000028,120,0.6950995,36,13114,0.05768127817464119,1552
122.74,-12.274000000000033,130,0.64941325,51,15079,0.11814114637672901,2536
119.21,-11.921000000000033,140,0.6305575,57,15890,0.07957377055572579,2944
124.54,-12.454000000000034,150,0.5909627500000002,70,17593,0.050880646409495967,3792
119.63,-11.963000000000033,160,0.5857547500000002,72,17817,0.10139078191423323,3904
127.58,-12.758000000000036,170,0.5503915000000004,83,19338,0.07209279313974548,4664
122.0,-12.200000000000035,180,0.52488625,91,20435,0.083925168539281,5216
123.67,-12.367000000000033,190,0.4929872500000001,102,21807,0.05295945285615744,5896
115.21,-11.521000000000024,200,0.4698302500000001,110,22803,0.11882847231754567,6400
124.6,-12.46000000000003,210,0.43056099999999997,123,24492,0.05427238711854443,7240
123.71,-12.371000000000024,220,0.4051487499999997,131,25585,0.06630768263858045,7792
119.24,-11.92400000000002,230,0.36985524999999986,143,27103,0.07661523776187096,8544
122.37,-12.237000000000023,240,0.34372225,152,28227,0.07896921671635937,9112
116.62,-11.66200000000002,250,0.31749625000000015,160,29355,0.07968225548393093,9672
123.04,-12.304000000000022,260,0.29736174999999987,167,30221,0.12445928700617515,10104
116.75,-11.675000000000018,270,0.27662275000000025,174,31113,0.13636927305196878,10552
117.54,-11.754000000000017,280,0.24928074999999983,183,32289,0.09244725204189308,11144
114.89,-11.489000000000011,290,0.22354300000000005,192,33396,0.035684968665009364,11696
110.41,-11.041000000000011,300,0.21080200000000016,196,33944,0.11606925091473386,11968
103.61,-10.361000000000008,310,0.18734274999999978,204,34953,0.10672873299336061,12472
104.23,-10.423000000000004,320,0.16048899999999988,214,36108,0.09475362973171286,13048
100.29,-10.029,330,0.13435600000000014,223,37232,0.08489082215237431,13608
95.48,-9.547999999999998,340,0.11940625000000027,228,37875,0.07225296569231432,13936
90.12,-9.011999999999997,350,0.10564224999999994,233,38467,0.02543851216614712,14232
91.59,-9.158999999999997,360,0.08209000000000011,241,39480,0.11950328257807996,14736
93.07,-9.306999999999997,370,0.07,249,40520,0.12069656292442232,15256
92.12,-9.212000000000002,380,0.07,257,41601,0.08666101840208285,15800
88.79,-8.879000000000001,390,0.07,263,42375,0.0972896330349613,16184
94.15,-9.415,400,0.07,271,43459,0.08619677745446097,16728
89.54,-8.953999999999997,410,0.07,275,44007,0.11248134818742983,17000
84.07,-8.406999999999996,420,0.07,280,44615,0.062243867985671386,17304
79.09,-7.908999999999999,430,0.07,285,45241,0.08665575869963504,17616
77.56,-7.755999999999999,440,0.07,289,45731,0.10031593849998899,17864
75.14,-7.5139999999999985,450,0.07,292,46081,0.13391253625741228,18040
71.94,-7.193999999999999,460,0.07,297,46774,0.12447782390518114,18384
65.95,-6.594999999999996,470,0.07,301,47215,0.11377995667862706,18600
67.81,-6.7809999999999935,480,0.07,311,48482,0.11426800908520818,19240
66.2,-6.619999999999994,490,0.07,316,49095,0.174024035804905,19544
67.47,-6.746999999999998,500,0.07,326,50306,0.16170002322178334,20152
66.68,-6.667999999999996,510,0.07,330,50775,0.07937276115990244,20384
70.04,-7.003999999999998,520,0.07,337,51719,0.1765061930345837,20856
73.95,-7.394999999999999,530,0.07,345,52736,0.19095696229487658,21360
75.72,-7.571999999999999,540,0.07,350,53403,0.11726312630344182,21696
81.13,-8.113000000000001,550,0.07,357,54294,0.1678535519167781,22144
78.41,-7.841000000000001,560,0.07,361,54715,0.19339850472169928,22352
80.72,-8.072000000000001,570,0.07,366,55387,0.13969056674977764,22688
74.86,-7.486000000000001,580,0.07,372,56068,0.05329552467446774,23032
72.97,-7.297000000000001,590,0.07,375,56492,0.11699056101497263,23240
69.35,-6.935000000000001,600,0.07,382,57341,0.19313558348221704,23664
71.26,-7.125999999999997,610,0.07,387,58001,0.09386354085290805,24000
69.08,-6.907999999999999,620,0.07,393,58727,0.11630023253383115,24360
67.1,-6.709999999999999,630,0.07,399,59546,0.14193540439009666,24768
70.72,-7.071999999999998,640,0.07,408,60575,0.2067414822813589,25280
68.43,-6.842999999999998,650,0.07,413,61237,0.1440834073582664,25616
69.81,-6.980999999999998,660,0.07,418,61796,0.19177609030157328,25896
65.85,-6.584999999999996,670,0.07,420,62072,0.054170455783605576,26032
64.11,-6.410999999999996,680,0.07,424,62579,0.030527767987223342,26288
65.14,-6.513999999999995,690,0.07,428,63106,0.15930128339095972,26552
61.96,-6.195999999999997,700,0.07,433,63637,0.09457630792167038,26816
61.83,-6.182999999999998,710,0.07,438,64284,0.11759444890776649,27136
58.25,-5.824999999999994,720,0.07,441,64652,0.17818792682373896,27320
55.07,-5.506999999999994,730,0.07,446,65153,0.14632292342139408,27576
48.82,-4.881999999999994,740,0.07,449,65557,0.04386911049368791,27776
52.06,-5.205999999999996,750,0.07,456,66543,0.2075288401101716,28264
54.5,-5.449999999999996,760,0.07,463,67346,0.1704703572904691,28672
60.82,-6.081999999999996,770,0.07,470,68254,0.09558147384086624,29120
62.48,-6.247999999999996,780,0.07,475,68927,0.12047684867866337,29456
67.34,-6.7339999999999955,790,0.07,484,69940,0.10782596585340798,29968
69.33,-6.932999999999996,800,0.07,490,70670,0.12269174330867827,30328
67.83,-6.782999999999996,810,0.07,493,71167,0.1093233940191567,30576
73.92,-7.391999999999996,820,0.07,501,72144,0.07164434198057279,31064
77.41,-7.740999999999997,830,0.07,508,72994,0.16136626189108938,31496
82.33,-8.232999999999999,840,0.07,515,73890,0.15983291249722242,31944
78.89,-7.888999999999997,850,0.07,521,74532,0.1339628460118547,32264
77.64,-7.763999999999997,860,0.07,526,75210,0.12355836312053725,32600
75.08,-7.5079999999999965,870,0.07,531,75862,0.12168661018949933,32928
77.83,-7.782999999999999,880,0.07,538,76810,0.13530826871283352,33400
78.3,-7.830000000000002,890,0.07,547,77870,0.14625960739795119,33928
78.49,-7.849000000000001,900,0.07,552,78619,0.07093451026594266,34304
80.68,-8.068000000000001,910,0.07,558,79335,0.14827315346337855,34664
82.84,-8.284000000000002,920,0.07,567,80528,0.1903592310845852,35256
83.11,-8.311000000000003,930,0.07,574,81405,0.2099977439502254,35696
84.17,-8.417000000000002,940,0.07,582,82407,0.18289722927147523,36200
85.66,-8.566000000000004,950,0.07,589,83198,0.09496938670054078,36592
87.67,-8.767000000000003,960,0.07,596,84077,0.18245177605422214,37032
89.89,-8.989000000000004,970,0.07,603,84951,0.1414559680270031,37472
93.04,-9.304000000000004,980,0.07,613,86214,0.13615303864935413,38104
94.69,-9.469000000000005,990,0.07,622,87439,0.08535585249774158,38712
101.08,-10.108000000000011,1000,0.07,633,88827,0.15136050333967432,39408
101.35,-10.135000000000012,1010,0.07,638,89570,0.10879594390280545,39784
102.84,-10.284000000000015,1020,0.07,649,90912,0.15259444469120353,40448
105.02,-10.502000000000015,1030,0.07,657,92007,0.2237067660316825,41000
103.33,-10.333000000000013,1040,0.07,664,92840,0.11004488856997341,41416
105.77,-10.57700000000002,1050,0.07,672,93875,0.16089402028592303,41936
103.93,-10.393000000000015,1060,0.07,678,94570,0.17507697793189436,42280
99.56,-9.956000000000016,1070,0.07,681,95007,0.02107575995614752,42496
93.63,-9.363000000000012,1080,0.07,686,95677,0.11212248902302235,42832
90.82,-9.082000000000011,1090,0.07,694,96621,0.188663667649962,43304
82.02,-8.202000000000009,1100,0.07,698,97129,0.15956791548524052,43560
79.91,-7.9910000000000085,1110,0.07,702,97661,0.14633077144389972,43824
77.89,-7.789000000000004,1120,0.07,711,98801,0.13681270787492394,44400
76.46,-7.646000000000004,1130,0.07,718,99753,0.1350626591593027,44872
75.94,-7.594000000000006,1140,0.07,724,100534,0.13615248270798475,45264
73.47,-7.347000000000003,1150,0.07,730,101322,0.16797788470285013,45656
76.7,-7.670000000000005,1160,0.07,739,102340,0.13705899892374873,46168
83.63,-8.363000000000008,1170,0.07,748,103470,0.16384088713675737,46728
88.85,-8.885000000000012,1180,0.07,758,104662,0.08445157157257199,47328
84.91,-8.491000000000009,1190,0.07,762,105212,0.13474151989794336,47600
89.91,-8.991000000000012,1200,0.07,769,106220,0.14852973527740687,48104
91.55,-9.155000000000012,1210,0.07,775,106916,0.08443827633163892,48456
89.84,-8.984000000000014,1220,0.07,782,107885,0.12357147005968727,48936
91.03,-9.103000000000014,1230,0.07,790,108956,0.20835208892822266,49472
97.87,-9.787000000000013,1240,0.07,802,110421,0.2163439600262791,50208
97.75,-9.775000000000013,1250,0.07,808,111197,0.1004419872770086,50592
97.79,-9.779000000000014,1260,0.07,817,112219,0.08765017741825432,51104
92.49,-9.249000000000013,1270,0.07,822,112819,0.10742417169967666,51408
92.51,-9.25100000000001,1280,0.07,831,114013,0.11685822397703305,52000
91.82,-9.182000000000011,1290,0.07,835,114494,0.1956728522782214,52240
88.01,-8.801000000000005,1300,0.07,839,115121,0.22369760531000793,52560
87.5,-8.750000000000005,1310,0.07,845,115766,0.2455471932189539,52880
85.66,-8.566000000000004,1320,0.07,851,116551,0.10824102559126914,53272
79.83,-7.983000000000004,1330,0.07,854,117039,0.14780989376595244,53512
71.33,-7.133000000000001,1340,0.07,859,117654,0.15141697943909094,53824
71.78,-7.178000000000003,1350,0.07,865,118475,0.17515223158989102,54232
68.95,-6.894999999999998,1360,0.07,871,119214,0.12568987082340755,54600
69.08,-6.907999999999999,1370,0.07,876,119827,0.15208719461224973,54912
70.1,-7.009999999999999,1380,0.07,886,121123,0.18912965100025758,55560
73.86,-7.385999999999999,1390,0.07,892,121980,0.16434478340670466,55984
77.32,-7.732,1400,0.07,900,122953,0.1668343476485461,56472
77.97,-7.797,1410,0.07,905,123663,0.13181795255513862,56824
75.03,-7.502999999999998,1420,0.07,909,124154,0.2781465114094317,57072
78.21,-7.820999999999998,1430,0.07,916,124960,0.2897420581430197,57472
78.15,-7.814999999999998,1440,0.07,921,125569,0.07646072091301903,57784
78.56,-7.855999999999997,1450,0.07,928,126431,0.19713650917401537,58208
76.74,-7.673999999999998,1460,0.07,932,126988,0.06251499737845734,58488
74.8,-7.48,1470,0.07,936,127407,0.15556201222352684,58696
68.85,-6.8849999999999945,1480,0.07,942,128108,0.14581448782701045,59048
73.48,-7.347999999999994,1490,0.07,952,129428,0.13674196816282347,59712
68.75,-6.8749999999999964,1500,0.07,956,129928,0.18647512793540955,59960
67.7,-6.769999999999997,1510,0.07,961,130533,0.13057240459602326,60264
67.06,-6.705999999999997,1520,0.07,965,130960,0.26565377932274714,60472
70.08,-7.007999999999994,1530,0.07,974,132068,0.09499284066259861,61032
72.95,-7.294999999999995,1540,0.07,981,132964,0.1601516754599288,61480
72.14,-7.213999999999995,1550,0.07,987,133745,0.11746738734655082,61872
75.47,-7.546999999999997,1560,0.07,995,134635,0.09959427392459475,62312
79.07,-7.906999999999996,1570,0.07,1001,135414,0.11431749520124868,62704
75.08,-7.5079999999999965,1580,0.07,1004,135716,0.25735228415578604,62856
69.22,-6.9219999999999935,1590,0.07,1010,136450,0.1853500371798873,63224
73.4,-7.3399999999999945,1600,0.07,1017,137368,0.27102501143235713,63680
72.73,-7.272999999999996,1610,0.07,1021,137906,0.16154468903550878,63952
73.11,-7.3109999999999955,1620,0.07,1025,138371,0.16773387911962345,64184
70.98,-7.097999999999996,1630,0.07,1032,139266,0.15766086394432932,64632
