time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/n_updates,train/loss
1,128.6,10,1296,0.9698679999999998,-7.470598175688704,,
3,125.65,20,2533,0.9411077499999998,-7.2458372216312,,
4,109.53333333333333,30,3316,0.9229029999999998,-6.23819892397143,,
8,139.2,40,5608,0.8696140000000002,-8.85277821320391,,
9,127.48,50,6424,0.8506419999999999,-8.405918813577404,,
11,123.53333333333333,60,7472,0.8262760000000002,-8.385226997194158,,
13,123.12857142857143,70,8689,0.7979807500000002,-8.265153846620715,,
16,123.925,80,9994,0.7676395000000003,-8.266277884422824,,
27,128.61111111111111,90,11665,0.7287887500000002,-8.508682249699529,832,0.04678504992261878
38,128.73,100,12973,0.6983777500000002,-8.38650633321101,1480,0.01896922856758465
48,130.23,110,14419,0.66475825,-8.552306528999615,2208,0.019517303320753854
55,128.08,120,15441,0.6409967500000002,-8.578487220727817,2720,0.058050238571013324
65,133.17,130,16733,0.6109577500000001,-9.004182399349382,3360,0.028846175846410915
78,127.45,140,18453,0.5709677499999999,-8.252250933951784,4224,0.039277753443457186
82,125.92,150,19116,0.5555530000000001,-7.896102138032055,4552,0.040495390829164535
88,122.24,160,19796,0.5397430000000003,-7.429959415552832,4896,0.08813785770325921
97,122.3,170,21019,0.5113082500000004,-7.271649281610606,5504,0.05965897784335539
104,117.91,180,21885,0.4911737500000001,-6.921935789092748,5936,0.06146016615093686
111,110.52,190,22817,0.46950475000000014,-6.304088118701494,6408,0.08009090821724385
114,102.26,200,23299,0.45829825,-5.786675448920086,6648,0.09822763240663335
120,95.7,210,24089,0.4399307499999999,-5.271192379871344,7040,0.05139281367883086
126,92.15,220,24756,0.4244230000000001,-4.843777336758349,7376,0.03308715179446153
131,86.2,230,25453,0.40821775000000027,-4.3154986859670394,7720,0.08308945328462869
136,75.24,240,26077,0.3937097500000002,-3.6857593958751216,8032,0.08884835889330134
142,76.09,250,26825,0.3763187499999998,-3.7467094612733742,8408,0.07916817720979452
145,73.34,260,27230,0.3669025,-3.5806796355815487,8608,0.053627765097189695
149,66.52,270,27771,0.35432425000000034,-3.2329135230314363,8880,0.061153470422141254
155,65.54,280,28539,0.33646825,-3.1488861637380183,9264,0.10146804194664583
160,62.01,290,29118,0.3230065000000001,-2.9938931261195365,9552,0.10894796310458332
164,62.71,300,29670,0.3101725000000002,-3.0076879815358644,9832,0.08345432730857283
168,59.93,310,30182,0.29826850000000016,-2.8713690236099523,10088,0.04339403472840786
172,57.89,320,30645,0.2875037500000004,-2.804506112685944,10320,0.11880703218048438
176,56.53,330,31206,0.2744605000000001,-2.7562912749304527,10600,0.08329890575259924
181,56.05,340,31782,0.26106850000000015,-2.735820233404756,10888,0.10758719104342163
186,55.09,350,32434,0.2459095,-2.6552747807844437,11216,0.12586307676974684
191,57.48,360,33078,0.23093649999999988,-2.7913891459474174,11536,0.01635099737904966
197,59.19,370,33790,0.21438250000000048,-2.9632986719248993,11888,0.11086391715798527
200,55.37,380,34176,0.20540799999999992,-2.7745478002286177,12080,0.1099297619657591
205,54.79,390,34697,0.19329475000000007,-2.714049945477471,12344,0.08192715281620622
210,56.62,400,35432,0.17620600000000008,-2.821170095785783,12712,0.09094496571924537
214,56.08,410,35890,0.16555750000000002,-2.7831560222629226,12944,0.1375588244991377
218,56.11,420,36356,0.15472299999999983,-2.7254700636831113,13176,0.09448843926656991
221,54.89,430,36795,0.14451625000000012,-2.6202308622955544,13392,0.11882462335051969
225,53.24,440,37206,0.13496049999999993,-2.509220620116979,13600,0.17383747082203627
228,50.22,450,37556,0.1268229999999998,-2.3947975685972818,13776,0.09342187410220504
233,49.92,460,38170,0.11254750000000024,-2.292330035644706,14080,0.09256908984389156
237,48.06,470,38696,0.10031800000000024,-2.0800636477348293,14344,0.10917420196346939
241,49.17,480,39193,0.08876275000000033,-2.0871054190741076,14592,0.06274704646784812
245,47.84,490,39581,0.07974175000000017,-2.0649614302037373,14784,0.10291093937121332
250,46.53,500,40185,0.07,-2.0139141929134623,15088,0.0907397661358118
253,45.78,510,40568,0.07,-1.9858774059079087,15280,0.056983972899615765
257,45.46,520,41002,0.07,-2.0552078778950382,15496,0.0852183165261522
262,47.06,530,41601,0.07,-2.1043866311889867,15800,0.09835186449345201
266,48.39,540,42145,0.07,-2.16459741760068,16072,0.11782577144913375
271,49.55,550,42611,0.07,-2.207770020060016,16304,0.12631529942154884
274,47.44,560,43014,0.07,-2.17488622484061,16504,0.15292261878494173
277,46.15,570,43411,0.07,-2.1000025723722824,16704,0.10947868600487709
280,44.63,580,43756,0.07,-2.060930136267219,16872,0.2003152270335704
283,43.96,590,44077,0.07,-2.000532026757417,17032,0.1148664248175919
286,41.54,600,44439,0.07,-1.8511560765727035,17216,0.10218281706329435
289,40.88,610,44756,0.07,-1.7843822870947816,17376,0.11454407777637243
292,40.24,620,45126,0.07,-1.692810960233593,17560,0.16232932079583406
295,37.87,630,45488,0.07,-1.6848157152598504,17736,0.12933661346323788
299,36.75,640,45920,0.07,-1.6465976986055173,17952,0.1052018019836396
303,36.52,650,46363,0.07,-1.5795378868611032,18176,0.17494003369938582
306,36.59,660,46773,0.07,-1.547124338692805,18384,0.07448581093922257
309,36.72,670,47183,0.07,-1.5736682239304642,18584,0.15548336086794734
313,37.93,680,47649,0.07,-1.6418258646882313,18824,0.12653346196748316
316,38.53,690,48030,0.07,-1.67691534140968,19008,0.1284687533043325
320,39.1,700,48449,0.07,-1.7518075404689566,19224,0.1051430085208267
321,37.79,710,48635,0.07,-1.7190108171133744,19312,0.14886700455099344
324,36.9,720,48916,0.07,-1.7081894273692837,19456,0.13463114947080612
327,36.86,730,49274,0.07,-1.6283692702086068,19632,0.18703635537531227
330,36.33,740,49653,0.07,-1.6160218202631151,19824,0.1327248951420188
333,35.36,750,49999,0.07,-1.5994032454849412,19992,0.10960085014812648
336,35.47,760,50420,0.07,-1.5972806985284922,20208,0.1749923462048173
339,34.94,770,50777,0.07,-1.5898583301949447,20384,0.17336033657193184
343,34.67,780,51216,0.07,-1.595286596315585,20600,0.10125350521411747
345,33.96,790,51526,0.07,-1.5580920847049926,20760,0.09151647775433958
348,33.32,800,51881,0.07,-1.526420181983503,20936,0.13579756277613342
351,34.47,810,52182,0.07,-1.5481505725174673,21088,0.1386945080012083
354,35.48,820,52564,0.07,-1.5537850372137378,21280,0.20026752725243568
357,35.32,830,52906,0.07,-1.5609672340167093,21448,0.14922635280527174
362,37.02,840,53455,0.07,-1.6693040289091345,21720,0.057463784934952855
364,36.75,850,53774,0.07,-1.6719065638124846,21880,0.14607088710181415
366,36.24,860,54144,0.07,-1.6703770510142304,22064,0.13874539313837886
369,37.09,870,54586,0.07,-1.7157337155457442,22288,0.14383935369551182
372,36.46,880,54962,0.07,-1.629745919432221,22480,0.14867566642351449
376,36.83,890,55309,0.07,-1.6467375563015025,22648,0.12329140678048134
378,36.17,900,55598,0.07,-1.585266378951396,22792,0.12375824339687824
381,35.98,910,55880,0.07,-1.5777949108927571,22936,0.1629487257450819
385,36.73,920,56337,0.07,-1.7268628648411835,23168,0.13545004930347204
390,38.9,930,56896,0.07,-2.0011050841437448,23440,0.13644418539479375
