time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
2113,210.3,10,11.896856147718537,2,0.9508727499999998,,
3943,196.15,20,11.661988954839128,4,0.9083252499999999,,
6437,213.56666666666666,30,13.012611345585041,7,0.85033975,,
8861,220.525,40,14.615703605763077,10,0.7939817499999998,,
11363,226.26,50,15.20108394412109,19,0.7358102500000003,680,0.019286714939880767
12827,212.78333333333333,60,13.987007933905392,26,0.7017722499999998,1408,0.03874950861063553
13644,193.9142857142857,70,12.51501556296341,30,0.6827770000000003,1816,0.029154505729820812
14479,179.9875,80,11.469628783314906,34,0.6633632500000002,2232,0.03926408693951089
15156,167.4,90,10.465179250772195,37,0.6476230000000003,2576,0.019944377774663735
15697,155.97,100,9.631236500144702,40,0.6350447499999999,2848,0.020179505037958734
16339,141.26,110,8.714437392676466,43,0.6201182500000002,3168,0.10723163187503815
16868,128.25,120,7.785066201574427,46,0.6078190000000001,3432,0.078746970553766
17824,112.87,130,6.587097022514802,50,0.5855920000000001,3904,0.05947717002709396
18439,94.78,140,4.89655285115496,54,0.5712932499999999,4216,0.07909929534071125
18964,75.01,150,3.3519323978440845,57,0.5590869999999999,4480,0.05004871269920841
19598,66.71,160,2.789759287236437,60,0.5443465,4792,0.06023934611584991
20096,63.52,170,2.6225617989366516,62,0.5327679999999999,5040,0.0705301470879931
20659,60.8,180,2.47580771619802,65,0.5196782499999999,5328,0.05183679235051386
21269,60.13,190,2.5185068580863375,69,0.5054957499999999,5632,0.07185490446863696
21612,58.15,200,2.4359321380685,70,0.4975209999999999,5800,0.08334316418040544
22069,56.3,210,2.3553737074580168,73,0.48689574999999996,6032,0.1009418042958714
22546,55.78,220,2.3306305889821544,75,0.4758055000000001,6272,0.09228655230253935
23035,51.11,230,2.2057237172160553,78,0.4644362499999999,6512,0.06334147707093507
23468,49.29,240,2.1509490002778398,80,0.454369,6728,0.08431374334031716
23914,48.5,250,2.140817370966284,82,0.4439995000000002,6952,0.12269300996558741
24374,46.76,260,2.0834933762242165,85,0.43330449999999987,7184,0.12222753913374618
24880,46.84,270,2.089530402226423,88,0.42154000000000025,7432,0.14325472177006304
25298,45.39,280,2.0498584072223203,90,0.4118215000000002,7648,0.0946463241125457
25858,44.89,290,1.988637617982628,93,0.39880150000000003,7928,0.0969265925232321
26301,45.89,300,2.0287662475117134,95,0.3885017500000001,8144,0.14479023148305714
26665,44.96,310,1.994121984936334,97,0.38003875,8328,0.11545806378126144
27042,43.96,320,1.9597070509196715,99,0.3712734999999999,8520,0.1066937604919076
27506,43.71,330,1.912904590908183,102,0.3604854999999998,8752,0.13611035444773734
27983,44.15,340,1.943031566741017,104,0.34939524999999994,8984,0.1969152456149459
28338,43.24,350,1.8690739658117774,106,0.3411415000000002,9168,0.10764646949246526
29084,46.1,360,1.9793364387769947,110,0.3237970000000001,9536,0.16818302311003208
29371,43.91,370,1.878401914908538,112,0.31712425000000033,9680,0.13830229174345732
29783,43.85,380,1.8458577045069473,114,0.30754525,9888,0.16557931154966354
30339,43.81,390,1.8323516940585134,117,0.29461824999999997,10168,0.13930310460273176
30781,43.8,400,1.8382559148549233,120,0.2843417500000003,10384,0.1207830160856247
31060,42.95,410,1.8005505678445208,121,0.2778550000000002,10528,0.21444887667894363
31395,42.53,420,1.7821184953418925,123,0.2700662500000002,10696,0.12182585941627622
31916,43.1,430,1.7783840157180548,126,0.25795299999999977,10952,0.11436837026849389
32456,43.73,440,1.7620236004359169,129,0.24539800000000012,11224,0.15841805189847946
32914,44.76,450,1.818080004516533,131,0.23474950000000006,11456,0.1041442546993494
33297,41.13,460,1.6865821043967921,134,0.22584475000000004,11648,0.16550393588840961
33699,42.28,470,1.7476911617091941,136,0.21649824999999978,11848,0.21029455680400133
34225,43.42,480,1.7334281407875411,139,0.20426875000000022,12112,0.1370932396966964
34759,43.2,490,1.7293009638951486,141,0.19185324999999986,12376,0.15315728448331356
35188,43.07,500,1.7040718904095167,144,0.18187900000000023,12592,0.18934800568968058
35549,43.89,510,1.7130077962033818,146,0.17348574999999988,12768,0.2059348365291953
35964,44.69,520,1.7306206593681004,148,0.16383700000000012,12976,0.13590055238455534
36341,43.25,530,1.6647661321115947,150,0.15507175000000006,13168,0.1472856174223125
36747,41.91,540,1.6140484005753732,153,0.14563225000000013,13368,0.16759431175887585
37118,41.04,550,1.5909586742696984,155,0.13700649999999992,13552,0.12860798835754395
37428,40.31,560,1.577321769402491,156,0.12979900000000033,13712,0.25765460729599
37704,39.05,570,1.5333946790391264,158,0.1233820000000001,13848,0.14992491761222482
38017,36.92,580,1.483848514135168,160,0.11610474999999976,14008,0.1541479758452624
38322,34.63,590,1.3808763607366625,161,0.10901349999999987,14160,0.19302291050553322
38551,32.63,600,1.3138566199769566,162,0.10368924999999996,14272,0.14809401193633676
