rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9830740000000001,71.8,10,0,728,-3.7774874241055216,,
0.9514772500000002,103.35,20,2,2087,-6.783527237897886,,
0.9290409999999998,100.73333333333333,30,3,3052,-6.462318514657079,,
0.9021640000000002,104.2,40,5,4208,-6.536944723230239,,
0.8776817499999999,104.22,50,7,5261,-6.5246934738145965,,
0.8562685000000001,102.03333333333333,60,9,6182,-6.257290222886987,,
0.8282987500000001,104.5,70,11,7385,-6.575442656847355,,
0.8045140000000002,104.1,80,14,8408,-6.680609184463475,,
0.7886807500000003,99.9888888888889,90,15,9089,-6.411545324598305,,
0.7598972500000001,102.27,100,19,10327,-6.658383315896743,0.13910706442584342,160
0.72418525,110.35,110,30,11863,-7.461613519439846,0.04641103469293739,928
0.67729,116.93,120,45,13880,-7.693705225153763,0.09395278901502024,1936
0.6472975000000002,120.18,130,55,15170,-7.928505135679552,0.03880724523332901,2584
0.6203507500000002,120.21,140,64,16329,-7.866168163101467,0.12398170595406555,3160
0.5897537500000001,122.84,150,74,17645,-7.906368165639655,0.11409144947538152,3816
0.5699912500000002,122.13,160,80,18495,-7.772929916788112,0.06877593428362161,4240
0.5540185000000004,116.97,170,85,19182,-7.24531063702157,0.031373564299428836,4584
0.5272810000000001,118.24,180,94,20332,-7.126051302313135,0.10473463509697467,5160
0.50265925,122.02,190,103,21391,-7.256603655394278,0.07827264204388484,5688
0.47122525000000004,123.16,200,113,22743,-7.067142331928817,0.04296096914913505,6368
0.4478357500000001,117.86,210,121,23749,-6.4009083953037065,0.0805943442392163,6872
0.43741975,102.17,220,125,24197,-5.418651925648987,0.08079053036635742,7096
0.4101939999999997,100.98,230,134,25368,-5.186894041292196,0.15352588007226586,7680
0.39240774999999994,97.04,240,140,26133,-4.9308428772588435,0.1319064780836925,8064
0.37597000000000014,90.95,250,146,26840,-4.554409492259777,0.10686616424936801,8416
0.3564632499999999,90.84,260,152,27679,-4.635888693851012,0.08138747198972851,8832
0.34069974999999986,90.75,270,158,28357,-4.665784764907001,0.06224804342491552,9176
0.32151850000000026,87.5,280,164,29182,-4.468025110635453,0.026762370369397104,9584
0.30268600000000023,85.01,290,171,29992,-4.347037981451719,0.0455806169193238,9992
0.27585550000000003,83.03,300,181,31146,-4.2441179748024975,0.10224327974719927,10568
0.25167549999999994,83.37,310,189,32186,-4.256324366863263,0.10256045346613973,11088
0.22128775000000012,91.96,320,200,33493,-4.679626856881916,0.08915488689672202,11744
0.20182750000000027,88.62,330,206,34330,-4.532605282574335,0.08080071781296283,12160
0.17269524999999997,93.5,340,217,35583,-4.8723574066431725,0.08717347774654627,12784
0.1417959999999998,99.72,350,228,36912,-5.2605952250495625,0.08844227250665426,13448
0.11410525000000016,103.24,360,238,38103,-5.4360542420894715,0.09502611961215734,14048
0.08078800000000019,110.79,370,250,39536,-5.804943028164846,0.10452743782661855,14760
0.07,121.98,380,267,41480,-6.333568783863028,0.11100890045054257,15736
0.07,141.18,390,290,44210,-7.22846731411033,0.06307869602460414,17104
0.07,151.39,400,309,46385,-7.6444814211396235,0.059221592149697244,18192
0.07,156.71,410,323,47957,-7.822175638883308,0.09958386071957648,18976
0.07,162.69,420,339,49862,-8.047463360403711,0.07933305361075327,19928
0.07,176.02,430,356,52032,-8.6000634741381,0.0689753299811855,21008
0.07,183.98,440,372,54081,-8.81371325041702,0.09550802351441234,22040
0.07,186.43,450,384,55655,-8.800353599679944,0.02708112634718418,22824
0.07,190.9,460,397,57293,-8.908450094425838,0.054979907465167344,23640
0.07,189.56,470,408,58592,-8.796675969571666,0.08734007133170962,24288
0.07,176.1,480,413,59190,-8.140544965240338,0.0798371396958828,24592
0.07,158.69,490,421,60179,-7.263988744634932,0.061773210880346596,25088
0.07,148.42,500,430,61327,-6.82717258205451,0.04268243699334562,25656
0.07,145.26,510,439,62583,-6.707101030206949,0.060120725189335644,26288
0.07,137.82,520,448,63744,-6.342297367977881,0.10911968746222556,26864
0.07,127.61,530,457,64893,-5.852999601522349,0.05302294477587566,27440
0.07,119.59,540,466,66140,-5.5197051059119735,0.036912790208589286,28064
0.07,116.2,550,477,67375,-5.443484729804239,0.06974615581566468,28680
0.07,113.7,560,488,68763,-5.40633179832243,0.08363064250443131,29376
0.07,109.55,570,495,69647,-5.23807808449432,0.07111306802835315,29816
0.07,114.44,580,503,70734,-5.3448620250850265,0.10880612721666694,30360
0.07,121.42,590,516,72421,-5.485135360893067,0.035706658847630024,31208
0.07,132.14,600,534,74641,-5.737065846779723,0.0615670409752056,32320
0.07,136.44,610,547,76327,-5.754157320586234,0.10689411230850965,33160
0.07,137.04,620,556,77548,-5.781171511764373,0.07961760926991701,33768
0.07,143.91,630,571,79384,-6.173168776245559,0.07759745832299814,34688
0.07,150.53,640,586,81293,-6.533690562383597,0.05600771144963801,35640
0.07,145.93,650,592,82068,-6.2811522548732475,0.09517899947240949,36032
0.07,138.3,660,598,82693,-5.8860114013323175,0.09197302407119423,36344
0.07,133.85,670,601,83132,-5.64351937059246,0.08952817949466407,36560
