rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9900489999999998,10,41.8,0,428,-1.7186775758336323,,
0.9591729999999999,20,86.8,2,1756,-4.740779279780685,,
0.9330632499999998,30,94.96666666666667,4,2879,-5.370303592142182,,
0.9079067500000002,40,98.025,5,3961,-5.7893342732068875,,
0.8933290000000002,50,90.76,6,4588,-5.390654626159636,,
0.87912325,60,85.65,8,5199,-5.115935433588166,,
0.8669634999999999,70,80.74285714285715,8,5722,-4.85057153468066,,
0.8237649999999999,80,93.75,12,7580,-5.815140168155013,,
0.78589075,90,101.32222222222222,15,9209,-6.532029964677829,,
0.7604087499999999,100,102.05,19,10305,-6.663822437093176,152,0.06449495437846053
0.7298349999999998,110,110.92,28,11620,-7.361439127316283,808,0.10976041680623894
0.70716625,120,107.39,35,12595,-7.180269549057157,1296,0.0550246952661837
0.66052675,130,116.22,50,14601,-8.044259828038392,2296,0.08352821705921087
0.6405317500000003,140,114.0,57,15461,-7.912800776132023,2728,0.04622140979336109
0.608749,150,121.4,67,16828,-8.413330113482735,3408,0.03054537871503271
0.5855222500000002,160,125.28,74,17827,-8.52384588561264,3912,0.08578250545542687
0.5521817500000001,170,134.39,85,19261,-9.010099481760621,4624,0.03234465676359832
0.5329772499999998,180,124.07,90,20087,-8.266683218771574,5040,0.06840087153250352
0.5087740000000003,190,118.19,98,21128,-7.653675573128404,5560,0.0624472412164323
0.488872,200,115.79,104,21984,-7.268605977715911,5984,0.08884444157592952
0.4684352500000003,210,111.43,111,22863,-6.8189354387619145,6424,0.08730443427339196
0.45123025000000017,220,109.08,117,23603,-6.5884216046772135,6800,0.06088431377429515
0.42835225,230,98.86,124,24587,-5.581422563402315,7288,0.12112483580131084
0.4156810000000001,240,95.71,128,25132,-5.258076109042845,7560,0.03547194169368595
0.39856900000000006,250,89.4,133,25868,-4.685400915906569,7928,0.09049640689045191
0.37092475000000014,260,91.3,142,27057,-4.768553068027863,8528,0.053517494699917734
0.35623074999999993,270,83.28,147,27689,-4.234903994425883,8840,0.08735440752934664
0.33963025,280,82.16,152,28403,-4.088624069591311,9200,0.09903234045486897
0.3260057500000002,290,77.61,157,28989,-3.7477251654513957,9488,0.08809791784733534
0.3070105000000001,300,77.22,163,29806,-3.7918283734530123,9896,0.07037972088437527
0.28013350000000004,310,79.99,172,30962,-3.9009565860178275,10480,0.10544492187909782
0.25988275000000005,320,81.3,178,31833,-3.9567669926069566,10912,0.10136648931074888
0.24411925000000012,330,78.24,183,32511,-3.794127692578658,11248,0.13333553192205727
0.22835575000000008,340,79.57,189,33189,-3.891262602168204,11592,0.11183182802051306
0.20903499999999986,350,80.52,195,34020,-4.005808224009203,12008,0.11468172632157803
0.19389924999999986,360,75.14,200,34671,-3.773541052282848,12328,0.1130162199260667
0.17539225000000003,370,76.78,206,35467,-3.901675839051241,12728,0.11875533382408321
0.14174950000000008,380,84.11,218,36914,-4.307630735571348,13456,0.08201096043922007
0.11842975,390,88.28,225,37917,-4.539442857322845,13952,0.11401601193938404
0.09015775000000015,400,92.27,235,39133,-4.778093651217496,14560,0.10160549078136683
0.07,410,97.14,248,40776,-5.125656358101652,15384,0.12402414646930993
0.07,420,106.85,262,42618,-5.653296767950028,16304,0.08716707257553935
0.07,430,117.44,276,44355,-6.1662917641222705,17176,0.08512524026446044
0.07,440,129.07,291,46196,-6.6833210774735115,18096,0.11663456726819277
0.07,450,133.19,301,47439,-6.832881630979281,18712,0.10597910510841757
0.07,460,135.13,307,48284,-6.889415121114235,19136,0.0742740179412067
0.07,470,138.48,315,49415,-7.004544004834104,19704,0.08143870835192502
0.07,480,132.12,321,50226,-6.62232465266036,20112,0.09216929785907269
0.07,490,131.3,329,51147,-6.56133117637093,20568,0.08871370553970337
0.07,500,129.0,336,52133,-6.30595140721199,21064,0.09753491263836622
0.07,510,121.03,343,52979,-5.8211160784861224,21488,0.063637143233791
0.07,520,111.83,350,53901,-5.304627935792738,21944,0.13847320526838303
0.07,530,106.46,360,55101,-4.931798275363138,22544,0.11569933511782438
0.07,540,93.57,364,55653,-4.321264472709052,22824,0.07730652822647244
0.07,550,87.42,369,56281,-4.006542355692612,23136,0.051224732073023915
0.07,560,87.88,376,57172,-4.018559109285082,23584,0.07697012287098914
0.07,570,85.35,383,58050,-3.908026079582576,24024,0.08995492151007056
0.07,580,93.55,396,59681,-4.291917273976381,24840,0.06807476037647575
0.07,590,109.44,415,62191,-5.124292584680744,26088,0.09202225296758115
0.07,600,122.49,432,64482,-5.812284328852351,27240,0.0882858153199777
0.07,610,133.09,446,66388,-6.354519037050732,28192,0.07258017535787076
0.07,620,142.41,461,68242,-6.713275617420405,29120,0.08903962024487555
0.07,630,141.2,469,69321,-6.760130280791668,29656,0.0861308298772201
0.07,640,152.06,481,70959,-7.289957520026739,30472,0.06474560336209834
0.07,650,157.31,490,72112,-7.541911735557688,31048,0.09407663624733686
0.07,660,156.45,497,72917,-7.563982896582449,31456,0.09027384023647755
