rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss
-10.208879719855085,0.9622187499999998,10,161.5,1625,1,,
-8.891992103859488,0.9275995000000001,20,154.7,3114,3,,
-9.823721950916728,0.87949525,30,171.76666666666668,5183,5,,
-9.097886558287176,0.84908425,40,161.275,6491,7,,
-9.387275964728918,0.8090244999999998,50,163.28,8214,10,,
-8.821159952974586,0.7835425000000001,60,154.16666666666666,9310,11,,
-8.240640541568503,0.7621292500000002,70,145.15714285714284,10231,13,112,0.04667002008500276
-8.569647932409282,0.7205582500000001,80,149.2375,12019,22,1008,0.0554340198978025
-8.02303939435138,0.6995402500000001,90,142.5888888888889,12923,27,1456,0.045796015081577934
-7.618436951538785,0.6790104999999999,100,137.06,13806,31,1896,0.07238415282336064
-6.939323328769669,0.6609452500000003,110,128.58,14583,35,2288,0.05428885739820544
-6.4478765347101055,0.64648375,120,119.91,15205,39,2600,0.06309816933935508
-5.616966078468984,0.62662825,130,107.76,16059,43,3024,0.03663968162436504
-5.2115929903198195,0.6100277500000002,140,101.82,16773,47,3384,0.07027865832787938
-4.562337481603477,0.58794025,150,94.09,17723,52,3856,0.05377926607616246
-4.308933078082133,0.56941,160,91.1,18520,56,4256,0.06196645786985755
-3.9951331806949266,0.5607377499999999,170,85.62,18893,58,4440,0.07842377159977332
-3.254000919845765,0.54167275,180,75.94,19713,62,4856,0.08730879495851696
-3.1857438681604915,0.5241190000000002,190,74.45,20468,67,5232,0.052993247809354216
-3.003943952084082,0.51288925,200,70.45,20951,69,5472,0.02900590279023163
-2.941822159706584,0.4981255000000002,210,69.03,21586,73,5792,0.04466567107010633
-3.123711136564144,0.47164375000000025,220,74.2,22725,79,6360,0.07601343799615279
-3.1673471376143283,0.4499282499999999,230,75.0,23659,84,6824,0.04584426962537691
-3.335764404345911,0.42149349999999997,240,80.09,24882,91,7440,0.059845341893378645
-3.280117332399513,0.4003825,250,79.67,25790,96,7888,0.08119770995108411
-3.1675156671430904,0.38589775000000015,260,77.93,26413,99,8200,0.05259233247488737
-3.2334284896216468,0.3715757500000002,270,80.36,27029,103,8512,0.09505021572113037
