time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/n_updates,train/loss
1331,39.92,3350,144420,0.07,-1.6848759768553494,67208,0.0695805442519486
1336,41.08,3360,144929,0.07,-1.7288621402599516,67464,0.07771370559930801
1339,40.82,3370,145331,0.07,-1.7284074141876495,67664,0.08003262663260102
1342,39.61,3380,145660,0.07,-1.6615553900581603,67824,0.07434906531125307
1345,37.41,3390,145949,0.07,-1.540233762165431,67968,0.06926333485171199
1350,37.52,3400,146434,0.07,-1.5478482175030575,68216,0.05562391225248575
1353,37.63,3410,146778,0.07,-1.5667693498999316,68384,0.06325767934322357
1357,35.67,3420,147105,0.07,-1.5128396087778406,68552,0.07987768016755581
1360,35.16,3430,147442,0.07,-1.5025600317475594,68720,0.06906693754717708
1364,36.64,3440,147899,0.07,-1.591852279597724,68944,0.07566154189407825
1369,38.66,3450,148386,0.07,-1.7411234913337288,69192,0.06972811184823513
1372,36.92,3460,148721,0.07,-1.7121519907945215,69360,0.06913984706625342
1376,36.97,3470,149128,0.07,-1.747844863549698,69560,0.050592884654179215
1380,38.1,3480,149570,0.07,-1.7963016774338,69784,0.0680874758400023
1383,38.8,3490,149929,0.07,-1.817875383127559,69960,0.06404286948964
1386,36.87,3500,150221,0.07,-1.7120506079752211,70104,0.055179052986204624
1390,36.99,3510,150577,0.07,-1.735209410600159,70288,0.07038209214806557
1394,37.72,3520,150977,0.07,-1.7249052882842608,70488,0.07341407192870975
1397,37.91,3530,151333,0.07,-1.7399313800600444,70664,0.06992092914879322
1401,37.38,3540,151737,0.07,-1.7262357100470405,70864,0.07645255839452147
1404,36.03,3550,152089,0.07,-1.5917264624857375,71040,0.06653477111831307
1408,36.9,3560,152511,0.07,-1.6012324440871673,71248,0.07403732184320688
1412,36.65,3570,152893,0.07,-1.6092575744712325,71440,0.04637950100004673
1415,35.7,3580,153240,0.07,-1.5515602547307932,71616,0.06222083279863
