rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9842365,10,66.8,0,678,-3.428748689661944,,
0.9634974999999999,20,77.5,1,1570,-4.543114360166486,,
0.9484314999999998,30,72.93333333333334,2,2218,-4.425869800579331,,
0.935458,40,68.4,3,2776,-4.006414605017859,,
0.9078835000000001,50,78.24,5,3962,-4.530407443366342,,
0.8984672499999998,60,71.78333333333333,5,4367,-4.100984509288991,,
0.8822387499999998,70,71.35714285714286,6,5065,-4.084848254128586,,
0.8458757500000001,80,81.8625,9,6629,-4.704016134049584,,
0.8143720000000002,90,87.71111111111111,11,7984,-5.067282749094142,,
0.7850537500000002,100,91.45,14,9245,-5.255130685577889,,
0.7494347500000003,110,99.99,20,10777,-5.801388403526191,384,0.092911183479373
0.71386225,120,106.37,30,12307,-6.296585893078609,1152,0.09333476378742489
0.674221,130,116.94,42,14012,-7.014873200538548,2000,0.038191853345779236
0.6503665000000001,140,121.62,49,15038,-7.2661987194324125,2512,0.10408390720840544
0.6160960000000002,150,124.5,59,16512,-7.504928738327237,3248,0.0777806133555714
0.5861732499999999,160,133.32,68,17799,-7.984687172570073,3896,0.049375602073268965
0.5463692499999998,170,143.46,80,19511,-8.474934882605552,4752,0.07677863267599605
0.5224217499999999,180,138.12,88,20541,-8.15470449468366,5264,0.06019047481822781
0.4971954999999998,190,135.42,95,21626,-7.95784172506203,5808,0.09618161618709564
0.47659600000000013,200,131.67,102,22512,-7.767047667251058,6248,0.09857642542920075
0.45992575000000036,210,123.52,107,23229,-7.26623057234778,6608,0.02459340519271791
0.44011675000000017,220,116.74,113,24081,-6.630059224932932,7040,0.08675272413529456
0.4216097500000002,230,107.65,119,24877,-5.866168796602378,7432,0.08187037415336818
0.39282625000000004,240,109.77,129,26115,-6.02960623854141,8056,0.09337147389305755
0.3661120000000001,250,106.52,135,27264,-5.786446771495959,8624,0.09153854352189228
0.3415600000000003,260,104.21,142,28320,-5.724276443581284,9152,0.078997002041433
0.3201700000000002,270,96.29,149,29240,-5.3204029967388555,9616,0.043125552823767066
0.30212800000000006,280,93.75,155,30016,-5.123182245132439,10000,0.06457459001103416
0.28366749999999996,290,90.84,161,30810,-4.926731163089315,10400,0.08140124013880268
0.2628354999999999,300,90.94,168,31706,-4.900863792198384,10848,0.03546501655364409
0.2463745000000005,310,90.85,173,32414,-4.8674588438981345,11200,0.12403029785491526
0.22491475000000027,320,91.56,180,33337,-4.9484197807891706,11664,0.07294800761155784
0.1949920000000004,330,96.47,190,34624,-5.258146539948537,12304,0.025808388832956553
0.16381374999999998,340,97.5,200,35965,-5.229738527723789,12976,0.10087968164589256
0.12540474999999984,350,102.53,213,37617,-5.385329072193242,13808,0.11186750920023769
0.08364774999999991,360,109.93,227,39413,-5.646594648709387,14704,0.12234482413623482
0.07,370,121.93,243,41533,-6.179102587487289,15760,0.12224712036550045
0.07,380,126.24,253,42740,-6.3354817009738555,16368,0.0920134485932067
0.07,390,134.3,265,44340,-6.666405523659556,17168,0.09587571176234633
0.07,400,137.54,275,45560,-6.751891639509633,17776,0.08045260910876095
0.07,410,145.1,287,47024,-7.0474803125317,18504,0.04464415193069726
0.07,420,147.52,296,48189,-7.057926053314617,19088,0.0760466248029843
0.07,430,140.86,301,48810,-6.6578805393459595,19400,0.11350675416179001
0.07,440,134.22,306,49487,-6.328409559244956,19736,0.06599647807888687
0.07,450,122.44,310,49961,-5.761487884193442,19976,0.08879122347570956
0.07,460,114.97,318,51010,-5.415552209452248,20504,0.10731000453233719
0.07,470,100.6,324,51693,-4.701707600917265,20840,0.12056503561325371
0.07,480,102.32,334,53072,-4.823087731524444,21528,0.02833937294781208
0.07,490,94.55,341,53895,-4.47643309293758,21944,0.08117284486070275
0.07,500,92.78,349,54938,-4.419347310103334,22464,0.09137288387864828
0.07,510,86.35,355,55759,-4.188874024139505,22872,0.07390386436600238
0.07,520,83.24,362,56613,-4.106611217760671,23304,0.09371454839129001
0.07,530,87.62,371,57672,-4.347678150820788,23832,0.0712167191086337
