rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
97.6,-9.760000000000026,10,1,986,0.9770755000000001,,
69.35,-6.935000000000018,20,1,1407,0.9672872499999999,,
82.13333333333334,-8.213333333333349,30,3,2494,0.9420145000000001,,
85.25,-8.525000000000015,40,4,3450,0.9197875000000001,,
100.22,-10.022000000000018,50,6,5061,0.8823317499999999,,
101.25,-10.12500000000002,60,8,6135,0.85736125,,
99.48571428571428,-9.948571428571451,70,10,7034,0.8364594999999999,,
103.8,-10.380000000000019,80,12,8384,0.8050720000000002,,
107.71111111111111,-10.771111111111132,90,15,9784,0.7725220000000002,,
100.98,-10.09800000000002,100,16,10198,0.7628965000000001,0.08394587610382587,96
96.84,-9.684000000000017,110,20,10770,0.7495975000000002,0.10204712165614183,384
112.87,-11.287000000000026,120,35,12794,0.7025395000000001,0.07618988580816222,1392
114.09,-11.409000000000024,130,44,14003,0.6744302500000003,0.09686861533919,2000
114.94,-11.494000000000023,140,52,15044,0.6502270000000003,0.08829746244009584,2520
107.9,-10.790000000000019,150,59,15951,0.6291392499999999,0.0493806544727704,2968
107.06,-10.706000000000019,160,66,16941,0.60612175,0.11026764963753521,3464
106.49,-10.649000000000017,170,73,17783,0.5865452500000002,0.0704843251442071,3888
113.76,-11.376000000000023,180,88,19860,0.5382550000000004,0.12291232280404074,4928
113.64,-11.364000000000024,190,99,21248,0.505984,0.08473706652148394,5616
121.33,-12.133000000000024,200,108,22431,0.47847925,0.09516733409691369,6208
126.65,-12.66500000000002,210,116,23535,0.4528112500000002,0.09632002662692685,6760
115.78,-11.578000000000014,220,124,24472,0.4310259999999999,0.054167471040273085,7232
115.04,-11.504000000000014,230,133,25607,0.40463725000000006,0.08677449714014074,7800
114.32,-11.432000000000011,240,141,26576,0.3821080000000001,0.06666092502564425,8280
111.0,-11.100000000000012,250,146,27151,0.3687392500000003,0.1438207249448169,8568
106.63,-10.663000000000011,260,150,27704,0.35588200000000014,0.15372095309430733,8848
108.02,-10.802000000000007,270,158,28685,0.33307374999999995,0.08956145017873496,9336
96.74,-9.674,280,165,29634,0.31100950000000005,0.06859799029189162,9816
93.66,-9.365999999999996,290,174,30714,0.2858995000000002,0.11436751196742989,10352
91.54,-9.153999999999993,300,182,31685,0.26332374999999986,0.09067240991862491,10840
90.86,-9.085999999999999,310,191,32721,0.23923675,0.07038948599074502,11360
89.89,-8.988999999999995,320,198,33561,0.21970675000000017,0.07029148111178074,11776
87.76,-8.775999999999996,330,205,34483,0.1982702500000001,0.08297174485051073,12240
85.95,-8.594999999999997,340,212,35271,0.17994924999999995,0.08364835358224809,12632
87.6,-8.759999999999996,350,218,36011,0.16274425000000026,0.10417828938807361,13000
90.41,-9.040999999999999,360,224,36845,0.14335375000000028,0.07181719545042142,13416
86.29,-8.628999999999998,370,229,37414,0.1301245000000003,0.10744943120516837,13704
81.25,-8.125,380,233,37859,0.11977825000000009,0.11702534958021715,13928
77.74,-7.774,390,239,38588,0.10282900000000006,0.14316855152719654,14288
75.8,-7.580000000000001,400,246,39365,0.08476374999999992,0.117007490422111,14680
71.05,-7.105000000000001,410,250,39926,0.0717205000000003,0.09822081518359482,14960
