rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,115.86,116363,1160,-5.198150826940921,581,53176,0.054735601821448654
0.07,118.54,117747,1170,-5.364763034436727,589,53872,0.10433581797406077
0.07,120.86,119161,1180,-5.5454344997801,596,54576,0.11333497997839004
0.07,129.03,120970,1190,-5.967541074725134,605,55480,0.08089109510183334
0.07,129.53,121913,1200,-6.004840579472829,610,55952,0.055472268315497786
0.07,138.25,123794,1210,-6.402044614957702,620,56896,0.09958950674626976
0.07,138.1,124752,1220,-6.377441364915963,626,57368,0.07262003314099275
0.07,133.84,125599,1230,-6.206690799530853,630,57792,0.0804543636040762
0.07,129.49,126178,1240,-6.050273221437342,633,58088,0.06521787156816572
0.07,119.99,126926,1250,-5.6174506862859594,637,58456,0.08959174339543097
0.07,113.42,127805,1260,-5.333728090673524,642,58896,0.07054210902424529
0.07,109.6,128807,1270,-5.154043075642668,647,59400,0.04705494802328758
0.07,106.91,129952,1280,-5.024816553565572,653,59968,0.07314379187300801
0.07,104.78,131548,1290,-4.935202707581005,662,60768,0.13358945056097582
0.07,108.68,132881,1300,-5.174814280835359,669,61440,0.08372653555124998
0.07,107.71,134665,1310,-5.140713521465166,678,62328,0.07560096535598859
0.07,113.71,136223,1320,-5.447359715337367,686,63104,0.11906066861411091
0.07,122.59,137958,1330,-5.86846952384611,695,63976,0.013585149601567537
0.07,134.76,139754,1340,-6.408471831409464,705,64872,0.09500619687605649
0.07,142.98,141324,1350,-6.807312674510394,713,65656,0.06631587108131498
0.07,149.54,142859,1360,-7.065562256714603,721,66424,0.06763176209642552
0.07,147.33,143640,1370,-6.954024882847963,725,66816,0.06654641329078004
0.07,152.82,145334,1380,-7.181878068423711,734,67664,0.04203446945757605
0.07,153.94,147042,1390,-7.2277592323937405,744,68520,0.05756786503479816
0.07,159.61,148942,1400,-7.445015728077392,755,69464,0.11332815675996244
0.07,158.13,150578,1410,-7.3572763725874335,765,70288,0.057745981437619776
0.07,150.6,151383,1420,-6.982189852868472,770,70688,0.076200706360396
0.07,147.99,152857,1430,-6.823433914865536,779,71424,0.09659198328154162
0.07,148.58,154712,1440,-6.849989960243792,790,72352,0.1239916896156501
0.07,157.44,157168,1450,-7.2179844272055895,805,73576,0.059318824467482045
0.07,164.37,159396,1460,-7.573096848108086,818,74696,0.11647456744685769
0.07,173.18,161058,1470,-7.978560914336006,827,75528,0.0701303428504616
0.07,180.16,163450,1480,-8.330487768397028,841,76720,0.09428658208344132
0.07,178.67,165009,1490,-8.249342142170184,851,77504,0.09011798774008639
0.07,179.79,167021,1500,-8.257154801906864,863,78504,0.05083761891000904
0.07,191.36,169814,1510,-8.721655616278463,880,79904,0.05996010545641184
0.07,209.25,172408,1520,-9.53322758486959,895,81200,0.05320733616827056
0.07,223.41,175298,1530,-10.143215381787341,911,82648,0.0642425814003218
0.07,224.36,177248,1540,-10.175194085916646,921,83616,0.061952924384968355
0.07,222.58,179526,1550,-10.032497381944816,933,84760,0.03182101176935248
0.07,225.46,182042,1560,-10.067176008571407,946,86016,0.11392345657804981
0.07,235.1,184668,1570,-10.436047878632559,960,87328,0.0941313699586317
0.07,236.16,187166,1580,-10.396326641920334,973,88576,0.06126901344396174
0.07,250.21,190130,1590,-10.972342884999112,989,90064,0.04336472987779416
0.07,252.88,192409,1600,-11.128395842720645,1001,91200,0.06367041985504329
0.07,250.51,194965,1610,-11.062947455820614,1015,92480,0.06362122288555838
0.07,247.57,197265,1620,-10.925873602094816,1027,93632,0.06509358406765386
0.07,247.54,200152,1630,-10.908011046651051,1042,95072,0.05394819442881271
