rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9839342500000001,68.1,10,0,691,6.810000000000009,,
0.9750527500000002,52.65,20,1,1073,5.265000000000003,,
0.9548252499999998,63.766666666666666,30,2,1943,6.376666666666678,,
0.9345280000000001,69.4,40,3,2816,6.940000000000007,,
0.903466,82.04,50,5,4152,8.204000000000011,,
0.8703812500000001,91.91666666666667,60,7,5575,9.191666666666686,,
0.8428299999999997,95.57142857142857,70,9,6760,9.557142857142876,,
0.8315537500000002,89.5625,80,10,7245,8.956250000000015,,
0.8044442500000002,92.45555555555555,90,12,8411,9.245555555555574,,
0.7770790000000001,94.88,100,14,9588,9.488000000000019,,
0.7286027500000001,108.82,110,26,11673,10.882000000000023,0.05827042046803399,832
0.6876827499999999,122.6,120,39,13433,12.260000000000032,0.1091183004755294,1712
0.6364165000000002,135.95,130,54,15638,13.595000000000036,0.11491016182117164,2816
0.6018669999999999,142.08,140,65,17124,14.208000000000043,0.06358684659790015,3560
0.5551810000000001,148.8,150,80,19132,14.880000000000045,0.0864385739696445,4560
0.50572825,155.84,160,96,21259,15.58400000000005,0.11302385665476322,5624
0.4728992500000001,158.11,170,107,22671,15.81100000000005,0.09188886110496242,6328
0.44762650000000026,164.13,180,115,23758,16.413000000000046,0.10488904840894975,6872
0.4102870000000004,168.53,190,127,25364,16.853000000000048,0.07177502787817502,7680
0.38254975000000047,168.69,200,136,26557,16.869000000000042,0.06120349136472214,8272
0.35206899999999997,160.95,210,147,27868,16.09500000000004,0.04938446245068917,8928
0.3193330000000002,157.43,220,158,29276,15.743000000000036,0.10003518820303725,9632
0.2859459999999999,149.74,230,169,30712,14.97400000000003,0.10200898112088908,10352
0.25790650000000015,146.94,240,178,31918,14.694000000000026,0.09059571966645308,10952
0.22589124999999988,140.63,250,189,33295,14.063000000000022,0.07885310813435353,11640
0.18797049999999982,135.67,260,202,34926,13.567000000000021,0.02680397348740371,12456
0.15300250000000004,136.59,270,214,36430,13.659000000000022,0.10713975353428395,13208
0.1099435000000003,144.24,280,228,38282,14.424000000000028,0.1351688095892314,14136
0.0888557499999999,137.25,290,235,39189,13.725000000000023,0.05653144007374067,14592
0.07,136.92,300,244,40349,13.692000000000023,0.06928835340659134,15168
0.07,136.39,310,253,41607,13.639000000000024,0.12570360037352657,15800
0.07,136.81,320,265,43057,13.681000000000026,0.0981791605008766,16528
0.07,131.91,330,272,44003,13.191000000000022,0.11491324975213502,17000
0.07,130.44,340,281,45062,13.044000000000022,0.1287828830681974,17528
0.07,132.03,350,293,46598,13.203000000000017,0.1591044000160764,18296
0.07,125.89,360,301,47615,12.589000000000013,0.05877164738922147,18800
0.07,126.63,370,313,49193,12.663000000000011,0.08752048399765044,19592
0.07,120.41,380,323,50423,12.041000000000004,0.0748743988951901,20208
0.07,123.23,390,333,51612,12.323000000000006,0.016674687969498336,20800
0.07,118.26,400,338,52275,11.826000000000006,0.07528852474933956,21136
0.07,118.43,410,347,53550,11.843000000000002,0.12020057946210727,21768
0.07,113.5,420,355,54507,11.35,0.10525355207209941,22248
0.07,112.92,430,362,55395,11.292,0.09374069672776386,22696
0.07,110.54,440,368,56216,11.053999999999997,0.10604848414368462,23104
0.07,105.68,450,377,57266,10.567999999999998,0.04690162641054485,23632
0.07,102.05,460,381,57920,10.204999999999998,0.10829752826248296,23952
0.07,95.0,470,388,58793,9.499999999999998,0.1225843751890352,24392
0.07,91.45,480,396,59668,9.144999999999998,0.10731144138844684,24832
0.07,89.68,490,404,60680,8.967999999999996,0.1877257013693452,25336
0.07,93.5,500,412,61725,9.349999999999998,0.1112804930889979,25856
0.07,89.88,510,419,62638,8.987999999999996,0.06339233092148788,26312
0.07,90.73,520,428,63680,9.072999999999999,0.09531247470295057,26832
0.07,89.29,530,434,64424,8.928999999999997,0.10983498991117813,27208
0.07,91.77,540,443,65493,9.176999999999998,0.08219309922424145,27744
0.07,92.75,550,452,66641,9.274999999999999,0.12841528163698968,28320
0.07,98.82,560,462,67902,9.882,0.12730126472888514,28944
0.07,96.51,570,467,68544,9.651,0.06611333379987627,29264
0.07,97.2,580,475,69488,9.72,0.14613428435404785,29736
0.07,94.18,590,481,70198,9.418000000000001,0.08196297744871117,30096
0.07,93.46,600,489,71171,9.346000000000002,0.08237557932443451,30584
0.07,91.31,610,494,71869,9.131000000000004,0.16162814854760654,30928
0.07,90.32,620,502,72812,9.032000000000004,0.19636536549660377,31400
0.07,94.07,630,511,73931,9.407000000000005,0.1286317982012406,31960
0.07,92.98,640,518,74891,9.298000000000004,0.11888097523478791,32440
0.07,96.97,650,530,76438,9.697000000000008,0.13226819783449173,33216
0.07,94.92,660,539,77494,9.492000000000006,0.1156118898652494,33744
0.07,98.58,670,547,78502,9.858000000000006,0.16882867756066844,34248
0.07,102.39,680,558,79827,10.239000000000008,0.19186009495751932,34912
0.07,104.41,690,565,80739,10.441000000000006,0.23567510390421376,35368
0.07,102.98,700,572,81569,10.298000000000007,0.17481709993444383,35784
0.07,105.42,710,579,82511,10.542000000000007,0.1859984901966527,36248
0.07,106.33,720,587,83545,10.633000000000004,0.15405645314604044,36768
0.07,105.93,730,595,84624,10.593000000000007,0.10466968317632563,37304
0.07,108.08,740,605,85799,10.808000000000007,0.1898837192566134,37896
0.07,101.75,750,613,86713,10.175000000000002,0.12598103360505775,38352
0.07,102.34,760,622,87828,10.234000000000004,0.2249687010771595,38912
0.07,101.78,770,630,88780,10.178000000000004,0.17338711739284918,39384
0.07,100.1,780,640,89937,10.010000000000002,0.1612626169808209,39968
0.07,97.91,790,646,90630,9.791000000000004,0.17515512515092269,40312
0.07,96.9,800,652,91359,9.690000000000003,0.18992709298618138,40672
0.07,93.76,810,657,91987,9.376000000000001,0.07528655425994657,40992
0.07,89.01,820,661,92546,8.901,0.1804520474106539,41272
0.07,86.75,830,668,93399,8.675,0.127172572305426,41696
0.07,80.95,840,673,93994,8.094999999999997,0.14398357845493592,41992
0.07,82.65,850,682,95078,8.264999999999997,0.141948826960288,42536
0.07,81.2,860,689,96048,8.119999999999996,0.1642361842095852,43016
0.07,81.42,870,697,97022,8.141999999999992,0.16717602260177955,43504
0.07,76.87,880,702,97724,7.686999999999992,0.21640480821952224,43856
0.07,82.95,890,713,99025,8.29499999999999,0.1622444455861114,44512
0.07,84.97,900,720,99956,8.496999999999991,0.1838560253381729,44976
0.07,86.68,910,727,100755,8.667999999999992,0.07546635280596092,45376
0.07,89.71,920,733,101617,8.970999999999993,0.16550561832264066,45808
0.07,93.08,930,742,102807,9.307999999999995,0.17940800462383777,46400
0.07,97.43,940,750,103837,9.742999999999997,0.07392003462882712,46912
0.07,97.17,950,759,104895,9.716999999999999,0.09439493424724787,47440
0.07,94.73,960,765,105621,9.472999999999999,0.12598109664395452,47808
0.07,92.13,970,770,106335,9.213,0.18666714732535183,48160
0.07,90.67,980,775,106891,9.066999999999998,0.1826626823458355,48440
0.07,86.24,990,782,107749,8.624,0.12668493145611137,48872
0.07,88.64,1000,792,108920,8.863999999999999,0.22174910956528038,49456
0.07,91.33,1010,801,109988,9.133000000000003,0.323915401881095,49992
0.07,95.73,1020,811,111290,9.573000000000002,0.17992224742192775,50640
0.07,94.62,1030,819,112369,9.462000000000003,0.22224282287061214,51184
0.07,91.82,1040,826,113119,9.182000000000002,0.2060784287750721,51552
0.07,90.9,1050,834,114085,9.090000000000005,0.1660722279048059,52040
0.07,99.27,1060,847,115648,9.927000000000007,0.1494869546731934,52816
0.07,104.16,1070,856,116851,10.416000000000011,0.16711389273405075,53424
0.07,108.91,1080,864,117882,10.891000000000012,0.11278474237769842,53936
0.07,106.8,1090,869,118529,10.680000000000012,0.1634132852195762,54264
0.07,103.71,1100,876,119391,10.371000000000015,0.2010309969773516,54688
0.07,100.68,1110,883,120156,10.068000000000014,0.2438240846095141,55072
0.07,97.98,1120,891,121188,9.798000000000016,0.16737914716941305,55592
0.07,98.09,1130,899,122278,9.809000000000012,0.18760462012141943,56136
0.07,102.41,1140,908,123460,10.241000000000012,0.15645752756972797,56728
0.07,105.8,1150,918,124765,10.580000000000016,0.1878165431553498,57376
0.07,98.94,1160,925,125642,9.894000000000013,0.07753529625188094,57816
0.07,96.62,1170,933,126613,9.66200000000001,0.3041466261493042,58304
0.07,94.61,1180,940,127443,9.461000000000007,0.07776054463465698,58720
0.07,94.37,1190,945,128066,9.437000000000005,0.17319823103025556,59032
0.07,94.57,1200,953,128948,9.457000000000004,0.16950223775347695,59472
0.07,99.44,1210,963,130200,9.944000000000004,0.1572912863921374,60096
0.07,93.86,1220,967,130674,9.386000000000001,0.13262746490363497,60336
0.07,95.8,1230,978,131958,9.580000000000005,0.16993472765898332,60976
0.07,91.98,1240,984,132758,9.198000000000002,0.13464997280971147,61376
0.07,88.16,1250,991,133681,8.816,0.18927587613870855,61840
0.07,88.6,1260,998,134602,8.860000000000003,0.16873486639815383,62296
0.07,90.61,1270,1007,135774,9.061000000000002,0.19225696624198463,62880
0.07,92.01,1280,1015,136744,9.201000000000002,0.11216887208865955,63368
0.07,92.93,1290,1021,137459,9.293000000000005,0.18779084086418152,63728
0.07,93.74,1300,1029,138422,9.374000000000004,0.16901525898720138,64208
0.07,94.51,1310,1039,139751,9.451000000000008,0.22511242842301726,64872
0.07,98.28,1320,1046,140602,9.828000000000008,0.21317192891729064,65296
0.07,91.84,1330,1052,141242,9.184000000000005,0.03929785080254078,65616
0.07,97.31,1340,1062,142589,9.731000000000009,0.24639256231603213,66288
0.07,98.91,1350,1071,143672,9.891000000000009,0.09602584567619488,66832
0.07,99.06,1360,1078,144608,9.906000000000006,0.24915970664005727,67296
0.07,95.18,1370,1085,145392,9.518000000000002,0.15509444047347642,67688
0.07,93.88,1380,1092,146232,9.388000000000002,0.11826523288618773,68112
0.07,97.37,1390,1101,147296,9.737,0.2734086451528128,68640
0.07,99.9,1400,1111,148512,9.990000000000002,0.17411591814015992,69248
0.07,96.95,1410,1119,149546,9.694999999999995,0.1754134307266213,69768
0.07,100.31,1420,1128,150733,10.030999999999997,0.13850796144106425,70360
0.07,102.79,1430,1136,151621,10.278999999999996,0.11973294502240606,70808
0.07,97.34,1440,1142,152423,9.733999999999998,0.15528803243068978,71208
0.07,93.53,1450,1148,153125,9.352999999999996,0.15424564888235182,71560
0.07,93.99,1460,1156,154107,9.398999999999996,0.11940420270548202,72048
0.07,101.32,1470,1168,155624,10.132,0.17403045829269104,72808
0.07,107.7,1480,1179,157102,10.770000000000005,0.2320139901858056,73544
0.07,113.16,1490,1192,158712,11.316000000000004,0.23375116381794214,74352
0.07,112.0,1500,1201,159812,11.20000000000001,0.1951928008493269,74904
0.07,120.78,1510,1216,161724,12.07800000000001,0.21368655003607273,75856
0.07,124.87,1520,1228,163320,12.487000000000013,0.15657278316211887,76656
0.07,136.14,1530,1244,165335,13.614000000000022,0.1934095789620187,77664
0.07,147.21,1540,1258,167244,14.721000000000027,0.2944391742348671,78616
0.07,152.98,1550,1268,168523,15.298000000000032,0.15501259035954718,79256
0.07,156.5,1560,1279,169857,15.650000000000034,0.07997910160338506,79928
0.07,153.19,1570,1288,171043,15.319000000000027,0.1184046082344139,80520
0.07,152.21,1580,1298,172423,15.22100000000003,0.2540612094453536,81208
0.07,148.22,1590,1308,173634,14.82200000000003,0.22204105742275715,81816
0.07,152.01,1600,1320,175113,15.201000000000029,0.09955083695240319,82552
0.07,149.24,1610,1332,176748,14.924000000000026,0.17651404993375763,83368
0.07,147.13,1620,1343,178133,14.713000000000022,0.1936556011933135,84064
0.07,137.67,1630,1351,179202,13.76700000000002,0.1562461233115755,84600
0.07,132.36,1640,1362,180580,13.236000000000013,0.11823249899316579,85288
0.07,128.25,1650,1369,181448,12.82500000000001,0.21381336709600873,85720
0.07,121.54,1660,1375,182111,12.154000000000007,0.15863715787418187,86048
0.07,122.01,1670,1385,183344,12.201000000000008,0.15805740331416018,86664
0.07,118.47,1680,1393,184370,11.847000000000005,0.13811964367050678,87184
0.07,116.28,1690,1401,185362,11.628000000000004,0.07942405162611976,87680
0.07,109.44,1700,1408,186157,10.944000000000003,0.10068411636166275,88072
0.07,104.27,1710,1417,187275,10.427,0.2940450614260044,88632
0.07,100.53,1720,1425,188286,10.052999999999999,0.19872620678506792,89136
0.07,98.32,1730,1431,189134,9.831999999999999,0.2169107259833254,89560
0.07,99.05,1740,1443,190585,9.905,0.1755257470649667,90288
0.07,101.8,1750,1453,191728,10.180000000000001,0.21626916236709803,90856
0.07,112.67,1760,1467,193478,11.267000000000007,0.02182736106624361,91736
0.07,112.79,1770,1476,194723,11.279000000000005,0.19717908577877097,92360
0.07,111.04,1780,1483,195574,11.104000000000006,0.17832197953248397,92784
0.07,110.39,1790,1491,196501,11.03900000000001,0.1199459308409132,93248
0.07,109.93,1800,1497,197250,10.993000000000004,0.2599680580024142,93624
0.07,114.35,1810,1509,198810,11.43500000000001,0.15903477469692007,94400
