rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
138.0,6.5779204133913165,10,1,1390,0.9676825,,
103.25,5.04553651795298,20,2,2085,0.9515237499999999,,
109.0,5.461343413821903,30,4,3300,0.9232750000000002,,
101.35,5.095478342070382,40,5,4094,0.9048145000000001,,
106.68,5.40341632048069,50,7,5384,0.8748219999999998,,
115.98333333333333,6.164983446695919,60,9,7019,0.83680825,,
113.54285714285714,6.060870488893658,70,11,8018,0.8135815000000002,,
109.35,5.686512866042451,80,13,8828,0.7947490000000001,,
110.04444444444445,5.701445928401983,90,14,9994,0.7676395000000003,,
110.14,5.688194520975706,100,22,11114,0.7415995,0.04782138229256816,552
115.05,6.096843075143557,110,36,12995,0.69786625,0.05796466859646898,1496
119.26,6.281937884979783,120,44,14111,0.67191925,0.08733652089358657,2048
121.3,6.290193401143187,130,54,15530,0.6389275000000001,0.11704010970424861,2760
126.48,6.4551926186950705,140,63,16842,0.6084235,0.10921201133169234,3416
120.59,6.119470963800699,150,69,17543,0.59212525,0.06083888703142293,3768
112.77,5.472787500298051,160,75,18396,0.5722930000000003,0.07153011389891617,4192
113.25,5.406221170961236,170,83,19443,0.5479502499999998,0.07269683729100507,4720
116.82,5.724825679483255,180,91,20610,0.5208175000000002,0.07555038601276465,5304
115.13,5.687120167436757,190,99,21607,0.49763725000000014,0.08890741289360449,5800
114.88,5.646170280217316,200,107,22702,0.47217850000000006,0.08681801371858455,6344
105.57,5.039829591642143,210,115,23652,0.4500909999999999,0.08753212005831301,6824
104.6,5.051640378275953,220,123,24671,0.4263992500000001,0.1112979146419093,7328
101.14,4.95286706881163,230,131,25744,0.40145200000000036,0.07833838838269003,7864
99.48,4.920933592393145,240,140,26890,0.3748075000000003,0.07882928362232633,8440
99.34,4.8982549143321945,250,145,27577,0.35883475,0.10264007683144882,8784
103.2,5.139698458969889,260,155,28816,0.3300280000000001,0.0849184183171019,9400
102.33,5.072925501241075,270,162,29776,0.307708,0.1410122915985994,9880
99.44,4.8562273380693775,280,169,30654,0.2872945,0.08684252056991681,10320
104.01,4.927844203988634,290,181,32108,0.2534890000000001,0.09700451901881024,11048
105.46,5.015247191454415,300,190,33348,0.22465900000000005,0.13841422356199473,11672
102.35,4.820013450580202,310,196,33987,0.2098022500000003,0.08851413463708013,11992
100.48,4.640265096030842,320,202,34819,0.19045825000000016,0.12613066454650834,12408
100.6,4.589349155870245,330,211,35904,0.16523200000000005,0.12774861219804734,12944
98.29,4.469670401288846,340,219,36819,0.14395824999999995,0.1282265037880279,13408
96.83,4.384533302673717,350,223,37360,0.13138000000000027,0.09399141394533217,13672
93.34,4.1633807037178325,360,230,38250,0.11068750000000005,0.15625222655944526,14120
93.63,4.156142083954753,370,238,39239,0.08769325000000006,0.11807968019274995,14616
90.94,4.010855417445435,380,243,39848,0.07353400000000021,0.11292661406332627,14920
83.91,3.734388046961478,390,249,40599,0.07,0.05904694553464651,15296
76.19,3.3280904053808826,400,253,41067,0.07,0.09739158389857039,15528
85.03,3.6706193051463614,410,266,42590,0.07,0.11177384259644896,16288
83.22,3.589444917586344,420,271,43241,0.07,0.1017883075401187,16616
80.38,3.4449409363444237,430,278,44042,0.07,0.1293413267703727,17016
77.57,3.3012684771383856,440,283,44676,0.07,0.1384135230910033,17336
80.39,3.4389189715408603,450,289,45499,0.07,0.046094928111415356,17744
79.85,3.4335017106654337,460,296,46335,0.07,0.14720038743689656,18160
79.9,3.4684248125345642,470,304,47329,0.07,0.06015297770500183,18664
83.04,3.5800888721071384,480,311,48252,0.07,0.1668978629168123,19120
83.05,3.5398297518602453,490,317,49004,0.07,0.15265855670440942,19496
88.16,3.7527334821779545,500,325,49983,0.07,0.11790953652234748,19984
81.73,3.522048698893301,510,333,50863,0.07,0.08810294733848423,20424
89.41,3.882310419626924,520,344,52282,0.07,0.09162847441621125,21136
96.82,4.215820495472303,530,357,53824,0.07,0.1584507041843608,21904
97.23,4.208198629787114,540,362,54499,0.07,0.13087937387172133,22248
96.81,4.169938162490634,550,369,55280,0.07,0.1333521640044637,22632
100.56,4.366793214771699,560,379,56491,0.07,0.10441777238156646,23240
104.28,4.533575769410974,570,390,57857,0.07,0.1213592286221683,23928
106.2,4.643955667846492,580,399,58972,0.07,0.10561865370254964,24480
114.73,4.991261853511922,590,412,60577,0.07,0.11869759077671915,25288
116.96,5.00843055778625,600,421,61779,0.07,0.10669266904005781,25888
120.99,5.149252561942011,610,432,63062,0.07,0.17361534526571631,26528
117.56,4.900785418241284,620,441,64138,0.07,0.17108895763522014,27064
108.28,4.416058457755742,630,446,64752,0.07,0.17304303939454257,27368
107.32,4.38680226215208,640,451,65331,0.07,0.1381666146335192,27664
109.9,4.394011643829234,650,459,66370,0.07,0.08024643315002322,28184
105.32,4.1115831462307515,660,465,67123,0.07,0.1411063721170649,28560
101.94,3.872967976456798,670,474,68151,0.07,0.1145071376231499,29072
97.11,3.654701696484244,680,479,68783,0.07,0.15128988423384726,29384
89.16,3.3357439627770322,690,486,69593,0.07,0.06475359725300223,29792
84.32,3.202852721270999,700,492,70311,0.07,0.0814173590624705,30152
83.16,3.1342464506500143,710,502,71478,0.07,0.13660559663549066,30736
83.2,3.1281864987602996,720,510,72558,0.07,0.10679056588560343,31272
86.47,3.2947131730160772,730,518,73499,0.07,0.1538376538665034,31744
87.05,3.2982721533716095,740,523,74136,0.07,0.17779348324984312,32064
84.75,3.2936226781256273,750,529,74945,0.07,0.12451336305821314,32472
88.51,3.4615416346660144,760,539,76074,0.07,0.1252330024726689,33032
87.16,3.4569947829050864,770,546,76967,0.07,0.23169100005179644,33480
94.41,3.7401599103104597,780,557,78324,0.07,0.20367277972400188,34160
97.59,3.7562344996320913,790,566,79452,0.07,0.1252684083301574,34720
103.97,3.906310492525381,800,578,80808,0.07,0.12738558335695416,35400
95.8,3.6002372022562423,810,581,81158,0.07,0.15291361906565726,35576
93.31,3.4982025700731283,820,588,81989,0.07,0.2088498438242823,35992
92.42,3.4619250381443276,830,595,82841,0.07,0.1517736098030582,36416
99.17,3.6989033198004027,840,605,84153,0.07,0.1792951854877174,37072
99.49,3.6923133615569976,850,612,84994,0.07,0.08302184171043336,37496
94.33,3.475262945528452,860,618,85607,0.07,0.17011511558666825,37800
93.35,3.449782358361633,870,624,86402,0.07,0.22610506787896156,38200
91.19,3.3671326938117305,880,633,87543,0.07,0.15314924682024866,38768
92.55,3.52648086755321,890,643,88807,0.07,0.14057769696228206,39400
86.3,3.336086949933505,900,649,89538,0.07,0.1421754377661273,39768
92.18,3.530988848802827,910,656,90476,0.07,0.09608838829444721,40232
92.32,3.553557101570361,920,663,91321,0.07,0.16890817182138562,40656
94.77,3.6518163038202953,930,672,92418,0.07,0.14174872427247465,41208
93.05,3.630037142457729,940,681,93558,0.07,0.14059068344067782,41776
93.09,3.6336193138554735,950,688,94403,0.07,0.14676323236199096,42200
96.67,3.7353629897502496,960,696,95374,0.07,0.1280936551047489,42680
102.79,3.914873426103481,970,708,96781,0.07,0.20226527412887663,43384
107.52,4.061996202700909,980,721,98395,0.07,0.14016033592633903,44192
106.13,3.9671663802647044,990,731,99520,0.07,0.16584559599868953,44752
107.7,4.052257318067939,1000,738,100408,0.07,0.17120829387567937,45200
108.06,4.0597957391953425,1010,746,101382,0.07,0.1369830360636115,45688
113.72,4.250506659824994,1020,758,102793,0.07,0.15642748097889125,46392
117.65,4.3711785761047794,1030,770,104283,0.07,0.09610090684145689,47136
111.5,4.1301513270436665,1040,774,104808,0.07,0.14424868754576892,47400
115.44,4.323906896100246,1050,784,106047,0.07,0.18184828531229869,48016
119.54,4.477652937784979,1060,796,107428,0.07,0.184915283578448,48712
121.0,4.449292513098513,1070,808,108981,0.07,0.0772771862684749,49488
122.28,4.412205348717438,1080,821,110723,0.07,0.14448917703703046,50360
124.44,4.384837738494831,1090,832,112064,0.07,0.1261522511485964,51024
133.92,4.604384293976596,1100,848,113900,0.07,0.12514132022624835,51944
141.68,4.742116533956762,1110,863,115650,0.07,0.11315370223019272,52824
142.02,4.6401077826831125,1120,874,117095,0.07,0.16851557465270162,53544
145.96,4.684729330761861,1130,890,118979,0.07,0.17335206031566486,54488
153.27,4.885379833261492,1140,900,120235,0.07,0.18795633199624717,55112
156.53,4.842527125256087,1150,913,121800,0.07,0.19928656052798033,55896
156.83,4.756760345734891,1160,924,123211,0.07,0.06821228063199669,56600
157.66,4.796697384077311,1170,938,124847,0.07,0.14415109646506608,57416
149.87,4.512695216474362,1180,946,125810,0.07,0.1555576033424586,57904
147.83,4.470701247409177,1190,955,126947,0.07,0.036990744061768055,58472
136.07,4.148490567230219,1200,961,127607,0.07,0.13835416524671018,58800
126.27,3.933775144381987,1210,967,128377,0.07,0.11089560925029218,59184
121.2,3.9272787686369752,1220,975,129315,0.07,0.13759947870858014,59656
110.01,3.638606693708731,1230,981,130080,0.07,0.14079762622714043,60032
105.06,3.5157900921535754,1240,987,130841,0.07,0.17238716781139374,60416
