rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9878635,51.2,10,0,522,-2.319759543490348,,
0.9706584999999999,62.1,20,1,1262,-3.2229448695104126,,
0.9443860000000002,78.73333333333333,30,2,2392,-3.997542824364728,,
0.9295060000000003,74.8,40,3,3032,-3.586835260467706,,
0.9136029999999998,73.32,50,4,3716,-3.604165292281492,,
0.89944375,71.08333333333333,60,5,4325,-3.432461588809009,,
0.8752637500000001,75.64285714285714,70,7,5365,-3.7110025640677886,,
0.8473870000000002,81.05,80,9,6564,-4.168425840587126,,
0.8120934999999998,88.8,90,11,8082,-4.86270827802379,,
0.7756142499999998,95.51,100,14,9651,-5.388775104024826,,
0.7468075000000001,102.68,110,21,10890,-5.842655872086619,0.07368682938977145,440
0.7185355000000002,107.44,120,29,12106,-6.05137681924668,0.06429394095175667,1048
0.67517425,114.79,130,43,13971,-6.666439625726254,0.1279536365327658,1984
0.6564347500000002,116.45,140,49,14777,-6.757937747628486,0.09201243752613664,2384
0.6291625000000001,121.34,150,57,15950,-6.9388495966694,0.055754762288415805,2968
0.5843829999999999,134.51,160,71,17876,-7.501543944069771,0.06617613093112595,3936
0.564295,132.75,170,78,18740,-7.311942090813137,0.11164539121091366,4368
0.5273042499999998,136.67,180,89,20331,-7.327733647608067,0.07601127002271824,5160
0.5094249999999998,129.18,190,95,21100,-6.599515776401462,0.06840745080262423,5544
0.4900810000000002,121.81,200,102,21932,-5.892812077314099,0.03219667566008866,5960
0.46362250000000027,120.8,210,110,23070,-5.723926133976547,0.08558944350806996,6528
0.44227899999999987,117.82,220,117,23988,-5.542909965868428,0.09517172793857753,6992
0.4199590000000003,108.77,230,125,24948,-4.823509458965875,0.059701372403651476,7472
0.3951047500000001,111.4,240,133,26017,-5.000094427676107,0.05223755579208955,8008
0.36501925000000013,112.61,250,143,27311,-5.011607270075286,0.051480131631251425,8648
0.3441639999999998,102.32,260,150,28208,-4.67475811632744,0.07960727519821376,9096
0.30884725000000024,108.87,270,162,29727,-5.148155441609628,0.07978449849179015,9856
0.28013350000000004,105.31,280,172,30962,-4.869180566563,0.0633223099866882,10480
0.2376324999999998,115.9,290,186,32790,-5.341401593467615,0.16940643498674035,11392
0.1991305000000001,124.14,300,199,34446,-5.802760837283763,0.04579658398870379,12216
0.16634800000000016,126.86,310,210,35856,-5.996418191247461,0.045516292680986226,12920
0.1312637499999999,132.77,320,222,37365,-6.221769032033118,0.08951051882468164,13680
0.10164325000000018,135.91,330,232,38639,-6.31190509845229,0.0901574349263683,14312
0.07,140.15,340,245,40132,-6.421248254487746,0.04613315232563764,15064
0.07,139.54,350,255,41365,-6.387626152661459,0.0656489961547777,15680
0.07,143.88,360,265,42696,-6.44132656001857,0.08389779238495976,16344
0.07,137.42,370,273,43569,-5.996969399326865,0.1479365322738886,16784
0.07,135.37,380,281,44599,-5.918543128723378,0.06632771692238748,17296
0.07,125.05,390,287,45395,-5.436779135611323,0.055015673977322876,17696
0.07,115.19,400,293,46065,-4.924689660524263,0.1089227304328233,18032
0.07,110.26,410,301,46982,-4.573026037183697,0.08164528280030936,18488
0.07,101.54,420,306,47619,-4.190857243569464,0.05694301496259868,18808
0.07,96.84,430,312,48423,-4.0023912248661215,0.10833069961518049,19208
0.07,93.71,440,322,49603,-3.9025757610882175,0.07333970011677593,19800
0.07,91.63,450,330,50628,-3.823896814963865,0.06552913796622306,20312
0.07,85.74,460,336,51370,-3.6256225795610613,0.07366482773795724,20680
0.07,83.98,470,342,52067,-3.5490617667102096,0.08969438495114446,21032
0.07,81.88,480,349,52887,-3.4488835723386257,0.048020476126112044,21440
0.07,78.5,490,353,53345,-3.3571796072529576,0.07364696264266968,21672
0.07,78.2,500,358,53985,-3.412496724815854,0.0732620358467102,21992
0.07,83.44,510,369,55426,-3.745505407150164,0.10008813627064228,22712
0.07,92.42,520,381,56961,-4.140928519652243,0.09027854248415679,23480
0.07,93.83,530,388,57906,-4.204940577130419,0.11369946086779237,23952
0.07,92.36,540,397,58939,-4.124671726551342,0.08973453426733613,24464
0.07,88.53,550,402,59581,-3.949296676227466,0.06695166020654142,24784
0.07,91.35,560,411,60605,-4.0466619223973685,0.07009552069939673,25296
0.07,88.3,570,414,60997,-3.901147495087368,0.07363146217539907,25496
0.07,89.59,580,422,61946,-4.022078490090558,0.07127399242017418,25968
0.07,95.69,590,431,63014,-4.257643003971652,0.05545869201887399,26504
0.07,98.77,600,439,63962,-4.378223500843225,0.07010289805475622,26976
0.07,90.65,610,444,64591,-3.9384042098455723,0.04559003212489188,27288
0.07,82.17,620,450,65278,-3.5384829453622033,0.08960932795889676,27632
0.07,82.63,630,457,66269,-3.545166560633368,0.09409535909071565,28128
0.07,79.97,640,463,67036,-3.4661671654913677,0.07881864183582366,28512
0.07,80.65,650,469,67746,-3.5151921430940796,0.1364461611956358,28872
0.07,81.15,660,478,68820,-3.530905077865065,0.15744595078285784,29408
0.07,85.52,670,485,69649,-3.742612870023921,0.10395489586517215,29824
0.07,85.84,680,493,70630,-3.752248935235679,0.07610105467028916,30312
0.07,85.89,690,502,71703,-3.7664824122069813,0.06934516306500882,30848
0.07,88.28,700,512,72890,-3.8225940495666877,0.1331554288044572,31440
0.07,88.39,710,517,73530,-3.9028250310458033,0.0959828671766445,31760
0.07,93.01,720,527,74679,-4.152714970506168,0.09031024063006043,32336
0.07,90.46,730,533,75415,-4.0299497890356,0.1279196230461821,32704
0.07,97.87,740,545,76923,-4.300873200814604,0.1025921500986442,33456
0.07,99.77,750,552,77823,-4.362951294469902,0.0623193692881614,33904
0.07,95.85,760,558,78505,-4.188630121442497,0.08691374119371176,34248
0.07,98.13,770,566,79562,-4.270061338210477,0.10808066534809768,34776
0.07,97.68,780,574,80498,-4.242682338625645,0.04000065219588578,35248
0.07,93.52,790,580,81155,-4.118708474509162,0.07744006183929741,35576
0.07,90.05,800,587,81995,-4.000797536780923,0.06507607328239828,35992
0.07,93.3,810,595,82960,-4.092149037641782,0.07935856352560222,36472
0.07,93.36,820,604,84115,-4.081752925323067,0.09254900657106191,37056
0.07,98.57,830,615,85372,-4.309542938944731,0.06945887277834117,37680
