time/episodes,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/n_updates,train/loss
10,0,86.2,872,0.9797259999999999,4.887159956417572,,
20,1,87.9,1778,0.9586615000000003,4.959247666023522,,
30,2,83.63333333333334,2539,0.94096825,4.915578701746077,,
40,3,87.075,3523,0.9180902499999998,5.219073591953596,,
50,4,88.62,4481,0.8958167499999999,5.448389815484874,,
60,5,85.58333333333333,5195,0.8792162500000001,5.184720620286616,,
70,7,86.18571428571428,6103,0.8581052500000002,5.249336905090296,,
80,8,86.4,6992,0.8374360000000001,5.32319809060112,,
90,9,86.91111111111111,7912,0.8160459999999998,5.385864093581925,,
100,10,87.51,8851,0.7942142499999998,5.441861428559667,,
110,12,88.06,9778,0.7726615000000001,5.518575169534042,,
120,15,86.49,10527,0.75524725,5.439614275588648,256,0.02847063783883641
130,18,85.02,11141,0.7409717499999999,5.27520247355911,568,0.009506303160378593
140,21,80.49,11672,0.7286260000000002,4.844905242952154,832,0.009547631955683755
150,23,76.49,12230,0.7156524999999998,4.4384783472396325,1112,0.04735554174112622
160,25,73.43,12638,0.7061665000000001,4.2015800324140375,1312,0.02886682707685395
170,28,70.22,13225,0.6925187500000001,3.868160019274821,1608,0.06669681204948574
180,31,67.11,13803,0.6790802499999997,3.5082807418120474,1896,0.056959995275974507
190,34,62.71,14283,0.66792025,3.1048028401987016,2136,0.0382746845643851
200,36,57.45,14696,0.6583180000000001,2.676661814708524,2344,0.03842073516716482
210,38,53.5,15228,0.6459490000000001,2.3383331699909196,2608,0.0385905292496318
220,42,52.03,15830,0.6319524999999997,2.154322627594593,2912,0.029337518630200066
230,44,51.09,16350,0.6198625000000001,2.0239144615712337,3168,0.08594341004209127
240,45,47.55,16527,0.6157472500000001,1.8914492540177088,3256,0.07664042309625074
250,47,45.92,16922,0.6065635000000003,1.830982206994003,3456,0.048565257849986665
260,49,44.62,17200,0.6001000000000002,1.7885030674603906,3592,0.048485653664101847
270,51,42.55,17580,0.5912650000000002,1.6761140726132924,3784,0.09551434562308714
280,53,40.52,17955,0.5825462500000004,1.5945867231214217,3976,0.05809985293308273
290,54,38.61,18244,0.5758270000000002,1.5256802991007163,4120,0.11446248431457207
300,56,37.66,18562,0.5684334999999998,1.500946451984626,4280,0.049319208454107866
310,58,35.85,18913,0.56027275,1.4123088925687852,4456,0.04964709744672291
320,59,32.8,19210,0.5533675000000002,1.2820618885256367,4600,0.0976987823669333
330,62,31.91,19641,0.5433467500000001,1.2636634120681216,4816,0.11480559251504019
340,63,33.69,19996,0.5350930000000003,1.3465682205219383,4992,0.15202398697147146
350,65,33.09,20331,0.5273042499999998,1.2947355534014664,5160,0.0965092004626058
360,67,33.27,20627,0.5204222500000002,1.3027097281723514,5312,0.08751246839528903
370,69,33.41,21021,0.5112617500000001,1.3127561698588368,5504,0.15389512479305267
380,70,32.29,21284,0.5051470000000002,1.2789265361857436,5640,0.12449212046340108
390,72,32.88,21632,0.49705599999999994,1.2889008128694714,5808,0.13399861787911505
400,74,33.27,21989,0.48875575000000027,1.2929118350843738,5992,0.05344170471653342
410,76,32.34,22247,0.48275725000000014,1.243719878708874,6120,0.11932006356073543
420,77,32.41,22551,0.4756892500000004,1.2598049154823594,6272,0.10814534226665273
430,79,31.34,22875,0.46815625000000005,1.2031432781758233,6432,0.14527189452201128
440,80,30.54,23150,0.46176249999999996,1.1654399183921813,6568,0.20654982142150402
450,82,29.95,23426,0.4553455000000003,1.153429515867443,6712,0.1282004084205255
460,84,30.21,23748,0.44785900000000034,1.1594961825126893,6872,0.11076556553598493
470,85,29.04,24025,0.44141874999999986,1.152356533843807,7008,0.12811538577079773
480,86,28.68,24252,0.4361409999999999,1.1166398987020105,7120,0.12015554588288069
490,88,27.73,24505,0.43025875000000013,1.080673698219644,7248,0.1465778339188546
500,89,26.97,24786,0.4237255000000001,1.054405090773432,7392,0.18324599973857403
510,91,26.61,25008,0.4185639999999998,1.0534457956705048,7496,0.15678791515529156
520,92,25.54,25205,0.4139837499999999,0.9949822497669181,7600,0.16518389689736068
530,93,24.9,25465,0.40793875,0.9738891262856363,7728,0.23544843774288893
540,95,24.57,25707,0.4023122499999998,0.9579178168041582,7848,0.10311455698683858
550,96,24.58,25984,0.3958719999999999,0.9622561018128626,7984,0.1302877643611282
560,97,23.32,26180,0.39131499999999997,0.9073552933913731,8088,0.18997538869734854
570,98,22.86,26411,0.3859442499999999,0.8609796269644182,8200,0.1526711005717516
580,100,22.91,26643,0.3805502500000002,0.8762169038493264,8320,0.17563709476962686
590,101,22.43,26848,0.375784,0.8656228052317416,8416,0.16688107885420322
600,102,21.47,27033,0.3714827500000002,0.8125633035461926,8512,0.14208251214586198
610,103,21.43,27251,0.36641425000000005,0.8029863452477052,8624,0.08316183323040605
620,105,22.28,27533,0.35985775,0.8242401744876602,8760,0.15920562576502562
630,106,21.72,27737,0.35511475000000026,0.8061371178494154,8864,0.24490340892225504
640,107,21.39,27946,0.35025550000000005,0.7863805119470108,8968,0.1373117866460234
650,108,21.12,28196,0.34444300000000005,0.7661086343204108,9096,0.16853070142678916
660,110,21.25,28405,0.33958374999999985,0.7722479308909405,9200,0.19426428899168968
670,111,21.15,28626,0.3344455000000002,0.784752943104844,9312,0.220895494800061
680,112,20.92,28835,0.3295862500000003,0.7663460762498068,9416,0.2112755486741662
690,113,20.84,29032,0.32500600000000035,0.7595185907318636,9512,0.23803070932626724
700,114,20.68,29201,0.32107675000000047,0.7552110208144487,9600,0.19778930116444826
710,115,20.09,29360,0.3173799999999999,0.7188465210484685,9672,0.1956662000156939
720,116,19.01,29534,0.3133345000000003,0.6970634981546334,9760,0.16360430046916008
730,117,19.05,29742,0.3084985000000001,0.7149071604842296,9864,0.21357190608978271
740,118,18.47,29893,0.30498775000000033,0.7068367579574827,9944,0.1481942948885262
750,119,16.98,29994,0.3026395000000004,0.6481560116274063,9992,0.20444309059530497
760,120,17.12,30217,0.2974547499999999,0.6632893527412862,10104,0.23179583996534348
770,121,16.32,30358,0.2941765000000002,0.6275510203370994,10176,0.20553504466079175
780,122,16.23,30558,0.28952650000000024,0.6248387409917063,10272,0.17436124943196774
790,123,16.59,30791,0.28410924999999976,0.6433649722976195,10392,0.2090518823824823
800,124,16.91,30992,0.27943600000000013,0.6548277557336312,10488,0.2181302234530449
810,126,17.42,31202,0.2745535000000001,0.6923649874292856,10600,0.24238332081586123
820,127,17.42,31376,0.27050799999999997,0.6914136213227756,10680,0.28540529403835535
830,128,17.47,31589,0.2655557500000001,0.6798145292227642,10792,0.20216813869774342
840,129,17.91,31784,0.2610220000000003,0.698936509632182,10888,0.27012573927640915
850,130,18.37,31931,0.2576042500000002,0.7217573398766751,10960,0.1568611627444625
860,131,18.43,32160,0.25227999999999984,0.7170756646307153,11072,0.23345110332593322
870,132,18.19,32277,0.24955975000000008,0.7034223964696409,11136,0.18552424758672714
880,132,17.61,32419,0.24625825000000012,0.678223740422516,11208,0.2271421579644084
890,134,17.42,32633,0.24128275,0.6694483393408861,11312,0.2691916897892952
900,135,17.38,32830,0.23670250000000004,0.6693981650938572,11408,0.21037772949784994
910,136,17.06,33008,0.23256400000000021,0.6485731930798084,11496,0.25088252034038305
920,137,16.98,33174,0.2287045000000003,0.6345959309616986,11584,0.2704623267054558
930,138,16.3,33319,0.22533324999999993,0.5978385929423248,11656,0.237519106362015
940,138,15.58,33442,0.2224735000000002,0.5620710648303283,11720,0.2395556066185236
950,140,16.75,33706,0.21633549999999968,0.6062946949683587,11848,0.18879812629893422
960,141,16.2,33880,0.2122900000000001,0.5872033354311621,11936,0.2121112486347556
970,142,16.88,34065,0.20798874999999983,0.608229194904278,12032,0.25912504084408283
980,143,17.09,34228,0.20419900000000035,0.6200136855371507,12112,0.28211783058941364
990,144,16.22,34355,0.20124625000000007,0.5752815900479085,12176,0.299238795414567
1000,145,16.32,34562,0.19643350000000004,0.567517266945012,12280,0.2947905585169792
1010,146,16.04,34712,0.1929460000000004,0.5521976451201582,12352,0.21894528158009052
1020,147,16.1,34884,0.18894699999999998,0.5638546382196349,12440,0.26237738877534866
1030,148,16.07,35026,0.18564550000000013,0.5660355740028017,12512,0.21640490647405386
1040,149,16.26,35168,0.18234400000000006,0.5774194141433716,12576,0.2728879004716873
1050,150,15.11,35317,0.17887975000000012,0.5315184980591309,12656,0.26434988621622324
1060,150,15.01,35481,0.17506674999999994,0.5193013214817127,12736,0.2648886227980256
1070,151,14.52,35617,0.17190474999999983,0.49692717581228,12808,0.25041683856397867
1080,152,14.73,35801,0.16762675000000016,0.5188020384929095,12896,0.23091212380677462
1090,153,14.91,35946,0.16425550000000033,0.5278253287991874,12968,0.24102552700787783
1100,154,14.43,36105,0.16055874999999986,0.5087115818137344,13048,0.23790480755269527
1110,155,14.64,36276,0.15658300000000014,0.525890591296065,13136,0.2783549055457115
1120,156,14.41,36425,0.1531187500000002,0.5083628808812005,13208,0.3062110673636198
1130,157,15.07,36633,0.14828275000000002,0.532378571252655,13312,0.2504557464271784
1140,158,15.06,36774,0.1450045000000002,0.5305585601484369,13384,0.23599102813750505
1150,159,14.97,36914,0.14174950000000008,0.5155304528387146,13456,0.26065692119300365
1160,160,14.93,37074,0.13802949999999992,0.5213320504301558,13536,0.28042634204030037
1170,161,15.43,37260,0.13370500000000007,0.5509714348316949,13624,0.22966991737484932
1180,162,14.81,37382,0.13086849999999994,0.5194744831998629,13688,0.305221987888217
1190,162,14.78,37524,0.1275670000000001,0.5180649441793114,13760,0.2789491321891546
1200,163,14.52,37657,0.12447474999999997,0.5094700139909538,13824,0.2176062185317278
1210,164,14.02,37778,0.12166150000000009,0.48659418659602977,13888,0.21518561523407698
1220,165,14.17,37942,0.1178484999999998,0.48254020056069896,13968,0.31844362802803516
1230,166,13.68,38101,0.11415175,0.478625235146082,14048,0.32760159112513065
1240,167,13.93,38267,0.11029224999999987,0.4899402567665736,14128,0.2846875712275505
1250,168,13.98,38412,0.10692100000000004,0.49500231061103733,14200,0.3379656467586756
1260,169,14.07,38581,0.10299175000000016,0.49542116317469687,14288,0.3527492303401232
1270,170,13.65,38725,0.09964375000000036,0.46871229805180364,14360,0.3106739893555641
1280,171,13.76,38858,0.09655150000000023,0.4674122578455865,14424,0.2877420336008072
1290,172,13.78,39002,0.0932035,0.4709019636198658,14496,0.2475056080147624
1300,172,13.94,39151,0.08973925000000005,0.4733285539609684,14568,0.29600218683481216
1310,173,14.11,39289,0.08653075000000021,0.4774199327988129,14640,0.2493853848427534
1320,174,13.94,39436,0.0831130000000001,0.4797746916471718,14712,0.345181904733181
1330,175,13.4,39541,0.08067174999999993,0.4479162905959017,14768,0.23928725346922874
1340,176,13.02,39669,0.07769575000000017,0.43162967846061845,14832,0.3358963131904602
1350,176,12.98,39810,0.07441750000000036,0.435263447311406,14904,0.25447844341397285
1360,177,12.77,39958,0.0709765,0.43177657810912345,14976,0.2877490296959877
1370,178,12.94,40119,0.07,0.4527978626949518,15056,0.2307488266378641
1380,179,12.89,40247,0.07,0.44696943951504475,15120,0.30822630412876606
1390,180,12.75,40377,0.07,0.43864699059414675,15184,0.24580197874456644
1400,181,12.91,40542,0.07,0.4665769915685193,15264,0.2813302408903837
1410,182,13.02,40691,0.07,0.4702599417448275,15344,0.29332166723906994
1420,183,12.88,40824,0.07,0.4697613439283513,15408,0.23079343978315592
1430,183,13.04,40945,0.07,0.4761442209164505,15472,0.3024145606905222
1440,184,12.91,41060,0.07,0.47543511761709617,15528,0.2900195810943842
1450,185,12.86,41196,0.07,0.4739515898558727,15592,0.3112578820437193
1460,186,12.93,41351,0.07,0.47720067092506874,15672,0.3627957794815302
1470,187,12.98,41517,0.07,0.47861673579447456,15752,0.391884608194232
1480,187,12.82,41629,0.07,0.48098552382121973,15808,0.34868356958031654
1490,188,12.71,41748,0.07,0.47883049163591546,15872,0.2843261547386646
1500,189,12.61,41903,0.07,0.4710543102906483,15944,0.322607709094882
1510,190,12.71,42062,0.07,0.4842441933963471,16024,0.3214955721050501
1520,191,12.97,42221,0.07,0.4971523126535643,16104,0.3440033234655857
1530,192,13.14,42359,0.07,0.5038344101325632,16176,0.33560639806091785
1540,193,13.49,42509,0.07,0.5161501737469854,16248,0.2972687557339668
1550,194,13.87,42683,0.07,0.5310585915347247,16336,0.28496973030269146
1560,195,13.75,42826,0.07,0.5264615557338798,16408,0.3053518272936344
1570,196,13.74,42991,0.07,0.5202138315083836,16488,0.3123377226293087
1580,196,13.86,43115,0.07,0.5207683991882166,16552,0.2582914186641574
1590,197,14.21,43269,0.07,0.5287459441105558,16632,0.3057551570236683
1600,198,14.06,43409,0.07,0.5170110235153473,16704,0.31543751806020737
1610,199,13.73,43535,0.07,0.5008160849401786,16760,0.35370564833283424
1620,200,13.6,43681,0.07,0.48961859416694514,16840,0.2622304819524288
1630,200,13.5,43809,0.07,0.48259763753858975,16904,0.3868918977677822
1640,201,13.21,43930,0.07,0.47166408355456263,16960,0.2864241674542427
1650,202,12.54,44037,0.07,0.44356469271331533,17016,0.31865151040256023
1660,203,12.52,44178,0.07,0.43617713804317476,17088,0.2977058161050081
1670,203,12.33,44324,0.07,0.43427019582206844,17160,0.30589019134640694
1680,204,12.35,44450,0.07,0.4398526478027376,17224,0.3246251028031111
1690,205,12.08,44577,0.07,0.431430146238867,17288,0.32455743849277496
1700,206,11.92,44701,0.07,0.4240179878724154,17344,0.31683414429426193
1710,207,12.22,44857,0.07,0.4377497868800225,17424,0.29045262932777405
1720,207,11.69,44950,0.07,0.4166937590392134,17472,0.2959648910909891
1730,208,11.9,45099,0.07,0.4324634879362677,17544,0.38480037823319435
1740,209,11.78,45208,0.07,0.42948307278369957,17600,0.2840052656829357
1750,210,12.31,45368,0.07,0.45057427531746813,17680,0.31447999738156796
1760,211,12.47,45525,0.07,0.4561793691527676,17760,0.30618590861558914
1770,212,12.25,45649,0.07,0.443009809168045,17824,0.3006432428956032
1780,212,12.18,45768,0.07,0.432121552142129,17880,0.3194779995828867
1790,213,12.09,45886,0.07,0.4345006970103163,17936,0.3491385951638222
1800,214,12.36,46037,0.07,0.44660852401902895,18016,0.34277454763650894
1810,215,12.52,46209,0.07,0.4502646726819737,18104,0.2938992343842983
1820,216,13.46,46396,0.07,0.4894034252489308,18192,0.3018276318907738
1830,217,13.96,46595,0.07,0.49478455554901,18296,0.2550938483327627
1840,218,14.43,46751,0.07,0.5039758987019806,18368,0.3026654776185751
1850,219,13.99,46867,0.07,0.48456200342394923,18432,0.29237426817417145
1860,220,14.18,47043,0.07,0.49955348629784957,18520,0.27347154170274734
1870,221,14.36,47185,0.07,0.5104248763874801,18592,0.3049343079328537
1880,222,14.44,47312,0.07,0.5149421037024424,18648,0.29698513075709343
1890,223,14.89,47475,0.07,0.5174827846111757,18736,0.3202025890350342
1900,224,14.87,47624,0.07,0.5108042747089936,18808,0.28998249024152756
1910,225,14.64,47773,0.07,0.5029312495516485,18880,0.34366266056895256
1920,225,14.14,47910,0.07,0.4841936129998126,18952,0.3094736114144325
1930,226,13.59,48054,0.07,0.4733445904582024,19024,0.29004197753965855
1940,227,13.79,48230,0.07,0.4855435847245914,19112,0.31731654703617096
1950,228,14.03,48370,0.07,0.4938671065288684,19184,0.28925942070782185
1960,229,13.91,48534,0.07,0.47902821426920034,19264,0.26306950859725475
