time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,71.0,0,720,0.9832599999999998,3.1662026041824958,,
20,67.75,1,1375,0.9680312500000001,2.778242967485576,,
30,64.6,2,1968,0.9542440000000002,2.8419057252492115,,
40,68.225,3,2769,0.93562075,3.183523885570032,,
50,61.5,3,3125,0.92734375,2.817219359277798,,
60,62.46666666666667,4,3808,0.9114640000000003,2.924136478243306,,
70,63.08571428571429,5,4486,0.8957005000000002,2.91954391894462,,
80,63.7,7,5176,0.8796579999999999,3.0136644553198293,,
90,77.14444444444445,10,7033,0.83648275,3.7817343556736933,,
100,80.04,12,8104,0.811582,3.9973451369629145,,
110,74.49,12,8269,0.8077457500000002,3.727117817345714,,
120,82.86,14,9761,0.7730567500000001,4.427623281314048,,
130,89.59,22,11027,0.7436222499999998,4.80549514383555,0.05671882175010978,512
140,91.56,29,12025,0.7204187500000001,4.887575325715494,0.09580296201602323,1008
150,103.59,40,13584,0.6841720000000002,5.677148322137137,0.16301632672548294,1784
160,107.64,48,14672,0.6588760000000001,5.90135121063919,0.1163707598025212,2328
170,109.25,55,15511,0.6393692499999999,5.969335017744081,0.04864183052995941,2752
180,112.42,62,16518,0.6159565000000004,6.050144508954908,0.06865449374890886,3256
190,102.49,68,17382,0.5958684999999999,5.508124349913279,0.06863902434633928,3688
200,102.45,76,18449,0.57106075,5.3560439875564905,0.0896592888093437,4224
210,106.72,81,19041,0.5572967500000001,5.539677980849226,0.0701030165218981,4520
220,102.58,89,20119,0.5322332500000001,5.107814116844558,0.07012231394037372,5056
230,97.93,95,20920,0.5136099999999999,4.742842701039374,0.11120990993367741,5456
240,94.86,100,21611,0.49754425,4.5448224064647595,0.132959324226249,5800
250,85.28,105,22212,0.48357099999999986,3.8622944660020626,0.16268638215842657,6104
260,83.23,112,23095,0.46304125000000007,3.6459395737946636,0.0808645988436183,6544
270,83.29,119,23940,0.443395,3.6118159120087308,0.0912506765598664,6968
280,82.99,126,24917,0.42067975000000035,3.6229018801371664,0.11255078471731395,7456
290,79.59,130,25441,0.40849674999999996,3.3857702682751962,0.07353934687853325,7720
300,77.42,137,26291,0.38873425000000017,3.3454647040312158,0.14744791015982628,8144
310,77.53,142,26894,0.3747145000000002,3.375710685359823,0.12600888236192986,8440
320,72.14,146,27433,0.3621827500000002,3.0571769011407275,0.10586726656765677,8712
330,72.16,152,28236,0.3435130000000003,3.1047961747981923,0.10840972667210735,9112
340,72.13,158,28924,0.32751700000000017,3.0704054439500084,0.08553260513872374,9456
350,72.83,163,29595,0.31191625000000023,3.108825783477806,0.09993057182873599,9792
360,71.53,169,30348,0.29440900000000014,3.0970131829356005,0.1819974573154468,10168
370,69.69,175,31009,0.27904075000000017,3.0636657414478337,0.12642968678846955,10504
380,72.42,185,32259,0.2499782500000003,3.1452272023089183,0.08892945240950212,11128
390,73.27,190,32868,0.2358189999999999,3.1949010643728855,0.09900402158382349,11432
400,76.79,200,34070,0.20787250000000002,3.348617874283315,0.09722755994880572,12032
410,78.17,206,34811,0.19064425000000018,3.4045058699458575,0.1382916639558971,12400
420,81.24,213,35657,0.17097474999999995,3.5891968273234456,0.10964593477547169,12824
430,78.7,218,36206,0.15821050000000003,3.4880004403857634,0.07001840183511376,13096
440,81.08,225,37132,0.13668100000000039,3.6673994999044193,0.12622645875671878,13560
450,81.83,231,37878,0.11933650000000029,3.717093076318104,0.22525081224739552,13936
460,86.34,241,39082,0.09134350000000024,3.9155898523272583,0.10829287976957858,14536
470,91.14,251,40223,0.07,4.139502442470619,0.17504106368869543,15104
480,84.36,255,40795,0.07,3.8603052175821926,0.08078131021466106,15392
490,83.66,260,41334,0.07,3.8331746229763155,0.1557834210980218,15664
500,79.75,267,42145,0.07,3.668615751419121,0.14663429913343862,16072
510,78.39,272,42750,0.07,3.62674957898644,0.11468033958226442,16368
520,77.24,278,43481,0.07,3.568397557098362,0.1693455195054412,16736
530,79.67,285,44273,0.07,3.6592525783530685,0.17867195414146408,17136
540,79.7,292,45202,0.07,3.63809490636901,0.19399294815957546,17600
550,82.12,300,46190,0.07,3.7543274455715987,0.07610501264571212,18088
560,78.69,307,47051,0.07,3.5968997815717487,0.1981075620278716,18520
570,72.06,311,47529,0.07,3.2995172659260974,0.1915247943252325,18760
580,73.78,318,48273,0.07,3.358004804700481,0.14843912998912856,19136
590,78.29,326,49263,0.07,3.538541292702719,0.19228175235912204,19624
600,74.51,330,49696,0.07,3.337699229094121,0.192804547958076,19840
610,74.26,335,50276,0.07,3.3091377635497707,0.19314455048879609,20136
620,71.06,338,50687,0.07,3.151885462347823,0.11792424341547303,20336
630,68.17,342,51190,0.07,3.0294318170803747,0.18512590252794325,20592
640,64.29,347,51731,0.07,2.804475797116151,0.07798559759976342,20864
650,59.19,351,52209,0.07,2.549713941374699,0.2854412493761629,21104
660,55.85,355,52736,0.07,2.3628154844353206,0.0882742726826109,21360
670,56.45,360,53274,0.07,2.336403588817343,0.24667804187629372,21632
680,55.96,366,53969,0.07,2.3262495537517682,0.19929223792860284,21984
690,51.45,370,54508,0.07,2.1405338599486905,0.1579219460254535,22248
700,53.03,375,55099,0.07,2.1678025664784446,0.13159120781347156,22544
710,51.39,378,55515,0.07,2.082134578230361,0.1842669946490787,22752
720,54.39,384,56226,0.07,2.2313718424522992,0.18467916460940614,23112
730,55.13,389,56803,0.07,2.2398552855130873,0.1870789583772421,23400
740,52.95,392,57126,0.07,2.157152383974825,0.24106068909168243,23560
750,53.92,397,57701,0.07,2.1791316573035657,0.14824361953651533,23848
760,53.49,401,58185,0.07,2.1573369143563563,0.22958789474796504,24088
770,54.44,406,58818,0.07,2.1913351921227378,0.21545438095927238,24408
780,54.37,412,59506,0.07,2.119605894783264,0.1092725865310058,24752
790,53.8,416,59988,0.07,2.0536371296118245,0.18854638189077377,24992
800,53.24,421,60523,0.07,2.035370106071602,0.14818120858399197,25256
810,54.01,425,61016,0.07,2.059712239691538,0.06961876497371122,25504
820,54.19,430,61745,0.07,1.9950777923775969,0.1360550057142973,25872
830,54.64,436,62367,0.07,1.9608011568317558,0.16132859798381105,26176
840,55.79,440,62805,0.07,1.9895173110865425,0.16112981218611822,26400
850,55.74,444,63375,0.07,1.9672273339123467,0.21275787986814976,26680
860,54.94,448,63779,0.07,1.9135489245971697,0.15413384058047086,26888
870,56.44,454,64562,0.07,1.9359330677890023,0.12157687425496988,27280
880,53.12,457,64918,0.07,1.8247167383123104,0.15966785472119227,27456
890,56.14,463,65702,0.07,1.8895687044449332,0.13274046871811152,27848
900,60.61,472,66684,0.07,1.9452024046429512,0.20174915867391974,28336
910,63.9,478,67506,0.07,1.9952530278291019,0.08438462531194091,28752
920,63.82,485,68227,0.07,1.9847040957691369,0.133919736079406,29112
930,67.15,492,69182,0.07,2.055078795256088,0.13684150954941288,29584
940,67.95,497,69700,0.07,2.075199633801147,0.2914994979510084,29848
950,71.48,505,70623,0.07,2.1314489122352542,0.12106443563243374,30304
960,83.37,518,72216,0.07,2.4505154745878683,0.15264218242373317,31104
970,87.82,528,73444,0.07,2.5697059484628393,0.14619613537797704,31720
980,91.29,533,74147,0.07,2.62930948456091,0.16265802513225935,32072
990,97.04,545,75506,0.07,2.80568029772825,0.17494770989287645,32752
1000,98.61,554,76645,0.07,2.8455053780461896,0.18703944305889308,33320
1010,99.39,561,77545,0.07,2.8478708188017587,0.134009073022753,33768
1020,104.27,570,78754,0.07,2.952555329693492,0.18472221214324236,34376
1030,104.37,578,79719,0.07,2.970015357571534,0.26185673475265503,34856
1040,103.01,581,80101,0.07,2.9085014318000146,0.12354427803074941,35048
1050,107.45,593,81468,0.07,3.019449086274255,0.18709262984339148,35728
1060,101.05,601,82421,0.07,2.8726295697781516,0.19979776936816052,36208
1070,97.59,608,83303,0.07,2.75210408335321,0.1202384791104123,36648
1080,96.89,613,83936,0.07,2.7739472233601568,0.20104043243918568,36960
1090,88.92,618,84498,0.07,2.542741977577712,0.18988075241213664,37248
1100,84.7,623,85215,0.07,2.4944074119121122,0.20546951773576438,37600
1110,80.87,628,85732,0.07,2.4291216658709054,0.20493452437222004,37864
1120,75.57,634,86411,0.07,2.304283275644067,0.2679428933188319,38200
1130,73.11,640,87130,0.07,2.26976772816042,0.09714630516828038,38560
1140,76.27,646,87828,0.07,2.382511226843083,0.1373506875243038,38912
1150,73.35,655,88903,0.07,2.370837366800404,0.17906379117630422,39448
1160,70.62,660,89583,0.07,2.329330230499588,0.20338712260127068,39784
1170,68.4,666,90243,0.07,2.311935051559521,0.08206350362161174,40120
1180,69.29,672,90965,0.07,2.3662469673280357,0.08387201651930809,40480
1190,72.5,679,91848,0.07,2.50728689267004,0.1646675582160242,40920
1200,71.78,684,92493,0.07,2.5154464340618077,0.24942490976536646,41240
1210,74.83,691,93315,0.07,2.5968728493788626,0.23066757852211595,41656
1220,76.3,697,94141,0.07,2.6585042056246366,0.2192868544952944,42064
1230,76.04,704,94834,0.07,2.627761425242332,0.21886990522034466,42416
1240,76.06,709,95534,0.07,2.652848819973298,0.1666611721739173,42760
1250,72.59,716,96262,0.07,2.5549741967312047,0.13790741335833445,43128
1260,71.23,720,96806,0.07,2.4957066742092353,0.12505551788490266,43400
1270,74.09,728,97752,0.07,2.577684998962393,0.18820898613194004,43872
1280,73.61,734,98426,0.07,2.5253595262315107,0.20686850603669882,44208
1290,70.69,739,99017,0.07,2.42170793810832,0.2708305949345231,44504
1300,72.62,746,99855,0.07,2.450541542192425,0.20603642240166664,44920
1310,71.38,752,100553,0.07,2.4447161657656586,0.2047471896512434,45272
1320,67.45,755,100986,0.07,2.315028530729934,0.24898952373769134,45488
1330,66.49,760,101583,0.07,2.288003551436863,0.13764349129633047,45784
1340,71.14,770,102748,0.07,2.4162562056765537,0.17895772866904736,46368
1350,69.34,775,103296,0.07,2.3733047877316213,0.15249909594422206,46640
1360,68.57,779,103763,0.07,2.340535261591562,0.16485185269266367,46880
1370,65.9,784,104442,0.07,2.2770123035130148,0.23356937972130254,47216
1380,66.27,790,105153,0.07,2.311952053682028,0.19360912020783871,47576
1390,67.57,796,105874,0.07,2.334154690453784,0.18071098759537563,47936
1400,69.65,804,106920,0.07,2.3777812138418692,0.2262639282271266,48456
1410,70.1,810,107663,0.07,2.381890744415414,0.14877637062454596,48824
1420,72.67,816,108353,0.07,2.4760250652539466,0.1842327835620381,49176
1430,75.03,822,109186,0.07,2.493055080888531,0.251318249036558,49592
1440,70.95,828,109943,0.07,2.381501646319941,0.13699691038345918,49968
1450,84.2,844,111816,0.07,2.6730304721488163,0.17650304958806373,50904
1460,89.79,852,112842,0.07,2.832088034635408,0.10921740997582674,51416
1470,95.51,862,114093,0.07,3.004476815880547,0.14006870167213492,52040
1480,95.98,868,114851,0.07,2.9984883511005607,0.150080613035243,52424
1490,104.18,881,116392,0.07,3.190443951809052,0.18156431397073902,53192
1500,100.39,887,117059,0.07,3.1089029271788116,0.2872027847915888,53528
1510,105.26,897,118289,0.07,3.2246705771688915,0.16931493242736906,54144
1520,107.1,904,119163,0.07,3.272490694996948,0.16423100419342518,54576
1530,104.94,909,119780,0.07,3.268027210085935,0.15434132757945918,54888
1540,103.42,914,120385,0.07,3.2175466453790635,0.12084089999552816,55192
1550,93.77,922,121293,0.07,3.0488368431330946,0.18670248409034684,55640
1560,94.96,932,122438,0.07,3.1208020697422505,0.1640862908679992,56216
1570,92.55,941,123448,0.07,3.0504863168847978,0.14390261378139257,56720
1580,94.11,949,124362,0.07,3.1243528849240683,0.17237696942174807,57176
1590,89.71,958,125463,0.07,3.096317868368039,0.17675150174181908,57728
1600,94.06,968,126565,0.07,3.2706391399913968,0.29558133985847235,58280
1610,89.0,974,127289,0.07,3.166772312559524,0.08406360592925921,58640
1620,88.05,981,128068,0.07,3.137235237765257,0.14584890712285414,59032
1630,92.3,990,129110,0.07,3.3009779683918925,0.16259056882699952,59552
1640,93.36,996,129821,0.07,3.3361812764837855,0.16165431670378894,59904
1650,97.26,1007,131119,0.07,3.4224047047780135,0.20200065965764225,60552
1660,94.18,1014,131956,0.07,3.3013903452314968,0.17410856939386576,60976
1670,92.14,1022,132762,0.07,3.2163679624664137,0.14816957816947252,61376
1680,94.0,1031,133862,0.07,3.2397353555321557,0.12323715555248782,61928
1690,97.7,1044,135333,0.07,3.3082866918811464,0.15929316243273206,62664
1700,92.8,1049,135945,0.07,3.100234750928041,0.14808194182114676,62968
1710,97.09,1059,137098,0.07,3.1990097288559514,0.14900736717390828,63544
1720,98.76,1068,138044,0.07,3.2733536772566576,0.13502329666516744,64016
1730,93.22,1072,138532,0.07,3.088656297602321,0.21090127615025267,64264
1740,92.2,1077,139141,0.07,3.0682599774861528,0.1581776302336948,64568
1750,85.04,1082,139723,0.07,2.8751174103937815,0.13381234055850655,64856
1760,83.93,1089,140449,0.07,2.840234639411924,0.11949240753892809,65224
