rollout/exploration_rate,time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,train/n_updates,train/loss
0.9443162500000002,2395,2,10,-12.748491022859275,238.5,,
0.8922130000000001,4636,5,20,-11.66626382911888,230.8,,
0.8410165000000003,6838,8,30,-11.43782852674209,226.93333333333334,,
0.7831239999999999,9328,11,40,-11.546872140007025,232.2,,
0.7281377500000001,11693,20,50,-11.781012179893974,232.86,840,0.009288721608299966
0.6675482500000001,14299,34,60,-12.41550190625188,237.31666666666666,2144,0.009251302425127506
0.60196,17120,48,70,-12.422710969659038,243.57142857142858,3552,0.0279065677041217
0.53221,20120,64,80,-12.573288387863467,250.5,5056,0.0003132012170681264
0.46476175,23021,79,90,-12.508021994824981,254.7888888888889,6504,0.018778315279632807
0.4097755000000002,25386,92,100,-12.246651678020296,252.86,7688,0.009841926890658215
0.3400255000000001,28386,109,110,-12.255288131660013,258.91,9192,0.009834012227656785
0.27457675000000026,31201,125,120,-12.427882761059736,264.65,10600,0.0008258727175416425
0.20482675000000028,34201,142,130,-12.577026649150056,272.63,12096,0.0008056528240558691
0.14202850000000034,36902,157,140,-12.4894218763518,274.74,13448,0.009907381027005613
0.07227850000000025,39902,173,150,-12.465183877934816,281.09,14944,0.0010176178693654947
0.07,42902,189,160,-12.16005358580935,285.03,16448,0.0010070955686387606
0.07,45902,205,170,-12.184501361192225,286.82,17944,0.01036240006214939
0.07,48902,221,180,-12.06402141525412,286.82,19448,0.0011562974905245937
0.07,51603,235,190,-11.954689309052599,284.82,20800,0.01039150454744231
0.07,54412,250,200,-12.06332398023028,289.26,22200,0.010418055768241175
0.07,56633,262,210,-11.686842300085068,281.47,23312,0.010887203912716359
0.07,58855,274,220,-11.359757451611303,275.54,24424,0.010572442974080332
0.07,60842,285,230,-10.948977210903672,265.41,25416,0.011414466192945838
0.07,63587,299,240,-11.004012726767646,265.85,26792,0.01918574862065725
0.07,66587,315,250,-11.050272568756743,265.85,28288,0.011007922628778033
0.07,69587,331,260,-11.034144756699588,265.85,29792,0.010836066794581711
0.07,72106,345,270,-10.829012498498797,261.04,31048,0.020577380986651406
0.07,74924,360,280,-10.736788151359919,259.22,32456,0.011132498213555664
0.07,77871,376,290,-10.766708661933942,261.68,33928,0.01104427597601898
0.07,80474,390,300,-10.781436010182142,259.62,35232,0.0017324237705906853
0.07,83053,404,310,-10.941271719600365,263.2,36520,0.0022854629205539823
0.07,85788,418,320,-11.217644558540178,268.33,37888,0.002066245855530724
0.07,88206,431,330,-11.449878099020925,272.64,39096,0.01138544718560297
0.07,90700,444,340,-11.353060804638819,270.13,40344,0.002246606134576723
0.07,93436,459,350,-11.18243899881165,267.49,41712,0.02149761344480794
0.07,96436,475,360,-11.0899129980171,267.49,43216,0.002292139222845435
0.07,99436,491,370,-11.18039649840544,272.3,44712,0.019900289160432294
0.07,101528,502,380,-10.811106263747952,265.04,45760,0.002587880167993717
0.07,104528,518,390,-10.813647493254589,265.57,47256,0.001965325544006191
0.07,106996,531,400,-10.681470635072639,264.22,48496,0.019125982507830486
0.07,109714,546,410,-10.674340848502968,265.61,49856,0.0020208870992064476
0.07,112714,562,420,-10.697829515115096,268.26,51352,0.010676929014152847
0.07,115140,575,430,-10.554102850247872,268.34,52568,0.001926329845446162
0.07,117873,589,440,-10.489069224186919,270.73,53936,0.010013918101321906
0.07,120583,603,450,-10.322482054158579,270.47,55288,0.0019977373158326373
0.07,123026,617,460,-9.957538912722203,264.9,56512,0.0023543461284134537
0.07,125466,630,470,-9.588013251825291,259.3,57728,0.0019929411209886894
0.07,128466,646,480,-9.940795445274029,268.38,59232,0.010919102554908022
0.07,130884,659,490,-9.614683857056438,262.56,60440,0.011368973267963156
0.07,133884,675,500,-9.550469661067485,267.88,61936,0.0014857163769192994
0.07,136591,689,510,-9.289900018370794,267.77,63288,0.0018512764945626259
0.07,139591,705,520,-9.015872805577208,267.77,64792,0.001580765499966219
0.07,142186,719,530,-8.730446154775212,269.46,66088,0.011234440869884565
0.07,144369,731,540,-8.384942644704187,263.96,67184,0.011385991820134223
0.07,145748,738,550,-7.964230642570511,250.65,67872,0.0019741012947633862
0.07,148004,750,560,-8.037286781354224,248.78,69000,0.020073457300895825
0.07,150989,766,570,-8.340937004633016,254.23,70488,0.028845026492490433
0.07,153989,782,580,-8.351729429710874,254.23,71992,0.010338159831007943
0.07,156989,798,590,-8.6758098575244,260.05,73488,0.010727776592830196
0.07,159989,815,600,-8.863420207835569,260.05,74992,0.012332196987699717
0.07,162989,831,610,-9.112932833814119,262.98,76488,0.020888174942228943
0.07,165694,845,620,-9.226585768621831,260.03,77840,0.003652688639704138
0.07,168694,861,630,-9.757627496114305,264.08,79344,0.003646847850177437
0.07,171150,874,640,-10.038864443888292,266.81,80568,0.012482019781600684
0.07,174150,890,650,-10.621839784474682,283.02,82072,0.0038092919858172536
0.07,177150,906,660,-10.847842548787291,290.46,83568,0.0044417659228201956
0.07,179867,921,670,-10.735573887748187,287.78,84928,0.011771407211199403
0.07,182867,937,680,-10.613756545561321,287.78,86432,0.0048496876552235335
0.07,185867,953,690,-10.847296304297586,287.78,87928,0.0046086732181720436
0.07,188568,967,700,-10.743721088507732,284.79,89280,0.019279649772215635
0.07,191568,983,710,-10.863969969456921,284.79,90776,0.0114559541689232
0.07,194269,998,720,-10.915026333464864,284.75,92128,0.008164801227394491
0.07,197269,1014,730,-10.89704364213756,284.75,93632,0.009589660447090864
0.07,200269,1030,740,-11.168847717856986,290.19,95128,0.010620430577546358
