time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,134.0,1,1350,0.9686124999999999,6.750297867986916,,
20,114.55,2,2311,0.9462692500000001,5.793734301404042,,
30,112.06666666666666,4,3392,0.9211360000000002,5.568589659131131,,
40,97.5,5,3940,0.9083949999999997,4.981067255483431,,
50,98.82,6,4991,0.8839592500000002,5.34642639953498,,
60,112.1,9,6786,0.8422255,6.26575600348646,,
70,118.12857142857143,12,8339,0.8061182499999998,6.659982374158594,,
80,125.7125,15,10137,0.7643147500000002,7.182181124067631,0.05077585982508026,64
90,133.55555555555554,29,12110,0.7184425000000001,7.746365908484112,0.04858538383996347,1048
100,136.61,41,13761,0.6800567500000001,7.8101967439202395,0.03888249714691483,1880
110,143.84,56,15834,0.6318595000000002,8.119202050787164,0.059695267966162646,2912
120,150.0,67,17411,0.59519425,8.37952572563522,0.041635950314230286,3704
130,152.38,77,18730,0.5645275000000001,8.481638610945854,0.0511714397725882,4360
140,163.85,89,20425,0.52511875,8.921767242539916,0.052345700591104105,5208
150,165.55,98,21646,0.49673049999999985,8.808935364350619,0.01150812731066253,5816
160,160.64,108,22950,0.4664125,8.329136075884172,0.05322271861950867,6472
170,164.51,122,24890,0.4213075000000004,8.304227830628305,0.033184434854774736,7440
180,155.37,129,25774,0.4007544999999999,7.648060699299465,0.06454127124743536,7880
190,146.5,137,26860,0.3755050000000002,6.9014510540043,0.03432075007003732,8424
200,142.72,147,28133,0.34590774999999985,6.642339353879607,0.04608224722323939,9064
210,139.88,161,29922,0.3043134999999999,6.455166160247617,0.04601065584574826,9960
220,138.8,173,31391,0.2701592500000004,6.376427507785812,0.03644588042516261,10688
230,142.98,187,33128,0.22977400000000003,6.571046710003697,0.0728288902901113,11560
240,141.49,199,34674,0.1938295,6.500694324844488,0.02602202264824882,12336
250,149.69,215,36715,0.14637624999999987,6.876899938283312,0.06400620835484006,13352
260,149.41,225,37991,0.1167092500000001,6.8503684546174535,0.05164224561303854,13992
270,136.1,230,38600,0.10254999999999981,6.248957594312173,0.06620542905875482,14296
280,140.02,241,39876,0.07288300000000014,6.371022656407466,0.05227280795224942,14936
290,139.15,249,40875,0.07,6.326558972153853,0.09414516505785286,15432
300,138.4,259,42073,0.07,6.284526184622806,0.030523381516104564,16032
310,131.41,268,43163,0.07,5.996012755712064,0.11802494316361845,16576
320,131.16,279,44607,0.07,5.955366199827719,0.08196959097404033,17296
330,126.88,290,45916,0.07,5.677234374397051,0.05655638696043752,17952
340,122.21,299,46995,0.07,5.431323459884507,0.05731026557623409,18496
350,108.84,304,47699,0.07,4.731129834635168,0.10814004961866885,18848
360,108.82,314,48973,0.07,4.568337202887056,0.09801897712168284,19480
370,108.98,319,49598,0.07,4.496497966679969,0.04224263853393495,19792
