rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,870,142496,167.31,-4.335478104413792,746,66240,0.033842590695712715
0.07,880,144838,176.06,-4.516856377469729,758,67416,0.03647228260524571
0.07,890,146511,175.08,-4.4938330745413255,767,68248,0.047541301464661956
0.07,900,148105,174.38,-4.506287935505366,775,69048,0.0276356270769611
0.07,910,149904,172.99,-4.482400664663091,785,69944,0.025997244112659246
0.07,920,151554,169.73,-4.43400796828791,793,70776,0.02029974016477354
0.07,930,153393,172.9,-4.4326286955820855,803,71696,0.04047626402461901
0.07,940,154821,167.23,-4.230940139424138,810,72408,0.0455340490443632
0.07,950,156839,176.95,-4.4947322043096,820,73416,0.035223802900873125
0.07,960,158646,179.05,-4.565685003659002,830,74320,0.038085561245679855
0.07,970,160696,181.0,-4.659830317235621,840,75344,0.026619479758664966
0.07,980,162208,172.7,-4.4983624487660965,848,76096,0.052229268418159336
0.07,990,163460,168.49,-4.446449283774311,855,76728,0.02805216345586814
0.07,1000,165401,171.96,-4.481599592139071,865,77696,0.034958061994984746
0.07,1010,166863,168.59,-4.406942630378137,872,78424,0.02435402467381209
0.07,1020,168527,168.73,-4.384470566880919,881,79256,0.033421249710954726
0.07,1030,170013,165.2,-4.317962585955888,888,80000,0.032892553252168
0.07,1040,171684,167.63,-4.418420733612593,897,80840,0.03319708246272057
0.07,1050,173327,163.88,-4.322277677021132,905,81656,0.020326920319348574
0.07,1060,175089,163.43,-4.308628195045635,915,82544,0.030584677238948643
0.07,1070,176660,158.64,-4.182830420720012,923,83328,0.026252178533468395
0.07,1080,178215,159.07,-4.189984461474666,931,84104,0.028463148744776845
0.07,1090,179682,161.22,-4.228772015541189,938,84840,0.04369057633448392
0.07,1100,181323,158.22,-4.214963933634474,947,85656,0.044843425595900044
0.07,1110,182819,158.56,-4.236068141771697,955,86408,0.030717203568201512
0.07,1120,184335,157.08,-4.219787611707624,962,87160,0.043963592674117535
0.07,1130,185477,153.64,-4.234040495091631,968,87736,0.038992361864075065
0.07,1140,186724,149.4,-4.1219130389427825,975,88360,0.029235099558718503
0.07,1150,188314,148.87,-4.163362004405849,983,89152,0.03554816491669044
0.07,1160,189957,147.68,-4.127353031001578,992,89976,0.05624288663966581
0.07,1170,191546,147.86,-4.134373861935298,1000,90768,0.044675281504169106
0.07,1180,193015,147.0,-4.102918026771985,1008,91504,0.054089854937046766
0.07,1190,194219,144.37,-4.001073829493965,1014,92104,0.026904980652034283
0.07,1200,195698,142.75,-3.9197849025961915,1022,92848,0.04314191883895546
0.07,1210,197204,142.85,-3.8926395753599423,1030,93600,0.057972123846411705
0.07,1220,198879,144.44,-3.987229409794873,1038,94432,0.02706628106534481
0.07,1230,199987,144.1,-3.9098634486084376,1044,94992,0.04380289011169225
