rollout/exploration_rate,time/time_elapsed,time/episode,rollout/ep_rew_mean,rollout/ep_len_mean,train/loss,train/n_updates
0.05,1,10,-1.8087911014030529,33.7,0.11299983412027359,248
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.1266195122152567,252
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.20195704326033592,256
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.1202908381819725,260
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.11097687110304832,264
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.127564070164226,268
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.13671201281249523,272
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.06452728167641908,276
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.07624040520749986,280
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.14882336370646954,284
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.1256459867581725,288
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.11660374328494072,292
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.14218153432011604,296
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.1441332008689642,300
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.13580697774887085,304
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,0.11713851988315582,308
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
0.05,1,10,-1.8087911014030529,33.7,,
