rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,680,116787,160.44,3.966105717909838,575,53392,0.03863297394127585
0.07,690,118557,161.05,3.971091893209163,586,54272,0.038633420364931226
0.07,700,120238,165.87,4.06399499151307,596,55112,0.023949153255671263
0.07,710,121630,167.21,4.1347158513601565,604,55808,0.01685341907432303
0.07,720,122938,157.78,3.9446585812979165,611,56464,0.06220701482379809
0.07,730,124556,157.56,3.920589215946312,621,57272,0.061471657652873546
0.07,740,126246,156.39,3.9060945706155206,630,58120,0.03791193838696927
0.07,750,127289,153.51,3.8609486188481124,635,58640,0.05068407754879445
0.07,760,128739,153.34,3.854104829652806,643,59368,0.0705333364312537
0.07,770,129576,144.49,3.669577657906591,648,59784,0.03761286099324934
0.07,780,130778,138.91,3.5785279952123146,654,60384,0.027889828546904027
0.07,790,131372,127.15,3.2987682719832185,657,60680,0.047360441589262336
0.07,800,132430,120.92,3.139294758707075,663,61208,0.08274790715950076
0.07,810,134226,124.96,3.1991020695161554,673,62112,0.02520637132693082
0.07,820,135314,122.76,3.1199665999292,679,62656,0.015828839357709512
0.07,830,137108,124.52,3.130237378202172,689,63552,0.04817530181026086
0.07,840,138556,122.1,3.0597601322193078,697,64272,0.05027445239829831
0.07,850,139954,125.65,3.147845342780724,704,64976,0.07277221628464758
0.07,860,141349,125.1,3.1594976913707438,711,65672,0.03546340190223418
0.07,870,142895,132.19,3.3938883952130543,719,66440,0.04897403987706639
0.07,880,144919,140.41,3.8348944391026305,730,67456,0.04939508263487369
0.07,890,147281,158.09,4.4907295447744096,743,68640,0.03795728739351034
0.07,900,149304,167.74,4.856515801979001,753,69648,0.0779679735423997
0.07,910,150609,162.83,4.801534044591034,760,70304,0.03765241615474224
0.07,920,152394,169.8,5.099012614331007,770,71192,0.07268505764659494
0.07,930,154308,171.0,5.209534420793933,780,72152,0.027215956710278988
0.07,940,155391,167.35,5.162362521494308,785,72688,0.10207680574967526
0.07,950,156916,168.62,5.171035336142932,793,73456,0.08007092520711012
0.07,960,157906,164.57,5.053623452019139,799,73952,0.0610351751674898
0.07,970,159174,161.79,4.930555775845792,805,74584,0.058044464502017945
0.07,980,160592,155.73,4.527182250905935,813,75288,0.08294653129996732
0.07,990,162074,146.93,4.0652354112767,821,76032,0.026482877525268123
0.07,1000,163207,138.03,3.7384169615259486,827,76600,0.05843997054034844
0.07,1010,164307,135.98,3.637577685981446,833,77152,0.10060830798465759
0.07,1020,166035,135.41,3.5378526353152195,842,78016,0.05987453766283579
0.07,1030,167448,130.4,3.366130875312004,849,78720,0.10090958393993787
0.07,1040,168730,132.39,3.4035294866469603,856,79360,0.0771562271984294
0.07,1050,170228,132.12,3.4111689863556105,864,80112,0.06965659436536953
0.07,1060,171496,134.9,3.4843616667426742,870,80744,0.05688106548041105
0.07,1070,172884,136.1,3.492196189494801,878,81440,0.06717987771844491
0.07,1080,174069,133.77,3.471938818780607,884,82032,0.04777114395983517
0.07,1090,175154,129.8,3.4071901656160657,890,82576,0.09054061133065261
0.07,1100,176837,135.3,3.5349192836412873,899,83416,0.0679638592118863
0.07,1110,178183,137.76,3.55712808078651,906,84088,0.12429233075818047
0.07,1120,179677,135.42,3.4740387703603233,914,84832,0.08795993879903108
0.07,1130,180940,133.92,3.478625422657999,921,85464,0.06660814583301544
0.07,1140,182587,137.57,3.567524048657213,929,86288,0.07695532597426791
0.07,1150,183925,135.97,3.532112790415066,936,86960,0.058922638301737607
0.07,1160,185202,136.06,3.5227330235107353,943,87600,0.09131808317033574
0.07,1170,186265,132.81,3.4439795003878904,949,88128,0.05865049530984834
0.07,1180,187549,133.8,3.4872041172177797,956,88768,0.045914549235021695
0.07,1190,189304,140.5,3.6139701514295575,965,89648,0.039336830901447684
0.07,1200,190920,139.83,3.611575220157941,973,90456,0.06925937937921844
0.07,1210,192141,138.58,3.634418425955681,980,91064,0.06496667809551582
0.07,1220,193127,133.5,3.5357853012716185,985,91560,0.09208479942753911
0.07,1230,194186,131.46,3.488911257845753,991,92088,0.08548751237685792
0.07,1240,195668,129.81,3.4605165488452254,999,92832,0.08903136156732216
0.07,1250,196975,129.5,3.4479296431172526,1006,93480,0.0978211342880968
0.07,1260,197852,125.5,3.3621891926080476,1011,93920,0.11902797158109024
0.07,1270,198801,124.36,3.3582426162247203,1016,94400,0.09618765593040735
0.07,1280,199625,119.76,3.205263941416679,1020,94808,0.06553675554459915
