rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9701004999999998,127.6,1286,10,-8.330265499618047,1,,
0.9510354999999998,104.3,2106,20,-6.541194211217935,2,,
0.9250885000000002,106.4,3222,30,-6.499478153075546,3,,
0.9131379999999999,92.4,3736,40,-5.538542320389324,4,,
0.8927012500000002,91.3,4615,50,-5.50438230778533,5,,
0.8804949999999998,84.66666666666667,5140,60,-5.0751486715769305,6,,
0.8626389999999999,83.4,5908,70,-5.024222882058916,7,,
0.8438762499999999,82.9375,6715,80,-4.996868240118269,8,,
0.8232535000000001,83.46666666666667,7602,90,-5.013142301841422,9,,
0.7933307500000002,87.89,8889,100,-5.339975181234463,11,,
0.7632220000000002,87.98,10184,110,-5.384264329832471,14,88,0.05773092608433217
0.7459937499999999,87.19,10925,120,-5.339363717866875,18,456,0.11954840994440019
0.7203490000000001,87.06,12028,130,-5.448684510396886,24,1008,0.11070129305880982
0.6944484999999998,93.06,13142,140,-5.813594060082854,30,1568,0.07389007175515871
0.6800567500000001,90.46,13761,150,-5.639924340240316,33,1880,0.08311542711453512
0.66192175,93.01,14541,160,-5.74457043506182,37,2264,0.08375344614614733
0.6540167499999998,88.73,14881,170,-5.4444840852800045,39,2440,0.1019809854333289
0.6372070000000001,87.89,15604,180,-5.334418915620011,43,2800,0.12084111844887957
0.62267575,85.27,16229,190,-5.136893647552069,46,3112,0.06704633648041636
0.60951625,78.06,16795,200,-4.599689264557468,49,3392,0.13804910983890295
0.59226475,72.53,17537,210,-4.030684721164343,53,3768,0.10314572346396744
0.57524575,72.44,18269,220,-3.9825096878238777,57,4128,0.14583436772227287
0.5611795000000002,67.46,18874,230,-3.574713536011507,60,4432,0.17975427210330963
0.54985675,61.19,19361,240,-3.2096117363750043,63,4680,0.07754599209874868
0.53128,62.99,20160,250,-3.2914486631836315,67,5072,0.11996115068905056
0.51116875,63.84,21025,260,-3.3716204593590704,72,5512,0.17841886822134256
0.5012642500000002,64.7,21451,270,-3.417263371669479,74,5720,0.11987107060849667
0.4841289999999998,64.84,22188,280,-3.4315933395096425,78,6088,0.12612464954145253
0.44302300000000006,76.27,23956,290,-4.063324591429172,88,6976,0.11058426706586033
0.42144700000000024,79.89,24884,300,-4.257586252778934,94,7440,0.07136538904160261
0.3992897500000001,82.0,25837,310,-4.431756549876343,99,7912,0.10867216321639717
0.3673442499999998,88.42,27211,320,-4.766934129336611,107,8600,0.10852946108207107
0.3319577500000004,97.59,28733,330,-5.154980621789519,116,9360,0.07914016267750412
0.29936125,106.74,30135,340,-5.580631038087419,125,10064,0.097518649417907
0.2570927500000004,116.93,31953,350,-5.97212541132578,136,10976,0.07966963469516486
0.22730949999999983,121.09,33234,360,-6.074568296756306,143,11616,0.09820468304678798
0.18478525000000012,135.12,35063,370,-6.66478085521938,155,12528,0.0672006324166432
0.15360700000000027,141.16,36404,380,-6.867292102441561,163,13200,0.05600988585501909
0.11161750000000037,141.54,38210,390,-6.686504569793535,174,14104,0.129230163176544
0.08241550000000009,144.82,39466,400,-6.729409564964678,181,14728,0.08552991616306826
0.07,147.4,40677,410,-6.761125564281683,189,15336,0.04957127361558378
0.07,146.08,41919,420,-6.566444318835521,197,15952,0.06815878790803254
0.07,144.73,43306,430,-6.419749080795702,205,16648,0.08513345057144761
0.07,148.4,45075,440,-6.461601874229752,216,17536,0.08268384705297649
0.07,140.51,46104,450,-6.065502584289257,223,18048,0.024607500061392784
0.07,140.22,47356,460,-6.020260687035709,230,18672,0.11792605294613168
0.07,134.39,48602,470,-5.756551475524528,238,19296,0.08984360401518643
0.07,133.8,49884,480,-5.759848298854637,246,19936,0.09025448665488511
0.07,126.66,50976,490,-5.444180884978167,252,20480,0.09132608072832227
0.07,127.71,52337,500,-5.523639176840235,261,21168,0.05227194254985079
0.07,129.51,53728,510,-5.634000873361396,269,21856,0.06765912938863039
0.07,125.15,54534,520,-5.442747986852445,274,22264,0.05954722734168172
0.07,127.5,56156,530,-5.5958913897869795,284,23072,0.08085674894391559
0.07,129.03,58078,540,-5.750421935679517,296,24032,0.0885141296312213
0.07,124.7,58674,550,-5.575668987762499,300,24336,0.06550324003910646
0.07,125.19,59975,560,-5.651961149327466,308,24984,0.08131383405998349
0.07,125.91,61293,570,-5.719440793136664,317,25640,0.10392572684213519
0.07,127.5,62734,580,-5.7785882232479935,326,26360,0.03461027855519205
0.07,130.31,64107,590,-5.952175836784603,334,27048,0.06412741704843938
0.07,129.96,65433,600,-5.947511138357917,342,27712,0.08827569475397468
0.07,131.38,66966,610,-5.999352562313742,352,28480,0.0661853821366094
0.07,132.94,67928,620,-6.083599304789211,358,28960,0.05104754029889591
0.07,125.89,68845,630,-5.751862520230549,364,29416,0.07424598740180954
0.07,113.62,69540,640,-5.190264698679476,368,29768,0.03535458128317259
0.07,111.97,69971,650,-5.121984609030742,371,29984,0.08103069703793153
0.07,104.29,70504,660,-4.768068021590451,374,30248,0.07412297508562915
0.07,98.63,71256,670,-4.484183781720051,379,30624,0.05851700811763294
0.07,93.91,72225,680,-4.257016626649442,385,31112,0.05845454105292447
0.07,87.73,72980,690,-3.9823088489127794,390,31488,0.08261152409249917
0.07,83.68,73901,700,-3.804474033950807,396,31944,0.04575610242318362
0.07,79.32,74998,710,-3.628717091928136,402,32496,0.05014851363375783
0.07,84.48,76476,720,-3.8341958198152986,411,33232,0.09745379883679561
0.07,84.35,77380,730,-3.805897350680383,417,33688,0.0522708662902005
0.07,89.25,78565,740,-3.9298456382514,424,34280,0.08278068440267816
