time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1783,177.3,10,10.31757551473871,1,0.95854525,,
3108,154.4,20,8.50935562712959,3,0.927739,,
5687,188.56666666666666,30,11.280353489383534,6,0.86777725,,
7716,191.9,40,11.944409590577324,9,0.8206029999999997,,
10210,203.2,50,13.4321500389065,13,0.7626174999999998,104,0.0541535671800375
11814,195.9,60,12.65047022440616,21,0.7253245000000003,904,0.019488019794152933
13198,187.54285714285714,70,11.842441019020237,27,0.6931465000000001,1592,0.03880851070607605
13916,172.95,80,10.733878376418339,31,0.6764530000000002,1952,0.029440990463626804
14590,161.11111111111111,90,9.817739173378259,34,0.6607825000000003,2288,0.01975875850621378
15227,151.27,100,9.12639944239991,37,0.6459722500000002,2608,0.03943546830851119
15720,138.37,110,8.299901374362932,40,0.63451,2856,0.02989364789391402
16323,131.15,120,7.863270728140716,43,0.6204902500000001,3160,0.04962218749278691
16800,110.13,130,6.347675607440888,45,0.6094000000000002,3392,0.1269450422405498
17315,94.99,140,5.174221401429651,48,0.5974262500000003,3656,0.11726176645606756
17862,75.52,150,3.485945265479906,51,0.5847085000000001,3928,0.07888689497485757
18476,65.62,160,2.8691737812840263,54,0.570433,4232,0.09864128095796332
18908,56.1,170,2.361611526907978,56,0.5603890000000002,4448,0.10793747249408625
19417,54.01,180,2.286400815592291,58,0.5485547500000002,4704,0.12846943270415068
19944,52.54,190,2.245526282952427,61,0.536302,4968,0.0893592293432448
20451,51.24,200,2.184749346715519,64,0.5245142500000002,5224,0.09057850670069456
20848,50.28,210,2.132200783882169,66,0.5152840000000001,5416,0.06084141964674927
21356,49.33,220,2.096202671502785,68,0.5034730000000002,5672,0.0711610778234899
22019,51.19,230,2.199560285560213,72,0.4880582499999998,6008,0.0724303089082241
22382,49.67,240,2.1355911532529417,74,0.4796185000000003,6184,0.08247289864812046
22827,48.65,250,2.0696552513316635,76,0.46927225000000017,6408,0.05499454477103427
23304,47.28,260,2.0042785346217524,78,0.4581820000000003,6648,0.09274864412145689
23631,46.23,270,1.9344106415220501,80,0.45057925,6808,0.07368689437862486
23946,44.29,280,1.8594109137971087,82,0.4432555,6968,0.05439770611701533
24318,42.74,290,1.7841649940694386,84,0.4346065000000001,7152,0.07440705760382116
24697,41.46,300,1.7129487077942585,85,0.42579475000000033,7344,0.10455536853987724
25196,42.48,310,1.7488924587164607,88,0.41419300000000014,7592,0.12174133746884763
25618,41.62,320,1.7309945498098,90,0.40438149999999995,7808,0.056118451117072254
25946,38.27,330,1.593301743498023,92,0.39675550000000004,7968,0.09675594186410308
26246,37.64,340,1.568121996991716,94,0.3897805000000003,8120,0.08725038287229836
26644,37.17,350,1.5561140349628362,96,0.38052700000000006,8320,0.18286426551640034
26992,35.88,360,1.514946261415663,98,0.3724360000000003,8488,0.19989936938509345
27502,37.71,370,1.6127992481079851,100,0.3605785,8744,0.10659730376210064
27842,37.96,380,1.6043190339584037,102,0.35267349999999986,8920,0.16212632227689028
28237,38.19,390,1.6250728787639808,104,0.34348975000000004,9112,0.12735145492479205
28514,37.17,400,1.5769633080209524,106,0.3370495000000002,9256,0.1454048277810216
28880,35.84,410,1.5320424553398198,108,0.32854000000000017,9432,0.1468215868808329
29233,35.15,420,1.4894141995972714,110,0.32033275000000017,9616,0.19286307785660028
29542,34.96,430,1.488109676776287,111,0.31314850000000005,9768,0.26511062285862863
29836,34.9,440,1.4805979664512197,113,0.30631300000000017,9912,0.2284454656764865
30226,34.82,450,1.4720189325531934,115,0.29724550000000016,10112,0.07396543934009969
30529,34.37,460,1.4557710479768295,117,0.2902007499999999,10264,0.11134967813268304
30843,32.41,470,1.3534228513685564,119,0.2829002500000001,10416,0.14894644916057587
31161,32.19,480,1.352594489873118,120,0.27550675000000024,10576,0.17514609056524932
31465,31.28,490,1.329458762412495,122,0.2684387500000004,10728,0.1509314349386841
31901,32.87,500,1.4089080032127057,124,0.2583017500000001,10944,0.16817894857376814
32236,32.56,510,1.3891768238274067,126,0.2505130000000001,11112,0.15825261548161507
32477,31.44,520,1.3518920155029812,127,0.24490975000000015,11232,0.11641446291469038
32778,31.36,530,1.3495852176132541,129,0.23791150000000028,11384,0.17502915672957897
33129,31.93,540,1.3969218474430283,131,0.22975075,11560,0.18778462149202824
33393,30.67,550,1.3482639706673512,133,0.22361275000000003,11696,0.17283123289234936
33729,31.0,560,1.3333327887712345,134,0.21580075000000043,11864,0.19509093277156353
34015,30.72,570,1.3448841498747524,136,0.20915125000000023,12000,0.17465589731000364
34318,30.57,580,1.3268721025011763,138,0.20210649999999997,12152,0.1984303491190076
34639,30.74,590,1.2938068905568578,139,0.19464325000000016,12312,0.15046273521147668
35096,30.95,600,1.2800212558379933,142,0.18401800000000024,12544,0.17538507748395205
35338,30.02,610,1.250425671055337,143,0.17839149999999993,12664,0.14504207647405565
35698,31.21,620,1.2945629663492892,145,0.17002149999999994,12848,0.14341743336990476
36052,31.74,630,1.2852713293554323,147,0.16179100000000013,13024,0.13603868335485458
36327,30.98,640,1.220743819466177,148,0.15539725000000015,13160,0.19115269323810935
36703,32.1,650,1.2437433066235433,150,0.14665525000000013,13344,0.12713672686368227
37030,32.01,660,1.2430509403600623,152,0.1390524999999999,13512,0.23755878396332264
37311,31.96,670,1.2166709077170994,153,0.13251924999999998,13648,0.17416026256978512
37568,31.5,680,1.1888919303342147,155,0.1265440000000001,13776,0.2095424523577094
37974,32.35,690,1.2411957381798455,157,0.11710450000000028,13984,0.14171338826417923
38384,31.88,700,1.1947059621278926,159,0.10757200000000022,14184,0.15090754767879844
38709,32.71,710,1.2156613350644414,161,0.10001575000000029,14352,0.14265306945890188
38952,31.54,720,1.1564408982658991,162,0.09436599999999984,14472,0.1495382753200829
39278,31.26,730,1.1460354456144761,164,0.08678649999999977,14632,0.13407176174223423
39631,32.04,740,1.1756487848067403,166,0.07857925000000032,14808,0.21599925681948662
39903,31.0,750,1.1428536577944843,167,0.0722552500000001,14944,0.21184801682829857
40230,31.0,760,1.1393563979946537,169,0.07,15112,0.17076165042817593
40506,30.95,770,1.1395609892104908,170,0.07,15248,0.23563074599951506
40774,31.06,780,1.151353063658211,172,0.07,15384,0.19694834481924772
41088,30.14,790,1.1095332151880202,173,0.07,15536,0.2582332268357277
41425,29.41,800,1.1167257125323744,175,0.07,15712,0.2437498588114977
41670,28.61,810,1.103389502276522,176,0.07,15832,0.14950983319431543
42070,30.18,820,1.1529261166629932,178,0.07,16032,0.20027102436870337
42333,29.55,830,1.1379822893455762,180,0.07,16160,0.19811078161001205
42628,28.97,840,1.0962591299096147,181,0.07,16312,0.23479061108082533
42895,28.92,850,1.082973246548244,183,0.07,16440,0.1956211356446147
43214,28.84,860,1.0987071843624112,185,0.07,16600,0.21329083293676376
43455,28.49,870,1.0829077526168884,186,0.07,16720,0.18909232690930367
43793,29.19,880,1.0983273151638064,188,0.07,16896,0.22682554461061954
44162,29.74,890,1.128106496660086,190,0.07,17080,0.3075307961553335
44508,29.83,900,1.1069868701039143,191,0.07,17248,0.21216084994375706
44745,29.75,910,1.098927562750782,193,0.07,17368,0.2008708268404007
45163,29.93,920,1.0921111015307683,195,0.07,17576,0.27740662917494774
45442,30.09,930,1.1054587054145664,196,0.07,17720,0.2695532161742449
45820,30.92,940,1.1450154980799143,198,0.07,17904,0.23996369447559118
46185,31.9,950,1.181798671020918,200,0.07,18088,0.3069019056856632
46377,30.63,960,1.1132950435071352,201,0.07,18184,0.20502414740622044
46705,31.5,970,1.139741618126031,203,0.07,18352,0.25008091237396
47009,31.16,980,1.1289040967210113,205,0.07,18504,0.3183548264205456
47271,30.09,990,1.0676401429539575,206,0.07,18632,0.21676096599549055
47628,30.2,1000,1.0686994040256772,208,0.07,18808,0.23256482370197773
47836,29.91,1010,1.058381180517639,209,0.07,18912,0.19665333069860935
48124,28.61,1020,1.0307302322761969,210,0.07,19056,0.2554762177169323
48377,28.35,1030,1.0057276606009544,212,0.07,19184,0.24986926652491093
48668,27.48,1040,0.9622902130655188,213,0.07,19328,0.21921058371663094
48917,26.32,1050,0.9271386452256539,215,0.07,19456,0.23676342889666557
49226,27.49,1060,0.9747413263654147,216,0.07,19608,0.24883166886866093
49546,27.41,1070,0.9682230363790219,218,0.07,19768,0.20401733461767435
49787,26.78,1080,0.9395418920236238,219,0.07,19888,0.24746438302099705
50032,26.61,1090,0.9365630503333543,220,0.07,20008,0.20363201014697552
50248,25.2,1100,0.8983434363966804,222,0.07,20120,0.1758228251710534
50508,25.72,1110,0.9124914396537567,223,0.07,20248,0.21500844042748213
50719,24.95,1120,0.8928093215697023,224,0.07,20352,0.2883173059672117
50959,24.82,1130,0.8870763146395276,225,0.07,20472,0.2602311260998249
51132,23.64,1140,0.8498769913861718,226,0.07,20560,0.2329746037721634
51370,23.53,1150,0.844890735624733,228,0.07,20680,0.2282642237842083
51625,22.99,1160,0.8166746224098985,229,0.07,20808,0.2399172391742468
51912,22.66,1170,0.8177563041916954,231,0.07,20952,0.3066939637064934
52171,22.84,1180,0.8382948104007394,232,0.07,21080,0.29039144702255726
52416,22.84,1190,0.8565066249149877,233,0.07,21200,0.29577187821269035
52655,23.07,1200,0.8586753792898716,235,0.07,21320,0.22940028458833694
52892,22.84,1210,0.8623186358586727,236,0.07,21440,0.2893192721530795
53172,23.53,1220,0.880813499147605,237,0.07,21584,0.24628609884530306
53433,23.74,1230,0.9028049504643316,239,0.07,21712,0.259480195119977
53717,24.85,1240,0.9626947853321616,240,0.07,21856,0.21790608763694763
53933,24.63,1250,0.9480832179255652,241,0.07,21960,0.2749156355857849
54148,24.23,1260,0.9490891006714608,242,0.07,22072,0.23867587745189667
54335,23.23,1270,0.9070152585027185,244,0.07,22160,0.1865106262266636
54562,22.91,1280,0.8983292358421147,245,0.07,22280,0.26032818853855133
54757,22.41,1290,0.8821572415348907,246,0.07,22376,0.25233791396021843
54953,21.98,1300,0.8734150374639524,247,0.07,22472,0.22173186391592026
55191,21.99,1310,0.8628570619783047,248,0.07,22592,0.272285096347332
55363,20.91,1320,0.8245357767908446,249,0.07,22680,0.2809295430779457
55671,21.38,1330,0.8250595343879606,251,0.07,22832,0.2635293584316969
55864,20.47,1340,0.7837210808147205,252,0.07,22928,0.3010649010539055
56092,20.59,1350,0.7733642881598952,254,0.07,23040,0.3052195254713297
56290,20.42,1360,0.7455651722672485,255,0.07,23144,0.31698446348309517
56543,21.08,1370,0.7657353434440582,256,0.07,23264,0.2602278646081686
56748,20.86,1380,0.7592112938450077,257,0.07,23368,0.24455350078642368
57007,21.5,1390,0.7779427675646224,259,0.07,23496,0.36207043193280697
57245,21.92,1400,0.7907134812935621,260,0.07,23616,0.30523830465972424
57485,21.94,1410,0.7776470808932388,261,0.07,23736,0.3247792925685644
57727,22.64,1420,0.8012262460494268,262,0.07,23856,0.25692318473011255
58038,22.67,1430,0.7942843554421347,264,0.07,24016,0.3093975577503443
58298,23.34,1440,0.8227009438016384,265,0.07,24144,0.25720677617937326
58563,23.71,1450,0.8517639297249007,267,0.07,24280,0.28581527527421713
58882,24.92,1460,0.8861287050566398,269,0.07,24440,0.23766306973993778
