time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,68.1,0,691,0.9839342500000001,3.660744411392648,,
20,81.4,1,1648,0.9616839999999999,4.1029134315145415,,
30,75.93333333333334,2,2308,0.946339,3.8131909550519674,,
40,79.45,4,3218,0.9251814999999998,3.7717539884620948,,
50,88.44,5,4472,0.8960259999999998,4.2768622501169355,,
60,86.11666666666666,7,5227,0.87847225,4.18328613448519,,
70,84.2,8,5964,0.8613370000000002,4.1710673561448095,,
80,83.5,9,6760,0.8428299999999997,4.069340549184493,,
90,81.52222222222223,10,7427,0.8273222499999999,3.95040135813637,,
100,77.06,11,7806,0.8185104999999999,3.691914124764612,,
110,78.06,12,8597,0.8001197499999998,3.7452234770656956,,
120,76.59,14,9407,0.7812872499999999,3.694205282487557,,
130,86.77,22,11085,0.7422737499999998,4.420171611062012,0.0762933560363308,536
140,87.75,29,12093,0.71883775,4.699429338332502,0.08652672285461449,1040
150,86.9,37,13262,0.6916585000000002,4.615147125856202,0.13540461137745297,1624
160,92.13,46,14540,0.6619450000000001,4.911526463107737,0.06840574322632165,2264
170,97.23,55,15787,0.6329522500000002,5.115094513582218,0.1277961155101366,2888
180,103.8,65,17240,0.5991699999999998,5.474698167965674,0.07896021804117481,3616
190,106.9,72,18217,0.5764547500000001,5.613860645242953,0.0809237301327812,4104
200,109.03,77,18809,0.5626907499999998,5.729694452563905,0.08110251982725458,4400
210,112.28,85,19925,0.5367437500000002,5.818031239163658,0.04077835482166847,4960
220,112.51,91,20758,0.5173764999999999,5.780442231497205,0.061053287266986445,5376
230,104.82,98,21667,0.4962422500000002,5.144060547752657,0.09331119022681378,5832
240,104.58,105,22651,0.47336425000000004,4.890630539749995,0.21614908157789614,6320
250,100.32,110,23394,0.45608950000000004,4.681369571945644,0.09412379923742265,6696
260,98.7,119,24510,0.43014249999999987,4.466868512858546,0.10502452874789014,7248
270,94.66,125,25353,0.41054274999999996,4.210278606263891,0.12881456059403718,7672
280,86.98,130,26038,0.3946164999999999,3.8014617437622853,0.06535877739952412,8016
290,87.88,138,27105,0.36980875000000013,3.8267127242107817,0.09800849796738476,8552
300,90.43,144,27952,0.3501160000000002,3.96283026206109,0.17375414390699007,8968
310,90.17,153,29042,0.3247734999999998,3.9085165138566857,0.10882110305828974,9520
320,88.72,158,29730,0.30877750000000037,3.8268736153387977,0.10757425575866364,9864
330,88.73,165,30640,0.2876200000000001,3.81208415307369,0.12386677580070682,10312
340,84.99,170,31250,0.2734375000000001,3.713826059777262,0.06943509267875925,10624
350,88.65,179,32359,0.24765325000000005,3.9027725961280857,0.08204103069147095,11176
360,87.13,186,33323,0.22524025000000025,3.8976223541459034,0.0708438842848409,11656
370,92.16,196,34669,0.19394575000000025,4.17206891076613,0.12759522593114525,12328
380,97.63,205,35901,0.16530174999999991,4.467326396352855,0.1604024190455675,12944
390,103.11,217,37516,0.12775300000000034,4.7689947503314745,0.09889500960707664,13752
400,111.97,230,39249,0.08746075000000009,5.166813413071835,0.11040462250821292,14624
410,113.01,239,40443,0.07,5.222597884412071,0.08887796581257135,15216
420,117.02,247,41532,0.07,5.4131473558302305,0.07798317685956135,15760
430,115.52,252,42292,0.07,5.34823300758615,0.19533297105226666,16144
440,118.07,260,43157,0.07,5.444226888015769,0.06550770567264408,16576
450,114.79,266,43938,0.07,5.246079278920657,0.15718636935343966,16968
460,111.59,271,44582,0.07,5.058785740811708,0.11912859918083996,17288
470,109.35,279,45704,0.07,4.88480344968404,0.11063902720343322,17848
480,104.62,285,46463,0.07,4.616307890122764,0.12256102618994191,18224
490,91.57,288,46773,0.07,3.985945147731637,0.17763473000377417,18384
500,76.94,290,47043,0.07,3.306791772516084,0.12803880672436208,18520
510,70.84,294,47627,0.07,3.03379577521918,0.13854815514059737,18808
520,65.64,299,48196,0.07,2.79171261656993,0.08492243755608797,19096
530,62.85,302,48677,0.07,2.6566892945180784,0.12218419025884941,19336
540,58.5,305,49107,0.07,2.4520339544040137,0.2158982817782089,19552
550,53.98,308,49436,0.07,2.2655698724183355,0.24274408357450739,19712
560,53.99,313,50081,0.07,2.274730725218935,0.11160988255869597,20040
570,50.83,320,50887,0.07,2.1469539895286123,0.15176304237684235,20440
580,51.36,326,51699,0.07,2.1993292666441,0.15017915080534294,20848
590,53.58,330,52231,0.07,2.297085312234272,0.14359409577446058,21112
600,59.96,337,53139,0.07,2.5861812244305984,0.13872169668320566,21568
610,64.63,346,54190,0.07,2.7235745285812625,0.18246506713330746,22088
620,68.5,354,55146,0.07,2.8274605721272588,0.12590065534459427,22568
630,70.98,359,55875,0.07,2.851952114274332,0.08670426462776959,22936
640,72.56,364,56463,0.07,2.849131227160699,0.15365110494894907,23224
650,73.06,367,56842,0.07,2.83753901873106,0.16742083890130743,23416
660,72.57,372,57438,0.07,2.762511889986649,0.08369513490470126,23712
670,74.66,380,58453,0.07,2.7538077579949114,0.18168094800785184,24224
680,76.98,389,59497,0.07,2.680242918138074,0.14338738902006298,24744
690,78.23,394,60154,0.07,2.691767913327366,0.1700601951451972,25072
700,78.44,402,61083,0.07,2.566315370906616,0.1276936280191876,25536
710,81.01,412,62391,0.07,2.590242784251903,0.12587145395809785,26192
720,80.24,418,63270,0.07,2.4875206587670675,0.1583815246121958,26632
730,80.74,425,64049,0.07,2.516981276390542,0.09954253424075432,27024
740,85.75,433,65138,0.07,2.698757709355204,0.11727683304343373,27568
750,90.62,441,66004,0.07,2.888400499352114,0.16880181041778997,28000
760,93.27,447,66865,0.07,2.924148145660315,0.18111352081177756,28432
770,89.12,451,67465,0.07,2.777696501543018,0.11436897423118353,28728
780,87.31,458,68328,0.07,2.75437368675499,0.1280519699503202,29160
790,88.56,464,69110,0.07,2.7164265761261714,0.1159017791505903,29552
800,91.2,474,70303,0.07,2.791736798487817,0.20117146987468004,30144
810,83.93,479,70884,0.07,2.587189749318412,0.14083995955297723,30440
820,82.6,484,71630,0.07,2.584968013574784,0.202988050354179,30808
830,84.3,492,72579,0.07,2.6226209639463205,0.18972348305396736,31288
840,79.64,496,73202,0.07,2.459065708670668,0.1556135393329896,31600
850,78.94,503,73998,0.07,2.390575469784261,0.11641428427537903,31992
860,75.45,507,74510,0.07,2.3509005631584596,0.2155704591423273,32248
870,73.86,510,74951,0.07,2.3293080757640148,0.18684208387276158,32472
