rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.9743552499999998,109.3,1103,10,-7.312360574499903,1,,
0.9599170000000001,85.2,1724,20,-5.402277830929768,1,,
0.9423864999999999,81.6,2478,30,-5.1132710531221806,2,,
0.9189970000000001,86.1,3484,40,-5.302233336860937,3,,
0.903466,82.04,4152,50,-4.985132769230304,4,,
0.8928872499999999,75.78333333333333,4607,60,-4.559455770827525,5,,
0.8685677500000001,79.75714285714285,5653,70,-4.844407288127043,6,,
0.8498282500000002,79.7375,6459,80,-4.855825313285448,7,,
0.844039,73.53333333333333,6708,90,-4.458835738024345,8,,
0.8213237499999998,75.85,7685,100,-4.607818943828374,9,,
0.8017705000000003,73.23,8526,110,-4.41463709444114,10,,
0.7790552500000002,76.79,9503,120,-4.656938695338181,12,,
0.7513877500000001,81.15,10693,130,-4.898205817166192,16,344,0.07387608032695425
0.7312532499999999,79.75,11559,140,-4.863937287371575,20,776,0.09240679721551714
0.7010515000000002,86.06,12858,150,-5.174424162708881,27,1424,0.0923122127132956
0.6758485000000003,92.35,13942,160,-5.5524286345522285,32,1968,0.06602713299798779
0.6553187500000001,90.72,14825,170,-5.328391062097433,37,2408,0.128928663500119
0.6357887500000001,91.06,15665,180,-5.264620845614866,41,2832,0.1030178846558556
0.6156310000000003,97.24,16532,190,-5.623280541021521,45,3264,0.10367490106727928
0.5959382500000003,95.94,17379,200,-5.469228059521477,50,3688,0.1131183528341353
0.5821975000000001,93.44,17970,210,-5.214855654538258,53,3984,0.15507595892995596
0.5644345,91.31,18734,220,-5.0202809250439815,57,4360,0.08613336581038311
0.545695,87.47,19540,230,-4.7521487680583245,61,4768,0.12981435470283031
0.5263045,87.15,20374,240,-4.650125841078104,65,5184,0.09529953810852021
0.50707675,82.43,21201,250,-4.386055225192118,70,5600,0.10501098493114114
0.48566350000000014,80.8,22122,260,-4.2262900809382,75,6056,0.12096426682546735
0.45478750000000023,85.25,23450,270,-4.481483956014425,82,6720,0.1550228758715093
0.43388575000000007,85.84,24349,280,-4.525597857114502,87,7168,0.08756707911379635
0.4015915000000002,91.06,25738,290,-4.769211483845745,94,7864,0.07277657627128065
0.3721337500000004,95.26,27005,300,-4.993382976549537,101,8496,0.11238539183977991
0.3424900000000003,102.1,28280,310,-5.358133331053337,109,9136,0.07842891907785088
0.30105850000000034,112.28,30062,320,-5.860976773370299,118,10024,0.07080112071707845
0.2588364999999999,122.38,31878,330,-6.331576257243702,129,10936,0.1186039806343615
0.21233649999999993,134.04,33878,340,-6.882383933363478,140,11936,0.09240133233834058
0.1584197500000003,148.96,36197,350,-7.566785119692915,154,13096,0.052629358251579106
0.10806024999999986,161.41,38363,360,-8.11902470357884,166,14176,0.060623337398283184
0.07,169.61,40511,370,-8.345956607573603,178,15248,0.06534573179669678
0.07,166.37,41086,380,-8.095702003585759,181,15536,0.07331294170580804
0.07,158.42,41680,390,-7.58406558116754,185,15832,0.0759359763469547
0.07,151.58,42263,400,-7.141716077423305,188,16128,0.10502769716549665
0.07,143.96,42776,410,-6.682466574290985,191,16384,0.07223669765517116
0.07,131.61,43323,420,-5.987978187014285,195,16656,0.13761372480075806
0.07,120.02,43980,430,-5.320783086117171,199,16984,0.0936668983194977
0.07,106.01,44579,440,-4.567070253603359,202,17288,0.08032732224091887
0.07,90.13,45310,450,-3.7738359486276796,207,17648,0.05525536311324686
0.07,75.62,46025,460,-3.069510073191627,211,18008,0.08297370281070471
0.07,60.39,46650,470,-2.406918212648503,215,18320,0.06691515038255602
0.07,61.54,47340,480,-2.4615587383065973,219,18664,0.07522993360180408
0.07,63.83,48163,490,-2.5791233435448984,225,19080,0.05632380326278508
0.07,75.43,49906,500,-3.062457658922292,235,19952,0.05152923706918955
0.07,90.26,51902,510,-3.635480133851154,248,20944,0.10916819632984698
0.07,102.07,53630,520,-4.094136984322623,258,21808,0.0825242024147883
0.07,111.1,55190,530,-4.457580474356138,268,22592,0.07078946777619421
0.07,119.51,56630,540,-4.831898029787267,276,23312,0.0722755235619843
0.07,131.44,58554,550,-5.35956511368987,287,24272,0.05592417949810624
0.07,146.66,60791,560,-6.023650807854775,301,25392,0.05602747795637697
0.07,164.63,63213,570,-6.857582744907778,316,26600,0.050006945268251
0.07,175.86,65026,580,-7.366728513450132,327,27512,0.05658811854664236
0.07,177.82,66045,590,-7.480665344573887,333,28016,0.06783488078508526
0.07,169.43,66949,600,-7.140090569384533,339,28472,0.09207207401050255
0.07,155.37,67539,610,-6.624803489997902,342,28768,0.09001325350254774
0.07,142.71,68001,620,-6.161475005916949,345,29000,0.06764449062757194
0.07,132.59,68549,630,-5.813343108233698,348,29272,0.05294940329622477
0.07,122.75,69005,640,-5.404417521927536,351,29496,0.04469384904950857
0.07,108.8,69534,650,-4.789478424040727,354,29760,0.10372723487671465
0.07,91.91,70082,660,-4.002139344415366,358,30040,0.07010846881894395
0.07,72.21,70534,670,-3.0929623166050515,360,30264,0.04519885766785592
0.07,59.39,71065,680,-2.520899140357585,364,30528,0.08201653329888359
0.07,55.24,71669,690,-2.3251258246304514,367,30832,0.05150826962199062
0.07,51.49,72198,700,-2.202899240567122,370,31096,0.03704264195403084
0.07,50.51,72690,710,-2.187930191720318,373,31344,0.08878555241972208
0.07,53.33,73434,720,-2.331410086286026,378,31712,0.026965926808770746
0.07,55.2,74169,730,-2.4274774063284372,382,32080,0.11928413715213537
0.07,55.4,74645,740,-2.4329922571187783,385,32320,0.0876294847112149
0.07,57.74,75408,750,-2.554630140245114,390,32696,0.050683459965512156
0.07,63.19,76501,760,-2.8783028384612184,396,33248,0.07032471941784024
0.07,71.28,77762,770,-3.3056748333791814,404,33880,0.06011060276068747
0.07,71.13,78278,780,-3.3144868612545246,407,34136,0.03757974604377523
0.07,71.2,78889,790,-3.3330950736636766,410,34440,0.06062460143584758
0.07,73.49,79647,800,-3.441030421355091,415,34816,0.08079555531730875
