rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.9875379999999999,10,0,-3.146481959893342,536,52.6,,
0.9703562499999999,20,1,-3.772191444987918,1275,62.75,,
0.9596379999999999,30,1,-3.376847753321978,1736,56.86666666666667,,
0.9537325,40,2,-2.86780564439026,1990,48.75,,
0.93576025,50,3,-3.205319741677087,2763,54.26,,
0.9121847499999998,60,4,-3.830805474239823,3777,61.95,,
0.8947007499999999,70,5,-3.940720607641034,4529,63.7,,
0.8726132500000002,80,6,-4.169742162049809,5479,67.4875,,
0.8599419999999999,90,7,-4.030357441514947,6024,65.93333333333334,,
0.8493864999999998,100,7,-3.8922410724724275,6478,63.78,,
0.833251,110,8,-3.96460337823575,7172,65.36,,
0.8202077500000002,120,9,-3.8616277354950177,7733,63.58,,
0.8111634999999998,130,10,-3.7918945865650313,8122,62.86,,
0.7965857499999999,140,11,-4.076535413773941,8749,66.59,,
0.7791482500000002,150,12,-4.126413295607702,9499,66.36,,
0.7611760000000002,160,14,-3.937285341734573,10272,63.95,0.18378142826259136,128
0.7433897499999998,170,18,-3.963240782768707,11037,64.08,0.0641220918550971,512
0.7191167499999999,180,23,-4.000429641219572,12081,65.02,0.10976288581150584,1040
0.7037252500000002,190,27,-4.084522364821263,12743,66.19,0.16347810626029968,1368
0.687706,200,30,-4.224468118715697,13432,68.54,0.10119432015926577,1712
0.6649209999999999,210,35,-4.403006763685155,14412,71.4,0.12108009122312069,2200
0.6462512499999999,220,39,-4.489838207684521,15215,73.82,0.11887669179122895,2600
0.62056,230,45,-4.939213914061284,16320,80.98,0.1461475370451808,3152
0.5930087500000002,240,51,-5.184253774378923,17505,86.56,0.09646108956076205,3752
0.5614585000000001,250,58,-5.488378148358188,18862,92.63,0.13164028548635542,4424
0.5285597499999998,260,66,-5.768889214962541,20277,99.05,0.10545034671667963,5136
0.5051470000000002,270,71,-5.877349084880692,21284,101.47,0.072889972361736,5640
0.4719460000000001,280,79,-6.092290149009735,22712,105.31,0.08132060070056468,6352
0.4252367500000003,290,90,-6.877486516069013,24721,118.78,0.1566296408418566,7360
0.38296825,300,100,-7.4269248458368615,26539,130.07,0.10767905868124217,8264
0.3369565000000001,310,111,-7.960531922358027,28518,140.06,0.07471688580699265,9256
0.3027557500000001,320,119,-8.315010898822727,29989,146.74,0.08378888922743499,9992
0.2753672500000004,330,125,-8.28348146218105,31167,147.47,0.09830614156089723,10576
0.2467697499999999,340,132,-8.230134532556416,32397,147.92,0.07249177910853177,11192
0.22598425,350,137,-7.857363083791546,33291,143.29,0.07233736000489444,11640
0.19276000000000015,360,145,-7.776038150449681,34720,143.43,0.12141597061417997,12352
0.16544124999999987,370,151,-7.766065576655552,35895,145.11,0.08098286017775536,12944
0.12163824999999984,380,162,-7.8347176272838635,37779,149.67,0.0889897410525009,13888
0.1051540000000003,390,166,-7.009598083597263,38488,136.67,0.09815233072731644,14240
0.07,400,176,-6.887829025090152,40451,138.12,0.09573979978449643,15224
0.07,410,182,-6.218327075154042,41503,128.85,0.10244891559705138,15744
0.07,420,189,-6.015341523380482,42899,128.1,0.06037794961594045,16448
0.07,430,194,-5.8414343760981975,43848,125.81,0.07710574450902641,16920
0.07,440,200,-5.790801781353206,44986,124.89,0.11710691871121526,17488
0.07,450,207,-5.981628783921609,46247,128.56,0.1257117628119886,18120
0.07,460,214,-5.966493048632047,47656,128.36,0.09102835319936275,18824
0.07,470,223,-6.2915617471715155,49444,134.49,0.04827131179627031,19720
0.07,480,237,-6.623345979848298,52031,141.52,0.06685460399603471,21008
0.07,490,248,-7.258815670027998,54047,154.59,0.08387924660928547,22016
0.07,500,258,-7.263251103001728,56064,155.13,0.06536337896250188,23024
0.07,510,266,-7.411604097410717,57523,159.2,0.13569558749441057,23760
0.07,520,273,-7.292289514722929,58798,157.99,0.08253907418111339,24392
0.07,530,277,-7.179856236431985,59644,156.96,0.0924691048276145,24816
0.07,540,283,-7.060343712721751,60706,156.2,0.08310317929135635,25352
0.07,550,287,-6.799181584203681,61551,152.04,0.06566994125023484,25768
0.07,560,293,-6.55238172337021,62644,148.88,0.09356614656280726,26320
0.07,570,298,-6.065690099536137,63611,140.67,0.08410319016547874,26800
0.07,580,307,-5.582856330141328,65240,131.09,0.09230861527612433,27616
0.07,590,317,-5.45784794634926,67097,129.5,0.038964247185504064,28544
0.07,600,328,-5.5385481278609765,69207,130.43,0.08458708719990682,29600
0.07,610,337,-5.569182801738106,70785,131.62,0.08494667799095623,30392
0.07,620,343,-5.5404509347758,71935,130.37,0.06617919454583898,30960
0.07,630,349,-5.667611193813741,73117,133.73,0.093984768493101,31552
0.07,640,351,-5.365420114927051,73450,126.44,0.057940819300711155,31720
0.07,650,355,-5.322555895483946,74240,125.89,0.049157965870108455,32112
0.07,660,361,-5.315834392042418,75399,126.55,0.06749484947067685,32696
0.07,670,370,-5.497735753679373,77055,133.44,0.09482981290784664,33520
0.07,680,376,-5.231623442182432,78263,129.23,0.05901614739559591,34128
0.07,690,382,-4.8109424195127,79316,121.19,0.07727960625197738,34656
0.07,700,386,-4.21809892360498,80031,107.24,0.06796240908442996,35008
0.07,710,393,-4.143098674030184,81343,104.58,0.1058113657636568,35664
0.07,720,395,-3.879759072327235,81729,96.94,0.06675140165316407,35864
0.07,730,399,-3.7621919323470188,82524,93.07,0.06808829650981352,36256
0.07,740,402,-3.824457348745219,83033,94.83,0.07564329329761676,36512
0.07,750,409,-4.112643645317483,84403,100.63,0.08859421673696488,37200
0.07,760,415,-4.176005894129601,85546,100.47,0.09787116080406122,37768
0.07,770,421,-4.052019543411549,86602,94.47,0.09570278541650623,38296
0.07,780,431,-4.397531045205388,88494,101.31,0.10737616562983021,39240
0.07,790,439,-4.657178382362656,90048,106.32,0.13339302700478584,40016
0.07,800,446,-4.916148632460704,91411,112.8,0.06892301744665019,40704
0.07,810,453,-4.859147401211231,92576,111.33,0.05971083743497729,41280
0.07,820,462,-5.420478083127483,94230,124.01,0.06779255808214657,42112
0.07,830,472,-5.952655396721176,96205,135.81,0.07915215499815531,43096
0.07,840,480,-6.475636691938653,97790,146.57,0.031289518825360574,43888
0.07,850,492,-6.8761194034398105,99925,154.22,0.041552990645868704,44960
0.07,860,505,-7.601196865880016,102487,168.41,0.09743362505105324,46240
0.07,870,517,-8.13627887121944,104537,178.35,0.10833542363252491,47264
0.07,880,527,-8.269786768081461,106503,179.09,0.051097254909109324,48248
0.07,890,535,-8.348465978363544,108087,179.39,0.07010889783850871,49040
0.07,900,545,-8.660283890746488,109955,184.44,0.033640460431342945,49976
0.07,910,555,-9.041843949557704,111829,191.53,0.07990545930806547,50912
0.07,920,566,-9.274840669931212,113849,195.19,0.10040389897767454,51920
0.07,930,578,-9.454559349253644,116119,198.14,0.05236828638589941,53056
0.07,940,588,-9.51836090593953,117890,200.0,0.0695800484099891,53944
0.07,950,600,-9.50774014315978,120163,201.38,0.03335061365214642,55080
0.07,960,611,-9.205233258196579,122302,197.15,0.033449762078817,56144
0.07,970,625,-9.384606105587874,124969,203.32,0.08284139502211474,57480
0.07,980,636,-9.32392156108688,127038,204.35,0.06217079871566966,58512
0.07,990,650,-9.723528211983256,129754,215.67,0.042473955487366766,59872
0.07,1000,662,-9.876451952936536,132083,220.28,0.06062854240008164,61040
0.07,1010,673,-9.816845290450827,133990,220.61,0.043449014439829625,61992
0.07,1020,680,-9.509577737244562,135418,214.69,0.04413185830344446,62704
0.07,1030,690,-9.296287667024972,137250,210.31,0.02419404368265532,63624
0.07,1040,701,-9.440827479129945,139302,213.12,0.04104309278773144,64648
0.07,1050,713,-9.483014397682371,141605,213.42,0.014775521092815325,65800
0.07,1060,721,-9.240067913747337,143120,207.18,0.06569806096376851,66552
0.07,1070,729,-8.80295921156104,144674,196.05,0.03411383993807249,67336
0.07,1080,737,-8.600621246982216,146162,190.24,0.06368264427874237,68080
0.07,1090,752,-8.725387970035625,148842,189.88,0.03542062119231559,69416
0.07,1100,767,-9.014699112829927,151678,194.95,0.06635949667543173,70832
0.07,1110,779,-9.306109354092122,153956,198.66,0.09003687521908432,71976
0.07,1120,793,-9.84153982992671,156584,210.66,0.03409293439472094,73288
0.07,1130,804,-9.944002177676305,158670,213.2,0.05374233872862533,74328
