rollout/exploration_rate,rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.97998175,85.1,861,10,5.302932402559945,3,,
0.95594125,93.75,1895,20,5.424533925796888,4,,
0.9313892500000002,97.36666666666666,2951,30,5.832801539848052,5,,
0.909232,96.6,3904,40,5.939479631947819,7,,
0.8930499999999999,91.0,4600,50,5.59937394225258,8,,
0.8824014999999998,83.3,5058,60,5.072061688470069,8,,
0.85303675,89.3,6321,70,5.519325212266925,10,,
0.828601,91.15,7372,80,5.736375740109731,12,,
0.8131397499999999,88.3,8037,90,5.563540610351627,13,,
0.78440275,91.73,9273,100,5.898725717903912,15,,
0.7461332500000003,99.58,10919,110,6.506694226774191,21,456,0.05839703278616071
0.7195817499999998,100.66,12061,120,6.540379646302645,26,1024,0.039561426972795743
0.7076545000000001,95.23,12574,130,6.12533631654492,29,1280,0.09769189025610103
0.69242575,92.25,13229,140,5.8221246306673775,33,1608,0.10948900821676943
0.68084725,90.27,13727,150,5.630687466389453,35,1856,0.09881208356819116
0.6652929999999998,92.38,14396,160,5.740382643752463,38,2192,0.10845165298087522
0.6475765,87.37,15158,170,5.32127205734487,42,2576,0.12023616523947567
0.6289300000000002,84.88,15960,180,5.025559110772171,46,2976,0.0625047562061809
0.6115157500000001,85.72,16709,190,4.960670434698537,50,3352,0.13245445876964368
0.59714725,79.54,17327,200,4.371700454190148,53,3656,0.0546666348236613
0.5807559999999999,70.13,18032,210,3.5936277243069803,57,4008,0.08817036531399935
0.5668525000000002,64.69,18630,220,3.3064019066232424,60,4312,0.07994478556793183
0.5453230000000002,68.82,19556,230,3.511646148945887,65,4776,0.1310738602769561
0.525979,70.59,20388,240,3.6487891585672823,70,5192,0.11226751375943422
0.5097272500000003,72.6,21087,250,3.784422830311765,73,5536,0.08472469355911016
0.49677700000000014,71.48,21644,260,3.726123469178418,76,5816,0.17329939361661673
0.4778979999999998,71.98,22456,270,3.7498596054053785,81,6224,0.17169483215548098
0.46301799999999993,70.36,23096,280,3.660473410565081,84,6544,0.19672131119295955
0.4391170000000003,73.15,24124,290,3.8344201797801474,90,7056,0.07980899140238762
0.40905475000000013,79.9,25417,300,4.218377648459506,97,7704,0.07089299382641912
0.3684137500000002,90.33,27165,310,4.809361341538795,106,8576,0.21673251735046506
0.3260755000000001,102.56,28986,320,5.470846738410751,116,9488,0.12576645554509014
0.27980799999999995,113.2,30976,330,6.00910071908007,127,10480,0.1016060266410932
0.2527217500000002,116.53,32141,340,6.091926834515598,134,11064,0.17087004892528057
0.23802774999999998,115.86,32773,350,6.025054986254297,138,11384,0.1865347804268822
0.2046175,124.66,34210,360,6.377379796258788,146,12104,0.1250868416391313
0.18571525,124.67,35023,370,6.317544638759777,151,12504,0.19297888886649162
0.1716025,124.34,35630,380,6.23910489334883,154,12808,0.15214253671001643
0.14230750000000014,126.66,36890,390,6.246687459474723,161,13440,0.15568202396389097
0.11417500000000014,125.83,38100,400,6.055950846882849,168,14048,0.11220626416616142
0.07530099999999995,125.07,39772,410,5.830507052512998,177,14880,0.1283257920295
0.07,114.77,40563,420,5.1964032291807065,182,15280,0.19967737211845815
0.07,105.63,41639,430,4.6606542868498595,187,15816,0.09915012982673943
0.07,101.92,42433,440,4.456541164853646,192,16216,0.14169005921576172
0.07,100.16,42889,450,4.366349314623173,194,16440,0.11133965337648988
0.07,90.82,43392,460,3.9366417877874667,197,16688,0.14632280520163476
0.07,87.79,43902,470,3.7924545433502077,200,16944,0.17214563977904618
0.07,87.52,44482,480,3.7936498142128645,203,17240,0.15729170106351376
0.07,79.01,44891,490,3.4358689008760863,205,17440,0.15835770580451936
0.07,70.97,45297,500,3.1198748061508574,207,17648,0.12725919706281275
0.07,58.53,45725,510,2.58605656816618,209,17856,0.14447518601082265
0.07,53.18,45981,520,2.3571673793878816,211,17984,0.2203759429976344
0.07,46.86,46425,530,2.0943064096717574,214,18208,0.12862267286982387
0.07,44.07,46940,540,1.9907826107828097,217,18464,0.24814158829394728
0.07,47.07,47696,550,2.107452260294852,221,18840,0.23226347984746099
0.07,47.79,48271,560,2.13934004365822,225,19128,0.15596044610720128
0.07,46.02,48604,570,2.0503241750596652,227,19296,0.1423787153325975
0.07,47.23,49305,580,2.097256944071245,231,19648,0.2627000566571951
0.07,58.53,50844,590,2.647296355365761,241,20416,0.1704382273601368
0.07,64.8,51877,600,2.9198647942815774,247,20936,0.17549112386768684
0.07,71.17,52942,610,3.206977529129402,254,21464,0.11454647441860288
0.07,72.58,53339,620,3.2775352923693255,256,21664,0.15813151164911687
0.07,73.21,53846,630,3.337394574369032,260,21920,0.21131848241202533
0.07,73.96,54436,640,3.3961520045336964,264,22216,0.15857366402633488
0.07,72.15,55011,650,3.3793956141295127,268,22504,0.14511617261450738
0.07,76.75,56046,660,3.6651984202724766,274,23016,0.17522039113100618
0.07,76.29,56333,670,3.6623670704925306,275,23160,0.0999101804336533
0.07,74.34,56839,680,3.5935097732648575,278,23416,0.24973279039841145
0.07,68.5,57794,690,3.3405497489843565,283,23896,0.20548114681150764
0.07,69.54,58931,700,3.4227863957022135,289,24464,0.1901304554194212
0.07,72.42,60284,710,3.5749827067185698,296,25136,0.2190099328290671
0.07,84.81,61920,720,4.160635736676157,305,25952,0.16119739331770688
0.07,93.76,63322,730,4.533700841256855,313,26656,0.09946898190537468
0.07,98.63,64399,740,4.682998085990096,320,27192,0.2853567022830248
0.07,107.63,65874,750,4.935633288686764,328,27936,0.1295511408825405
0.07,107.0,66846,760,4.774875754918356,333,28416,0.22349707857938483
0.07,113.11,67744,770,4.99930278222024,337,28864,0.22677046188618988
