rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
37.0,1.4482482974292679,10,0,380,0.991165,,
85.2,4.139876820048457,20,2,1724,0.9599170000000001,,
81.36666666666666,3.783520130062934,30,3,2471,0.94254925,,
81.825,4.156038418920343,40,4,3313,0.9229727499999998,,
89.42,4.682822843607687,50,6,4521,0.8948867500000001,,
83.58333333333333,4.399527218998776,60,6,5075,0.8820062499999999,,
92.64285714285714,5.20348071368768,70,9,6555,0.84759625,,
97.35,5.6103994595472955,80,11,7868,0.8170689999999998,,
89.84444444444445,5.124104881804062,90,12,8176,0.8099079999999999,,
90.09,5.2341274370910105,100,13,9109,0.7882157500000002,,
98.09,5.9093259321053475,110,17,10289,0.7607807500000001,0.06638065017250483,144
95.09,5.85944667255648,120,25,11333,0.7365077500000001,0.1134945951798727,664
105.46,6.717250132812662,130,38,13117,0.69502975,0.11468961500941077,1552
108.98,6.778176290250876,140,47,14311,0.6672692499999999,0.038749726769310655,2152
110.42,6.739776293916102,150,58,15663,0.63583525,0.09805449233681429,2824
117.52,6.980139088834554,160,68,16927,0.60644725,0.030796145714703016,3456
111.99,6.4037468522553285,170,75,17854,0.5848945000000002,0.11949664271378424,3920
109.8,5.979287678386601,180,84,18948,0.5594589999999998,0.1110329872026341,4472
122.68,6.538992881873594,190,96,20544,0.5223519999999999,0.12334553574328311,5264
123.66,6.303031545962809,200,104,21575,0.49838125000000033,0.0842649912374327,5784
120.17,5.856380041462964,210,111,22406,0.4790605000000002,0.07486674076062627,6200
122.73,5.836329919545096,220,122,23706,0.44883549999999994,0.055389461369486526,6848
119.53,5.316663178689845,230,133,25170,0.41479750000000004,0.10943261563079432,7584
120.64,5.292278628556614,240,144,26475,0.38445624999999994,0.06851948704570532,8232
120.47,5.291148212891312,250,155,27810,0.35341750000000005,0.1032996038265992,8904
116.12,5.120190104964861,260,162,28639,0.3341432500000002,0.11359402083326131,9312
114.41,5.0421996396021775,270,168,29395,0.31656625000000016,0.0814023888669908,9696
114.35,5.10800173483702,280,177,30483,0.2912702500000003,0.11628239991841838,10240
107.75,4.843220695187305,290,185,31419,0.2695082500000001,0.04961644537979737,10704
108.17,4.9589593294427,300,194,32492,0.24456099999999992,0.13117492047604173,11240
108.13,4.976143973354128,310,201,33319,0.22533324999999993,0.08462883089669049,11656
112.13,5.1460085599749315,320,215,35019,0.18580825000000012,0.05282846587942913,12504
111.43,5.120025545754123,330,227,36413,0.15339775,0.07689519796986133,13200
108.27,5.020306976864391,340,236,37402,0.1304035,0.0936621860601008,13696
106.26,4.869460572400435,350,246,38536,0.1040380000000003,0.05596489569870755,14264
106.85,4.87443633926719,360,253,39424,0.08339200000000035,0.10705835308181122,14704
107.79,4.888980985491016,370,260,40274,0.07,0.12292270315811038,15136
104.97,4.747300843271939,380,267,41080,0.07,0.12002916645724326,15536
103.55,4.659566274053493,390,274,41874,0.07,0.07141134183621034,15936
102.67,4.548011287648268,400,283,42859,0.07,0.14775222341995686,16424
100.65,4.419399648311314,410,288,43484,0.07,0.15216637798584998,16736
94.05,4.061666333377337,420,297,44524,0.07,0.1878769029281102,17256
90.3,3.883699125322932,430,306,45543,0.07,0.07150099682621658,17768
86.35,3.678416405101053,440,311,46137,0.07,0.166667663725093,18064
79.36,3.366323461354241,450,315,46572,0.07,0.1422510682605207,18280
81.97,3.4804317984844624,460,325,47721,0.07,0.1523957320023328,18856
83.49,3.5415491471478835,470,334,48723,0.07,0.07416451070457697,19360
83.45,3.579300186587084,480,341,49525,0.07,0.07650400494458154,19760
85.46,3.649100764397577,490,350,50520,0.07,0.09106559539213777,20256
88.21,3.779442251209353,500,361,51780,0.07,0.12704458960797638,20888
91.02,3.8859843557481457,510,368,52686,0.07,0.07349997019628063,21336
87.29,3.7551953026866927,520,374,53353,0.07,0.23693644802551717,21672
83.47,3.5782013051786743,530,380,53990,0.07,0.17146857758052647,21992
85.83,3.662403496991573,540,387,54820,0.07,0.11471828649519011,22408
91.71,3.914158535596836,550,396,55843,0.07,0.08692368923220783,22920
87.6,3.7462268216168404,560,403,56581,0.07,0.08840503363171592,23288
86.92,3.694004664116849,570,411,57515,0.07,0.15679646946955472,23752
90.63,3.7990987169342065,580,422,58688,0.07,0.11777410365175456,24336
91.19,3.823947259577472,590,431,59739,0.07,0.1315269289771095,24864
91.42,3.8387567391349386,600,442,61022,0.07,0.18744915165007114,25504
92.24,3.8799614193410097,610,451,62010,0.07,0.11771218350622803,26000
98.51,4.167748873218207,620,463,63304,0.07,0.08171082270564511,26648
100.25,4.210807375915104,630,470,64115,0.07,0.07819188653957099,27056
101.88,4.263319772915057,640,478,65108,0.07,0.1379527673125267,27552
103.43,4.2457523029138,650,489,66286,0.07,0.1885926584363915,28136
112.35,4.444326596459001,660,503,67916,0.07,0.07819814799586311,28952
117.49,4.614437028296901,670,516,69364,0.07,0.11831959371920675,29680
121.28,4.728209449327785,680,529,70916,0.07,0.1051703806151636,30456
128.56,5.0359375914418845,690,545,72695,0.07,0.14525918912841007,31344
128.09,4.983353441722191,700,555,73931,0.07,0.1478329801466316,31960
132.79,5.057788439732605,710,567,75389,0.07,0.0792171653592959,32688
135.32,5.109141303554145,720,581,76936,0.07,0.1917007352458313,33464
136.38,5.1520688603225775,730,589,77853,0.07,0.10752450744621456,33920
144.46,5.443712833463174,740,605,79654,0.07,0.16858753561973572,34824
149.17,5.517232965562947,750,619,81303,0.07,0.10836400126572698,35648
152.64,5.778966743178376,760,637,83280,0.07,0.18259511014912277,36632
153.33,5.970171459858501,770,650,84797,0.07,0.13386523589724675,37392
153.29,5.887867507350191,780,664,86345,0.07,0.12801998225040734,38168
141.42,5.375830611148758,790,669,86937,0.07,0.20869162713643163,38464
140.45,5.287529853007512,800,679,88076,0.07,0.10806391260121018,39032
145.46,5.517004661732078,810,695,90035,0.07,0.09623230702709407,40016
145.18,5.3125596145056715,820,708,91554,0.07,0.1285128208110109,40776
154.24,5.527843170845086,830,724,93377,0.07,0.12459602049784735,41688
150.99,5.385334554409851,840,737,94853,0.07,0.09528370853513479,42424
144.2,5.309772517254527,850,746,95823,0.07,0.13871552498312667,42904
141.35,5.161321448583302,860,761,97515,0.07,0.1785538587719202,43752
141.79,4.929519225774073,870,775,99076,0.07,0.18601211055647582,44536
143.76,5.049256920031803,880,791,100821,0.07,0.19732177152764052,45408
148.46,5.185990444112007,890,800,101883,0.07,0.12241822492796928,45936
153.11,5.346058782484424,900,814,103487,0.07,0.12677895440720022,46736
147.76,5.206543354891035,910,826,104911,0.07,0.1012089824071154,47448
142.46,5.154680153169498,920,835,105900,0.07,0.209382293978706,47944
140.08,5.199352500490814,930,849,107485,0.07,0.09349693171679974,48736
140.78,5.295610960719175,940,863,109031,0.07,0.1386376034351997,49512
149.77,5.551059362091816,950,879,110900,0.07,0.11307732295244932,50448
149.73,5.533291348538375,960,894,112588,0.07,0.08591926633380353,51288
151.28,5.712658139584841,970,908,114304,0.07,0.11055261961882934,52144
146.34,5.547291028415205,980,919,115555,0.07,0.1635156300617382,52776
143.53,5.474802694432601,990,926,116336,0.07,0.06723597622476518,53160
144.45,5.575857197522615,1000,941,118032,0.07,0.18070050241658464,54008
145.25,5.616663097286608,1010,954,119536,0.07,0.1080929227755405,54760
146.61,5.6968526023392805,1020,964,120661,0.07,0.15220348979346454,55328
145.5,5.719505090979356,1030,977,122135,0.07,0.10802665358642116,56064
141.13,5.581623569875505,1040,986,123244,0.07,0.08103914355160668,56616
133.82,5.3920312247660975,1050,996,124382,0.07,0.03422641078941524,57184
122.98,5.045184741380473,1060,1002,124986,0.07,0.12289308448089287,57488
117.78,4.8748585751007,1070,1012,126182,0.07,0.09137425775406882,58088
117.67,4.885403045961563,1080,1023,127422,0.07,0.12366691778879613,58704
117.78,4.9542375410140025,1090,1029,128214,0.07,0.06302220601355657,59104
115.52,4.934535767918118,1100,1042,129684,0.07,0.09375403134617954,59840
113.2,4.8250842942087475,1110,1053,130956,0.07,0.07835786454961635,60472
114.52,4.88106425206672,1120,1064,132213,0.07,0.13857353787170723,61104
113.05,4.783701278313076,1130,1076,133540,0.07,0.09511495631886646,61768
118.74,4.987113247527058,1140,1090,135218,0.07,0.08021878870204091,62608
114.91,4.8395500527854205,1150,1097,135973,0.07,0.15333706082310528,62984
126.63,5.400365945141176,1160,1112,137749,0.07,0.13615766321890987,63872
128.87,5.470082874610094,1170,1125,139169,0.07,0.07911195524502546,64584
131.74,5.660140139714341,1180,1138,140696,0.07,0.06416455350699835,65344
137.79,5.891353672748478,1190,1151,142093,0.07,0.17107901442795992,66040
141.45,6.014771866609163,1200,1167,143929,0.07,0.04894950982998125,66960
146.42,6.267802193271146,1210,1182,145698,0.07,0.12611101137008518,67848
154.47,6.573930216760923,1220,1199,147760,0.07,0.0629354273842182,68872
161.57,6.8038228859676675,1230,1218,149797,0.07,0.10678805247880518,69896
160.44,6.644037560636084,1240,1232,151362,0.07,0.16812083078548312,70680
169.41,6.911566116959311,1250,1246,153014,0.07,0.11327753361547366,71504
167.39,6.566196711185375,1260,1260,154588,0.07,0.049464082083432004,72288
172.42,6.533957497393306,1270,1277,156511,0.07,0.07725038548232988,73248
179.81,6.633628428315927,1280,1297,158777,0.07,0.04764023999450728,74384
181.56,6.566253392435114,1290,1311,160349,0.07,0.07917971239658073,75168
178.55,6.268679920877191,1300,1324,161884,0.07,0.07597415192867629,75936
180.16,6.133746913274751,1310,1341,163814,0.07,0.04920027681509964,76904
178.91,5.916515605423832,1320,1358,165751,0.07,0.09384224435780197,77872
183.78,6.128732816221758,1330,1381,168275,0.07,0.04705884854774922,79136
188.38,6.303190298819361,1340,1398,170300,0.07,0.06321443716296926,80144
195.22,6.680577838882316,1350,1419,172636,0.07,0.07752187171718106,81312
205.4,7.292979443411965,1360,1441,175228,0.07,0.06363614613655955,82608
206.57,7.6840459048016125,1370,1459,177268,0.07,0.07976826786762103,83632
210.83,8.052053277811343,1380,1482,179960,0.07,0.06466708582593128,84976
210.92,8.083082351043739,1390,1497,181541,0.07,0.03360984174651094,85768
209.95,8.099966361112555,1400,1509,182979,0.07,0.03339725149271544,86488
207.6,8.088325564421059,1410,1524,184674,0.07,0.07990529923699796,87336
196.76,7.789854018933271,1420,1532,185527,0.07,0.09095991097274236,87760
181.66,7.2315641378875695,1430,1541,186541,0.07,0.03223035507835448,88264
168.82,6.755112320817427,1440,1548,187282,0.07,0.06257125028059818,88640
154.75,6.141917251108258,1450,1555,188211,0.07,0.07858348931767978,89104
143.14,5.610818121955252,1460,1568,189642,0.07,0.04801221043453552,89816
131.98,5.07456528951775,1470,1576,190566,0.07,0.033142391926958226,90280
115.06,4.400272478982464,1480,1586,191566,0.07,0.04785953962709755,90776
112.28,4.3087167074366235,1490,1597,192869,0.07,0.10996868467191234,91432
114.3,4.46985118975487,1500,1611,194509,0.07,0.03252028580754995,92248
107.05,4.254094689409875,1510,1620,195479,0.07,0.04778437480854336,92736
110.2,4.427426685228302,1520,1630,196647,0.07,0.0328247923462186,93320
112.65,4.520336209971449,1530,1642,197906,0.07,0.0489682124753017,93952
115.7,4.677403777718106,1540,1651,198952,0.07,0.0482533038884867,94472
117.57,4.781077453828542,1550,1660,200068,0.07,0.017911988092237152,95032
