rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss
11.866825160058848,0.9569875000000001,10,184.0,1850,1,,
11.525606058922325,0.9147189999999998,20,182.4,3668,3,,
10.57522055630457,0.8752637500000001,30,177.83333333333334,5365,6,,
10.059700095154588,0.8407607500000002,40,170.225,6849,8,,
9.277330649551322,0.8163482499999998,50,156.98,7899,9,,
8.850267002324895,0.79030825,60,149.31666666666666,9019,11,,
8.949658941120779,0.7507600000000001,70,152.14285714285714,10720,16,352,0.02796314096849528
8.829720163114358,0.7123045000000001,80,153.675,12374,24,1184,0.03739130637586641
8.274782386447834,0.6897055000000003,90,147.2888888888889,13346,29,1672,0.04680567348259501
7.76132246239202,0.6723842499999998,100,139.91,14091,32,2040,0.019062267812842038
7.0086735831577345,0.6496690000000002,110,131.18,15068,37,2528,0.093898287974298
6.296563221805875,0.6269072499999998,120,122.79,16047,42,3016,0.09404040827939752
5.762380440153627,0.6082374999999999,130,113.85,16850,46,3424,0.02970741300669033
5.367241016125152,0.582895,140,109.91,17940,52,3968,0.0672006608947413
5.107842930584889,0.5618072500000002,150,108.48,18847,56,4416,0.059147694235434756
4.897550979691397,0.5380224999999998,160,107.51,19870,62,4928,0.06928543097455986
4.2882776291889515,0.5148887500000001,170,100.45,20865,67,5432,0.08858992776367813
3.7936431392971453,0.49633525000000034,180,91.89,21663,71,5824,0.1462213913036976
3.687981943976954,0.47996725000000007,190,89.21,22367,74,6176,0.0809475660789758
3.701321716229685,0.4617857500000001,200,89.58,23149,79,6568,0.1099445596919395
3.556524334098922,0.4445110000000001,210,87.24,23892,83,6944,0.08160325698554516
3.429617996982543,0.42835225,220,84.4,24587,86,7288,0.07392262923531234
3.4274603967834367,0.4071250000000003,230,85.5,25500,91,7744,0.10403140424750745
3.290312302362733,0.3874090000000002,240,83.08,26348,96,8168,0.06528218247694895
3.19807322407103,0.3712270000000001,250,80.97,27044,100,8520,0.05664286861428991
3.0160623461464042,0.35497524999999985,260,77.73,27743,103,8864,0.09669025614857674
3.012677766899762,0.33312025000000023,270,77.18,28683,109,9336,0.10731087945168838
3.0059654634945963,0.3142412499999999,280,77.32,29495,113,9744,0.1091292952769436
3.0858742563985815,0.29161899999999985,290,80.01,30468,119,10232,0.07014663354493678
2.95663146235493,0.27850600000000025,300,77.83,31032,122,10512,0.06920037587406114
3.1962997627739913,0.2436077499999999,310,85.41,32533,130,11264,0.13583806727547199
3.4227614262490222,0.2094999999999999,320,93.13,34000,138,11992,0.09367887186817825
3.588169145818786,0.17602000000000007,330,98.4,35440,145,12712,0.1601870624581352
3.6080169690035757,0.15232825000000016,340,100.11,36459,151,13224,0.03032161691226065
3.7369595313008275,0.12412600000000018,350,105.28,37672,157,13832,0.08399504807312042
4.022731656273116,0.08392675000000016,360,115.58,39401,166,14696,0.08690492587629706
4.335198364719518,0.07,370,127.12,41495,177,15744,0.1545728974742815
4.661250176255749,0.07,380,139.08,43503,187,16744,0.06275942886713892
4.835488154760923,0.07,390,146.37,45205,196,17600,0.06420580658596009
5.1544660431635645,0.07,400,156.34,46766,204,18376,0.0991029990836978
5.1104936262511265,0.07,410,156.32,48265,212,19128,0.07754298590589315
5.295385344247409,0.07,420,164.19,50519,224,20256,0.040560666704550385
5.405114459807226,0.07,430,170.02,52542,234,21264,0.0900423446437344
5.663363195995211,0.07,440,180.07,54566,245,22280,0.10166515485616401
5.716096383559228,0.07,450,181.93,55965,252,22976,0.12627238279674202
5.6879547892990585,0.07,460,182.07,57708,261,23848,0.09002625715220347
5.529351644865802,0.07,470,177.4,59335,270,24664,0.0926458963076584
5.431136689578171,0.07,480,173.78,60981,278,25488,0.05395520222373307
5.342179748700788,0.07,490,171.09,62414,286,26200,0.0556982887792401
5.2227774929401445,0.07,500,168.37,63703,292,26848,0.05422264616936445
5.299186068236716,0.07,510,171.16,65481,302,27736,0.0541798333870247
5.14930839271802,0.07,520,166.45,67264,311,28624,0.09142826253082603
5.205303719846446,0.07,530,168.79,69521,323,29760,0.09147711761761457
4.850878525635394,0.07,540,156.75,70341,327,30168,0.11489003233145922
5.055056997040762,0.07,550,165.18,72583,339,31288,0.08953368512447923
4.821497091157111,0.07,560,158.35,73643,344,31816,0.12778011363116093
4.734052929014294,0.07,570,156.55,75090,352,32544,0.14061920362291858
4.677125565281268,0.07,580,156.69,76750,360,33368,0.05514200171455741
4.5555645205903215,0.07,590,153.5,77864,366,33928,0.05458248412469402
4.740567342531595,0.07,600,161.83,79986,377,34992,0.08097432320937514
4.570869249925166,0.07,610,158.55,81436,385,35712,0.029611754813231528
4.5347954732141105,0.07,620,159.62,83326,395,36656,0.09247747150948271
4.444065542037329,0.07,630,158.59,85480,406,37736,0.08998951857211068
4.6669012464545805,0.07,640,167.73,87214,415,38600,0.0920533214812167
4.530874859727269,0.07,650,164.67,89150,425,39568,0.05351748171960935
4.660114116930855,0.07,660,169.99,90742,433,40368,0.05606264929519966
4.633484464371789,0.07,670,168.85,92075,440,41032,0.0908187217428349
4.502503023267965,0.07,680,165.1,93360,448,41672,0.05658946791663766
4.503957072953111,0.07,690,165.78,94542,454,42264,0.05706602445570752
4.144819557987051,0.07,700,152.57,95343,458,42664,0.14251065533608198
4.020336278568271,0.07,710,147.23,96259,463,43128,0.15051743044750765
3.8780895850938206,0.07,720,141.46,97572,470,43784,0.05513577949022874
3.764783129612239,0.07,730,137.29,99309,479,44648,0.07777293224353343
3.6414420309250346,0.07,740,132.75,100589,486,45288,0.10470296535640955
3.406378847310773,0.07,750,123.07,101557,491,45776,0.0791969388956204
3.257771430100181,0.07,760,117.76,102618,496,46304,0.04520167742157355
3.088922447700098,0.07,770,112.55,103430,500,46712,0.1383224404999055
3.1047014150882712,0.07,780,112.48,104708,507,47352,0.10406885598786175
3.02440967731804,0.07,790,108.45,105487,511,47736,0.09145250072469935
3.103061081692861,0.07,800,111.56,106599,517,48296,0.10096854524454102
3.260737080072405,0.07,810,118.53,108212,526,49104,0.06733370621805079
3.14457979817982,0.07,820,114.7,109142,531,49568,0.042381219303933904
3.0164593695832553,0.07,830,109.87,110396,537,50192,0.07725556468358263
2.842011520307707,0.07,840,103.13,111002,540,50496,0.040160543663660064
2.820964316326621,0.07,850,102.54,111911,545,50952,0.147065949102398
2.831023544061385,0.07,860,104.09,113127,551,51560,0.11513820907566696
2.7846714247830033,0.07,870,102.25,113755,555,51872,0.11262169622932561
2.6099222759783647,0.07,880,96.32,114440,558,52216,0.05165736807975918
2.581878116698844,0.07,890,97.23,115310,563,52648,0.08798123328597285
2.6224264977489873,0.07,900,99.05,116604,570,53296,0.053083810955286026
2.4031703203971757,0.07,910,90.51,117363,573,53680,0.06436359137296677
2.3473485992769287,0.07,920,88.45,118087,577,54040,0.0640120395401027
2.3102375423865813,0.07,930,87.08,119204,583,54600,0.10145096821361221
2.4684588968473236,0.07,940,94.37,120539,590,55264,0.12269891472533345
2.4955991623647242,0.07,950,96.5,121661,596,55824,0.09021720201417338
2.3993619052361783,0.07,960,91.23,122350,599,56168,0.11067966214613989
2.526822225560247,0.07,970,96.88,123543,605,56768,0.07029881331254728
2.5814285194280164,0.07,980,98.46,124386,610,57192,0.06305738597438904
2.7169962519881716,0.07,990,100.2,125430,615,57712,0.12009529458009638
2.610181327287113,0.07,1000,95.63,126267,620,58128,0.0877396744908765
2.679847343599339,0.07,1010,99.31,127394,626,58696,0.03839809639612213
2.725578411756788,0.07,1020,101.22,128309,630,59152,0.12212898925645277
2.6720427135553253,0.07,1030,98.97,129201,635,59600,0.016526171908481047
2.671963123727573,0.07,1040,98.8,130519,642,60256,0.15622395364334807
2.6601592830117124,0.07,1050,97.43,131504,647,60744,0.016884306794963777
2.7921114401818903,0.07,1060,103.07,132757,654,61376,0.05103746711392887
2.7232400238721066,0.07,1070,98.51,133494,657,61744,0.13166812487179413
2.7502852857028937,0.07,1080,100.01,134487,662,62240,0.098529026057804
2.6963027520017846,0.07,1090,100.59,135589,668,62792,0.07408081734320149
2.6944921830611963,0.07,1100,101.3,136497,673,63248,0.064219698717352
2.6303236482649237,0.07,1110,97.44,137238,677,63616,0.062372407963266596
2.5811608135319055,0.07,1120,94.94,137903,680,63944,0.10910509654786438
2.5301948394579044,0.07,1130,93.34,138635,684,64312,0.09493237594142556
2.4348054816657374,0.07,1140,88.69,139488,688,64736,0.10461957947700284
2.354241817410062,0.07,1150,85.69,140173,692,65080,0.059820421709446236
2.2630186409901016,0.07,1160,82.39,141096,697,65544,0.03930361763923429
2.3014554470409982,0.07,1170,85.54,142148,702,66072,0.06325126608135179
2.3410966810490326,0.07,1180,87.53,143340,708,66664,0.06077937292866409
2.3551740269616572,0.07,1190,88.31,144520,715,67256,0.07426965594640933
2.3175760183245306,0.07,1200,86.69,145266,718,67632,0.1155256972706411
2.2279404889278074,0.07,1210,83.94,145732,721,67864,0.09723907778970897
2.287287961146354,0.07,1220,86.44,146647,726,68320,0.08522445027483627
2.3711036420354072,0.07,1230,89.86,147721,731,68856,0.036824324110057205
2.4178526169489847,0.07,1240,92.14,148802,737,69400,0.0469016688875854
2.474428816889481,0.07,1250,94.12,149685,742,69840,0.06376485124928877
2.464355077217092,0.07,1260,93.24,150520,746,70256,0.09406722223502584
2.515482798719466,0.07,1270,95.49,151797,753,70896,0.117991087900009
2.542929873930114,0.07,1280,96.09,153049,759,71520,0.07268185570137575
2.47813365474954,0.07,1290,93.48,153968,764,71976,0.06341149454237893
2.5620942397423336,0.07,1300,97.62,155128,770,72560,0.058899247320368886
2.7702660196877607,0.07,1310,105.62,156394,777,73192,0.08493120654020458
2.8368388684940236,0.07,1320,109.44,157691,783,73840,0.08645622833864763
2.7313747101565466,0.07,1330,104.86,158307,787,74152,0.10192170646041632
2.712009321721573,0.07,1340,104.31,159333,792,74664,0.12849774822825566
2.690802662855083,0.07,1350,104.5,160235,796,75112,0.08456486291834153
2.652944214529627,0.07,1360,103.6,160980,800,75488,0.05038957987562753
2.6010866711728715,0.07,1370,100.46,161943,805,75968,0.08574842452071607
2.482094939783359,0.07,1380,96.33,162782,810,76384,0.09548188702319749
2.4369894639560643,0.07,1390,94.81,163549,814,76768,0.08339197502937168
2.4189638986093147,0.07,1400,93.13,164541,819,77264,0.13383112859446555
2.36586132143127,0.07,1410,91.96,165690,825,77840,0.07161191257182509
2.2766025112717263,0.07,1420,88.0,166591,830,78288,0.04940633021760732
2.4119635172550282,0.07,1430,93.78,167785,836,78888,0.07568033452844247
2.356630603733684,0.07,1440,91.83,168616,841,79304,0.11737853032536805
2.3806521434200247,0.07,1450,92.86,169621,846,79808,0.0506832207320258
