rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/loss
5.707053077411813,107.6,1,1086,0.9747504999999997,10,,
4.9337212117096465,90.0,2,1820,0.957685,20,,
3.7567545650182583,72.4,2,2202,0.9488035000000001,30,,
4.280924667272896,84.175,4,3407,0.92078725,40,,
4.082665915686094,80.4,5,4070,0.9053725000000001,50,,
4.3755182179322185,85.6,7,5196,0.879193,60,,
4.631278001110389,89.94285714285714,8,6366,0.8519904999999999,70,,
4.870808578744098,92.425,10,7474,0.8262295,80,,
4.658648960799875,88.78888888888889,11,8081,0.8121167499999999,90,,
4.860183639155577,92.29,13,9329,0.7831007499999998,100,,
4.70767053501952,89.72,15,10158,0.7638265,110,72,0.10917734540998936
4.941245699173904,94.27,24,11347,0.7361822500000001,120,672,0.07654241256204841
5.962553881013372,108.99,36,13201,0.6930767500000001,130,1600,0.07926566312380601
6.177401631784899,112.92,48,14799,0.6559232499999998,140,2392,0.07827892020577565
6.439831636068009,119.9,58,16160,0.6242800000000002,150,3072,0.07938654638564913
6.562862498473963,124.54,70,17750,0.5873125000000001,160,3872,0.1420322979829507
6.512812040564472,124.82,78,18948,0.5594589999999998,170,4472,0.08169052145967726
6.38774986201837,124.56,87,20030,0.5343025000000002,180,5008,0.0935911518172361
6.42435682844594,126.82,93,20863,0.5149352499999997,190,5424,0.1559020359418355
6.395201142272148,127.3,103,22159,0.48480325000000013,200,6072,0.11668902728706598
6.657180077432081,135.19,115,23777,0.44718475,210,6888,0.07704344618832693
6.466074795563768,132.85,123,24732,0.42498100000000005,220,7360,0.08852334460243583
5.882786690364872,125.65,131,25866,0.39861550000000034,230,7928,0.047529029980069026
5.492522062442078,120.16,140,26915,0.3742262500000001,240,8456,0.11364174660411663
5.187727489793986,113.6,145,27620,0.3578350000000001,250,8808,0.10503375582629815
4.945209728997221,108.33,153,28683,0.33312025000000023,260,9336,0.13886962976539508
4.79949655574909,106.75,162,29723,0.30894025000000036,270,9856,0.09571551560657099
4.53478612029709,102.65,167,30395,0.2933162500000003,280,10192,0.03713922717724927
4.456476848715806,99.8,171,30943,0.2805752500000004,290,10464,0.07297988567734137
4.24595631202703,95.85,179,31844,0.25962699999999994,300,10920,0.09949850896373391
3.9374996893289476,87.72,185,32649,0.24091075000000017,310,11320,0.11118111055111513
3.928335840497922,88.45,193,33677,0.2170097500000001,320,11832,0.11380439531058073
3.7655084942109314,86.43,201,34609,0.19534075000000006,330,12304,0.10292233934160322
3.70874014910566,84.64,208,35479,0.17511325000000022,340,12736,0.07927018203190528
3.714544650852946,84.31,213,36151,0.15948925000000014,350,13072,0.1156390918768011
3.670706620400436,83.85,221,37168,0.13584400000000008,360,13576,0.06706381743424572
3.75780037963788,85.6,231,38383,0.10759524999999981,370,14184,0.1453008617972955
3.9257556487448655,89.16,238,39411,0.0836942500000003,380,14704,0.09315435512689874
4.010329012211533,92.24,245,40267,0.07,390,15128,0.1377982851699926
3.758070557874437,86.83,247,40627,0.07,400,15312,0.12422797892941162
3.656757978273709,83.96,252,41145,0.07,410,15568,0.17240434233099222
3.5943544834068843,83.22,259,42099,0.07,420,16048,0.06987426039995626
3.311608333593404,76.89,262,42398,0.07,430,16192,0.15173779224278405
3.278883079673053,76.33,268,43212,0.07,440,16600,0.14961944735841826
3.4349525236475706,81.25,278,44376,0.07,450,17184,0.16444872310967185
3.323540458008283,78.36,284,45104,0.07,460,17544,0.1248974624904804
3.2837895040325447,77.42,293,46225,0.07,470,18112,0.1393053734791465
3.1116747872983,73.33,297,46844,0.07,480,18416,0.1639516096911393
3.0458254739844817,71.34,302,47501,0.07,490,18744,0.13768282713135704
3.32175598619088,78.06,310,48533,0.07,500,19264,0.15428658010205254
3.481536317394092,83.36,319,49581,0.07,510,19784,0.20951129595050588
3.548844537783066,84.55,327,50654,0.07,520,20320,0.11318356744595803
3.9517577602772014,93.89,337,51887,0.07,530,20936,0.16595614759717137
3.974183348884842,93.32,342,52644,0.07,540,21320,0.14309940589009784
3.8999887378095344,90.5,350,53526,0.07,550,21760,0.08843735285336152
3.946526333374361,90.68,356,54272,0.07,560,22128,0.11573547369334847
3.8908988805991087,88.59,362,55184,0.07,570,22584,0.21163429383886978
3.910666709436145,89.08,368,55852,0.07,580,22920,0.10410621925257146
3.87841925400035,88.34,372,56435,0.07,590,23216,0.21257361030438915
3.5388286293153226,80.86,375,56719,0.07,600,23352,0.1866205756086856
3.48526033612291,79.75,382,57656,0.07,610,23824,0.11705404199892655
3.375707480456038,76.21,388,58375,0.07,620,24184,0.10236388695193455
3.0518376471514586,70.35,393,59022,0.07,630,24504,0.08908806208637543
3.0805588079229547,71.35,399,59879,0.07,640,24936,0.23095123644452542
2.9559165489633825,68.36,403,60462,0.07,650,25224,0.11942727386485785
2.8013977151622154,67.05,408,61077,0.07,660,25536,0.058620403753593564
2.5490014605949214,62.47,411,61531,0.07,670,25760,0.13051916391123086
2.7528540006945343,68.44,421,62796,0.07,680,26392,0.16110643604770303
2.6939670333345203,68.34,426,63369,0.07,690,26680,0.1449612750147935
2.8227754689601023,71.88,430,64007,0.07,700,27000,0.10400346919777803
2.79332623745077,70.53,437,64809,0.07,710,27400,0.1473620844190009
2.8810018644692184,75.57,447,66032,0.07,720,28008,0.1796431532711722
3.0511846128123263,80.17,456,67139,0.07,730,28568,0.08785789090325125
2.884832097156923,78.43,461,67822,0.07,740,28904,0.14667611723416485
3.0212623584006364,82.91,469,68853,0.07,750,29424,0.24546259245835245
3.238656833319272,89.13,479,70090,0.07,760,30040,0.22857579868286848
3.5276005268828294,96.72,489,71303,0.07,770,30648,0.11834797047777101
3.3642520226145574,91.83,496,72079,0.07,780,31032,0.13311152294045314
3.6115966552048673,96.74,504,73143,0.07,790,31568,0.2305849192198366
3.802882209084487,101.66,514,74273,0.07,800,32136,0.17636366363149136
3.712166183781493,100.74,520,74983,0.07,810,32488,0.17531374376267195
3.4927031980875234,94.17,524,75549,0.07,820,32768,0.2038403283804655
3.3563083489603645,90.27,530,76266,0.07,830,33128,0.13273557333741337
3.472598381653083,91.62,537,77084,0.07,840,33536,0.24685172736644745
3.463014617442548,90.55,544,78008,0.07,850,34000,0.11655332782538608
3.358926226455685,85.9,551,78780,0.07,860,34384,0.14504650924936868
3.5730694442736524,88.13,563,80216,0.07,870,35104,0.17387483082711697
3.71476348827624,92.53,572,81432,0.07,880,35712,0.14486084214877337
3.6289558344151644,91.67,580,82410,0.07,890,36200,0.17907638003816828
3.7362841963006286,93.07,591,83680,0.07,900,36832,0.08894868835341185
3.788645067705982,93.66,597,84449,0.07,910,37224,0.13410234218463302
3.895948659781538,96.38,604,85287,0.07,920,37640,0.13322770313243382
3.849967909625412,94.54,608,85820,0.07,930,37904,0.11945732770254835
3.8001334597483862,93.83,615,86567,0.07,940,38280,0.14600829323171638
3.9798510409289185,99.34,626,88042,0.07,950,39016,0.10286561807151884
4.088395971744557,103.65,636,89245,0.07,960,39616,0.16288279765285552
3.678238279714007,95.97,642,89913,0.07,970,39952,0.14907998638227582
3.593017404349268,93.99,650,90931,0.07,980,40464,0.11885810835519806
3.6392383414132348,93.96,658,91906,0.07,990,40952,0.11922649494954385
3.4574971521234437,90.19,665,92799,0.07,1000,41392,0.14847749183536507
3.5078408145288096,91.87,673,93736,0.07,1010,41864,0.13451014540623873
3.543351221005446,93.06,681,94693,0.07,1020,42344,0.16064638318493962
3.686939770119588,97.28,689,95648,0.07,1030,42816,0.19052477984223515
3.735022584592445,98.5,696,96517,0.07,1040,43256,0.20382607076317072
3.425431545104878,90.25,701,97167,0.07,1050,43576,0.13060767634306103
3.176828869857267,82.88,705,97633,0.07,1060,43816,0.1469598959083669
3.1772238230247196,83.19,710,98332,0.07,1070,44160,0.1442197503929492
2.9979763547231197,78.84,715,98915,0.07,1080,44456,0.1281537808245048
2.8796290072195996,76.89,721,99695,0.07,1090,44840,0.17411651037400588
2.818344434548534,76.61,728,100560,0.07,1100,45272,0.2466871103970334
2.607616533226911,70.47,731,100883,0.07,1110,45440,0.10309616196900606
2.437296718019428,66.18,735,101411,0.07,1120,45704,0.17678508767858148
2.3797472819093266,64.45,742,102193,0.07,1130,46096,0.1496108490973711
2.312278003767396,62.37,747,102854,0.07,1140,46424,0.20585705619305372
2.4967839483062932,67.1,755,103977,0.07,1150,46984,0.14887660183012486
2.655382467823265,71.68,762,104901,0.07,1160,47448,0.2899571570160333
2.882546643133219,76.52,771,106084,0.07,1170,48040,0.16163784090895206
3.0058028011714293,78.92,777,106907,0.07,1180,48448,0.21860248828306794
3.03468516675792,79.62,783,107757,0.07,1190,48872,0.1477157762274146
3.0362430293255573,79.37,790,108597,0.07,1200,49296,0.14238355087582022
3.2938018966471416,88.51,800,109834,0.07,1210,49912,0.17644328501773998
3.5009386510966425,94.07,808,110918,0.07,1220,50456,0.2102874480187893
3.5007941280992942,95.03,815,111796,0.07,1230,50896,0.17434599646367133
3.493480092821979,94.8,819,112434,0.07,1240,51216,0.24878743645967916
3.5951546794926923,96.91,830,113768,0.07,1250,51880,0.18511167843826115
3.8005506591134917,101.72,841,115173,0.07,1260,52584,0.1859258241020143
3.754990061829778,100.48,849,116232,0.07,1270,53112,0.1440868533682078
3.7268158841088814,100.45,856,117052,0.07,1280,53520,0.13471899850992486
3.7396336357991578,100.27,863,117884,0.07,1290,53936,0.1110114305629395
3.86174429651792,103.52,872,119049,0.07,1300,54520,0.10398481966694817
3.818299564318266,101.19,880,120053,0.07,1310,55024,0.16991637903265655
4.006695716331051,106.44,892,121662,0.07,1320,55824,0.18583554588258266
4.203851328925393,109.78,901,122874,0.07,1330,56432,0.15669345838250592
4.1206424151003125,107.41,904,123275,0.07,1340,56632,0.15580056642647833
3.8294252816368255,100.23,909,123891,0.07,1350,56944,0.1418652813299559
3.64695500250912,96.55,917,124928,0.07,1360,57456,0.12993918501888402
3.7128044124719732,97.66,926,126098,0.07,1370,58048,0.10554942977614701
4.030441706299624,102.95,937,127447,0.07,1380,58720,0.10005349907441996
4.196188089040649,109.21,948,128905,0.07,1390,59448,0.1526242364780046
4.074934861881465,106.0,955,129749,0.07,1400,59872,0.09946417543687858
4.058648120822093,106.9,964,130843,0.07,1410,60416,0.12750544093432836
3.8245374668343812,99.42,971,131704,0.07,1420,60848,0.19958619499811903
3.7188617922196006,98.62,980,132836,0.07,1430,61416,0.08640766536700539
3.8698882659992733,103.44,988,133719,0.07,1440,61856,0.07107895618537441
4.193868863032782,112.04,1000,135195,0.07,1450,62592,0.15833866933826357
4.107270590344168,109.83,1007,136011,0.07,1460,63000,0.16050643037306145
4.1382708187628126,113.86,1019,137584,0.07,1470,63784,0.17188961862120777
3.86111652042423,110.35,1028,138582,0.07,1480,64288,0.15867258756770752
3.7913757550364813,106.91,1037,139696,0.07,1490,64840,0.11635977018158883
4.102515945989986,119.23,1054,141772,0.07,1500,65880,0.1573360575712286
4.489389844955332,129.48,1071,143891,0.07,1510,66944,0.18210342654492706
4.752306207370866,140.72,1088,145876,0.07,1520,67936,0.16966095348470844
4.940786924990134,147.45,1102,147681,0.07,1530,68840,0.18319270759820938
5.111808633634063,152.93,1114,149112,0.07,1540,69552,0.11515379263437353
5.325508613911864,160.56,1132,151351,0.07,1550,70672,0.07161536003695801
5.70371086091474,170.75,1146,153186,0.07,1560,71592,0.22251169569790363
5.5727619556584305,167.08,1155,154392,0.07,1570,72192,0.17120039783185348
5.705332679287802,171.25,1165,155807,0.07,1580,72896,0.15380760503467172
5.916567299098565,174.29,1176,157225,0.07,1590,73608,0.11504762747790664
5.769025921671654,166.67,1186,158539,0.07,1600,74264,0.15515380824217573
5.389987733791997,155.38,1194,159529,0.07,1610,74760,0.057627868227427825
5.558987219735658,157.71,1211,161747,0.07,1620,75872,0.11467171166441403
5.327093678498719,148.05,1217,162586,0.07,1630,76288,0.14372393459780142
5.551349114032426,152.99,1231,164511,0.07,1640,77248,0.11954461835557595
5.572056979497128,149.9,1245,166441,0.07,1650,78216,0.0998156635905616
5.309149861472698,142.71,1254,167557,0.07,1660,78776,0.15769588583498262
5.382513377131623,143.14,1263,168806,0.07,1670,79400,0.12697375618154183
5.434077674580933,142.84,1273,170191,0.07,1680,80088,0.18932606931775808
5.4668209547063675,144.81,1285,171806,0.07,1690,80896,0.10269082541344687
5.55514241196078,147.44,1297,173383,0.07,1700,81688,0.2116335179307498
5.770016276068719,153.1,1309,174939,0.07,1710,82464,0.12766800954705104
5.563501852333818,148.12,1323,176659,0.07,1720,83328,0.12469468836206943
5.622996994994541,152.12,1332,177898,0.07,1730,83944,0.11252445093123242
5.34180005526092,144.28,1341,179039,0.07,1740,84512,0.1693405125697609
4.951003043592307,135.09,1349,180050,0.07,1750,85024,0.15549802579334937
4.863651630812786,131.1,1354,180767,0.07,1760,85376,0.11077611826476641
4.703296573125574,126.17,1360,181523,0.07,1770,85760,0.11655371633241884
4.756386613610426,125.44,1370,182835,0.07,1780,86416,0.11883587727788836
4.81308590158144,126.2,1384,184526,0.07,1790,87256,0.13974990765564144
4.808651524551731,124.11,1394,185894,0.07,1800,87944,0.06191554293036461
4.741145807570499,120.68,1403,187107,0.07,1810,88552,0.10179504693951458
4.519399545231551,111.37,1409,187896,0.07,1820,88944,0.13097796344663948
4.4065731365656235,105.72,1414,188570,0.07,1830,89280,0.11230468418216333
4.176697075010939,99.55,1418,189094,0.07,1840,89544,0.11548834358109161
3.9653400400484173,93.97,1421,189547,0.07,1850,89768,0.21052128018345684
3.9885593783237043,95.07,1428,190374,0.07,1860,90184,0.08643482002662495
3.9960879907377684,95.25,1433,191148,0.07,1870,90568,0.14333823524066247
3.8922375694967344,92.72,1441,192207,0.07,1880,91096,0.06824270277866162
3.520542939962989,83.24,1447,192950,0.07,1890,91472,0.19680432957829908
3.326985132269889,77.26,1453,193720,0.07,1900,91856,0.1585293106327299
3.2287694526700195,75.19,1461,194726,0.07,1910,92360,0.08802285318961367
3.1686857435016917,75.06,1467,195502,0.07,1920,92744,0.1938291545957327
3.188306066590349,75.93,1474,196263,0.07,1930,93128,0.17886133398860693
3.4159207488130594,79.86,1481,197180,0.07,1940,93584,0.11135613470105454
3.634094859809595,86.18,1489,198265,0.07,1950,94128,0.058238824509317055
3.5757148573568442,83.78,1494,198852,0.07,1960,94424,0.1115292722824961
3.6014369585727684,83.45,1500,199593,0.07,1970,94792,0.08481999556533992
