rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
98.4,-9.840000000000018,10,1,994,0.9768894999999999,,
83.25,-8.325000000000008,20,1,1685,0.96082375,,
89.73333333333333,-8.973333333333342,30,3,2722,0.9367135,,
95.875,-9.587500000000011,40,4,3875,0.9099062499999999,,
88.1,-8.810000000000008,50,5,4455,0.8964212499999998,,
86.6,-8.660000000000007,60,7,5256,0.8777980000000002,,
86.51428571428572,-8.651428571428578,70,8,6126,0.8575704999999998,,
84.4,-8.440000000000007,80,9,6832,0.8411560000000002,,
93.4888888888889,-9.348888888888903,90,12,8504,0.802282,,
90.66,-9.06600000000001,100,13,9166,0.7868904999999998,,
90.62,-9.06200000000001,110,16,10156,0.7638729999999998,0.07436491444605053,72
91.19,-9.11900000000001,120,21,10904,0.746482,0.037663808583602076,448
90.24,-9.024000000000012,130,28,11846,0.7245805000000001,0.07550445003289497,920
92.54,-9.254000000000016,140,38,13229,0.69242575,0.11563937307801098,1608
106.6,-10.660000000000023,150,52,15215,0.6462512499999999,0.08817555013956735,2600
120.42,-12.04200000000003,160,69,17398,0.5954965,0.07944277421484003,3696
125.11,-12.511000000000031,170,79,18737,0.56436475,0.07107171003735857,4368
126.75,-12.675000000000034,180,86,19607,0.5441372500000001,0.11243728104454931,4800
124.72,-12.472000000000026,190,97,21076,0.5099829999999999,0.05247931485064328,5536
129.86,-12.98600000000003,200,106,22252,0.482641,0.10587997031689156,6120
132.45,-13.245000000000028,210,115,23501,0.45360175000000025,0.11689275066601112,6744
135.24,-13.524000000000028,220,123,24528,0.4297240000000002,0.055095116986194625,7256
132.45,-13.245000000000026,230,129,25191,0.41430924999999996,0.1815768576489063,7592
129.13,-12.913000000000018,240,137,26242,0.3898734999999999,0.03430874101468362,8120
120.58,-12.058000000000014,250,146,27373,0.36357775000000003,0.08817361659021117,8680
109.19,-10.919000000000004,260,154,28417,0.33930475000000004,0.12112710374640301,9208
103.56,-10.356000000000002,270,160,29193,0.32126275000000004,0.10147882549790666,9592
108.49,-10.849000000000004,280,171,30556,0.28957299999999986,0.0682845692790579,10272
103.26,-10.326000000000004,290,179,31502,0.26757849999999983,0.10215395345585421,10744
98.44,-9.844,300,185,32196,0.2514430000000001,0.10321964306058362,11096
94.39,-9.439,310,192,33040,0.23182000000000003,0.10351432993775234,11512
93.38,-9.338,320,199,33966,0.21029049999999994,0.03633897754480131,11976
93.3,-9.329999999999998,330,205,34621,0.1950617499999998,0.10413837985834107,12304
90.48,-9.047999999999996,340,211,35390,0.17718250000000035,0.09256299483240582,12688
86.33,-8.632999999999997,350,217,36106,0.16053550000000028,0.0941348003980238,13048
82.17,-8.216999999999997,360,222,36734,0.14593450000000008,0.08196615290944465,13360
82.67,-8.266999999999994,370,228,37560,0.12673000000000034,0.16281958139734343,13776
78.26,-7.825999999999993,380,236,38482,0.10529350000000015,0.1296383306471398,14240
77.89,-7.788999999999994,390,244,39391,0.08415925000000013,0.0962343746505212,14688
84.34,-8.433999999999996,400,255,40730,0.07,0.14236927404999733,15360
83.37,-8.336999999999996,410,261,41477,0.07,0.12155389890540391,15736
80.18,-8.017999999999997,420,265,42084,0.07,0.15346184867667034,16040
80.84,-8.083999999999998,430,271,42805,0.07,0.1206313582661096,16400
80.17,-8.016999999999998,440,277,43507,0.07,0.12207514076726511,16752
81.88,-8.187999999999999,450,284,44394,0.07,0.20172726991586387,17192
80.97,-8.097,460,289,44931,0.07,0.05136662081349641,17464
78.24,-7.824000000000001,470,293,45484,0.07,0.13255808781832457,17736
78.68,-7.868,480,301,46450,0.07,0.11190017947228625,18224
80.73,-8.073000000000002,490,311,47564,0.07,0.05294978368328884,18776
73.53,-7.352999999999997,500,316,48183,0.07,0.10209824104094878,19088
72.33,-7.232999999999999,510,321,48810,0.07,0.11156206912710331,19400
70.21,-7.020999999999999,520,325,49205,0.07,0.1708846046240069,19600
71.75,-7.175000000000003,530,332,50080,0.07,0.1352468057302758,20032
73.2,-7.320000000000001,540,339,50927,0.07,0.12378335371613503,20456
69.25,-6.925000000000001,550,343,51419,0.07,0.11244187867850997,20704
74.72,-7.472000000000004,560,353,52503,0.07,0.1147479439387098,21248
76.91,-7.691000000000005,570,360,53275,0.07,0.10140541149303317,21632
74.21,-7.421000000000003,580,366,53971,0.07,0.12476481543853879,21984
69.29,-6.928999999999998,590,372,54593,0.07,0.1774117189925164,22296
70.7,-7.070000000000001,600,378,55353,0.07,0.12310655965120532,22672
70.59,-7.058999999999998,610,384,55969,0.07,0.1533086189883761,22984
72.35,-7.235,620,389,56540,0.07,0.13981665670871735,23264
76.3,-7.630000000000003,630,400,57810,0.07,0.1630581850768067,23904
75.29,-7.529000000000001,640,406,58556,0.07,0.11582237624679692,24272
78.11,-7.811000000000002,650,413,59330,0.07,0.1414455609046854,24664
73.67,-7.367000000000002,660,418,59970,0.07,0.12776516936719418,24984
72.26,-7.226000000000002,670,424,60601,0.07,0.1698888591490686,25296
73.25,-7.325000000000005,680,431,61396,0.07,0.11867642047582194,25696
74.45,-7.445000000000005,690,437,62138,0.07,0.11512653407407925,26064
76.04,-7.604000000000003,700,445,63057,0.07,0.13168034254340455,26528
80.88,-8.088000000000005,710,454,64157,0.07,0.21329862717539072,27072
85.47,-8.547000000000006,720,463,65187,0.07,0.1806018091738224,27592
86.37,-8.637000000000008,730,475,66547,0.07,0.15441984793869779,28272
83.52,-8.352000000000006,740,479,67008,0.07,0.14465195697266608,28496
85.91,-8.591000000000008,750,488,68021,0.07,0.12008279212750494,29008
87.21,-8.721000000000009,760,494,68791,0.07,0.1599662249791436,29392
90.34,-9.034000000000006,770,502,69735,0.07,0.13372705969959497,29864
90.12,-9.012000000000004,780,509,70508,0.07,0.11210382590070367,30248
93.42,-9.342000000000008,790,518,71580,0.07,0.15046857425477356,30784
96.0,-9.600000000000005,800,528,72757,0.07,0.19224732869770378,31376
97.83,-9.783000000000008,810,539,74040,0.07,0.09621625856379978,32016
92.78,-9.278000000000008,820,543,74565,0.07,0.13007852085866034,32280
85.97,-8.597000000000003,830,549,75244,0.07,0.10688635404221714,32616
87.31,-8.731000000000003,840,554,75839,0.07,0.1955419396981597,32912
83.01,-8.300999999999998,850,559,76422,0.07,0.04099244688404724,33208
84.17,-8.416999999999996,860,567,77308,0.07,0.10950291994959116,33648
85.02,-8.502,870,575,78337,0.07,0.16158433724194765,34168
84.38,-8.438000000000004,880,582,79046,0.07,0.09642846032511443,34520
83.34,-8.334000000000001,890,590,80014,0.07,0.19112605944974348,35000
78.13,-7.813000000000001,900,595,80670,0.07,0.08262823757831939,35328
73.34,-7.333999999999998,910,602,81474,0.07,0.2127104271785356,35736
73.51,-7.350999999999998,920,607,82016,0.07,0.08141223160782829,36000
72.84,-7.283999999999999,930,612,82628,0.07,0.15695943590253592,36312
78.49,-7.849,940,622,83788,0.07,0.10700781014747918,36888
78.58,-7.8580000000000005,950,627,84380,0.07,0.23472384933847934,37184
73.19,-7.319000000000001,960,630,84727,0.07,0.10736010601976886,37360
67.34,-6.733999999999997,970,634,85171,0.07,0.21761530078947544,37584
64.42,-6.441999999999998,980,637,85588,0.07,0.11040742124896497,37792
60.23,-6.022999999999997,990,642,86137,0.07,0.1314582991763018,38064
61.02,-6.101999999999996,1000,648,86872,0.07,0.08102810324635357,38432
61.58,-6.157999999999995,1010,656,87732,0.07,0.1225104351178743,38864
60.04,-6.003999999999998,1020,659,88120,0.07,0.18688324216054752,39056
61.03,-6.102999999999997,1030,665,88831,0.07,0.12461587903089821,39408
56.34,-5.633999999999994,1040,671,89522,0.07,0.18062456999905407,39760
59.33,-5.932999999999994,1050,679,90413,0.07,0.15016192547045648,40200
62.51,-6.250999999999994,1060,684,91078,0.07,0.1490908624837175,40536
67.19,-6.718999999999994,1070,692,91990,0.07,0.1869330882327631,40992
69.49,-6.9489999999999945,1080,698,92637,0.07,0.13249444967368618,41312
73.54,-7.353999999999994,1090,706,93591,0.07,0.133224438293837,41792
74.04,-7.403999999999993,1100,712,94376,0.07,0.1982602629577741,42184
76.19,-7.618999999999999,1110,721,95451,0.07,0.1419007811928168,42720
78.68,-7.867999999999996,1120,727,96088,0.07,0.19275607634335756,43040
80.14,-8.013999999999996,1130,734,96945,0.07,0.1387088008923456,43472
83.37,-8.336999999999996,1140,743,97959,0.07,0.16547812218777835,43976
80.66,-8.065999999999997,1150,748,98579,0.07,0.17662052082596347,44288
81.39,-8.138999999999994,1160,754,99317,0.07,0.1230479582445696,44656
81.46,-8.145999999999997,1170,762,100236,0.07,0.11104762135073543,45112
80.94,-8.093999999999996,1180,767,100831,0.07,0.11364593252073973,45408
85.39,-8.538999999999996,1190,779,102230,0.07,0.24028207920491695,46112
85.09,-8.508999999999999,1200,785,102985,0.07,0.13940398261183873,46488
80.75,-8.074999999999994,1210,790,103626,0.07,0.07117259810911492,46808
84.95,-8.494999999999996,1220,799,104683,0.07,0.11432865768438205,47336
85.53,-8.552999999999995,1230,807,105598,0.07,0.10039595316629857,47792
86.79,-8.678999999999997,1240,817,106738,0.07,0.1778994690394029,48368
89.86,-8.985999999999997,1250,825,107665,0.07,0.15362769813509658,48832
89.07,-8.906999999999998,1260,830,108324,0.07,0.1570791976992041,49160
89.22,-8.921999999999995,1270,838,109258,0.07,0.16608541563618928,49624
92.3,-9.229999999999999,1280,846,110161,0.07,0.17648109106812626,50080
85.66,-8.565999999999997,1290,852,110896,0.07,0.12137213133974001,50440
88.14,-8.813999999999998,1300,861,111899,0.07,0.1522767364513129,50944
86.26,-8.626,1310,865,112352,0.07,0.1391211815061979,51168
83.38,-8.338,1320,871,113121,0.07,0.0862981789978221,51560
81.29,-8.129,1330,877,113827,0.07,0.14424294809577987,51912
75.95,-7.594999999999998,1340,882,114433,0.07,0.1803175958339125,52216
71.9,-7.189999999999998,1350,887,114955,0.07,0.11777204577811062,52472
76.8,-7.679999999999998,1360,897,116104,0.07,0.22103786747902632,53048
77.2,-7.72,1370,905,117078,0.07,0.1400627348339185,53536
75.58,-7.558,1380,911,117819,0.07,0.23328537750057876,53904
75.7,-7.569999999999998,1390,918,118566,0.07,0.16378540790174156,54280
75.06,-7.505999999999998,1400,926,119505,0.07,0.07411934109404683,54752
77.62,-7.761999999999997,1410,932,120214,0.07,0.11120310163823888,55104
79.82,-7.981999999999996,1420,940,121203,0.07,0.12745370261836797,55600
82.54,-8.253999999999998,1430,949,122181,0.07,0.1902514286339283,56088
80.23,-8.022999999999998,1440,952,122556,0.07,0.1512856424669735,56272
85.67,-8.567,1450,961,123622,0.07,0.11074204719625413,56808
79.07,-7.906999999999996,1460,965,124111,0.07,0.19367638230323792,57048
79.08,-7.907999999999996,1470,973,125086,0.07,0.17513827257789671,57536
81.95,-8.194999999999995,1480,982,126114,0.07,0.17299825564259663,58056
82.55,-8.254999999999997,1490,989,126921,0.07,0.1999639868736267,58456
82.05,-8.204999999999995,1500,997,127810,0.07,0.19321547087747604,58904
87.6,-8.759999999999996,1510,1008,129074,0.07,0.18293667922262102,59536
83.92,-8.391999999999994,1520,1013,129695,0.07,0.20448014058638364,59840
