rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9850734999999998,10,63.2,0,642,-3.8327645466441873,,
0.9546392500000002,20,96.55,2,1951,-5.842906263900729,,
0.9335282500000003,30,94.3,3,2859,-5.644182133113461,,
0.9248560000000002,40,79.8,4,3232,-4.751615733899508,,
0.9080927499999999,50,78.06,5,3953,-4.465532569173204,,
0.8850520000000002,60,81.4,6,4944,-4.684205579733499,,
0.8654987500000001,70,81.64285714285714,8,5785,-4.656824390453577,,
0.8459919999999999,80,81.8,9,6624,-4.727470774315149,,
0.829624,90,80.42222222222222,10,7328,-4.59562732337799,,
0.8136047499999999,100,79.17,11,8017,-4.503100009464162,,
0.78361225,110,85.65,14,9307,-4.875555145204191,,
0.7615712500000003,120,82.04,17,10255,-4.647586062091609,120,0.0835742461567861
0.7276727500000002,130,87.54,27,11713,-5.100502244062578,856,0.08307125011197058
0.6754067500000001,140,106.29,43,13961,-6.445668731743139,1976,0.09323632154701045
0.6404387500000002,150,114.12,53,15465,-7.053675702113415,2728,0.10426695858768653
0.6104695,160,117.1,62,16754,-7.174419249133583,3376,0.08641795528819785
0.5959150000000002,170,114.95,67,17380,-7.058902450739652,3688,0.1041437316162046
0.5733625000000001,180,116.26,74,18350,-7.048708463025942,4168,0.16130658582551405
0.5617607499999999,190,114.21,78,18849,-6.969954566950771,4424,0.0678391165274661
0.5406962499999998,200,116.38,84,19755,-7.13360970323131,4872,0.06119347145431675
0.52270075,210,111.22,90,20529,-6.727249888682679,5264,0.0879766316502355
0.5003807499999999,220,111.34,97,21489,-6.632088954912748,5744,0.1260101479711011
0.46590100000000023,230,111.59,108,22972,-6.378079501871013,6480,0.082118809747044
0.4482774999999999,240,96.69,114,23730,-5.201536744182061,6864,0.09039376059081405
0.4198660000000002,250,93.87,123,24952,-4.892310339891374,7472,0.08876999723725021
0.3806664999999999,260,97.84,136,26638,-4.948191054290138,8312,0.07206274633063003
0.36334525000000006,270,99.03,141,27383,-4.974988168288226,8688,0.08181324636097997
0.34032775000000004,280,99.23,149,28373,-5.008663404665686,9184,0.1158411237411201
0.3211697499999999,290,102.48,155,29197,-5.16184473082047,9592,0.07427556393668056
0.3013607500000003,300,101.94,162,30049,-5.121455582096611,10024,0.09106121386867017
0.2692525000000001,310,108.01,173,31430,-5.519963525501278,10712,0.07438396837096661
0.21275500000000003,320,122.71,192,33860,-6.4369563944905135,11928,0.09598119324073195
0.1689520000000001,330,126.72,207,35744,-6.6870659383623385,12864,0.0900334018515423
0.1264277500000004,340,137.43,221,37573,-7.266410152418927,13784,0.08488618093542755
0.07760275000000005,350,146.21,238,39673,-7.664335342438868,14832,0.08143719169311225
0.07,360,147.61,252,41499,-7.816021673949926,15744,0.09095127752516419
0.07,370,151.41,262,42624,-7.998786667829156,16304,0.0443868450820446
0.07,380,153.88,272,43861,-8.036786025073667,16928,0.06987935933284461
0.07,390,155.28,280,44825,-8.05246733221055,17408,0.07821243716171011
0.07,400,151.22,283,45271,-7.760933318671506,17632,0.055606559151783586
0.07,410,146.79,291,46209,-7.431410813935932,18104,0.13509324775077403
0.07,420,127.11,294,46671,-6.286799556393834,18328,0.11672686960082501
0.07,430,113.18,298,47162,-5.5223989777882885,18576,0.07369373494293541
0.07,440,98.85,301,47558,-4.750992280878477,18776,0.09878289303742349
0.07,450,83.29,305,48102,-3.9699463975035574,19048,0.06728478206787258
0.07,460,71.57,311,48756,-3.3039113724322946,19376,0.08709050854668021
0.07,470,66.03,315,49327,-3.039099058453994,19656,0.09541098691988736
0.07,480,59.2,320,49881,-2.7137561223108606,19936,0.10087312129326165
0.07,490,55.9,325,50515,-2.5684361209431654,20256,0.09746788034681231
