time/total_timesteps,time/episodes,rollout/exploration_rate,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,train/loss,train/n_updates
748,10,0.9826090000000002,-3.868799064197712,73.8,0,,
1402,20,0.9674035000000002,-3.4404274821858847,69.1,1,,
2308,30,0.946339,-4.006161614471798,75.93333333333334,2,,
3254,40,0.9243445,-4.377528748198807,80.35,3,,
4167,50,0.9031172499999998,-4.498282266706185,82.34,4,,
4983,60,0.8841452499999999,-4.534418402121221,82.05,5,,
5675,70,0.8680562499999999,-4.4123947129207535,80.07142857142857,6,,
6675,80,0.8448062499999998,-4.563741448309676,82.4375,7,,
7529,90,0.8249507499999998,-4.600006206558229,82.65555555555555,9,,
8477,100,0.80290975,-4.661294074363877,83.77,10,,
9377,110,0.7819847500000002,-4.748272744269433,85.29,11,,
10156,120,0.7638729999999998,-4.899555144232823,86.54,13,0.04659211836042232,72
11111,130,0.74166925,-4.875238757192348,87.03,18,0.05544806033776695,552
11666,140,0.7287655000000001,-4.5460827043768814,83.12,20,0.0367957199086959,832
12534,150,0.7085845,-4.386003771406524,82.67,25,0.027656515816488536,1264
13070,160,0.6961225,-4.154347615667096,79.87,27,0.036780761922273086,1528
13421,170,0.6879617500000001,-3.910946389904169,76.46,29,0.036687449762212054,1704
13962,180,0.6753834999999999,-3.5627078181154546,71.87,32,0.07343381870305166,1976
14368,190,0.6659439999999999,-3.240638332498156,67.39,34,0.0642780045982363,2176
14843,200,0.6549002499999999,-2.900342065979522,62.66,36,0.08202876032009954,2416
15252,210,0.645391,-2.581286292029982,57.75,38,0.04561334308527876,2624
15741,220,0.6340217499999999,-2.31026500724016,54.85,41,0.06348525252906256,2864
16206,230,0.6232104999999999,-2.0211552064935474,49.95,43,0.045384241766441846,3096
16627,240,0.6134222500000002,-1.9507120040739139,48.61,45,0.09876300394535065,3312
17060,250,0.6033549999999999,-1.761367011358665,44.26,48,0.05385489431137103,3528
17595,260,0.5909162499999999,-1.7196606165474788,44.25,50,0.07116341054643271,3792
17986,270,0.5818255000000002,-1.7207711236897751,44.65,52,0.053640919097233564,3992
18460,280,0.5708049999999998,-1.6808817470612707,43.98,55,0.09679392202815507,4224
18963,290,0.5591102500000001,-1.7166715069465308,44.95,58,0.06150356666330481,4480
19399,300,0.5489732500000004,-1.6785027613286818,44.56,60,0.08696102825342678,4696
19815,310,0.5393012499999998,-1.6792724809404762,44.63,62,0.027039973327191547,4904
20106,320,0.5325355,-1.590184537664956,42.65,64,0.11068264924688265,5048
20448,330,0.524584,-1.5097211343703518,41.42,65,0.1352541394153377,5216
20963,340,0.51261025,-1.5721352240279642,42.36,68,0.1019759455230087,5480
21305,350,0.5046587500000002,-1.539437637930613,41.45,70,0.10877507468103431,5648
21538,360,0.4992415000000002,-1.4137812146056412,38.43,71,0.07529983996937517,5768
21926,370,0.49022050000000006,-1.4156914978149024,38.4,73,0.05881339474581182,5960
22182,380,0.4842685000000002,-1.3427988901789383,36.22,75,0.11514848796650767,6088
22457,390,0.47787475000000024,-1.2497892209116817,33.94,76,0.08249495743075386,6224
22791,400,0.4701092499999999,-1.2063042442569463,32.92,78,0.12216654515941627,6392
23088,410,0.46320400000000017,-1.1696775052104933,31.73,79,0.13544930890202522,6536
23572,420,0.4519510000000002,-1.2558914543459156,33.66,82,0.0791672992054373,6784
23967,430,0.44276724999999995,-1.287156286017032,34.19,84,0.0864163912483491,6976
24425,440,0.4321187499999999,-1.2399103947812344,33.62,87,0.1016808669664897,7208
24722,450,0.42521350000000013,-1.2380794545830305,33.17,88,0.09953048275201581,7360
25101,460,0.41640175000000024,-1.320644953200568,34.63,90,0.10803056973963976,7544
25292,470,0.411961,-1.2547119835856417,32.66,91,0.09829202643595636,7640
25568,480,0.40554400000000035,-1.2599668248276086,32.86,93,0.1049832534044981,7776
25864,490,0.39866200000000007,-1.2861618942435147,33.07,95,0.12474136194214225,7928
26284,500,0.38889700000000016,-1.368613958295426,33.93,97,0.1599777489900589,8136
26595,510,0.38166624999999976,-1.35828072082698,34.07,99,0.09568062238395214,8296
26932,520,0.373831,-1.297969062776417,32.6,100,0.10138349534827285,8464
27191,530,0.36780924999999987,-1.2355121945409415,31.24,102,0.12670119816903025,8592
27381,540,0.3633917499999999,-1.1352723536366756,28.56,103,0.14752261620014906,8688
27727,550,0.3553472499999998,-1.1554854579255351,29.05,105,0.1051534186117351,8856
28053,560,0.34776775000000026,-1.10782557545471,28.52,107,0.1113507523550652,9024
28389,570,0.3399557500000001,-1.1640386848577866,29.97,108,0.12141630565747619,9192
28707,580,0.3325622500000003,-1.1535862841650026,30.39,110,0.10242899414151907,9352
29022,590,0.3252385000000003,-1.1221361629936062,30.58,112,0.11200722819194198,9504
29334,600,0.3179845000000002,-1.057120613175129,29.5,114,0.10583139583468437,9664
29689,610,0.3097307500000004,-1.0720837923802822,29.94,116,0.1026987896184437,9840
29974,620,0.30310450000000033,-1.0576480388712235,29.42,117,0.1326448037289083,9984
30196,630,0.29794300000000007,-1.0384362238169726,29.05,119,0.09503286005929112,10096
30471,640,0.29154925,-1.0766026365194623,29.9,120,0.0820292021962814,10232
30714,650,0.2858995000000002,-1.028525019797754,28.87,122,0.06469500018283725,10352
30947,660,0.2804822499999998,-1.0076553012306908,27.94,123,0.10522327339276671,10472
31254,670,0.2733445,-0.9978441793966423,27.65,125,0.09737340698484331,10624
31503,680,0.26755525000000024,-0.9845953115559936,26.96,126,0.11124038381967694,10744
31774,690,0.26125449999999983,-0.9893742917524138,26.52,128,0.07822763500735164,10880
32058,700,0.2546514999999999,-0.9908003330744942,26.24,129,0.06762825197074562,11024
32293,710,0.24918775000000015,-0.9398544407626485,25.04,131,0.14113726746290922,11144
32506,720,0.24423549999999972,-0.9067603897556488,24.32,132,0.09098929428728297,11248
32846,730,0.2363305000000001,-0.9543974684962362,25.5,134,0.12650567654054612,11416
33109,740,0.23021574999999983,-0.9486187769639884,25.38,135,0.12424539029598236,11552
33300,750,0.22577500000000017,-0.9249441392601718,24.86,136,0.12675169249996543,11648
33480,760,0.22159000000000006,-0.8987614479355094,24.33,137,0.09212303580716252,11736
33723,770,0.21594025000000028,-0.8805133369267172,23.69,139,0.093812411185354,11856
33941,780,0.21087175000000014,-0.8713693296836331,23.38,140,0.14593055564910173,11968
34251,790,0.20366425000000032,-0.8415119182808243,23.77,142,0.10661606932990253,12120
34484,800,0.19824699999999995,-0.8025517154559523,23.26,143,0.08390882145613432,12240
34698,810,0.19327150000000004,-0.805830394038965,23.05,144,0.09877633932046592,12344
34914,820,0.18824950000000007,-0.8054202067310336,23.08,146,0.0884627983905375,12456
35135,830,0.18311124999999995,-0.7715800224043065,21.89,147,0.08753129711840302,12560
35337,840,0.17841475000000018,-0.7427657206794269,21.28,148,0.08804402756504714,12664
35630,850,0.1716025,-0.7892918801492286,22.3,150,0.11924897180870175,12808
35844,860,0.1666270000000004,-0.7961348031468676,22.64,151,0.0699591472512111,12920
36101,870,0.16065174999999998,-0.7889938381712238,22.78,153,0.07757095154374838,13048
36322,880,0.15551349999999986,-0.7855070811886016,22.81,154,0.08197957696393132,13160
36545,890,0.15032875,-0.7890703316071657,21.94,155,0.11975801736116409,13272
36797,900,0.14446974999999984,-0.7827107540461765,22.13,157,0.10268758330494165,13392
36991,910,0.1399592500000002,-0.7730347907253513,21.93,158,0.10158269666135311,13488
37194,920,0.13523950000000018,-0.7582325267357412,21.8,159,0.08617993863299489,13592
37397,930,0.13051975000000038,-0.7447091071138889,21.62,160,0.11885949689894915,13696
37551,940,0.12693925000000006,-0.7269661798919965,21.14,161,0.09511432517319918,13768
37810,950,0.12091750000000034,-0.7073447838157928,20.8,163,0.10210914118215442,13904
37960,960,0.11743000000000026,-0.6860667994065901,20.16,163,0.07791736791841686,13976
38175,970,0.1124312500000001,-0.6860245241326806,19.74,165,0.09292624145746231,14080
38362,980,0.10808349999999989,-0.6751495756505319,19.4,166,0.11457624845206738,14176
38552,990,0.10366599999999992,-0.6508999496111947,19.07,167,0.07715302449651062,14272
38706,1000,0.10008550000000016,-0.6382184623889927,18.09,168,0.09219440864399076,14352
38958,1010,0.09422649999999999,-0.6645839013723898,18.67,169,0.07327400986105204,14472
39131,1020,0.09020424999999999,-0.6612127669665655,18.37,170,0.062344192643649876,14560
39318,1030,0.08585649999999989,-0.6701818555111905,18.21,171,0.09812096552923322,14656
39517,1040,0.08122974999999999,-0.6879871680851289,18.66,173,0.060415481217205524,14752
39734,1050,0.07618449999999999,-0.6692991190865932,18.24,174,0.08446414326317608,14864
39909,1060,0.07211575000000026,-0.6675487080274405,18.49,175,0.0937180551700294,14952
40114,1070,0.07,-0.649642555481586,18.39,176,0.08647167403250933,15056
40297,1080,0.07,-0.6556666087348079,18.35,177,0.05826115980744362,15144
40488,1090,0.07,-0.6594928677129253,18.36,178,0.06382182636298239,15240
40673,1100,0.07,-0.6573154536359104,18.67,179,0.05967344110831618,15336
40875,1110,0.07,-0.6248051110959291,18.17,180,0.06649036193266511,15432
41075,1120,0.07,-0.6425944385724219,18.44,182,0.07174840965308249,15536
41295,1130,0.07,-0.6429028738509234,18.77,183,0.07356255338527262,15640
41507,1140,0.07,-0.6512631909773207,18.9,184,0.054652087041176856,15752
41688,1150,0.07,-0.6491766476104468,18.54,185,0.05214831465855241,15840
41868,1160,0.07,-0.6557831577022033,18.59,186,0.06666586827486753,15928
42053,1170,0.07,-0.6528106816664716,18.39,187,0.0535184103064239,16024
42239,1180,0.07,-0.6452956696003987,18.42,188,0.0632934293244034,16112
42414,1190,0.07,-0.646329364954131,18.26,189,0.04969849297776818,16200
42554,1200,0.07,-0.6354578861090725,17.81,190,0.06267509516328573,16272
42740,1210,0.07,-0.6343831396071221,17.65,191,0.05800944520160556,16368
42951,1220,0.07,-0.6427338269973886,17.76,193,0.04053496569395065,16472
43176,1230,0.07,-0.6383090782815333,17.81,194,0.06018168944865465,16584
43313,1240,0.07,-0.6085168702920399,17.06,195,0.047416658606380224,16656
43472,1250,0.07,-0.5893807294613057,16.84,196,0.0391703296918422,16728
43654,1260,0.07,-0.6081999037417114,16.86,197,0.052171070827171206,16824
43838,1270,0.07,-0.6023579248003952,16.85,198,0.049632481299340725,16912
44039,1280,0.07,-0.6063813703818168,17.0,199,0.0466084242798388,17016
44208,1290,0.07,-0.6063287112604943,16.94,200,0.038420084631070495,17096
44436,1300,0.07,-0.636271289363653,17.82,201,0.044762810692191124,17216
44618,1310,0.07,-0.6404910682164171,17.78,202,0.0386226421687752,17304
44794,1320,0.07,-0.6110443538471465,17.43,203,0.045813982374966145,17392
44958,1330,0.07,-0.5905700152414105,16.82,204,0.032891826471313834,17472
45107,1340,0.07,-0.5858512298592071,16.94,205,0.029985046945512295,17552
45291,1350,0.07,-0.5880869155918247,17.19,206,0.029590548248961568,17640
45475,1360,0.07,-0.5773333456593742,17.21,207,0.03537516784854233,17736
45620,1370,0.07,-0.5666875083933413,16.82,208,0.029217344941571355,17808
45823,1380,0.07,-0.5597808293271163,16.84,209,0.027983741369098425,17904
45983,1390,0.07,-0.551064831993641,16.75,210,0.028760740533471107,17984
46187,1400,0.07,-0.5556211341963211,16.51,212,0.023521759314462543,18088
46374,1410,0.07,-0.5489333721333263,16.56,213,0.023170387605205178,18184
46542,1420,0.07,-0.5423475887900192,16.48,214,0.022775283781811595,18264
46696,1430,0.07,-0.53714307551217,16.38,214,0.026881963945925236,18344
46881,1440,0.07,-0.5666472805384896,16.74,216,0.020547186955809593,18440
47110,1450,0.07,-0.5938407870515863,17.19,217,0.022672340739518404,18552
47280,1460,0.07,-0.5949284746276664,17.05,218,0.020973713835701346,18632
47477,1470,0.07,-0.6138820118452621,17.57,219,0.0175087652169168,18736
47701,1480,0.07,-0.6291131286464262,17.78,220,0.02000427129678428,18848
47858,1490,0.07,-0.6242274876647949,17.75,221,0.01841941080056131,18928
48060,1500,0.07,-0.6209494690585783,17.73,222,0.015896510216407478,19024
48258,1510,0.07,-0.6366210514263476,17.84,224,0.017252331250347197,19128
48444,1520,0.07,-0.661390645389217,18.02,225,0.01854724995791912,19216
48591,1530,0.07,-0.6564441027968307,17.95,225,0.016201984835788608,19288
48816,1540,0.07,-0.6659767331604981,18.35,227,0.014603720046579838,19400
48961,1550,0.07,-0.6351085401043839,17.51,228,0.01518740481697023,19480
49132,1560,0.07,-0.632584342978507,17.52,229,0.012775382259860635,19560
49281,1570,0.07,-0.6175162044683187,17.04,229,0.01560461602639407,19640
49452,1580,0.07,-0.6085643023811407,16.51,231,0.013506583403795958,19720
49646,1590,0.07,-0.6200665218413485,16.88,232,0.013412130065262318,19816
49845,1600,0.07,-0.6025000159803132,16.85,233,0.014449648675508797,19920
50032,1610,0.07,-0.5951964535987313,16.74,234,0.013354953844100237,20008
50231,1620,0.07,-0.6082786628472584,16.87,235,0.012025083531625569,20112
50379,1630,0.07,-0.616133492791521,16.88,236,0.011378668830730021,20184
50561,1640,0.07,-0.6015853149829525,16.45,237,0.011210393626242876,20280
50722,1650,0.07,-0.6037472875884808,16.61,238,0.012109823408536613,20360
50908,1660,0.07,-0.6105666502112628,16.76,239,0.011454011197201908,20448
51092,1670,0.07,-0.6180461240719666,17.11,240,0.011565973749384284,20544
