rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9793075000000002,88.0,10,1,890,8.800000000000008,,
0.9592195000000002,86.7,20,2,1754,8.670000000000012,,
0.9376900000000001,88.33333333333333,30,3,2680,8.833333333333345,,
0.9044192500000001,101.775,40,5,4111,10.177500000000018,,
0.8787744999999998,103.28,50,6,5214,10.328000000000022,,
0.8585237499999998,100.41666666666667,60,8,6085,10.04166666666669,,
0.8244625000000003,106.85714285714286,70,10,7550,10.685714285714306,,
0.8176735000000002,97.025,80,11,7842,9.70250000000002,,
0.8013752499999998,93.92222222222222,90,12,8543,9.392222222222241,,
0.7814499999999999,93.0,100,13,9400,9.300000000000017,,
0.7726150000000003,87.9,110,14,9780,8.790000000000017,,
0.7603855000000002,84.52,120,16,10306,8.452000000000016,0.08768932413659059,152
0.7253942500000001,90.31,130,27,11811,9.031000000000017,0.04875019627434085,904
0.68777575,92.18,140,39,13429,9.21800000000002,0.12983169686049223,1712
0.6510640000000001,96.94,150,50,15008,9.69400000000002,0.09111146305076545,2496
0.6117715000000002,105.13,160,62,16698,10.513000000000023,0.08307045849142014,3344
0.5862197500000002,101.47,170,70,17797,10.147000000000025,0.07490200677420944,3896
0.5537162499999999,112.53,180,81,19195,11.253000000000027,0.09738631039363099,4592
0.5345117500000001,113.78,190,87,20021,11.378000000000027,0.0885075811020215,5008
0.49907875000000024,120.45,200,98,21545,12.045000000000025,0.06778278172714636,5768
0.47066725,128.87,210,107,22767,12.88700000000003,0.05783456335484516,6376
0.43730349999999973,137.96,220,118,24202,13.796000000000028,0.11860056194564095,7096
0.4034747500000001,137.46,230,129,25657,13.746000000000032,0.08405406642123125,7824
0.378946,131.83,240,138,26712,13.183000000000028,0.11005278548691422,8352
0.3613922500000001,123.59,250,144,27467,12.359000000000021,0.08664947942452272,8728
0.3437687500000003,114.27,260,150,28225,11.427000000000016,0.07601951083051972,9112
0.32126275000000004,112.96,270,157,29193,11.296000000000017,0.11271814388601342,9592
0.30824275,104.58,280,161,29753,10.45800000000001,0.08891711886099074,9872
0.29166550000000024,103.45,290,167,30466,10.34500000000001,0.1638026871587499,10232
0.2707637500000001,97.2,300,174,31365,9.720000000000006,0.13965730369091034,10680
0.2514430000000001,93.29,310,181,32196,9.329000000000002,0.06505158952495549,11096
0.2355400000000002,85.78,320,186,32880,8.578000000000001,0.08983253570477245,11432
0.22261300000000006,76.79,330,190,33436,7.678999999999998,0.08024858804128598,11712
0.20047900000000018,75.76,340,198,34388,7.575999999999994,0.07968466501915827,12192
0.19138824999999993,72.12,350,200,34779,7.211999999999996,0.20985114574432373,12384
0.17157924999999974,73.06,360,207,35631,7.305999999999998,0.13285176875069737,12808
0.14605074999999978,74.36,370,216,36729,7.436,0.0961745825043181,13360
0.12603249999999977,77.37,380,223,37590,7.736999999999998,0.0952094509411836,13792
0.10168975000000036,80.71,390,231,38637,8.071,0.15016865244251676,14312
0.0856705000000002,78.61,400,237,39326,7.860999999999999,0.12324799124326091,14656
0.07,81.15,410,245,40411,8.114999999999998,0.07049674044537824,15200
0.07,86.26,420,254,41606,8.626000000000003,0.1819888796308078,15800
0.07,89.47,430,261,42483,8.947000000000001,0.11252665970823728,16240
0.07,85.45,440,265,43033,8.545,0.23778289090842009,16512
0.07,90.78,450,272,43957,9.078000000000005,0.12750232440885156,16976
0.07,90.47,460,279,44778,9.047000000000002,0.1271803817653563,17384
0.07,90.45,470,288,45874,9.045000000000005,0.08680570797878318,17936
0.07,90.31,480,295,46721,9.031,0.17400049115531147,18360
0.07,88.58,490,301,47595,8.858000000000004,0.1021172807959374,18792
0.07,93.31,500,310,48757,9.331000000000007,0.09092438136576675,19376
0.07,94.03,510,319,49914,9.40300000000001,0.13135233646607958,19952
0.07,94.34,520,328,51140,9.434000000000008,0.14639311865903437,20568
0.07,96.49,530,336,52232,9.649000000000012,0.17954703388386406,21112
0.07,97.01,540,341,52834,9.701000000000011,0.07675912629929371,21416
0.07,96.72,550,348,53729,9.672000000000006,0.10600340898963623,21864
0.07,97.06,560,356,54584,9.706000000000007,0.12024109769845381,22288
0.07,93.97,570,362,55371,9.397000000000006,0.09131276883999817,22680
0.07,90.69,580,366,55890,9.069000000000003,0.08033220330253243,22944
0.07,89.17,590,372,56612,8.917000000000002,0.18187478394247591,23304
0.07,87.18,600,380,57575,8.718000000000002,0.1531839753733948,23784
0.07,81.19,610,384,58133,8.118999999999998,0.13797868639812805,24064
0.07,77.39,620,391,58979,7.738999999999996,0.21562619594624266,24488
0.07,74.62,630,397,59794,7.461999999999992,0.06498461804585531,24896
0.07,76.56,640,403,60590,7.655999999999991,0.2604564792418387,25288
0.07,78.32,650,411,61661,7.831999999999989,0.24975351913599297,25824
0.07,77.51,660,417,62435,7.7509999999999915,0.08393649203935638,26216
0.07,76.13,670,421,63084,7.612999999999992,0.07934012019541115,26536
0.07,80.79,680,429,64069,8.078999999999994,0.09856639950885437,27032
0.07,84.22,690,437,65134,8.421999999999995,0.17763075605034828,27560
0.07,82.93,700,443,65968,8.292999999999994,0.13201512917294167,27976
0.07,86.79,710,450,66912,8.678999999999995,0.1478988688904792,28448
0.07,89.23,720,459,68002,8.922999999999993,0.179011486179661,29000
0.07,93.04,730,469,69198,9.303999999999997,0.08670603978680447,29592
0.07,94.01,740,475,70091,9.400999999999996,0.3194018108770251,30040
0.07,97.37,750,486,71498,9.736999999999997,0.15165426407475024,30744
0.07,100.27,760,494,72562,10.027000000000001,0.2649863314582035,31280
0.07,106.56,770,504,73840,10.656000000000004,0.13904640614055097,31912
0.07,107.86,780,513,74955,10.786000000000003,0.14073825802188367,32472
0.07,113.47,790,526,76581,11.347000000000007,0.20146345725515857,33288
0.07,114.56,800,533,77524,11.45600000000001,0.2077794837532565,33760
0.07,117.38,810,543,78750,11.738000000000014,0.20835647592321038,34368
0.07,116.78,820,552,79780,11.678000000000013,0.10767833731370047,34888
0.07,115.88,830,561,80886,11.588000000000017,0.22039645549375564,35440
0.07,116.14,840,568,81805,11.614000000000019,0.1442382204113528,35896
0.07,112.49,850,577,82847,11.249000000000018,0.1437591163557954,36416
0.07,114.15,860,586,84077,11.415000000000019,0.15819208190077916,37032
0.07,114.4,870,596,85380,11.440000000000019,0.18679661641363055,37688
0.07,112.87,880,603,86342,11.287000000000017,0.1628118417575024,38168
0.07,105.28,890,610,87209,10.528000000000013,0.21756329201161861,38600
0.07,110.43,900,621,88667,11.043000000000015,0.22162998735439032,39328
0.07,108.55,910,629,89705,10.855000000000011,0.15186825150158256,39848
0.07,109.89,920,638,90869,10.989000000000011,0.25437820504885167,40432
0.07,115.75,930,650,92561,11.575000000000014,0.14230224874336272,41280
0.07,124.04,940,664,94309,12.404000000000021,0.28107981657376513,42152
0.07,128.38,950,675,95785,12.838000000000022,0.2600682381307706,42888
0.07,132.9,960,687,97467,13.290000000000028,0.15333594346884638,43728
0.07,125.81,970,692,98061,12.581000000000026,0.17134263331536204,44024
0.07,130.47,980,703,99489,13.047000000000027,0.09784709522500634,44744
0.07,133.32,990,712,100641,13.332000000000027,0.16930706682614982,45320
0.07,130.9,1000,722,101857,13.090000000000032,0.19495744566665962,45928
0.07,130.19,1010,730,102824,13.019000000000027,0.19011353596579283,46408
0.07,134.51,1020,743,104420,13.45100000000003,0.30879804864525795,47208
0.07,130.71,1030,753,105732,13.071000000000033,0.13955525308847427,47864
0.07,127.1,1040,764,107119,12.71000000000003,0.17934886983130127,48552
0.07,123.54,1050,772,108239,12.354000000000024,0.08395704359281808,49112
0.07,122.25,1060,784,109792,12.225000000000025,0.10263771982863545,49888
0.07,127.84,1070,792,110945,12.784000000000024,0.17969933382119052,50472
0.07,126.13,1080,802,112202,12.613000000000023,0.1980285180034116,51096
0.07,123.43,1090,809,113084,12.343000000000025,0.21897209982853383,51536
0.07,118.96,1100,815,113853,11.89600000000002,0.13656429765978828,51920
0.07,116.38,1110,820,114562,11.638000000000018,0.20276491742697544,52280
0.07,109.1,1120,827,115430,10.91000000000001,0.18635556375375018,52712
0.07,103.0,1130,833,116132,10.300000000000011,0.04120617269654758,53064
0.07,98.53,1140,841,117072,9.853000000000012,0.2557400650694035,53528
0.07,91.83,1150,844,117522,9.18300000000001,0.12267606286332011,53760
0.07,83.96,1160,851,118288,8.396000000000004,0.16234893427463248,54136
0.07,80.83,1170,858,119128,8.083000000000002,0.23988628049846739,54560
0.07,74.64,1180,863,119766,7.463999999999998,0.24885111837647855,54880
0.07,71.61,1190,868,120345,7.160999999999997,0.2359062258619815,55168
0.07,76.15,1200,877,121568,7.614999999999994,0.21561485575512052,55776
0.07,79.28,1210,885,122590,7.927999999999997,0.22522206360008568,56288
0.07,79.84,1220,893,123514,7.983999999999998,0.16009631857741624,56752
0.07,80.04,1230,898,124236,8.004,0.25602910201996565,57112
0.07,76.56,1240,903,124828,7.655999999999998,0.2936450077686459,57408
0.07,79.25,1250,909,125547,7.924999999999998,0.1797793654841371,57768
