rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9860964999999998,10,58.8,2,598,2.681768946894752,,
0.9721930000000001,20,58.8,3,1196,2.6268042437461374,,
0.9530350000000001,30,66.33333333333333,4,2020,3.0892860662725323,,
0.91771825,40,87.475,6,3539,4.218967603963877,,
0.8902367500000001,50,93.42,8,4721,4.6932841088383155,,
0.8746824999999998,60,88.83333333333333,10,5390,4.361247901042483,,
0.8497352500000002,70,91.32857142857142,12,6463,4.579866032511798,,
0.8294612499999999,80,90.6875,14,7335,4.538788448927787,,
0.8138837500000001,90,87.94444444444444,15,8005,4.39002019565089,,
0.8071412499999998,100,81.95,16,8295,4.050260045408153,,
0.7777067500000001,110,88.63,19,9561,4.411322432850327,,
0.7641984999999999,120,88.46,21,10142,4.3796049914013695,64,0.07642343481711578
0.7375075,130,91.7,29,11290,4.616693138832847,640,0.07580158179735008
0.6946809999999999,140,94.93,42,13132,4.7859158220151485,1560,0.1047989148319175
0.646879,150,103.67,57,15188,5.053253311594858,2592,0.048862302348425146
0.6256517499999998,160,106.11,64,16101,5.137945470673819,3048,0.06832216973270988
0.5978912500000002,170,107.32,72,17295,5.070484494586108,3640,0.020674715284258127
0.5818255000000002,180,105.51,78,17986,4.927783955961927,3992,0.0791263980063377
0.5645275000000001,190,106.25,83,18730,4.9352019975539445,4360,0.1209204446640797
0.5377435000000002,200,114.87,92,19882,5.352711693253585,4936,0.08281087956856936
0.5165162499999999,210,111.34,99,20795,5.164571610101672,5392,0.11333188551361673
0.49968325,220,112.77,104,21519,5.196906053385543,5752,0.13378538584220223
0.47287599999999996,230,112.82,113,22672,5.023235060022655,6328,0.08543923383695073
0.45130000000000003,240,103.68,120,23600,4.439339147506536,6792,0.06592439906671643
0.4316072500000001,250,91.59,126,24447,3.88700153264657,7216,0.11864672714727931
0.40389324999999976,260,94.38,135,25639,4.052751501973651,7816,0.07755379320587963
0.3918497499999999,270,87.62,140,26157,3.752933665878917,8072,0.15291920737945475
0.3802247500000001,280,85.71,144,26657,3.640994256361534,8328,0.21847879770211875
0.3640660000000001,290,85.22,149,27352,3.600897990956989,8672,0.0905935000628233
0.33988600000000024,300,84.1,157,28392,3.552584902458885,9192,0.13640653056791052
0.32100699999999993,310,83.09,164,29204,3.496941731404898,9600,0.0812548182439059
0.3020814999999999,320,83.99,170,30018,3.5919267999266538,10008,0.1857821480371058
0.2709729999999999,330,85.84,181,31356,3.7272014015169592,10672,0.13768271601293236
0.2466069999999998,340,87.04,189,32404,3.8674843207502567,11200,0.07582043437287211
0.22477525000000043,350,87.96,197,33343,3.876186169185086,11664,0.12136719847330824
0.20689599999999986,360,83.73,203,34112,3.717835815925732,12048,0.15460255221114494
0.17927500000000007,370,90.43,213,35300,4.055927239359593,12648,0.07713714049896225
0.14393499999999992,380,100.63,225,36820,4.5922415218342065,13408,0.1305647473782301
0.1152445000000003,390,106.02,236,38054,4.865920905260193,14024,0.12269985652528703
0.07855600000000007,400,111.4,248,39632,5.099209341851006,14808,0.11023958207806572
0.07,410,117.5,260,41054,5.346097488143232,15520,0.12356806441675872
0.07,420,126.61,276,42779,5.741647024007326,16384,0.18844560021534562
0.07,430,135.08,294,44964,6.0948683899594025,17480,0.15761482168454677
0.07,440,140.64,307,46568,6.241123856009048,18280,0.15533320419490337
0.07,450,148.32,321,48275,6.5189102399997765,19136,0.1302024424658157
0.07,460,159.3,336,50142,6.9465590830492285,20064,0.09029770892811939
0.07,470,166.71,350,52071,7.194999278485236,21032,0.12106767913792282
0.07,480,171.38,365,54058,7.360549078590582,22024,0.07811631844379008
0.07,490,172.56,376,55410,7.319839804056223,22704,0.1501347729936242
0.07,500,169.17,386,56649,7.142551709610401,23320,0.09180880029452965
0.07,510,162.1,392,57364,6.8133631684507066,23680,0.0950357872643508
0.07,520,160.06,403,58885,6.7071573189895295,24440,0.09398242790484801
0.07,530,146.65,410,59729,6.072978733522467,24864,0.1233143798308447
0.07,540,140.78,418,60746,5.846615060366955,25368,0.14185072953114286
0.07,550,134.97,427,61872,5.692855375331179,25928,0.13931490911636502
0.07,560,126.39,435,62881,5.3158724744575965,26440,0.11035566660575569
0.07,570,120.24,445,64195,5.074587371621944,27096,0.08049407706130296
0.07,580,110.07,452,65165,4.604311738681026,27576,0.0953315740916878
0.07,590,105.12,458,66022,4.427176062264115,28008,0.12529019208159298
0.07,600,100.84,464,66833,4.261256501234572,28416,0.1250422263983637
0.07,610,104.93,473,67957,4.442280220815994,28976,0.049725489516276866
0.07,620,102.39,483,69224,4.2931067657631745,29608,0.12435591907706112
0.07,630,111.37,497,70966,4.731263099830306,30480,0.12777672451920807
0.07,640,118.75,510,72721,5.141159013949051,31360,0.09717746582464315
0.07,650,125.16,523,74488,5.356231237751959,32240,0.18622440396575257
0.07,660,126.52,532,75633,5.397258259160915,32816,0.20075243548490107
0.07,670,129.46,544,77241,5.4806749493241504,33616,0.11110206705052406
0.07,680,131.19,553,78384,5.529972800437845,34184,0.09779351513134316
0.07,690,135.28,563,79650,5.660897450866594,34824,0.09208565283915959
0.07,700,144.79,577,81412,5.956152301133386,35704,0.1707215786445886
0.07,710,152.01,592,83258,6.167250687578088,36624,0.12428139528492466
0.07,720,154.61,605,84785,6.274225282370969,37392,0.12779965484514832
0.07,730,158.53,622,86919,6.329339307762263,38456,0.16637614031787962
0.07,740,159.99,637,88820,6.260689617742647,39408,0.09692981475382112
0.07,750,159.32,651,90520,6.23376520538462,40256,0.14049399964278564
0.07,760,163.91,665,92124,6.373529954459583,41056,0.15480972098885104
0.07,770,160.39,675,93380,6.14769196587348,41688,0.06616160576231778
0.07,780,159.38,683,94422,6.046378835047033,42208,0.12510393728734925
0.07,790,164.42,698,96192,6.107020207643784,43088,0.09519999893382192
0.07,800,164.84,712,97996,5.987246223271581,43992,0.07862093692529015
0.07,810,160.79,724,99437,5.847242356767228,44712,0.12535510055022314
0.07,820,162.01,737,101086,5.837407654300438,45536,0.035142349515808746
0.07,830,152.91,747,102310,5.425904004578973,46152,0.1227661146549508
0.07,840,144.86,756,103406,5.079810115001256,46696,0.1074669991794508
0.07,850,140.04,766,104624,4.79800434042137,47304,0.07741612507379614
0.07,860,137.16,776,105940,4.639618934473289,47968,0.10977291074232198
0.07,870,134.97,785,106977,4.588898848368189,48488,0.14047951035900041
0.07,880,137.77,796,108299,4.735485871712422,49144,0.1406452513183467
0.07,890,136.01,808,109893,4.752368800013987,49944,0.06422286041197367
0.07,900,132.34,820,111330,4.6972021462698885,50664,0.12462639156728983
0.07,910,127.26,828,112263,4.4648108308723815,51128,0.04793317669827957
0.07,920,124.49,839,113635,4.324638546033217,51816,0.047490557335549966
0.07,930,121.95,847,114605,4.263304240843271,52296,0.10683013894595206
0.07,940,120.81,855,115587,4.241880381867804,52792,0.18316933960886672
0.07,950,116.16,861,116340,4.083673108105857,53168,0.03164392345934175
0.07,960,111.77,868,117217,3.9929420631682375,53608,0.09076068893773481
0.07,970,109.64,875,118041,3.920899542272894,54016,0.10720013597165234
0.07,980,104.49,881,118848,3.7032241177054077,54416,0.09412823637831025
0.07,990,97.32,889,119725,3.4916368625095497,54856,0.06297934483154677
0.07,1000,95.95,899,121025,3.5203209310552,55512,0.12002989382017404
0.07,1010,92.3,904,121593,3.414771881345443,55792,0.06287743127904832
0.07,1020,88.89,912,122624,3.343083654667607,56304,0.11834583277232014
0.07,1030,92.73,923,123978,3.512709330450384,56984,0.09257410687860101
0.07,1040,90.46,929,124733,3.4190631963349953,57360,0.1816265622037463
0.07,1050,94.0,938,125840,3.6109245628532163,57912,0.10435524262720719
0.07,1060,94.92,946,126809,3.6371832521438012,58400,0.07605624632560648
0.07,1070,92.77,951,127418,3.581230028437109,58704,0.10534470094717108
0.07,1080,94.62,959,128410,3.6788842777237516,59200,0.0448461782943923
0.07,1090,92.4,964,129065,3.587066662439592,59528,0.07623122740187682
0.07,1100,91.3,974,130255,3.5421236750185314,60120,0.10816728361533023
0.07,1110,100.84,986,131777,3.8815753180115786,60888,0.10807168512837961
0.07,1120,99.79,994,132703,3.8462255740759894,61344,0.04759500629734248
0.07,1130,92.32,998,133310,3.580984282690811,61648,0.12161372244008817
0.07,1140,94.73,1007,134306,3.6889797466916194,62152,0.03132847181404941
0.07,1150,94.26,1015,135366,3.652421869713808,62680,0.06109989684773609
0.07,1160,101.98,1029,137107,3.9155632368505557,63552,0.06083062899415381
0.07,1170,102.05,1034,137723,3.9167153120011595,63856,0.1198050741222687
0.07,1180,106.58,1046,139168,4.058073439215132,64576,0.0761754858540371
0.07,1190,111.33,1055,140298,4.228680923546009,65144,0.12031409493647516
0.07,1200,113.15,1066,141670,4.290167608077272,65832,0.04591939692909364
0.07,1210,112.71,1078,143148,4.293212831361349,66568,0.13290305048576556
0.07,1220,116.79,1089,144482,4.447472901527351,67240,0.07612921163672581
0.07,1230,122.82,1099,145692,4.656780591596207,67840,0.017307515925494954
0.07,1240,120.49,1105,146455,4.545842802477469,68224,0.10634127090452239
0.07,1250,124.8,1117,147946,4.663681710748191,68968,0.1184167841274757
0.07,1260,118.0,1126,149007,4.3564593804165535,69496,0.11856747829006054
0.07,1270,121.79,1134,150002,4.456481003190793,70000,0.09082691141520627
0.07,1280,120.05,1144,151273,4.399623233844787,70632,0.14759737544227391
0.07,1290,120.0,1153,152398,4.410570541560272,71192,0.10581601713784039
0.07,1300,119.15,1164,153685,4.332650351334099,71840,0.10109429172007367
0.07,1310,114.16,1172,154664,4.129401569409744,72328,0.032031254057073966
0.07,1320,114.21,1183,156003,4.1189946990156425,73000,0.04594606350292452
0.07,1330,109.95,1189,156787,3.964814911432875,73392,0.13262918856344186
0.07,1340,112.31,1197,157786,4.035481435307336,73888,0.09026910297689028
0.07,1350,105.29,1203,158575,3.812373080441726,74280,0.18883866735268384
0.07,1360,102.53,1209,159360,3.810661956207469,74672,0.04443603442632593
0.07,1370,103.97,1218,160499,3.901879629899862,75248,0.20630831678863615
0.07,1380,102.09,1227,161582,3.8177336825707857,75784,0.15279720121179707
0.07,1390,100.17,1234,162515,3.740681434879966,76256,0.10254021122818813
0.07,1400,99.98,1244,163783,3.7325984119846214,76888,0.1177046583907213
0.07,1410,103.51,1254,165115,3.7923293269253064,77552,0.10227536252932623
0.07,1420,98.63,1261,165966,3.5975438879079538,77976,0.10150074533885345
0.07,1430,100.12,1269,166899,3.641606930005756,78448,0.08747544416110031
0.07,1440,105.72,1281,168458,3.8441793121726517,79224,0.11991594903520308
0.07,1450,108.63,1289,169538,3.91343098441809,79768,0.06040558002132457
0.07,1460,118.72,1303,171332,4.464104957741451,80664,0.14434926578542218
0.07,1470,119.27,1312,172526,4.520221539621268,81256,0.11763642478035763
0.07,1480,130.32,1329,174714,5.050499923211846,82352,0.030350908200489357
0.07,1490,133.72,1338,175987,5.241134559093963,82992,0.13268304092343897
0.07,1500,141.9,1355,178073,5.703262686533717,84032,0.13030899803561624
0.07,1510,139.46,1363,179161,5.703568153084259,84576,0.11821725603658706
0.07,1520,148.2,1377,180886,6.156599191357133,85440,0.07318264566129074
0.07,1530,153.33,1388,182332,6.413865853739489,86160,0.10342301084892824
0.07,1540,155.85,1401,184143,6.581014133153991,87064,0.10293848349829204
0.07,1550,166.78,1417,186316,7.038871090458925,88152,0.07482619630172849
0.07,1560,171.43,1434,188575,6.984385894127671,89280,0.19908566813683137
0.07,1570,181.8,1450,190806,7.243152920898541,90400,0.15819884272059426
0.07,1580,187.28,1471,193542,7.278968611825438,91768,0.07278170851350296
0.07,1590,190.88,1483,195175,7.304604620700684,92584,0.10165999986929819
0.07,1600,187.56,1495,196929,6.995252020243175,93464,0.15755837166216224
0.07,1610,192.59,1508,198520,7.1496729322026,94256,0.146489855251275
