rollout/ep_rew_mean,rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/n_updates,train/loss
8.561280952502205,0.9633812500000002,10,156.5,1575,1,,
8.421806815547983,0.93064525,20,148.15,2983,3,,
7.998561228334625,0.8994670000000001,30,143.13333333333333,4324,4,,
8.123467879925645,0.8638014999999999,40,145.45,5858,6,,
7.3581834889519095,0.8448527500000002,50,132.46,6673,7,,
7.586300346594681,0.8069552500000001,60,137.38333333333333,8303,10,,
6.98490146930724,0.7891922499999999,70,128.52857142857144,9067,11,,
6.7108669258117,0.7676162500000001,80,123.9375,9995,12,,
7.159122819053033,0.7313927500000003,90,127.36666666666666,11553,20,776,0.04769575186764996
7.259575886373645,0.6867527499999999,100,133.73,13473,29,1736,0.009865737374639139
6.618882177062684,0.67266325,110,124.04,14079,32,2032,0.06692764607942081
6.234590174856314,0.64941325,120,119.96,15079,37,2536,0.057786728990322445
5.8306214045127795,0.6318595000000002,130,114.1,15834,41,2912,0.029565457451099064
5.307629197606084,0.6148172500000001,140,106.09,16567,44,3280,0.048919125329121016
5.209041302935941,0.5953802500000003,150,106.3,17403,49,3696,0.04882684687618166
4.9012189204963175,0.5636905000000002,160,103.63,18766,56,4376,0.11729955795453861
4.939661711483217,0.5425329999999999,170,105.09,19676,60,4832,0.060721069283317775
4.784983073617363,0.5253047500000001,180,103.22,20417,64,5208,0.09967247734311968
4.136732193789207,0.5023802500000001,190,97.5,21403,70,5696,0.11908872734056786
3.564932934945615,0.4891277500000001,200,84.0,21973,73,5984,0.10157475300366059
3.800590662008207,0.46192525000000006,210,89.64,23143,79,6568,0.1020972402766347
3.823204897547102,0.43514125000000003,220,91.16,24295,85,7144,0.11559543054318056
3.7253116421869885,0.42140049999999984,230,89.52,24886,88,7440,0.12556531018344685
3.8579416448035033,0.39524424999999996,240,93.44,26011,94,8000,0.09736041026189923
4.007415339115733,0.3665305000000003,250,97.43,27246,101,8616,0.08035746496170759
4.001733389164332,0.3325855000000004,260,98.4,28706,109,9352,0.13174661109223962
4.0917696633064375,0.30256974999999986,270,102.21,29997,116,9992,0.09321337647270411
4.216513246504599,0.27329800000000026,280,107.39,31256,123,10624,0.13606420636642724
4.232792936146334,0.24314274999999985,290,110.5,32553,130,11272,0.07422945718280971
4.347150174431565,0.21812575000000012,300,115.56,33629,136,11808,0.07448584109079093
4.4301438567314495,0.18118150000000022,310,119.75,35218,144,12608,0.06342976971063763
4.412856935491733,0.14932900000000016,320,121.93,36588,152,13288,0.09709838719572872
4.728343113345099,0.1124080000000004,330,131.9,38176,162,14080,0.1105126830516383
4.849514009672976,0.07,340,139.17,40028,173,15008,0.1340918050846085
4.922567516021876,0.07,350,144.8,41826,183,15912,0.11245979060186073
5.019594713767073,0.07,360,151.58,43964,194,16976,0.13771385501604527
5.104124097468486,0.07,370,156.25,45722,203,17856,0.09027766057988629
5.310764233332719,0.07,380,165.21,47877,215,18936,0.13914409838616848
5.602141501839838,0.07,390,176.61,50314,228,20152,0.03179180476581678
5.634096324218152,0.07,400,178.04,51533,234,20760,0.055967233376577497
