rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9954430000000001,10,18.6,0,196,-0.6468308084229079,,
0.9634510000000001,20,77.6,1,1572,-4.78191484219526,,
0.9525002500000002,30,67.1,2,2043,-4.143044340477261,,
0.9317379999999998,40,72.4,3,2936,-4.369275660988107,,
0.9115337500000003,50,75.1,4,3805,-4.5972129184120005,,
0.8939102499999999,60,75.05,6,4563,-4.585839541833778,,
0.8685677500000001,70,79.75714285714285,7,5653,-4.850629425158145,,
0.8490377500000001,80,80.1625,9,6493,-4.922081196106643,,
0.8380870000000002,90,76.37777777777778,9,6964,-4.644041938325897,,
0.8236022499999998,100,74.87,11,7587,-4.469912140919474,,
0.811582,110,78.08,11,8104,-4.736549635740381,,
0.79030825,120,73.47,13,9019,-4.4105076266711185,,
0.740251,130,90.29,23,11172,-5.605293333542105,584,0.06476369220399647
0.7145132500000002,140,92.43,30,12279,-5.755967228636771,1136,0.1206120998976985
0.6867760000000002,150,95.67,39,13472,-5.845699253121779,1728,0.037637038534739986
0.6661532499999998,160,96.96,45,14359,-5.902962000559787,2176,0.0658495881507406
0.6410665000000001,170,96.85,52,15438,-5.92021402832975,2712,0.06580334051977843
0.6206995,180,97.21,58,16314,-5.876219909349872,3152,0.06669394171331078
0.6002627500000002,190,101.29,65,17193,-6.105150777096222,3592,0.1390975397080183
0.57036325,200,107.92,74,18479,-6.534274439570234,4232,0.09338105726055801
0.5503915000000004,210,111.34,80,19338,-6.625098324094573,4664,0.10396805586060509
0.529141,220,111.33,86,20252,-6.536207707447014,5120,0.08672169456258416
0.50275225,230,101.15,94,21387,-5.614673363542793,5688,0.1326341427047737
0.4828967500000001,240,98.62,101,22241,-5.442304922370686,6120,0.11508138017961755
0.4695280000000003,250,92.44,105,22816,-5.041970257194765,6400,0.0976097667007707
0.4360479999999999,260,97.97,115,24256,-5.3586470059509,7120,0.08868941955734044
0.41905225,270,94.49,121,24987,-5.063114940741511,7488,0.09711399965453893
0.40556724999999993,280,91.53,125,25567,-4.907894190839297,7776,0.11393205198692158
0.37515624999999997,290,95.82,135,26875,-5.160119649819307,8432,0.1212876687059179
0.34679125,300,95.16,144,28095,-5.108194095378719,9040,0.08080171106848866
0.32760999999999985,310,94.82,150,28920,-5.121736734997771,9456,0.05118377087637782
0.30817300000000003,320,94.04,156,29756,-5.084172573088408,9872,0.10824522003531456
0.28485325000000006,330,92.72,164,30759,-5.03189717096707,10376,0.12083867553155869
0.2674855000000004,340,91.65,170,31506,-4.968033905795935,10752,0.09075906139332801
0.2372372500000004,350,98.91,180,32807,-5.374669000037014,11400,0.06718631729017943
0.20610549999999994,360,97.9,190,34146,-5.197816982903221,12072,0.0979011970339343
0.17018425000000004,370,106.04,202,35691,-5.564656603769916,12840,0.09127543203067034
0.1453300000000003,380,110.93,210,36760,-5.775993877660321,13376,0.11052239988930523
0.1149887500000003,390,110.9,220,38065,-5.704647335070729,14032,0.10328057827427983
0.07,400,120.23,237,40218,-6.075405527113329,15104,0.11269058031029999
0.07,410,139.13,258,42933,-6.904920020226158,16464,0.08504650741815567
0.07,420,155.07,276,45363,-7.562337672094648,17680,0.11606227769516408
0.07,430,164.92,291,47351,-7.96449738908871,18672,0.06482951657380909
0.07,440,173.16,302,48922,-8.207349569324952,19456,0.08685028809122741
0.07,450,167.35,308,49642,-7.9038940674680465,19816,0.11939800775144249
0.07,460,160.51,313,50297,-7.534681167487181,20144,0.08458084997255355
0.07,470,151.76,318,50967,-7.099551582519953,20480,0.06288117251824588
0.07,480,151.45,326,52005,-6.993355326543007,21000,0.08369878330267966
0.07,490,143.36,330,52501,-6.5632470545739094,21248,0.08672634290996939
0.07,500,127.31,334,53049,-5.753685340506718,21520,0.1682436263654381
0.07,510,107.38,340,53771,-4.8049077401730385,21880,0.05410961981397122
0.07,520,88.44,344,54307,-3.9541484218563023,22152,0.03840996266808361
0.07,530,77.56,351,55207,-3.4392059967961512,22600,0.09881902893539518
0.07,540,73.14,359,56336,-3.2583825166803275,23160,0.10600230749696493
0.07,550,70.82,363,56824,-3.1374487328750713,23408,0.11392725328914821
0.07,560,72.69,370,57666,-3.2562572648282906,23832,0.1408158177509904
0.07,570,71.06,374,58173,-3.170185313749128,24080,0.08283225353807211
0.07,580,70.31,382,59136,-3.191534196395669,24560,0.15137234702706337
0.07,590,84.44,397,61045,-3.8959180178330524,25520,0.09406359295826405
0.07,600,96.01,410,62750,-4.519196198066262,26368,0.08489654853474349
0.07,610,108.49,426,64720,-5.1896084656295685,27352,0.06360457057598978
0.07,620,119.99,439,66406,-5.772736198855536,28200,0.07073883281555027
0.07,630,121.67,447,67474,-5.8720114838541,28736,0.05713155074045062
0.07,640,120.65,455,68501,-5.875523127875191,29248,0.09696104121394455
0.07,650,126.77,464,69601,-6.205588429957718,29800,0.07643216126598418
0.07,660,127.13,471,70479,-6.2128444248356764,30232,0.09840162796899676
0.07,670,128.97,477,71170,-6.351873830320658,30584,0.06143558252369985
0.07,680,125.46,481,71782,-6.191796189491351,30888,0.08162282407283783
0.07,690,115.62,489,72707,-5.75052456437054,31352,0.10707599436864257
0.07,700,104.39,493,73289,-5.170482915058308,31640,0.10402963333763182
0.07,710,94.2,501,74240,-4.580373169398589,32112,0.09368498995900154
0.07,720,84.98,507,75004,-4.084896980567734,32496,0.07781332003651187
0.07,730,81.66,513,75740,-3.9797169598701494,32864,0.11170588992536068
0.07,740,77.34,517,76335,-3.792253310971816,33160,0.06059165333863348
0.07,750,73.97,523,77098,-3.6419175767201626,33544,0.10421213752124459
0.07,760,70.25,527,77604,-3.46394721784171,33800,0.05785408278461546
0.07,770,68.46,532,78116,-3.338475639005282,34056,0.09376793424598873
0.07,780,67.08,535,78590,-3.235551554062324,34288,0.06060207966947928
0.07,790,65.48,542,79355,-3.0957009683868453,34672,0.07581931975437328
0.07,800,65.1,546,79899,-3.1032988282047564,34944,0.11632420378737152
0.07,810,64.8,553,80820,-3.0361258194376064,35408,0.06374505470739678
0.07,820,67.13,561,81817,-3.142744635587127,35904,0.09154448704794049
0.07,830,68.68,569,82708,-3.1576876261945053,36352,0.05148797336732969
0.07,840,72.12,576,83647,-3.310764006154665,36816,0.08616854040883482
0.07,850,75.88,585,84786,-3.491153613546464,37392,0.0998300911160186
0.07,860,81.38,594,85842,-3.7150139171982697,37920,0.08781751617789268
0.07,870,83.9,600,86606,-3.847851690043438,38296,0.11364787921775132
0.07,880,84.9,605,87180,-3.9005613492157654,38584,0.06239420862402767
0.07,890,84.58,611,87913,-3.8665466207540704,38952,0.062171025841962546
0.07,900,85.42,616,88541,-3.7929485335679125,39264,0.05171273183077574
0.07,910,80.84,619,89004,-3.6846776585468417,39496,0.09352581587154418
0.07,920,78.33,625,89750,-3.545699729461909,39872,0.12618535291403532
0.07,930,78.52,633,90660,-3.57295343840005,40328,0.11304643156472594
0.07,940,75.93,638,91340,-3.3829744565423123,40664,0.12858144065830857
0.07,950,78.36,649,92722,-3.3407832281321554,41360,0.10001432104036212
0.07,960,83.01,662,94243,-3.5205914656456754,42120,0.08312022034078836
0.07,970,88.28,672,95534,-3.705923750465446,42760,0.07419279171153903
0.07,980,94.11,681,96691,-3.9028628131158825,43344,0.07464801042806357
0.07,990,102.41,694,98254,-4.2382695797467305,44120,0.057503254152834415
0.07,1000,108.43,703,99484,-4.489136397076182,44736,0.06535788450855762
