rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9742854999999998,109.6,10,1,1106,6.238761273536264,,
0.9530117499999998,100.05,20,2,2021,5.5043539215576756,,
0.9318077499999998,96.76666666666667,30,3,2933,5.027666165839625,,
0.9085577499999998,97.325,40,5,3933,5.091825417865292,,
0.8933522499999998,90.74,50,6,4587,4.659711589126337,,
0.8600582500000001,99.31666666666666,60,8,6019,5.160872974422947,,
0.8373662500000001,98.92857142857143,70,9,6995,5.127652480208226,,
0.82411375,93.5625,80,10,7565,4.852778150385497,,
0.8093732499999999,90.1,90,12,8199,4.663087429130679,,
0.7738472500000001,96.27,100,14,9727,4.9630054229142075,,
0.765082,88.98,110,15,10104,4.491716715634674,0.08536644466221333,48
0.7238364999999998,97.57,120,29,11878,4.960265838147199,0.08582721276252414,936
0.7015629999999999,98.03,130,36,12836,5.048079122643103,0.07670099417373422,1416
0.6614102500000003,105.3,140,49,14563,5.400437048882236,0.08820233953156276,2280
0.6251867499999999,114.34,150,61,16121,5.8470842036312085,0.09813759935786948,3056
0.59328775,113.74,160,71,17493,5.727314937410793,0.08036930099478923,3744
0.5532745000000001,121.19,170,84,19214,5.996881134659746,0.1153405585209839,4600
0.5294897500000002,125.72,180,92,20237,6.130912991280544,0.1339168108534068,5112
0.5030080000000001,130.77,190,101,21376,6.292064877575856,0.07440048089483753,5680
0.4751080000000002,127.49,200,111,22576,6.02400631281818,0.14914894793764688,6280
0.46164625000000026,129.51,210,116,23155,6.138270755380953,0.08660560505813919,6576
0.42863125000000024,125.97,220,127,24575,5.7878071833181,0.12070055142976344,7280
0.40101025,128.27,230,137,25763,5.845006514099542,0.09140924824168906,7880
0.38687424999999986,117.08,240,142,26371,5.219265655141213,0.07923374371603131,8184
0.37120374999999994,108.24,250,148,27045,4.761966684615622,0.10285521094920114,8520
0.34237375000000003,106.92,260,158,28285,4.68180880939208,0.08225366257829592,9136
0.3212860000000002,98.78,270,165,29192,4.319345824799696,0.11607243388425559,9592
0.302407,96.67,280,172,30004,4.250094850003142,0.06190886429976672,10000
0.28210975000000016,94.01,290,179,30877,4.133080919309439,0.08390784449875355,10432
0.25902250000000016,91.94,300,187,31870,4.103371273830171,0.09788633941207081,10928
0.23491225000000016,96.52,310,196,32907,4.280876505409182,0.07437002580263652,11448
0.20824449999999994,93.79,320,206,34054,4.163288290225316,0.06239569594617933,12024
0.17992600000000025,94.09,330,216,35272,4.168217686414639,0.1812743186019361,12632
0.16227924999999976,95.6,340,222,36031,4.227867532356217,0.1131598717183806,13008
0.1412612499999999,97.9,350,229,36935,4.324371262970289,0.12638033356051892,13464
0.12877600000000033,90.87,360,234,37472,3.991002906387164,0.0924036072101444,13728
0.10629325000000012,91.47,370,242,38439,4.004093509323503,0.1174774409737438,14216
0.07702149999999985,95.94,380,252,39698,4.189814192704421,0.11822306469548494,14848
0.07,97.38,390,261,40715,4.282053278657337,0.14203938405262306,15352
0.07,110.21,400,279,42991,4.808469401479205,0.16896202467614785,16488
0.07,120.97,410,297,45104,5.312833974756691,0.13088348507881165,17544
0.07,119.03,420,305,46057,5.228692478174969,0.05958909878972918,18024
0.07,120.36,430,316,47408,5.2567146702530225,0.09632065112236887,18696
0.07,122.16,440,324,48347,5.347644530683195,0.0842255320167169,19168
0.07,121.5,450,331,49185,5.321318535884945,0.13471964979544282,19592
0.07,128.83,460,342,50455,5.624129629712719,0.098478440544568,20224
0.07,133.27,470,354,51866,5.8386252048773715,0.222676677221898,20928
0.07,130.19,480,362,52817,5.682034396888623,0.0883529795682989,21408
0.07,131.38,490,371,53953,5.713554331838579,0.15500809688819572,21976
0.07,117.23,500,379,54814,5.038543216638255,0.1562351161846891,22400
0.07,109.38,510,390,56142,4.675132222221479,0.060909786145202816,23064
0.07,113.14,520,401,57471,4.821556363389059,0.09023832913953811,23728
0.07,114.64,530,413,58972,4.894772289961453,0.13141971942968667,24480
0.07,115.58,540,422,60005,4.951543832289097,0.07479858375154436,25000
0.07,113.81,550,427,60666,4.859977440167156,0.1021426958614029,25328
0.07,116.02,560,440,62157,4.899129113250837,0.10270657070213929,26072
0.07,108.26,570,446,62792,4.521724485136272,0.1127036536927335,26392
0.07,103.14,580,450,63231,4.310822801693112,0.06976335344370455,26608
0.07,95.81,590,453,63634,3.993352760944963,0.06342030101222917,26816
0.07,94.45,600,460,64359,3.9476480176981825,0.1994096953421831,27176
0.07,86.85,610,464,64927,3.545725264691377,0.11816549306968227,27456
0.07,84.27,620,474,65998,3.3503950830917013,0.132603190431837,27992
0.07,73.6,630,477,66432,2.858014412107262,0.17642515723127872,28208
0.07,70.26,640,483,67131,2.647582670396451,0.17236278828931972,28560
0.07,69.13,650,488,67679,2.58475713364507,0.08835525996983051,28832
0.07,62.18,660,495,68475,2.24702316192556,0.19147055881330743,29232
0.07,63.81,670,502,69273,2.2603047334423296,0.1503427540883422,29632
0.07,66.03,680,508,69934,2.3027987126931646,0.19369549676775932,29960
0.07,73.2,690,517,71054,2.495813780250158,0.06279557984089479,30520
0.07,73.03,700,523,71762,2.4641115891271164,0.17894337710458785,30880
0.07,75.95,710,531,72622,2.573280028496847,0.166752471588552,31304
0.07,73.84,720,539,73482,2.4708179286134713,0.17572900652885437,31736
0.07,79.11,730,547,74443,2.6383102060230317,0.12416551233036444,32216
0.07,85.44,740,558,75775,2.8025532486568716,0.09519638982601464,32880
0.07,90.36,750,567,76815,2.955222292042609,0.12452648620819673,33400
0.07,92.21,760,575,77796,3.017145257724677,0.22739538142923266,33896
0.07,96.72,770,586,79045,3.1327616343868465,0.09046213899273425,34520
0.07,105.37,780,598,80571,3.392210885050019,0.1801476920954883,35280
0.07,112.51,790,613,82405,3.620104489968461,0.23755357757909223,36200
0.07,124.49,800,628,84311,4.10951453503379,0.06475598103133962,37152
0.07,130.59,810,640,85781,4.312237936281279,0.1268819731194526,37888
0.07,137.0,820,653,87282,4.572787685142811,0.13975151046179235,38640
0.07,142.37,830,665,88780,4.720508547362926,0.080248054175172,39384
0.07,145.41,840,679,90416,4.798566404363032,0.05085958284325898,40200
0.07,149.26,850,691,91841,4.924081891514551,0.15505065117031336,40920
0.07,148.71,860,699,92767,4.963965682397013,0.10914295056136325,41376
0.07,146.0,870,707,93745,4.934286993947864,0.1129026894341223,41872
0.07,139.78,880,715,94649,4.763437377044621,0.12802447227295488,42320
0.07,130.34,890,722,95539,4.498123239985364,0.08144070219714195,42768
0.07,117.79,900,728,96190,4.031781104026834,0.17070280795451254,43088
0.07,113.14,910,736,97195,3.922923084897296,0.06490015424787998,43592
0.07,111.51,920,748,98533,3.8631566697229456,0.10984585620462894,44264
