rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.44916100000000003,320,84,-5.844024667231405,23692,104.31,0.17836884991265833,6840
0.42207475000000017,330,90,-5.7069401379635645,24857,101.84,0.11593909515067935,7424
0.40121949999999984,340,95,-5.8206327543420775,25754,103.2,0.16086368635296822,7872
0.3719710000000003,350,102,-6.135170001270007,27012,108.25,0.11770104058086872,8504
0.3330040000000001,360,111,-6.739868455847265,28688,119.24,0.14577755169011652,9336
0.3000354999999999,370,119,-6.793274238698225,30106,121.28,0.1152533832937479,10048
0.2636725000000001,380,128,-6.923950807135618,31670,124.84,0.12195720826275647,10832
0.23809749999999985,390,134,-7.013767487722797,32770,127.45,0.10407585371285677,11384
0.20540799999999992,400,142,-7.147314617079851,34176,132.46,0.08857810229528695,12080
0.18536650000000032,410,147,-6.580635168795585,35038,124.45,0.09806037554517388,12512
0.14068000000000025,420,157,-6.8136714879051565,36960,131.68,0.11284935439471155,13472
0.10957150000000038,430,165,-6.800769726958126,38298,133.41,0.10170772788114846,14144
0.07764924999999978,440,172,-6.957502610669692,39671,138.17,0.06048337940592319,14832
0.07,450,183,-7.151801599324671,41720,146.08,0.09186934935860336,15856
0.07,460,192,-7.019649881551771,43471,146.83,0.08168126433156431,16728
0.07,470,205,-7.4831609020026715,45931,157.25,0.07966369634959847,17960
0.07,480,215,-7.566498151214989,47797,160.27,0.07323551166336983,18896
0.07,490,227,-8.033588186626949,49915,170.45,0.04920143459457904,19952
0.07,500,237,-8.287689899862453,51861,175.85,0.07352274173172191,20928
0.07,510,250,-9.069912179155029,54357,192.19,0.09677186433691531,22176
0.07,520,261,-9.090918626104688,56346,192.86,0.08670435630483553,23168
0.07,530,272,-9.435160320573498,58418,200.2,0.09739049087511376,24208
0.07,540,286,-10.058702699029169,61090,213.19,0.05643071688245982,25544
0.07,550,298,-10.283631591966458,63478,216.58,0.0734341919887811,26736
0.07,560,309,-10.493688866503613,65576,220.05,0.0752795830485411,27784
0.07,570,319,-10.193491785639026,67501,214.7,0.039261164027266204,28744
0.07,580,331,-10.32267978545108,69662,217.65,0.07619297067867592,29824
0.07,590,337,-9.828464445780774,70786,207.71,0.07488135230960324,30392
0.07,600,340,-9.224927670266553,71496,195.35,0.06600341710145585,30744
0.07,610,345,-8.400639544824772,72314,178.57,0.057472640328342095,31152
0.07,620,347,-7.672638191270802,72833,163.87,0.05614734155824408,31416
0.07,630,354,-7.209906088294924,74157,156.39,0.06725842072046362,32072
0.07,640,359,-6.307466613245311,75068,138.78,0.04031146284251008,32528
0.07,650,369,-5.9690730360603315,76892,133.14,0.09376609156606719,33440
0.07,660,377,-5.72129025821999,78467,127.91,0.05797197512583807,34232
0.07,670,383,-5.360315602530351,79648,120.47,0.031513619353063405,34816
0.07,680,389,-4.774980377455027,80595,108.33,0.06814773398218676,35296
0.07,690,401,-5.344675439863349,82975,120.89,0.039293864654609933,36480
0.07,700,411,-5.883648525225558,84867,132.71,0.06735108875727747,37432
0.07,710,422,-6.4406408730672045,86917,145.03,0.03192457155091688,38456
0.07,720,435,-7.348881258055764,89303,163.7,0.02265167035511695,39648
0.07,730,447,-7.900023568091779,91621,173.64,0.11645448120543733,40808
0.07,740,457,-8.402798642030026,93538,183.7,0.04984734649769962,41768
0.07,750,469,-8.548634260757112,95703,187.11,0.08834457682678476,42848
0.07,760,480,-8.715443285435464,97828,192.61,0.07847037799365353,43912
0.07,770,491,-8.929481861703833,99762,200.14,0.03191833503660746,44880
0.07,780,496,-8.995922413108342,100856,201.61,0.04095232277177274,45424
0.07,790,501,-8.233585884443457,101643,185.68,0.022120302091934718,45816
0.07,800,507,-7.848978394186952,102836,178.69,0.0707884872390423,46416
0.07,810,517,-7.751642281647564,104725,177.08,0.06209505134029314,47360
0.07,820,522,-7.020541241783687,105603,162.0,0.09938372852047905,47800
0.07,830,526,-6.327127991636928,106464,147.43,0.06138703232863918,48224
0.07,840,533,-5.979302101598737,107667,140.29,0.02085725771030411,48832
0.07,850,539,-5.5260940587525935,108735,129.32,0.12125490044127218,49360
0.07,860,548,-5.400916661011104,110538,126.1,0.051657317657372914,50264
0.07,870,555,-5.155715493025408,111828,119.66,0.031748502602567896,50912
0.07,880,563,-5.289760638720481,113373,124.17,0.12298875319538638,51680
0.07,890,570,-5.475043706494189,114630,128.87,0.061165829334640875,52312
0.07,900,575,-5.407745637557716,115639,127.03,0.02278818067861721,52816
0.07,910,583,-5.151358223182378,117024,121.99,0.05151172283513006,53504
0.07,920,591,-5.496314559779388,118634,129.31,0.032112456421600655,54312
0.07,930,600,-5.789990298557126,120185,136.21,0.09337838113424368,55088
0.07,940,611,-6.165582503145808,122261,144.94,0.061828781908843666,56128
0.07,950,621,-6.638272039447869,124313,154.78,0.05233071875409223,57152
0.07,960,630,-6.601495494923696,125874,152.36,0.06212513186619617,57936
0.07,970,645,-7.36685230525035,128707,167.79,0.042672229843446985,59352
0.07,980,656,-7.720538553442005,130878,174.05,0.03200864999962505,60432
0.07,990,664,-7.848920626525105,132308,175.78,0.06245808067615144,61152
0.07,1000,675,-8.431033327711969,134517,187.78,0.06334295240230858,62256
0.07,1010,686,-8.792195952818833,136585,194.61,0.012919823086122051,63288
0.07,1020,700,-9.260425498182563,139150,204.16,0.022662354531348683,64568
0.07,1030,709,-9.333184250928378,140809,205.24,0.022749517476768233,65400
0.07,1040,723,-9.605124047561013,143402,210.41,0.03341736379661597,66696
0.07,1050,738,-9.911803697554886,146182,217.69,0.022939974209293723,68088
0.07,1060,752,-10.345244109955921,148840,228.66,0.023812543629901484,69416
0.07,1070,767,-10.252604155147981,151630,228.23,0.0443707367812749,70808
0.07,1080,781,-10.445893661204302,154273,232.95,0.024210893650888465,72136
0.07,1090,794,-10.850837155277311,156684,242.76,0.03359879738127347,73336
0.07,1100,807,-11.000830795912302,159241,246.24,0.04412827255146112,74616
0.07,1110,821,-11.20119381878255,161873,251.88,0.05458434912725352,75936
0.07,1120,837,-11.274645989257277,164794,255.44,0.034230789882713,77392
0.07,1130,850,-11.654074286849175,167314,264.05,0.02410868879815098,78656
0.07,1140,862,-11.526693273940321,169556,260.54,0.034414075169479474,79776
0.07,1150,875,-11.409291686237868,171981,256.99,0.05518525118532125,80984
0.07,1160,886,-11.228666723070651,174148,252.08,0.06538483367330628,82072
0.07,1170,902,-11.358873838928892,177112,253.82,0.0351470510213403,83552
0.07,1180,915,-11.327947637179637,179604,252.31,0.013236952494480647,84800
0.07,1190,927,-11.300715635283836,181755,249.71,0.013030983318458311,85872
0.07,1200,941,-11.379104451975754,184293,249.52,0.03386881974438438,87144
0.07,1210,955,-11.495050134574848,186971,249.98,0.0459597681692685,88480
0.07,1220,971,-11.547138898278558,189971,250.77,0.057120227203995455,89984
0.07,1230,986,-11.619986559355386,192775,253.61,0.0012699021099251695,91384
0.07,1240,999,-11.65571001743378,195266,256.1,0.04549222318746615,92632
0.07,1250,1012,-11.641554379869326,197667,255.86,0.03440512771339854,93832
0.07,1260,1024,-11.658441675875217,199884,256.36,0.013072470566839911,94936
