rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9822835000000001,10,75.2,0,762,-4.348862568005542,,
0.9621955000000001,20,80.3,1,1626,-4.576563103318513,,
0.94687375,30,75.16666666666667,2,2285,-4.3918973440309745,,
0.9367600000000003,40,67.0,3,2720,-3.89897991511629,,
0.9103014999999999,50,76.16,5,3858,-4.4559070745352285,,
0.8860052500000002,60,80.71666666666667,6,4903,-4.785511099350802,,
0.8536412499999999,70,88.92857142857143,8,6295,-5.301601761632574,,
0.8444807500000002,80,82.6125,9,6689,-4.845906901825545,,
0.8151625000000002,90,87.33333333333333,11,7950,-5.147070321318892,,
0.7942607500000001,100,87.49,13,8849,-5.126419211453638,,
0.7898432500000001,110,81.77,13,9039,-4.78802705640563,,
0.76942975,120,81.91,15,9917,-4.896310716780019,,
0.7434595000000004,130,86.49,22,11034,-5.193880271011832,512,0.1307972180111392
0.72418525,140,90.43,28,11863,-5.519654266648362,928,0.13056867828345275
0.7017954999999999,150,88.68,35,12826,-5.5659481515039895,1408,0.12184868670010474
0.6708032500000003,160,91.56,45,14159,-5.5960384482676195,2072,0.06586824289843207
0.640555,170,90.65,54,15460,-5.522600649314166,2728,0.04874292391468771
0.6066565000000004,180,101.29,64,16918,-6.186629093228454,3456,0.08603612135630101
0.59007925,190,95.81,69,17631,-5.805584471506231,3808,0.059084188484121114
0.57682675,200,92.52,74,18201,-5.631979430511738,4096,0.11354448273777962
0.5510192500000003,210,101.72,82,19311,-6.100480846128551,4648,0.06874602471361868
0.5227472499999999,220,105.1,91,20527,-6.162368908281406,5256,0.10655479243723676
0.4931500000000002,230,106.66,100,21800,-6.065142099270264,5896,0.17169226612895727
0.4751544999999999,240,106.11,106,22574,-5.88340868438286,6280,0.08679407817544416
0.4605535000000004,250,102.76,111,23202,-5.535196748993289,6600,0.08686121023492888
0.4493004999999999,260,94.27,114,23686,-5.107184684621901,6840,0.1337138689123094
0.4320257500000003,270,88.69,120,24429,-4.710526348036829,7208,0.09784035850316286
0.4036375000000002,280,86.32,129,25650,-4.446293183560353,7824,0.10624010296305642
0.38582800000000017,290,86.85,135,26416,-4.446351649955563,8200,0.1247859662398696
0.35992749999999984,300,92.29,143,27530,-4.711143119867779,8760,0.13612611661665142
0.33193450000000024,310,93.23,153,28734,-4.726768321098938,9360,0.05274623940931633
0.31324150000000006,320,89.11,159,29538,-4.487040314632413,9768,0.10818101651966572
0.2952925000000002,330,84.1,165,30310,-4.307227318309607,10152,0.16030298976693302
0.27862225000000007,340,83.53,171,31027,-4.239639620295592,10512,0.11454930016770959
0.2533495000000001,350,88.12,179,32114,-4.3844665694936475,11056,0.07088920962996781
0.22951824999999992,360,93.53,187,33139,-4.696021298203825,11568,0.09856355271767825
0.19899100000000025,370,99.23,198,34452,-4.9636235847634795,12224,0.05562357697635889
0.18266950000000015,380,94.04,204,35154,-4.716055501356629,12576,0.08520670409779996
0.17232325000000004,390,90.83,207,35599,-4.562160331348356,12792,0.09188740805257112
0.15100300000000022,400,88.86,214,36516,-4.40060724420425,13256,0.11231631448026747
0.13021750000000043,410,85.76,221,37410,-4.261379838177732,13704,0.13553906395100057
0.0985742500000002,420,91.33,232,38771,-4.49620961568025,14384,0.08352039381861687
0.07537075000000049,430,93.59,240,39769,-4.517020093106973,14880,0.08855696371756494
0.07,440,97.42,249,40869,-4.727214033919415,15432,0.08848425862379372
0.07,450,105.07,264,42721,-5.132317423772577,16360,0.09282254194840789
0.07,460,115.66,281,44805,-5.606549425893694,17400,0.045627013547345996
0.07,470,125.79,300,47131,-6.099306809626917,18560,0.07102381240110844
0.07,480,132.41,311,48495,-6.466444986011357,19240,0.08048525382764637
0.07,490,150.41,330,50740,-7.338529505367776,20368,0.058380705188028514
0.07,500,164.02,347,53018,-7.98089477222745,21504,0.0827873406233266
0.07,510,181.62,368,55672,-8.737941896505822,22832,0.05990364111494273
0.07,520,187.18,384,57589,-8.917431505485716,23792,0.09135965700261295
0.07,530,198.86,401,59755,-9.428463370649679,24872,0.13816952554043382
0.07,540,205.1,415,61479,-9.62693736566083,25736,0.0708004409680143
0.07,550,199.89,426,62810,-9.320324639441772,26400,0.11022995226085186
0.07,560,194.22,439,64327,-8.970297407983459,27160,0.12339225265895948
0.07,570,183.22,448,65553,-8.372416514241968,27776,0.09206555469427258
0.07,580,181.71,457,66766,-8.251169734741701,28376,0.08069174858974293
0.07,590,168.41,464,67681,-7.50017335428065,28840,0.05362811509985477
0.07,600,154.59,471,68577,-6.872718668741376,29288,0.07839488564059138
0.07,610,137.68,479,69540,-6.120245590368807,29768,0.12408883776515722
0.07,620,127.6,486,70449,-5.690862567964827,30224,0.10445916408207268
0.07,630,114.99,494,71354,-5.08652756811245,30672,0.08574827527627349
0.07,640,113.91,507,72970,-5.010871714977206,31480,0.05755914526525885
0.07,650,110.06,514,73916,-4.816520863487522,31952,0.08932199608534575
0.07,660,109.89,527,75416,-4.81265894291655,32704,0.11055062059313059
0.07,670,111.23,538,76776,-4.793314306115839,33384,0.06330714945215732
0.07,680,109.73,546,77839,-4.71283792672994,33912,0.13907264126464725
0.07,690,110.71,555,78852,-4.777094802773032,34424,0.10626485804095864
0.07,700,111.97,563,79874,-4.768141901010485,34936,0.10061566333752126
0.07,710,111.14,571,80754,-4.668628811806623,35376,0.12270087003707886
0.07,720,109.9,577,81539,-4.612163109527959,35768,0.12468010699376464
0.07,730,111.37,586,82591,-4.7539583727714065,36288,0.09619626658968627
0.07,740,101.42,591,83212,-4.409794633486837,36600,0.06374218896962702
0.07,750,98.89,597,83905,-4.325971971597798,36952,0.09219488222151995
0.07,760,93.41,605,84857,-4.059582232419953,37424,0.07043695042375475
0.07,770,88.62,612,85738,-3.890560112435915,37864,0.06940776045667008
0.07,780,83.59,617,86298,-3.68486773353823,38144,0.03566684143152088
0.07,790,80.4,623,86992,-3.581686240273383,38488,0.018256422481499612
0.07,800,78.21,630,87795,-3.477783294722697,38896,0.07043464231537655
0.07,810,79.28,638,88782,-3.548020634263913,39384,0.07615574717056006
0.07,820,78.17,643,89456,-3.5223296502205512,39720,0.0846514324657619
0.07,830,76.46,651,90337,-3.435535673408433,40168,0.07681064290227368
0.07,840,76.18,656,90930,-3.3861565625811245,40464,0.059397037141025066
0.07,850,75.3,661,91535,-3.3412320792699286,40760,0.055076324730180204
0.07,860,73.03,667,92260,-3.2711599506439546,41128,0.042466327897273004
0.07,870,68.69,671,92707,-3.0955441954146283,41352,0.09728246979648247
0.07,880,67.21,674,93119,-2.99382666034794,41552,0.09811687376350164
0.07,890,66.87,680,93779,-2.9878357352895377,41888,0.10821714159101248
0.07,900,65.4,685,94435,-2.9536519550837257,42216,0.12548986671026796
0.07,910,63.1,691,95192,-2.8600587138883737,42592,0.12106585328001529
0.07,920,61.56,695,95712,-2.7533058933820103,42848,0.0661195064894855
0.07,930,60.19,702,96456,-2.6654224512827707,43224,0.09699074446689337
0.07,940,60.41,707,97071,-2.7172706267706688,43528,0.11344213550910354
0.07,950,60.69,712,97704,-2.7074853049136816,43848,0.1516074149403721
0.07,960,61.07,719,98467,-2.7231285929377846,44232,0.04401084582787007
0.07,970,63.03,724,99110,-2.817403126783343,44552,0.10511298768687993
0.07,980,68.2,732,100039,-3.0634688539878656,45016,0.09055610140785575
0.07,990,70.71,740,100950,-3.1781818873196217,45472,0.10001453384757042
0.07,1000,72.45,747,101780,-3.3380742268880046,45888,0.07121361885219812
0.07,1010,74.29,755,102721,-3.4240903997327057,46360,0.11227210925426334
0.07,1020,76.2,761,103432,-3.5261525160019436,46712,0.10182727687060833
0.07,1030,75.31,766,104087,-3.512088681479735,47040,0.09771690820343792
0.07,1040,77.18,773,104889,-3.531585831983275,47440,0.08805497665889561
0.07,1050,77.39,778,105543,-3.5433293013635954,47768,0.08981304650660604
0.07,1060,81.64,788,106731,-3.6351408849608755,48360,0.07160064578056335
0.07,1070,96.71,806,108881,-4.208682347095543,49440,0.10074135730974376
0.07,1080,96.68,814,109807,-4.163982310966313,49896,0.1136237628525123
0.07,1090,95.45,820,110595,-4.072444347791746,50296,0.08928167109843343
0.07,1100,102.62,833,112142,-4.227328538991889,51064,0.08034780924208462
0.07,1110,109.09,846,113730,-4.414364671736196,51864,0.08300690026953816
0.07,1120,114.69,857,115001,-4.6277005518065035,52496,0.04537552909459919
0.07,1130,120.1,867,116197,-4.853136965244889,53096,0.07988100021611899
0.07,1140,123.36,876,117325,-4.976286057779203,53656,0.04447132593486458
0.07,1150,130.95,888,118738,-5.275965923588513,54368,0.11131111509166658
0.07,1160,132.19,900,120050,-5.375265879871128,55024,0.0731559640262276
0.07,1170,121.47,909,121128,-5.038620734343069,55560,0.10648938699159771
0.07,1180,125.61,920,122468,-5.286634344187473,56232,0.06630285806022584
0.07,1190,136.03,935,124298,-5.749253939453803,57144,0.04476750490721315
0.07,1200,135.13,947,125755,-5.805470814963285,57872,0.04679828824009746
0.07,1210,131.07,956,126937,-5.766376112012754,58464,0.04006219527218491
0.07,1220,134.45,969,128546,-5.958879723661349,59272,0.06519553507678211
0.07,1230,132.44,977,129541,-5.977331360366006,59768,0.07308825477957726
0.07,1240,140.16,992,131441,-6.353788259284913,60720,0.10257911891676486
0.07,1250,138.54,1002,132692,-6.391726952233754,61344,0.09861023002304137
0.07,1260,144.57,1018,134607,-6.660728053192757,62296,0.09141649072989821
0.07,1270,149.5,1030,136178,-6.878152653917377,63088,0.09788623359054327
0.07,1280,160.08,1048,138576,-7.441189135531862,64280,0.09248400549404323
0.07,1290,161.23,1064,140521,-7.521852303523691,65256,0.0423037342261523
0.07,1300,164.93,1079,142348,-7.842166069115768,66168,0.08790833479724824
0.07,1310,169.32,1093,143969,-8.061967496654596,66984,0.06199464201927185
0.07,1320,173.92,1109,146038,-8.24399444081261,68016,0.09261443791911006
0.07,1330,183.81,1124,148022,-8.728749603674883,69008,0.10234578652307391
0.07,1340,180.06,1137,149547,-8.634011927470626,69768,0.07469949778169394
0.07,1350,186.66,1152,151458,-8.939671926167785,70728,0.0971747376024723
0.07,1360,187.24,1168,153431,-9.093401671405955,71712,0.07576877367682755
0.07,1370,188.2,1181,155098,-9.182445318425438,72544,0.08906636573374271
0.07,1380,181.67,1194,156843,-8.792432346036383,73416,0.06752742012031376
0.07,1390,178.72,1208,158493,-8.701097507778194,74240,0.060244120657444
0.07,1400,176.83,1220,160131,-8.451633741782677,75064,0.05057659582234919
0.07,1410,172.22,1229,161291,-8.237661936153032,75640,0.09070284012705088
0.07,1420,165.56,1240,162694,-8.106519505600142,76344,0.0921377926133573
0.07,1430,160.8,1253,164202,-7.8121943059187355,77096,0.07199673680588603
0.07,1440,156.76,1262,165323,-7.689789046902002,77656,0.06656083348207176
0.07,1450,150.07,1271,166565,-7.442739542516381,78280,0.07194283185526729
0.07,1460,150.12,1287,168543,-7.628056371737094,79264,0.0917656363453716
0.07,1470,146.46,1297,169844,-7.420486867444425,79920,0.09608852956444025
0.07,1480,138.16,1305,170759,-7.045074211808854,80376,0.06497300765477121
0.07,1490,131.55,1313,171748,-6.784821742006308,80872,0.05005917209200561
0.07,1500,124.31,1320,172662,-6.526003867265114,81328,0.09443421429023147
0.07,1510,122.94,1329,173685,-6.424239180630598,81840,0.10553288646042347
0.07,1520,117.09,1335,174503,-6.1003910379851725,82248,0.11493557272478938
0.07,1530,109.95,1342,175297,-5.825134021499012,82648,0.04941042372956872
0.07,1540,107.98,1349,176221,-5.655352753206302,83104,0.0482564780395478
0.07,1550,105.76,1358,177241,-5.363659506716231,83616,0.06180706061422825
0.07,1560,98.07,1368,178450,-4.7978878565622525,84224,0.07211284316144884
0.07,1570,96.99,1376,179643,-4.7757638424964775,84816,0.0939892060123384
0.07,1580,98.34,1384,180693,-4.826933953868912,85344,0.05111111840233207
0.07,1590,103.13,1395,182161,-4.933678435052928,86080,0.061360825784504414
0.07,1600,103.62,1403,183124,-4.928723982481087,86560,0.06935517629608512
0.07,1610,101.77,1409,183962,-4.943587738468048,86976,0.07831584056839347
0.07,1620,106.4,1420,185243,-5.057824196395676,87616,0.09161296347156167
0.07,1630,111.67,1430,186564,-5.1799533497744825,88280,0.07707473705522716
0.07,1640,114.11,1440,187732,-5.289225581243289,88864,0.061068897834047675
0.07,1650,115.57,1450,188898,-5.5652568821030375,89448,0.06853024754673243
0.07,1660,113.22,1457,189872,-5.443565247837581,89928,0.10536045208573341
0.07,1670,111.19,1466,190862,-5.359911134699235,90424,0.09176270477473736
0.07,1680,110.21,1474,191814,-5.339403064930028,90904,0.10381157277151942
0.07,1690,103.16,1480,192577,-5.114565596838448,91288,0.10436574532650411
0.07,1700,108.76,1493,194100,-5.358965791210109,92048,0.08446813956834376
0.07,1710,111.3,1502,195192,-5.435506654712508,92592,0.07753173960372806
0.07,1720,107.76,1510,196119,-5.355722062091047,93056,0.0785061209462583
0.07,1730,108.04,1521,197468,-5.433731598092861,93728,0.10095239756628871
0.07,1740,107.3,1530,198562,-5.464699802817892,94280,0.0948798255994916
0.07,1750,110.09,1542,200007,-5.493006567330493,95000,0.07697616191580892
