rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,train/loss,train/n_updates
64.3,6.430000000000011,10,0.9848177500000002,0,653,,
83.95,8.395000000000017,20,0.9604982499999999,1,1699,,
75.96666666666667,7.596666666666676,30,0.9463157499999999,2,2309,,
83.775,8.377500000000012,40,0.9211592499999998,4,3391,,
80.58,8.05800000000001,50,0.9051632499999998,5,4079,,
86.55,8.65500000000001,60,0.8778677500000001,7,5253,,
85.27142857142857,8.52714285714287,70,0.8595932500000002,8,6039,,
85.4625,8.546250000000011,80,0.8391797500000001,9,6917,,
83.3,8.330000000000013,90,0.8236022499999998,10,7587,,
87.4,8.740000000000016,100,0.79447,13,8840,,
90.82,9.082000000000015,110,0.7713362500000002,14,9835,,
92.12,9.212000000000016,120,0.7439942500000002,21,11011,0.12551805736802635,504
95.51,9.551000000000018,130,0.7219300000000002,28,11960,0.03929832667199662,976
96.54,9.65400000000002,140,0.6943787499999998,36,13145,0.14871411491185427,1568
109.22,10.922000000000024,150,0.6489017499999998,51,15101,0.05201794835738838,2544
117.83,11.78300000000003,160,0.6015880000000002,65,17136,0.0632402749179164,3560
118.06,11.80600000000003,170,0.5827787499999999,71,17945,0.10649762523826212,3968
117.55,11.755000000000022,180,0.5635509999999998,77,18772,0.09795616501651239,4384
121.5,12.150000000000025,190,0.5387897500000002,85,19837,0.12269108174950816,4912
117.83,11.783000000000017,200,0.51819025,92,20723,0.13431874421075918,5360
120.65,12.065000000000015,210,0.48850000000000016,102,22000,0.06904157403187128,5992
121.59,12.159000000000017,220,0.4589725000000002,111,23270,0.11684186437923927,6632
122.19,12.219000000000017,230,0.43551324999999996,119,24279,0.09374256838054862,7136
122.73,12.273000000000014,240,0.4067065000000002,129,25518,0.13264329827507026,7752
110.77,11.077000000000007,250,0.3890365,134,26278,0.08463890800339868,8136
99.86,9.985999999999999,260,0.36708850000000026,141,27222,0.19665952306240797,8608
100.9,10.089999999999998,270,0.3458612500000001,149,28135,0.07456092556094518,9064
100.38,10.037999999999997,280,0.32784250000000026,154,28910,0.10139028179401066,9448
97.31,9.730999999999998,290,0.3102189999999999,160,29668,0.1519984877668321,9832
95.54,9.553999999999998,300,0.2937347499999998,166,30377,0.11509509754250757,10184
91.64,9.163999999999994,310,0.273112,173,31264,0.1419766137842089,10624
86.79,8.678999999999993,320,0.2548607500000002,179,32049,0.15559716640564147,11024
83.8,8.379999999999994,330,0.23835325000000007,185,32759,0.15857189198140986,11376
80.59,8.058999999999992,340,0.2170097500000001,192,33677,0.14545706646458711,11832
78.68,7.8679999999999914,350,0.20378050000000003,196,34246,0.1733706978848204,12120
77.08,7.707999999999994,360,0.1855524999999999,203,35030,0.17433172646269668,12512
75.88,7.587999999999995,370,0.16711525000000005,209,35823,0.18831366921949666,12904
74.8,7.479999999999993,380,0.15160750000000012,214,36490,0.2311623878777027,13240
73.88,7.387999999999992,390,0.13612299999999977,220,37156,0.15086235813214444,13576
74.03,7.402999999999992,400,0.11929000000000012,226,37880,0.06881120167963672,13936
73.99,7.398999999999993,410,0.09876025000000022,233,38763,0.04250968857377302,14376
75.18,7.517999999999992,420,0.0777422499999999,240,39667,0.1276096781657543,14832
71.66,7.165999999999992,430,0.07,243,40025,0.16805797070264816,15008
70.32,7.031999999999994,440,0.07,250,40809,0.12672543825465254,15400
76.57,7.656999999999995,450,0.07,259,42003,0.11540789229911752,16000
76.58,7.657999999999995,460,0.07,265,42788,0.1415674388408661,16392
77.6,7.7599999999999945,470,0.07,272,43683,0.24041271395981312,16840
79.8,7.979999999999998,480,0.07,278,44570,0.12967580370604992,17280
81.54,8.153999999999996,490,0.07,285,45410,0.11661560848006047,17704
79.12,7.911999999999998,500,0.07,289,45892,0.15919002413284034,17944
77.09,7.708999999999996,510,0.07,294,46572,0.161201058072038,18280
75.88,7.587999999999997,520,0.07,301,47355,0.1776689449325204,18672
80.7,8.069999999999997,530,0.07,308,48195,0.11808688461314887,19096
79.61,7.960999999999996,540,0.07,313,48870,0.1198924342461396,19432
72.94,7.293999999999993,550,0.07,318,49397,0.17753376648761332,19696
73.88,7.387999999999997,560,0.07,325,50276,0.10505470650969073,20136
72.53,7.252999999999997,570,0.07,331,51036,0.14876690151868388,20512
69.96,6.995999999999996,580,0.07,336,51666,0.2406540522351861,20832
68.16,6.815999999999995,590,0.07,342,52326,0.1660027684411034,21160
72.5,7.249999999999993,600,0.07,349,53242,0.19735684257466346,21616
70.38,7.037999999999994,610,0.07,353,53710,0.22390980209456757,21848
69.62,6.9619999999999935,620,0.07,359,54417,0.12232359196059406,22208
65.87,6.5869999999999935,630,0.07,363,54882,0.18719203342334367,22440
64.32,6.431999999999996,640,0.07,368,55402,0.15545889851637185,22696
67.27,6.726999999999995,650,0.07,374,56224,0.20156107656657696,23104
67.72,6.771999999999994,660,0.07,381,57148,0.12444810476154089,23568
67.57,6.756999999999993,670,0.07,387,57893,0.13990645116427913,23944
70.54,7.053999999999994,680,0.07,395,58820,0.12322152050910518,24408
71.0,7.099999999999993,690,0.07,400,59526,0.14170414314139634,24760
70.95,7.094999999999992,700,0.07,408,60437,0.21980225096922368,25216
75.91,7.590999999999995,710,0.07,416,61401,0.25861535145668313,25696
78.82,7.881999999999997,720,0.07,424,62399,0.19014742664876394,26192
80.45,8.044999999999996,730,0.07,429,63027,0.13017835130449384,26512
86.07,8.606999999999998,740,0.07,439,64109,0.12902152191963978,27048
89.57,8.956999999999999,750,0.07,449,65281,0.21137004060437903,27640
83.94,8.393999999999998,760,0.07,452,65642,0.14909245650051162,27816
81.96,8.196,770,0.07,456,66189,0.10341927767149173,28088
79.15,7.914999999999999,780,0.07,461,66835,0.14936472312547266,28416
81.2,8.12,790,0.07,469,67746,0.26654210686683655,28872
79.0,7.900000000000001,800,0.07,475,68437,0.18609079596353695,29216
77.46,7.745999999999998,810,0.07,482,69247,0.23693047050619498,29616
75.66,7.565999999999998,820,0.07,489,70065,0.15595973390736617,30032
74.21,7.420999999999997,830,0.07,493,70548,0.288061822677264,30272
69.53,6.952999999999998,840,0.07,498,71162,0.203926136251539,30576
62.16,6.215999999999996,850,0.07,502,71597,0.1573303306067828,30792
63.5,6.349999999999995,860,0.07,506,72092,0.24017417058348656,31040
65.79,6.578999999999996,870,0.07,513,72868,0.15528744211769663,31432
63.32,6.331999999999996,880,0.07,516,73267,0.2095266881515272,31632
61.31,6.130999999999993,890,0.07,522,73977,0.2116305399686098,31984
64.7,6.469999999999995,900,0.07,530,75007,0.19422531418967992,32496
67.22,6.722,910,0.07,539,76069,0.22476942601497285,33032
66.07,6.606999999999999,920,0.07,545,76772,0.23023906763410196,33384
67.32,6.732,930,0.07,550,77380,0.15981913413270377,33688
74.25,7.425,940,0.07,561,78687,0.212265869602561,34336
78.53,7.853,950,0.07,568,79550,0.23136816947953776,34768
84.36,8.436000000000002,960,0.07,577,80628,0.17810927360551432,35312
88.3,8.830000000000002,970,0.07,586,81798,0.2827908620238304,35896
91.98,9.198000000000006,980,0.07,592,82565,0.24543200657353736,36280
90.35,9.035000000000005,990,0.07,596,83112,0.21595448249718174,36552
86.15,8.615000000000007,1000,0.07,602,83722,0.19417775247711688,36856
80.64,8.064000000000004,1010,0.07,606,84233,0.2843498539295979,37112
82.92,8.292000000000003,1020,0.07,614,85164,0.2381411587120965,37576
89.05,8.905000000000006,1030,0.07,624,86385,0.22512865994940512,38192
86.81,8.681000000000006,1040,0.07,633,87468,0.252441578253638,38728
83.68,8.368000000000004,1050,0.07,638,88018,0.14313654968282208,39008
78.13,7.8130000000000015,1060,0.07,642,88541,0.14299789679353125,39264
70.07,7.007000000000001,1070,0.07,645,88905,0.36255408450961113,39448
67.44,6.744,1080,0.07,650,89409,0.19845140719553456,39704
68.06,6.806,1090,0.07,655,90018,0.3053386241081171,40008
66.64,6.663999999999999,1100,0.07,658,90486,0.1980535903130658,40240
69.55,6.955000000000001,1110,0.07,665,91288,0.19760972834774293,40640
68.33,6.833000000000002,1120,0.07,672,92097,0.2728139068931341,41048
62.29,6.229,1130,0.07,677,92714,0.1823998987674713,41352
59.0,5.899999999999998,1140,0.07,683,93468,0.19976920570479706,41728
63.49,6.349,1150,0.07,691,94467,0.19459712330717593,42232
67.16,6.715999999999999,1160,0.07,698,95357,0.14805600472027436,42672
70.46,7.046000000000001,1170,0.07,704,96051,0.37436977587640285,43024
72.09,7.2090000000000005,1180,0.07,709,96718,0.23600960324984044,43352
72.98,7.298000000000003,1190,0.07,714,97416,0.2542689424008131,43704
76.73,7.673000000000003,1200,0.07,721,98259,0.2190094350662548,44128
78.13,7.813000000000003,1210,0.07,729,99201,0.185502712498419,44600
76.34,7.634000000000001,1220,0.07,734,99831,0.1693673061672598,44912
76.3,7.630000000000001,1230,0.07,739,100444,0.245798777526943,45216
75.33,7.533000000000002,1240,0.07,744,101101,0.279919837921625,45544
71.02,7.101999999999999,1250,0.07,749,101669,0.18651807424612343,45832
67.64,6.7639999999999985,1260,0.07,754,102221,0.3347616830142215,46104
66.14,6.613999999999997,1270,0.07,758,102765,0.30048940202686936,46376
65.94,6.593999999999995,1280,0.07,764,103412,0.28308346154517494,46704
64.93,6.492999999999996,1290,0.07,768,104009,0.11274065962061286,47000
64.07,6.406999999999994,1300,0.07,775,104766,0.3182882312685251,47376
60.4,6.039999999999993,1310,0.07,779,105341,0.24640003111562692,47664
58.31,5.830999999999993,1320,0.07,783,105762,0.22993216780014336,47880
56.84,5.683999999999995,1330,0.07,787,106228,0.19536035310011357,48112
56.91,5.6909999999999945,1340,0.07,792,106892,0.26630245184060186,48440
57.37,5.736999999999992,1350,0.07,798,107506,0.2466248192358762,48752
58.44,5.843999999999994,1360,0.07,803,108165,0.28376451693475246,49080
58.23,5.822999999999994,1370,0.07,807,108688,0.15622010704828426,49336
56.76,5.675999999999993,1380,0.07,811,109188,0.22958879731595516,49592
58.54,5.853999999999994,1390,0.07,818,109963,0.34226724319159985,49976
57.21,5.720999999999993,1400,0.07,823,110587,0.30509333801455796,50288
58.17,5.816999999999995,1410,0.07,828,111258,0.11495849810307845,50624
68.94,6.893999999999997,1420,0.07,841,112756,0.23238056898117065,51376
72.68,7.268,1430,0.07,848,113596,0.21213418937986717,51792
74.58,7.457999999999999,1440,0.07,855,114450,0.1813369887531735,52224
78.05,7.804999999999998,1450,0.07,863,115411,0.21213346038712189,52704
77.27,7.726999999999999,1460,0.07,868,115992,0.3803590778261423,52992
80.96,8.095999999999998,1470,0.07,875,116884,0.37959250737912953,53440
84.35,8.435,1480,0.07,882,117723,0.27199807032593526,53856
86.43,8.643000000000002,1490,0.07,890,118706,0.2686279547633603,54352
85.32,8.532000000000002,1500,0.07,894,119219,0.28815419669263065,54608
85.13,8.513000000000002,1510,0.07,900,119871,0.21134141951915808,54928
75.08,7.507999999999999,1520,0.07,904,120364,0.28352622233796865,55176
74.72,7.471999999999998,1530,0.07,910,121168,0.17164374655112624,55576
74.92,7.4919999999999956,1540,0.07,917,122042,0.23205513003631495,56016
69.88,6.987999999999997,1550,0.07,921,122499,0.11790521867806092,56248
70.25,7.024999999999998,1560,0.07,926,123117,0.2882915339432657,56552
68.64,6.863999999999995,1570,0.07,932,123848,0.34622816217597574,56920
69.02,6.901999999999995,1580,0.07,939,124725,0.22907910612411797,57360
66.8,6.679999999999994,1590,0.07,945,125486,0.28868061187677085,57736
72.28,7.227999999999992,1600,0.07,954,126547,0.24821364163653925,58272
75.48,7.547999999999994,1610,0.07,961,127519,0.30227286991430447,58752
75.88,7.587999999999994,1620,0.07,965,128052,0.3023901241249405,59024
71.57,7.156999999999994,1630,0.07,968,128425,0.25001933611929417,59208
70.12,7.011999999999996,1640,0.07,974,129154,0.3047762927308213,59576
75.27,7.526999999999995,1650,0.07,982,130126,0.2293534345808439,60056
80.0,7.999999999999995,1660,0.07,991,131217,0.2368815892841667,60608
81.39,8.138999999999998,1670,0.07,998,132087,0.15596229664515704,61040
77.3,7.729999999999997,1680,0.07,1002,132555,0.28550482727587223,61272
79.14,7.913999999999996,1690,0.07,1009,133500,0.17409209211473353,61744
74.87,7.486999999999997,1700,0.07,1015,134134,0.2107494601223152,62064
71.2,7.1199999999999966,1710,0.07,1020,134739,0.2512572705745697,62368
73.52,7.351999999999995,1720,0.07,1026,135504,0.18872862964053638,62744
77.29,7.728999999999993,1730,0.07,1032,136254,0.1361073126026895,63120
79.04,7.9039999999999955,1740,0.07,1039,137158,0.28893583500757813,63576
76.09,7.6089999999999955,1750,0.07,1045,137835,0.2694407223316375,63912
72.21,7.220999999999992,1760,0.07,1050,138538,0.15327118360437453,64264
70.88,7.087999999999991,1770,0.07,1056,139275,0.3455178998410702,64632
75.36,7.535999999999994,1780,0.07,1063,140191,0.2306781456572935,65088
73.73,7.372999999999996,1790,0.07,1069,140973,0.32514411193551496,65480
76.62,7.6619999999999955,1800,0.07,1076,141896,0.4385423911153339,65944
80.81,8.081,1810,0.07,1084,142920,0.2519888189272024,66456
85.92,8.592000000000002,1820,0.07,1094,144196,0.2514341674686875,67096
91.23,9.123000000000006,1830,0.07,1104,145477,0.2113713353755884,67736
90.89,9.089000000000006,1840,0.07,1112,146347,0.19091756964917295,68168
95.85,9.585000000000012,1850,0.07,1121,147520,0.21404020048794337,68752
97.12,9.712000000000012,1860,0.07,1128,148350,0.2323213151539676,69168
100.27,10.027000000000012,1870,0.07,1137,149402,0.30619716085493565,69696
101.43,10.143000000000013,1880,0.07,1145,150434,0.3631760682910681,70216
105.1,10.510000000000012,1890,0.07,1154,151583,0.23086544722900726,70784
112.34,11.234000000000012,1900,0.07,1168,153230,0.25059586111456156,71608
113.16,11.316000000000015,1910,0.07,1177,154336,0.26803168025799096,72160
114.87,11.487000000000016,1920,0.07,1188,155783,0.4001283399993554,72888
115.44,11.544000000000015,1930,0.07,1198,157121,0.24893398582935333,73560
115.02,11.502000000000017,1940,0.07,1205,157949,0.2665538144647144,73968
114.05,11.405000000000014,1950,0.07,1214,159025,0.15280640387209132,74512
114.87,11.487000000000009,1960,0.07,1221,159937,0.2142684623831883,74968
113.26,11.326000000000011,1970,0.07,1227,160828,0.34000849537551403,75408
114.11,11.411000000000008,1980,0.07,1236,161945,0.19259710176265799,75968
117.3,11.730000000000011,1990,0.07,1248,163413,0.28836385504109785,76704
114.42,11.442000000000007,2000,0.07,1259,164772,0.24865281581878662,77384
116.04,11.604000000000012,2010,0.07,1269,166040,0.2675375563558191,78016
116.93,11.693000000000014,2020,0.07,1281,167576,0.11833803629269823,78784
114.6,11.460000000000013,2030,0.07,1289,168681,0.16972079695551656,79336
120.71,12.071000000000016,2040,0.07,1300,170120,0.21149048456572928,80056
118.65,11.865000000000018,2050,0.07,1307,170990,0.3059611903154291,80488
124.86,12.48600000000002,2060,0.07,1320,172523,0.24911056019482203,81256
137.81,13.78100000000003,2070,0.07,1337,174709,0.2502819629153237,82352
140.45,14.045000000000032,2080,0.07,1348,176090,0.23144947178661823,83040
139.87,13.987000000000034,2090,0.07,1359,177500,0.2904164819046855,83744
147.16,14.71600000000004,2100,0.07,1375,179588,0.13769334135577083,84792
146.81,14.68100000000004,2110,0.07,1385,180821,0.32567744579864666,85408
145.56,14.556000000000035,2120,0.07,1396,182232,0.28920440140063874,86112
146.88,14.688000000000038,2130,0.07,1406,183469,0.3290781881660223,86728
146.58,14.658000000000037,2140,0.07,1417,184878,0.2882369441213086,87432
149.37,14.937000000000038,2150,0.07,1426,186027,0.3298336985462811,88008
146.22,14.622000000000035,2160,0.07,1436,187245,0.2719317533192225,88616
133.5,13.350000000000023,2170,0.07,1443,188159,0.17633415831369348,89072
131.94,13.194000000000024,2180,0.07,1453,189384,0.34929076122352853,89688
125.88,12.588000000000013,2190,0.07,1460,190188,0.11793563663377427,90088
114.46,11.446000000000009,2200,0.07,1467,191134,0.17567687219707295,90560
119.33,11.933000000000014,2210,0.07,1480,192854,0.2525285081937909,91424
119.77,11.977000000000015,2220,0.07,1491,194309,0.060925436089746654,92152
118.78,11.878000000000016,2230,0.07,1500,195447,0.19515853279153816,92720
112.02,11.202000000000009,2240,0.07,1506,196180,0.30932308855699375,93088
114.82,11.482000000000017,2250,0.07,1518,197609,0.194996043224819,93800
110.69,11.069000000000011,2260,0.07,1525,198414,0.13856373657472432,94200
112.09,11.20900000000001,2270,0.07,1533,199468,0.2128233061521314,94728
