rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,train/loss,train/n_updates
-2.217439435108571,599,119694,61.98,1350,0.07,0.07498659117845818,54840
-1.994470128659868,601,120039,55.26,1360,0.07,0.10336683178320527,55016
-1.720332998449317,603,120428,46.64,1370,0.07,0.08856280701002106,55208
-1.6216573595054748,605,120704,43.69,1380,0.07,0.07456141605507582,55344
-1.5049868903009687,607,120965,40.01,1390,0.07,0.07469217490870506,55480
-1.3860971234224866,608,121214,36.46,1400,0.07,0.07811613072408363,55600
-1.336535972962704,610,121536,35.12,1410,0.07,0.06686712283408269,55760
-1.298012055733961,612,121870,34.01,1420,0.07,0.07557341898791492,55928
-1.3045468928412498,614,122233,33.19,1430,0.07,0.11037614848464727,56112
-1.3235629793312826,616,122613,33.62,1440,0.07,0.09073758294107392,56304
-1.3143369132843696,619,123131,33.37,1450,0.07,0.09670467756222934,56560
-1.3463397401782606,621,123526,33.87,1460,0.07,0.08752099529374391,56760
-1.3353104322658735,623,123900,33.72,1470,0.07,0.0926944988896139,56944
-1.3371052277698123,624,124202,33.98,1480,0.07,0.06676761619746685,57096
-1.366086539615474,626,124538,34.73,1490,0.07,0.14245788753032684,57264
-1.4199919945719233,629,124940,36.26,1500,0.07,0.06052285875193775,57464
-1.419873165520455,631,125286,36.5,1510,0.07,0.08321260835509747,57640
-1.453292931931732,633,125694,37.24,1520,0.07,0.118280571536161,57840
-1.428497343595032,635,126004,36.71,1530,0.07,0.09386085154255852,58000
-1.4110359432176045,637,126311,35.98,1540,0.07,0.053518119180807844,58152
-1.3835580299474766,639,126732,35.01,1550,0.07,0.06721835763892159,58360
-1.3744380649531762,641,127134,35.08,1560,0.07,0.08615228353301063,58560
-1.462881895492639,645,127750,37.5,1570,0.07,0.09540555940475315,58872
-1.5880313012619303,647,128223,39.21,1580,0.07,0.09469300438649952,59104
-1.6972166596355074,651,128880,42.42,1590,0.07,0.07681278052041307,59432
-1.6949565714702197,653,129262,42.22,1600,0.07,0.09578428836539388,59624
-1.7345774170364368,656,129756,43.7,1610,0.07,0.06757308536907658,59872
-1.7424696055902535,658,130204,44.1,1620,0.07,0.07873164885677397,60096
-1.8251204549085351,661,130672,45.68,1630,0.07,0.0555711688939482,60328
-1.8815850080764207,663,131094,46.83,1640,0.07,0.10751148324925452,60544
-1.914232283696193,666,131547,47.15,1650,0.07,0.1136173942941241,60768
-1.9396490051961361,668,131970,47.36,1660,0.07,0.10772031475789845,60984
-1.97012498744399,671,132585,47.35,1670,0.07,0.11066231923177838,61288
-1.9460140283353107,674,133096,47.73,1680,0.07,0.10376264830119908,61544
-1.9508086427923164,677,133704,47.24,1690,0.07,0.07384736166568473,61848
-2.048251041870226,680,134332,49.7,1700,0.07,0.10204625804908574,62160
-2.068402129505198,683,134865,50.09,1710,0.07,0.05736086767865345,62432
-2.148928119164182,687,135524,52.2,1720,0.07,0.0989325302070938,62760
-2.1151335057887977,689,135961,51.89,1730,0.07,0.08024330530315638,62976
-2.182042177576064,692,136633,54.39,1740,0.07,0.09052873443579301,63312
-2.1775534967172514,695,137127,54.8,1750,0.07,0.07365238096099347,63560
-2.2669242592481247,699,137852,57.82,1760,0.07,0.07073354034218937,63920
-2.2843084562733558,703,138639,59.54,1770,0.07,0.12343298899941146,64312
-2.4773938377937896,709,139738,65.42,1780,0.07,0.08886534767225385,64864
-2.5013206216042803,713,140504,67.0,1790,0.07,0.0723441457375884,65248
-2.579345357174138,718,141373,69.41,1800,0.07,0.11684482358396053,65680
-2.700511157073988,723,142231,72.66,1810,0.07,0.1233255434781313,66112
-2.9250342428946157,731,143651,80.27,1820,0.07,0.08081562106963247,66824
-3.194640099560628,737,144901,88.4,1830,0.07,0.10340360482223332,67448
-3.50281667416556,745,146483,97.5,1840,0.07,0.10723272559698671,68240
-3.663040586306559,751,147516,102.89,1850,0.07,0.08907245867885649,68752
-3.711539847394651,756,148407,104.55,1860,0.07,0.07167041738284752,69200
-3.9075887095660122,763,149735,109.96,1870,0.07,0.12850505451206118,69864
-3.8593039847721804,768,150692,108.54,1880,0.07,0.16481641586869955,70344
-3.941505224401086,773,151625,110.21,1890,0.07,0.08973343041725457,70808
-4.04312658087569,779,152760,112.87,1900,0.07,0.07435468788025901,71376
-4.132705458837194,785,153878,115.47,1910,0.07,0.10914887813851237,71936
-3.96897244339783,790,154727,109.76,1920,0.07,0.10959292983170599,72360
-3.8102516608498274,794,155460,104.59,1930,0.07,0.07307297631632537,72728
-3.626663997930332,799,156439,98.56,1940,0.07,0.1220401891041547,73216
-3.812932466401969,807,157883,102.67,1950,0.07,0.10312322713434696,73936
-4.116533397948276,815,159549,110.42,1960,0.07,0.09737731609493494,74768
-4.350900268698931,826,161537,117.02,1970,0.07,0.11749152652919292,75768
-4.568876208634504,834,163049,122.57,1980,0.07,0.07029554015025496,76520
-4.761963663849695,842,164529,128.04,1990,0.07,0.08532657683826983,77264
-4.928433978339397,850,166135,132.75,2000,0.07,0.07999942731112242,78064
-4.9760719779132785,856,167366,133.88,2010,0.07,0.11858253343962133,78680
-5.06686176643864,862,168415,135.88,2020,0.07,0.10718682920560241,79200
-5.092070367254587,866,169241,136.81,2030,0.07,0.056837369222193956,79616
-5.044760975913872,871,170107,135.68,2040,0.07,0.05717325152363628,80048
-5.038136466969588,879,171597,136.14,2050,0.07,0.09401501575484872,80792
-4.8562748568450695,886,172780,131.31,2060,0.07,0.10046912357211113,81384
-4.691580343617151,894,174321,126.84,2070,0.07,0.0824620071798563,82160
-4.513448529556325,899,175312,121.63,2080,0.07,0.1056122041773051,82648
-4.364148085501637,905,176446,118.17,2090,0.07,0.09892118256539106,83216
-4.044182876556562,909,177211,109.76,2100,0.07,0.08246683096513152,83600
-3.795288616067667,912,177786,103.2,2110,0.07,0.11429752968251705,83888
-3.6216682556082005,916,178391,98.76,2120,0.07,0.06398912705481052,84192
-3.6146642626174255,920,179208,98.67,2130,0.07,0.1021467475220561,84600
-3.4680336115634303,923,179685,94.78,2140,0.07,0.09376309462822974,84840
-3.1597974093212797,926,180325,86.28,2150,0.07,0.06789592606946826,85160
-3.00061205598245,930,181059,81.79,2160,0.07,0.09534581378102303,85528
-2.8125501643100184,936,182058,76.37,2170,0.07,0.12864153739064932,86024
-2.650165828603743,939,182640,72.28,2180,0.07,0.13741216156631708,86312
-2.460929239389463,942,183224,66.78,2190,0.07,0.0963088464923203,86608
-2.5485283352111128,947,184281,69.7,2200,0.07,0.16268761549144983,87136
-2.6469039075252523,952,185123,72.37,2210,0.07,0.10773014323785901,87560
-2.894217444456654,959,186559,80.68,2220,0.07,0.11897233920171857,88272
-3.1760750785337732,968,188252,89.44,2230,0.07,0.13735423050820827,89120
-3.739922436430782,979,190349,105.64,2240,0.07,0.1708738673478365,90168
-4.173525156517365,989,192107,116.82,2250,0.07,0.16660335287451744,91048
-4.896667919433465,1002,194678,135.19,2260,0.07,0.17910378985106945,92336
-5.969685301119186,1018,197678,155.2,2270,0.07,0.13478751853108406,93832
