time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/n_updates
10,101.9,1,1029,0.9760757500000002,-6.566517560578307,,
20,79.3,1,1606,0.9626605000000001,-5.202353530609189,,
30,73.96666666666667,2,2249,0.9477107500000003,-4.6287674910917245,,
40,78.4,4,3176,0.926158,-4.894153860148474,,
50,78.44,5,3972,0.9076510000000001,-4.964442904535421,,
60,76.23333333333333,6,4634,0.8922594999999999,-4.805804369139455,,
70,79.2,7,5614,0.8694744999999998,-4.951989892047945,,
80,75.1625,8,6093,0.8583377500000002,-4.722162385549139,,
90,73.11111111111111,9,6670,0.8449225,-4.646900218978768,,
100,77.68,11,7868,0.8170689999999998,-5.018100960536062,,
110,82.88,14,9417,0.7810547499999998,-5.440918366761411,,
120,81.96,14,9902,0.7697785000000004,-5.297083741408809,,
130,92.33,26,11582,0.7307185,-5.832120164064602,0.09412963758222759,784
140,97.01,36,12977,0.6982847500000002,-6.232466386263196,0.1324606631169445,1488
150,99.93,43,14065,0.6729887500000002,-6.442074605564951,0.05723525642679306,2032
160,101.0,49,14834,0.6551095000000002,-6.639266664179026,0.08565651404569508,2416
170,107.01,60,16415,0.61835125,-7.0969786046903724,0.03853955641534412,3200
180,117.45,72,17938,0.5829414999999998,-7.629934719893335,0.0680020302606863,3968
190,124.93,81,19263,0.5521352499999999,-8.004649656553907,0.1069225762039423,4624
200,127.42,92,20710,0.5184924999999999,-8.085203875969784,0.10770423000212759,5352
210,122.09,100,21726,0.4948705,-7.57539025627586,0.09745277039473876,5856
220,128.78,108,22880,0.4680399999999998,-7.956142153048263,0.07040213129948825,6432
230,128.19,120,24501,0.43035175000000025,-7.983680455563729,0.1183506459929049,7248
240,125.45,129,25622,0.4042885000000004,-7.588062274665426,0.11828444499406032,7808
250,124.91,138,26656,0.3802479999999997,-7.43815686028023,0.06234436173690483,8320
260,124.09,143,27343,0.36427525000000005,-7.222353178606487,0.08127379216603003,8664
270,114.01,147,27916,0.35095299999999996,-6.491854216112424,0.09241388400550932,8952
280,107.46,154,28784,0.33077199999999984,-6.119293371199131,0.11113437949097715,9384
290,105.67,164,29930,0.3041274999999999,-5.983025378646307,0.09234781438135542,9960
300,102.52,173,31062,0.2778084999999998,-5.701345456200854,0.08274815388722345,10528
310,106.16,184,32442,0.2457235000000002,-5.920055340205272,0.062373025924898684,11216
320,107.96,195,33776,0.214708,-6.0377792211640315,0.08195450028870255,11880
330,104.61,205,35062,0.18480850000000015,-5.842068542408524,0.07151416217675433,12528
340,113.15,221,37037,0.13888975000000037,-6.420286799911597,0.06367679772665724,13512
350,113.95,230,38151,0.11298925000000004,-6.44687978253726,0.0935846749925986,14072
360,117.68,239,39211,0.08834425000000024,-6.624103666060384,0.04408073972444981,14600
370,122.93,248,40309,0.07,-6.882501845947574,0.13284395885420963,15152
380,122.22,255,41106,0.07,-6.836213178638465,0.045629685919266194,15552
390,121.18,263,42148,0.07,-6.739771696984828,0.13468245218973607,16072
400,115.2,268,42682,0.07,-6.3927403528780475,0.0957614341750741,16336
