rollout/ep_len_mean,rollout/ep_rew_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,train/loss,train/n_updates
61.0,6.099999999999992,10,0,620,0.985585,,
67.25,6.724999999999989,20,1,1365,0.9682637500000002,,
58.333333333333336,5.833333333333325,30,2,1780,0.9586149999999999,,
60.2,6.019999999999992,40,3,2448,0.9430839999999999,,
71.34,7.133999999999997,50,4,3617,0.9159047499999999,,
69.71666666666667,6.971666666666662,60,5,4243,0.9013502500000001,,
70.68571428571428,7.068571428571426,70,6,5018,0.8833314999999997,,
79.1875,7.91875,80,8,6415,0.8508512500000002,,
83.7,8.370000000000003,90,11,7623,0.82276525,,
81.35,8.135000000000002,100,12,8235,0.8085362500000002,,
82.79,8.279000000000002,110,13,8999,0.79077325,,
89.2,8.920000000000009,120,17,10385,0.7585487500000001,0.07905701384879649,192
97.01,9.701000000000011,130,26,11581,0.7307417500000002,0.08773373405711027,784
109.85,10.985000000000019,140,40,13533,0.6853577500000001,0.1199512749335554,1760
115.07,11.507000000000026,150,52,15224,0.6460420000000002,0.1021976357769745,2608
119.34,11.934000000000026,160,60,16277,0.6215597499999999,0.11482160945888609,3136
128.68,12.868000000000034,170,73,17986,0.5818255000000002,0.08566439698188333,3992
137.71,13.77100000000004,180,90,20286,0.5283505,0.15400792684522457,5136
146.57,14.657000000000044,190,106,22380,0.4796650000000001,0.03544549423531862,6184
157.82,15.782000000000055,200,119,24117,0.4392797500000003,0.09327592037880095,7056
170.63,17.06300000000006,210,135,26162,0.3917335000000002,0.10877889555558795,8080
170.62,17.062000000000058,220,146,27547,0.35953225000000033,0.13527856623841217,8768
169.56,16.95600000000006,230,155,28637,0.33418975000000006,0.10027583672490437,9312
168.74,16.874000000000052,240,169,30507,0.2907122500000002,0.06415852419740986,10248
164.68,16.46800000000005,250,180,31792,0.26083600000000007,0.07659055036492646,10888
163.58,16.358000000000047,260,188,32735,0.23891125000000002,0.11815607666358119,11360
158.99,15.899000000000042,270,198,33985,0.20984875000000014,0.09240206139656948,11992
145.2,14.520000000000033,280,205,34906,0.1884355000000003,0.06822072525392286,12448
132.95,13.295000000000021,290,212,35775,0.16823125000000005,0.06832167163520353,12880
125.36,12.536000000000012,300,221,36753,0.14549275000000028,0.1496064236271195,13376
116.6,11.660000000000009,310,230,37922,0.11831349999999985,0.06915506607037969,13960
112.04,11.204000000000015,320,238,38851,0.09671424999999978,0.07040604328358313,14424
109.28,10.928000000000008,330,245,39665,0.07778875000000018,0.11129637989506591,14832
100.39,10.039000000000005,340,253,40646,0.07,0.15518752763455268,15320
94.37,9.437000000000001,350,259,41329,0.07,0.05695091969391797,15664
101.61,10.161000000000007,360,272,42996,0.07,0.19868392187345307,16496
97.55,9.755000000000004,370,279,43840,0.07,0.08739206730388105,16912
101.01,10.101000000000006,380,289,45107,0.07,0.08640206488780677,17552
103.51,10.351000000000006,390,299,46226,0.07,0.03048344461421948,18112
102.63,10.263000000000003,400,306,47116,0.07,0.05976454047777224,18552
97.92,9.792,410,312,47814,0.07,0.13232290640007704,18904
99.57,9.956999999999999,420,321,48908,0.07,0.07439522234199103,19448
105.22,10.522000000000002,430,332,50287,0.07,0.11968296780833043,20136
106.83,10.683000000000002,440,342,51429,0.07,0.08983203794923611,20712
113.27,11.327000000000004,450,352,52756,0.07,0.14932155101269018,21376
102.41,10.241,460,357,53337,0.07,0.1352184709685389,21664
101.54,10.154000000000002,470,363,54094,0.07,0.1822778506029863,22040
98.14,9.814,480,371,55021,0.07,0.12283204481354915,22504
103.67,10.367000000000004,490,385,56693,0.07,0.12413973289949354,23344
105.02,10.502000000000002,500,393,57718,0.07,0.1084212788118748,23856
107.47,10.747000000000007,510,400,58661,0.07,0.14021646656328812,24328
110.95,11.095000000000006,520,412,60103,0.07,0.17100452992599458,25048
105.24,10.524000000000003,530,419,60911,0.07,0.07914885866921395,25448
104.76,10.476000000000006,540,428,62005,0.07,0.08155166282085702,26000
99.48,9.948000000000006,550,435,62804,0.07,0.04904401127714664,26400
99.88,9.988000000000005,560,440,63425,0.07,0.15912747796392068,26712
103.28,10.328000000000008,570,449,64522,0.07,0.11313922822591849,27256
100.39,10.039000000000001,580,454,65160,0.07,0.16021248453762382,27576
95.63,9.562999999999999,590,464,66356,0.07,0.1766083988477476,28176
92.42,9.241999999999999,600,470,67060,0.07,0.1586226850922685,28528
93.02,9.302,610,479,68063,0.07,0.0658568811340956,29024
85.89,8.588999999999999,620,485,68792,0.07,0.16067999723600224,29392
86.15,8.614999999999998,630,492,69626,0.07,0.1491713191207964,29808
86.3,8.63,640,501,70735,0.07,0.11532771569909528,30360
83.81,8.380999999999997,650,505,71285,0.07,0.13437186917872168,30640
85.81,8.581,660,512,72106,0.07,0.1657118740840815,31048
81.06,8.106,670,517,72728,0.07,0.11561133211944252,31360
83.68,8.368,680,525,73628,0.07,0.11669430101756006,31808
83.78,8.378000000000004,690,535,74834,0.07,0.14940716497949325,32416
83.63,8.363000000000001,700,541,75523,0.07,0.05131831258768216,32760
