rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/exploration_rate,time/episodes,train/n_updates,train/loss
3.847388432470717,63.9,0,649,0.939643,10,,
4.963496062180992,81.45,1,1649,0.846643,20,,
5.026728901591392,81.66666666666667,3,2480,0.7693600000000002,30,,
5.024882051226548,81.05,4,3282,0.6947739999999999,40,,
5.065604247707181,82.0,5,4150,0.6140500000000002,50,,
4.921277365944558,80.68333333333334,7,4901,0.5442070000000001,60,,
5.044714977319732,81.85714285714286,8,5800,0.4606000000000001,70,,
4.99592140328735,80.975,9,6558,0.3901060000000003,80,,
4.898972419002893,79.95555555555555,11,7286,0.3224020000000002,90,,
4.953137776749016,81.04,13,8204,0.23702800000000013,100,,
5.042710639836971,82.76,14,9025,0.16067500000000012,110,,
4.863831668145581,79.53,16,9702,0.09771400000000008,120,,
4.7777932527106515,79.54,20,10534,0.07,130,264,0.001823829966269841
4.548007091651735,78.23,25,11205,0.07,140,600,0.0008501791826347471
4.179951628675821,74.29,27,11679,0.07,150,832,0.0018808842796715908
3.877685683854718,69.81,29,11982,0.07,160,984,0.00175851992025855
3.415884548727922,63.85,30,12285,0.07,170,1136,0.0013094416062813252
3.0255750607913114,58.36,31,12494,0.07,180,1240,0.0019311424912302755
2.699808992529617,53.33,33,12719,0.07,190,1352,0.0020698702428489923
2.2443496866777553,46.67,34,12971,0.07,200,1480,0.003053790278499946
1.8547094489599432,40.78,35,13203,0.07,210,1600,0.0034008400252787396
1.5222975876490534,36.03,36,13405,0.07,220,1696,0.00243867179233348
1.1489875770925115,29.65,37,13599,0.07,230,1792,0.0032747181394370273
0.9453974805734018,24.71,38,13776,0.07,240,1880,0.002850365126505494
0.8508884956450113,21.82,39,13961,0.07,250,1976,0.0031102538196137175
0.7792685853591401,20.27,40,14109,0.07,260,2048,0.0020001818338641897
0.7440231905004854,19.79,41,14364,0.07,270,2176,0.00421076784550678
0.7659654574147308,20.81,43,14675,0.07,280,2336,0.0034434097906341776
0.776786669352895,21.7,45,14989,0.07,290,2488,0.00386722270923201
0.7429882916718527,21.25,46,15196,0.07,300,2592,0.00389274547342211
0.7191505826264166,21.21,47,15424,0.07,310,2704,0.0050961802480742335
