rollout/ep_len_mean,rollout/ep_rew_mean,rollout/exploration_rate,rollout/success_rate,time/fps,train/learning_rate,train/loss
74.5,6.4063191413879395,0.9716899991035461,1.0,794.0,9.999999747378752e-05,0.001295011374168098
52.0,7.507943153381348,0.9604799747467041,1.0,806.0,9.999999747378752e-05,0.0009443662711419165
49.5,7.558884620666504,0.9435700178146362,1.0,743.0,9.999999747378752e-05,0.2946349084377289
45.3125,7.7890305519104,0.9311249852180481,1.0,758.0,9.999999747378752e-05,0.0001928399142343551
52.650001525878906,7.312765598297119,0.8999649882316589,1.0,772.0,9.999999747378752e-05,0.00037702362169511616
53.0,7.374461650848389,0.8791599869728088,1.0,781.0,9.999999747378752e-05,0.00019374230760149658
56.14285659790039,7.211767196655273,0.8506600260734558,1.0,790.0,9.999999747378752e-05,0.0004311522643547505
59.8125,7.0258870124816895,0.8181700110435486,1.0,789.0,9.999999747378752e-05,0.0005135009996592999
57.61111068725586,7.152108192443848,0.8029699921607971,1.0,789.0,9.999999747378752e-05,0.0002206716890214011
61.224998474121094,6.98868465423584,0.7673450112342834,1.0,786.0,9.999999747378752e-05,0.00031143694650381804
62.068180084228516,6.887903213500977,0.7405549883842468,1.0,786.0,9.999999747378752e-05,0.00040572183206677437
64.3125,6.757134437561035,0.7067350149154663,1.0,786.0,9.999999747378752e-05,0.00040359696140512824
64.48076629638672,6.744627952575684,0.6814650297164917,1.0,785.0,9.999999747378752e-05,0.0002831356832757592
61.69643020629883,6.8852105140686035,0.6717749834060669,1.0,783.0,9.999999747378752e-05,0.00031269562896341085
60.86666488647461,6.936651706695557,0.6530600190162659,1.0,783.0,9.999999747378752e-05,0.00040320062544196844
58.171875,7.082293510437012,0.6463149785995483,1.0,783.0,9.999999747378752e-05,0.00025737553369253874
57.588233947753906,7.086781024932861,0.6279799938201904,1.0,785.0,9.999999747378752e-05,0.2905598282814026
56.625,7.1567840576171875,0.6126850247383118,1.0,785.0,9.999999747378752e-05,0.0001489393471274525
57.3815803527832,7.14247465133667,0.5857049822807312,1.0,781.0,9.999999747378752e-05,0.28878939151763916
56.82500076293945,7.1574273109436035,0.5681300163269043,1.0,779.0,9.999999747378752e-05,0.00036390445893630385
56.21428680419922,7.190655708312988,0.5514100193977356,1.0,778.0,9.999999747378752e-05,0.00034875390701927245
57.818180084228516,7.134986877441406,0.5166400074958801,1.0,776.0,9.999999747378752e-05,0.00014199363067746162
60.630435943603516,7.0063910484313965,0.47009000182151794,1.0,777.0,9.999999747378752e-05,0.2903174161911011
61.38541793823242,6.973872661590576,0.4401650130748749,1.0,777.0,9.999999747378752e-05,0.0003777192032430321
60.4900016784668,7.028136253356934,0.4253450036048889,1.0,776.0,9.999999747378752e-05,0.00015759642701596022
58.630001068115234,7.115635395050049,0.4147050082683563,1.0,777.0,9.999999747378752e-05,0.2868678867816925
59.880001068115234,7.065063953399658,0.391620010137558,1.0,778.0,9.999999747378752e-05,0.00040661482489667833
59.869998931884766,7.074122428894043,0.3748050034046173,1.0,779.0,9.999999747378752e-05,0.0002589347423054278
60.369998931884766,7.031919956207275,0.35760998725891113,1.0,780.0,9.999999747378752e-05,0.0010848445817828178
59.689998626708984,7.08110237121582,0.3329100012779236,1.0,782.0,9.999999747378752e-05,0.00015983477351255715
62.16999816894531,6.935204982757568,0.28854501247406006,1.0,786.0,9.999999747378752e-05,0.0009448424680158496
62.16999816894531,6.9252705574035645,0.26004499197006226,1.0,789.0,9.999999747378752e-05,0.0006485396297648549
62.41999816894531,6.808719158172607,0.2251800000667572,0.9900000095367432,791.0,9.999999747378752e-05,0.0005996261024847627
62.97999954223633,6.746999263763428,0.20465999841690063,0.9900000095367432,792.0,9.999999747378752e-05,0.5750571489334106
60.900001525878906,6.8460822105407715,0.18879500031471252,0.9900000095367432,792.0,9.999999747378752e-05,0.00018175056902691722
61.45000076293945,6.810433864593506,0.15678000450134277,0.9900000095367432,795.0,9.999999747378752e-05,0.00026759435422718525
59.2400016784668,6.925342082977295,0.14395500719547272,0.9900000095367432,795.0,9.999999747378752e-05,0.00022714391525369138
60.11000061035156,6.880802154541016,0.11042000353336334,0.9900000095367432,795.0,9.999999747378752e-05,0.0007310831570066512
60.560001373291016,6.843616962432861,0.09645500034093857,0.9900000095367432,795.0,9.999999747378752e-05,0.00020994590886402875
62.56999969482422,6.595761299133301,0.05864499881863594,0.9800000190734863,796.0,9.999999747378752e-05,0.001213845331221819
66.20999908447266,6.2556376457214355,0.05000000074505806,0.9700000286102295,741.0,9.999999747378752e-05,0.0003660001966636628
66.08999633789062,6.2650532722473145,0.05000000074505806,0.9700000286102295,730.0,9.999999747378752e-05,0.2852723002433777
68.23999786376953,5.982396125793457,0.05000000074505806,0.9599999785423279,698.0,9.999999747378752e-05,0.0001226112071890384
74.16000366210938,5.323151111602783,0.05000000074505806,0.9399999976158142,638.0,9.999999747378752e-05,0.0007484555244445801
75.94000244140625,5.084693431854248,0.05000000074505806,0.9300000071525574,620.0,9.999999747378752e-05,0.0009120593895204365
83.4800033569336,4.245472431182861,0.05000000074505806,0.8999999761581421,593.0,9.999999747378752e-05,0.00020954069623257965
88.2699966430664,3.6488726139068604,0.05000000074505806,0.8799999952316284,568.0,9.999999747378752e-05,0.001129664247855544
90.9800033569336,3.2747302055358887,0.05000000074505806,0.8700000047683716,546.0,9.999999747378752e-05,0.0007862275233492255
94.30999755859375,2.9169187545776367,0.05000000074505806,0.8600000143051147,528.0,9.999999747378752e-05,0.5668236017227173
95.80000305175781,2.7901651859283447,0.05000000074505806,0.8600000143051147,522.0,9.999999747378752e-05,0.00015304054250009358
99.66999816894531,2.429950475692749,0.05000000074505806,0.8500000238418579,515.0,9.999999747378752e-05,0.0002683923812583089
103.86000061035156,2.0014262199401855,0.05000000074505806,0.8399999737739563,505.0,9.999999747378752e-05,0.00023859004431869835
106.3499984741211,1.81828773021698,0.05000000074505806,0.8399999737739563,500.0,9.999999747378752e-05,0.0010382025502622128
112.12000274658203,1.3463839292526245,0.05000000074505806,0.8299999833106995,490.0,9.999999747378752e-05,0.2791564166545868
115.8499984741211,0.9876733422279358,0.05000000074505806,0.8199999928474426,482.0,9.999999747378752e-05,0.00044302502647042274
112.31999969482422,1.1588791608810425,0.05000000074505806,0.8199999928474426,479.0,9.999999747378752e-05,0.0005207602516748011
110.70999908447266,1.2318898439407349,0.05000000074505806,0.8199999928474426,477.0,9.999999747378752e-05,0.0006523738848045468
113.06999969482422,1.1389020681381226,0.05000000074505806,0.8299999833106995,473.0,9.999999747378752e-05,0.000451440253527835
114.55999755859375,1.0580823421478271,0.05000000074505806,0.8299999833106995,471.0,9.999999747378752e-05,0.00012262734526302665
115.11000061035156,1.007737159729004,0.05000000074505806,0.8299999833106995,468.0,9.999999747378752e-05,0.0008828878635540605
113.18000030517578,1.1267518997192383,0.05000000074505806,0.8299999833106995,466.0,9.999999747378752e-05,0.00039598369039595127
113.58999633789062,1.1017028093338013,0.05000000074505806,0.8299999833106995,464.0,9.999999747378752e-05,0.0005481078987941146
113.9800033569336,1.0584616661071777,0.05000000074505806,0.8299999833106995,461.0,9.999999747378752e-05,0.00023005803814157844
116.2699966430664,0.9596035480499268,0.05000000074505806,0.8299999833106995,458.0,9.999999747378752e-05,0.28607484698295593
114.33000183105469,1.1818819046020508,0.05000000074505806,0.8399999737739563,456.0,9.999999747378752e-05,0.0015728074358776212
115.37000274658203,1.149548053741455,0.05000000074505806,0.8399999737739563,454.0,9.999999747378752e-05,0.27745339274406433
116.2300033569336,1.1087241172790527,0.05000000074505806,0.8399999737739563,451.0,9.999999747378752e-05,0.0010840643662959337
117.86000061035156,1.1763272285461426,0.05000000074505806,0.8500000238418579,446.0,9.999999747378752e-05,0.2869356870651245
116.58000183105469,1.5770511627197266,0.05000000074505806,0.8700000047683716,442.0,9.999999747378752e-05,0.0018482167506590486
118.31999969482422,1.5263398885726929,0.05000000074505806,0.8700000047683716,440.0,9.999999747378752e-05,0.5673830509185791
111.70999908447266,2.303159475326538,0.05000000074505806,0.8999999761581421,439.0,9.999999747378752e-05,0.00011305705993436277
112.5,2.518003463745117,0.05000000074505806,0.9200000166893005,436.0,9.999999747378752e-05,0.0004452884313650429
107.30999755859375,2.9993233680725098,0.05000000074505806,0.9300000071525574,435.0,9.999999747378752e-05,0.0009681175579316914
102.5,3.4151411056518555,0.05000000074505806,0.9399999976158142,434.0,9.999999747378752e-05,0.0008639519801363349
101.44999694824219,3.4996719360351562,0.05000000074505806,0.9399999976158142,433.0,9.999999747378752e-05,0.00044959658407606184
98.58999633789062,3.811933755874634,0.05000000074505806,0.949999988079071,432.0,9.999999747378752e-05,0.2791818380355835
94.86000061035156,4.202166557312012,0.05000000074505806,0.9599999785423279,431.0,9.999999747378752e-05,0.0002635020646266639
93.95999908447266,4.207949638366699,0.05000000074505806,0.949999988079071,430.0,9.999999747378752e-05,0.0010124135296791792
89.63999938964844,4.606700897216797,0.05000000074505806,0.9599999785423279,428.0,9.999999747378752e-05,0.27345800399780273
85.63999938964844,4.969615936279297,0.05000000074505806,0.9700000286102295,427.0,9.999999747378752e-05,0.8365341424942017
