time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
2573,256.3,10,-16.38064638684697,2,0.9401777499999999,,
5159,256.95,20,-17.645535554377563,5,0.88005325,,
7603,252.43333333333334,30,-16.898367713825795,9,0.8232302499999999,,
9398,233.95,40,-16.020458318167478,11,0.7814965000000001,,
11533,229.66,50,-15.716729299969089,20,0.7318577500000002,760,0.018372376491242903
12753,211.55,60,-14.176816582098702,26,0.7034927500000002,1376,0.04614175941969734
14045,199.64285714285714,70,-12.999270316295375,32,0.6734537500000001,2016,0.02749926182514173
15169,188.6125,80,-11.96313945960868,37,0.6473207500000003,2584,0.054922443348914385
15729,173.76666666666668,90,-10.88987347464475,40,0.6343007500000002,2864,0.04575268434928148
16236,161.36,100,-9.996398332302986,43,0.6225129999999999,3112,0.09966802423150511
17203,145.3,110,-8.745279692861429,47,0.6000302500000003,3600,0.0276054138521431
18015,127.56,120,-7.15470360711702,51,0.58115125,4000,0.05475649949221406
18706,110.03,130,-5.907921041664183,55,0.5650855,4352,0.026966690296831075
19486,99.88,140,-4.895941812512458,59,0.5469505,4736,0.03583672807144467
19952,83.19,150,-3.6321740002457377,61,0.5361160000000003,4968,0.07199842621048447
20518,76.65,160,-3.208778276261853,64,0.5229565000000003,5256,0.05355093955586199
21056,69.11,170,-2.8346762343836582,67,0.5104479999999998,5520,0.061937701859278604
21471,62.02,180,-2.5283430789087316,69,0.5007992500000001,5728,0.07124511156871449
21927,60.98,190,-2.483137377717571,71,0.4901972499999999,5960,0.07062691857572645
22369,60.33,200,-2.459720697352368,74,0.47992075000000023,6184,0.035694491263711825
22845,55.42,210,-2.2805680524306315,76,0.46885374999999996,6416,0.09524590880027972
23276,51.61,220,-2.137831603883059,79,0.4588329999999998,6632,0.04493022392853163
23595,47.89,230,-1.978287496817182,80,0.4514162500000004,6792,0.060655671724816784
24153,45.67,240,-1.8816146953531225,83,0.43844275,7072,0.12385961320251226
24502,44.5,250,-1.8351108568857026,85,0.4303285,7248,0.053190833918051794
24879,42.61,260,-1.7932429938602292,87,0.42156324999999994,7432,0.09312493560719304
25283,41.27,270,-1.7641876035911546,89,0.4121702500000003,7640,0.04976278549293056
25701,41.3,280,-1.7938456963891491,91,0.4024517500000002,7848,0.06644990213681012
26001,39.74,290,-1.7086067615089053,93,0.39547674999999993,8000,0.0994483448448591
26436,39.67,300,-1.7107792560957378,95,0.38536300000000023,8216,0.08037318068090826
26874,39.29,310,-1.698683460481417,98,0.3751795000000001,8432,0.05992836516816169
27202,38.26,320,-1.6773791084983554,100,0.3675535000000002,8600,0.11539446725510061
27524,38.29,330,-1.6671891759723332,101,0.36006700000000025,8760,0.06469200999708846
27872,36.19,340,-1.5711330243370873,103,0.35197599999999996,8928,0.14072579081403092
28219,36.17,350,-1.5706828269078372,105,0.34390825000000025,9104,0.08194634929532185
28583,36.04,360,-1.5451624364304823,107,0.33544525000000003,9288,0.07567940710578114
28999,36.16,370,-1.5403496442399873,109,0.3257732500000001,9496,0.06283447332680225
29356,35.55,380,-1.496494156813064,111,0.317473,9672,0.10758945031557232
29662,35.61,390,-1.5250156020409835,113,0.3103585000000003,9824,0.06867944350233302
30067,35.31,400,-1.505843564092562,115,0.3009422500000002,10032,0.09524566779145971
30478,35.04,410,-1.4558423131258806,117,0.2913865,10232,0.11171837942674756
30791,34.89,420,-1.434179278930219,119,0.28410924999999976,10392,0.11467189760878682
31146,35.22,430,-1.4272524046018311,121,0.27585550000000003,10568,0.1082312862854451
31520,35.48,440,-1.440809382122827,123,0.2671600000000003,10752,0.09454953926615417
31836,35.17,450,-1.423492661344416,125,0.25981300000000007,10912,0.061020007473416626
32141,34.58,460,-1.3777643976022416,126,0.2527217500000002,11064,0.09410562040284276
32439,33.4,470,-1.290768209698477,128,0.2457932500000003,11216,0.15673642791807652
32794,33.38,480,-1.2769700822517647,130,0.23753950000000035,11392,0.11292393133044243
33141,33.79,490,-1.2828237877847701,132,0.22947175000000009,11568,0.0910074656130746
33483,33.16,500,-1.2582820208738448,134,0.2215202500000002,11736,0.12416095333173871
33904,33.26,510,-1.2723379490908053,136,0.21173200000000003,11944,0.09082267759367824
34208,33.17,520,-1.2733236458942534,138,0.20466400000000018,12096,0.11504050553776324
34443,31.97,530,-1.2558117742298998,139,0.19920025000000008,12216,0.08793461334425956
34755,31.35,540,-1.2234005596661,141,0.1919462500000001,12376,0.11445818562060595
35051,31.15,550,-1.2173996844484398,143,0.18506425000000037,12520,0.10319001390598714
35288,30.47,560,-1.1899416673198226,144,0.179554,12640,0.1273872540332377
35576,30.37,570,-1.197120891332299,145,0.17285799999999985,12784,0.10520408768206835
35874,29.8,580,-1.1815918816387134,147,0.16592949999999995,12936,0.0768007067963481
36139,28.98,590,-1.143027029124179,149,0.15976824999999983,13064,0.10144485998898745
36520,29.37,600,-1.1711419757239308,151,0.1509100000000002,13256,0.09796146582812071
36798,27.94,610,-1.1315469601228616,152,0.14444650000000014,13392,0.08969179017003626
37036,27.28,620,-1.1102467129643008,153,0.13891300000000006,13512,0.07618361478671432
37369,28.26,630,-1.1163332246700428,155,0.1311707499999999,13680,0.07278761174529791
37635,27.8,640,-1.096212063393426,157,0.1249862500000003,13816,0.08102822629734874
37936,27.85,650,-1.0890860874119426,158,0.1179880000000002,13960,0.09042637934908271
38242,28.54,660,-1.1076089460411571,160,0.11087350000000007,14120,0.08849136321805418
38500,28.24,670,-1.1120354209090597,161,0.10487500000000005,14248,0.09587247192393988
38831,28.57,680,-1.104101697618088,163,0.09717925000000027,14408,0.09762427117675543
39192,29.53,690,-1.1277458181972704,165,0.08878600000000003,14592,0.07601124094799161
39503,28.83,700,-1.0815440011067121,166,0.08155525000000008,14744,0.09960586484521627
39773,28.75,710,-1.0521754310449134,168,0.07527775000000025,14880,0.048595736268907785
40046,29.1,720,-1.0469715199234328,169,0.07,15016,0.11595681170001626
40351,28.82,730,-1.054219992708303,171,0.07,15168,0.07867111172527075
40616,28.81,740,-1.0530685160018995,172,0.07,15304,0.07217442989349365
40999,29.63,750,-1.0820655785967426,174,0.07,15496,0.08330722572281957
41325,29.83,760,-1.0900632795239868,176,0.07,15656,0.06665564537979662
41557,29.57,770,-1.0642704854543443,177,0.07,15776,0.05516481795348227
41773,28.42,780,-1.0272702872082826,179,0.07,15880,0.07701191399246454
41989,26.97,790,-0.976689733811693,180,0.07,15992,0.05795305594801903
42201,25.98,800,-0.9467062439518766,181,0.07,16096,0.07480391627177596
42472,25.99,810,-0.9552967740991757,182,0.07,16232,0.08934866031631827
42699,25.53,820,-0.9625799826662333,184,0.07,16344,0.07106638420373201
42916,24.65,830,-0.9312316732940512,185,0.07,16456,0.08791757235303521
43124,24.08,840,-0.8997404556844836,186,0.07,16560,0.07899592269677669
43379,22.8,850,-0.8593955947345959,188,0.07,16688,0.054103531409054995
43596,21.71,860,-0.8393635610245248,189,0.07,16792,0.06281211087480187
43899,22.42,870,-0.8698681109060358,191,0.07,16944,0.062459242064505816
44159,22.86,880,-0.9075934605000892,192,0.07,17072,0.06644735299050808
44407,23.18,890,-0.91597744881021,194,0.07,17200,0.05861074384301901
44628,23.27,900,-0.9234193118039467,195,0.07,17312,0.07274603866972029
44915,23.43,910,-0.9119092813247396,197,0.07,17456,0.05589177762158215
45186,23.87,920,-0.914656710795193,198,0.07,17592,0.05112337227910757
45445,24.29,930,-0.9396168147203942,199,0.07,17720,0.06139240553602576
45759,25.35,940,-1.0006213598460003,201,0.07,17872,0.04798986576497555
45994,25.15,950,-0.9939428679264879,202,0.07,17992,0.04066111845895648
46196,25.0,960,-0.9731575108606786,203,0.07,18096,0.05299259861931205
46427,24.28,970,-0.9391691743922876,205,0.07,18208,0.06779930740594864
46676,24.17,980,-0.9252738698424723,206,0.07,18336,0.047125862911343575
46916,24.09,990,-0.9478661387713834,207,0.07,18456,0.053007068345323205
47197,24.69,1000,-0.9521980048386323,209,0.07,18592,0.051300952676683664
47473,24.58,1010,-0.9559337290705581,211,0.07,18736,0.04964904626831412
47697,24.11,1020,-0.9540929362681213,212,0.07,18848,0.037446120055392385
47891,23.46,1030,-0.9082052013890055,213,0.07,18944,0.04049817472696304
48152,22.93,1040,-0.902624359838798,214,0.07,19072,0.041742610512301326
48427,23.33,1050,-0.9100141151673542,216,0.07,19208,0.04218080756254494
48676,23.8,1060,-0.9388196644992775,217,0.07,19336,0.04410810815170407
48875,23.48,1070,-0.9254818646949582,218,0.07,19432,0.04810402821749449
49046,22.7,1080,-0.8914581341860079,219,0.07,19520,0.03951969835907221
49260,22.44,1090,-0.8693403803476971,220,0.07,19624,0.03540700091980398
49476,21.79,1100,-0.8677555870037623,221,0.07,19736,0.03462552255950868
49703,21.3,1110,-0.8531476493480298,223,0.07,19848,0.043372971238568425
49899,21.02,1120,-0.8248430511742373,224,0.07,19944,0.035216334741562605
50156,21.65,1130,-0.8702015727908997,225,0.07,20072,0.04688884154893458
50417,21.65,1140,-0.8407922157306744,227,0.07,20208,0.044063092675060034
50635,21.08,1150,-0.822753145400166,228,0.07,20312,0.04505751910619438
50914,21.38,1160,-0.8318004765155292,229,0.07,20456,0.021803940529935062
51103,21.28,1170,-0.8295523936925191,230,0.07,20544,0.03779021045193076
51356,22.1,1180,-0.8473297710276865,232,0.07,20672,0.02981066214852035
51559,21.99,1190,-0.8337489755263426,233,0.07,20776,0.03673752467148006
51772,21.96,1200,-0.81425564384463,234,0.07,20880,0.028445042669773102
52024,22.21,1210,-0.8265054354676259,236,0.07,21008,0.04117199778556824
52297,22.98,1220,-0.8581843170623802,237,0.07,21144,0.02773906569927931
52522,22.66,1230,-0.8330043260892961,238,0.07,21256,0.027972101350314915
52752,22.35,1240,-0.8298090378424808,240,0.07,21368,0.028806578600779176
52982,22.47,1250,-0.8302962828983942,241,0.07,21488,0.030247725546360016
53243,22.29,1260,-0.8329935817576153,242,0.07,21616,0.03228743257932365
53430,22.27,1270,-0.8310033335689567,243,0.07,21712,0.03313535638153553
53668,22.12,1280,-0.8392854826940475,245,0.07,21832,0.027114135678857565
53898,22.39,1290,-0.8510838387373064,246,0.07,21944,0.030497794738039374
