time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/n_updates,train/loss
0,52.0,10,530,0.9876774999999998,-2.9190448109938574,,
1,47.1,20,962,0.9776335,-2.571936411397835,,
2,65.83333333333333,30,2005,0.9533837500000002,-3.7325194469430585,,
4,78.825,40,3193,0.92576275,-4.79853413544956,,
5,85.44,50,4322,0.8995135,-5.173715866958197,,
7,87.05,60,5283,0.8771702500000002,-5.422478485831264,,
8,88.87142857142857,70,6291,0.85373425,-5.337784446768715,,
10,88.0,80,7120,0.8344600000000002,-5.304657925529381,,
13,95.6,90,8694,0.7978645,-5.85216595420479,,
15,96.01,100,9701,0.7744517499999999,-5.827333747575109,,
21,100.48,110,10678,0.7517364999999998,-6.112217718969073,336,0.07437968343765533
32,109.96,120,12058,0.7196515000000003,-6.819787598892707,1024,0.0749398119351099
44,114.22,130,13527,0.6854972500000001,-7.328869380385637,1760,0.0843358585916576
54,113.92,140,14685,0.6585737500000002,-7.214313136880448,2336,0.06589172626263462
65,115.19,150,15941,0.62937175,-7.324415635948052,2968,0.06700381700647995
76,118.64,160,17247,0.5990072499999998,-7.476270209823355,3616,0.08534995684749447
84,117.2,170,18111,0.5789192500000003,-7.44947873721638,4048,0.06804589583771303
93,119.17,180,19137,0.5550647499999999,-7.43807212119283,4568,0.11536633723881096
101,112.43,190,20037,0.5341397500000002,-6.889399851518789,5016,0.0399057011527475
106,108.88,200,20689,0.51898075,-6.631515573778599,5344,0.040878109575714916
115,109.34,210,21712,0.4951960000000001,-6.603277186601133,5848,0.1265676338225603
122,102.38,220,22396,0.4792930000000002,-6.02659003279902,6192,0.04206482641166076
129,95.7,230,23197,0.4606697500000001,-5.282381735110212,6592,0.09729826572583988
134,90.3,240,23815,0.44630124999999987,-4.883297471536091,6904,0.09934643341694027
143,87.44,250,24785,0.42374875000000034,-4.785440933429067,7392,0.0613986462703906
150,81.37,260,25484,0.4074970000000002,-4.343573976353579,7736,0.17973404534859583
154,77.7,270,25981,0.3959417500000003,-4.098512272770268,7984,0.15329409763216972
160,74.33,280,26670,0.3799225000000003,-3.8975045288825236,8328,0.051573212433140725
166,71.59,290,27296,0.36536800000000036,-3.743843039936623,8640,0.15240780782187358
172,71.82,300,27971,0.34967424999999985,-3.7535881923342718,8984,0.09724278934299946
177,67.32,310,28544,0.3363520000000003,-3.4504213471047707,9264,0.10962571622803807
182,65.0,320,28996,0.3258430000000001,-3.307039627089357,9496,0.11779050156474113
187,62.61,330,29558,0.3127765000000001,-3.182213190203975,9776,0.1571735612815246
192,61.45,340,30060,0.30110500000000007,-3.088875853405076,10024,0.12235220667207614
197,57.34,350,30619,0.2881082500000003,-2.674530572298359,10304,0.07250519853550941
203,56.74,360,31258,0.27325149999999987,-2.5868152282176515,10624,0.08118051890050992
