time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/n_updates,train/loss
172,51.93,370,31036,0.27841300000000013,1.9285134462429996,10512,0.20684496127068996
176,51.56,380,31480,0.26809000000000016,1.9110339450519442,10736,0.12868006870849058
179,51.56,390,31878,0.2588364999999999,1.8901605105680814,10936,0.17563413659809157
181,49.37,400,32174,0.25195449999999975,1.783058381457928,11080,0.1650466716964729
185,46.22,410,32627,0.24142225000000006,1.6660998431943141,11312,0.19128769310191274
189,46.08,420,33133,0.22965775000000033,1.683103874064642,11560,0.1107409149990417
193,46.83,430,33577,0.2193347499999998,1.6963994289381312,11784,0.12266449292656034
196,44.39,440,33971,0.21017425000000023,1.572784217862865,11984,0.1236219541169703
200,45.41,450,34540,0.19694500000000026,1.659407120242282,12264,0.12375700968550518
202,40.82,460,34807,0.1907372500000004,1.4977604120114405,12400,0.12418965832330287
205,39.75,470,35111,0.18366925,1.492611083125826,12552,0.2039463114924729
208,39.34,480,35514,0.17429950000000016,1.4888201942027306,12752,0.15019740059506148
211,39.25,490,35903,0.1652552500000003,1.5214414838908092,12944,0.1739359435159713
213,39.64,500,36238,0.1574665000000003,1.5274303193354601,13112,0.13608539034612477
217,39.14,510,36641,0.14809674999999978,1.5092084068910838,13320,0.1856550908414647
220,38.53,520,37086,0.13775050000000022,1.466530166671906,13536,0.16148861148394644
223,37.86,530,37463,0.12898525000000005,1.4373267981928999,13728,0.10634733852930367
227,38.4,540,37911,0.11856925000000007,1.5084753343220194,13952,0.20345778460614383
230,37.36,550,38376,0.10775799999999991,1.4040432996353822,14184,0.16712374426424503
234,39.55,560,38862,0.09645850000000022,1.5032161178068497,14424,0.22598829679191113
237,40.06,570,39217,0.08820474999999983,1.5140306517418014,14608,0.2404259234899655
240,39.91,580,39605,0.07918375,1.4674688548440478,14800,0.21513080038130283
245,41.09,590,40112,0.07,1.5271906653776843,15048,0.21073015476576984
249,42.55,600,40593,0.07,1.6220815115632794,15296,0.15722401347011328
252,42.83,610,41024,0.07,1.6012889612396088,15504,0.10826779738999903
255,41.26,620,41312,0.07,1.5368743407570102,15648,0.19063524156808853
258,41.92,630,41755,0.07,1.553857686234762,15872,0.13294536236207932
261,41.22,640,42133,0.07,1.4995575348298564,16064,0.14440617430955172
265,41.34,650,42610,0.07,1.4999611850122327,16304,0.18409672402776778
269,41.21,660,43083,0.07,1.4864060934381833,16536,0.25166966672986746
273,41.89,670,43506,0.07,1.473033052325978,16752,0.12278416589833796
275,40.82,680,43787,0.07,1.4497242495798401,16888,0.1756558525376022
278,39.63,690,44175,0.07,1.370530009875788,17080,0.1694299050141126
281,37.95,700,44488,0.07,1.2779288948807928,17240,0.28888385463505983
283,36.6,710,44784,0.07,1.2413353665081273,17384,0.17513843509368598
287,37.85,720,45197,0.07,1.3101954808944745,17592,0.194782973267138
290,38.07,730,45662,0.07,1.3014497004103438,17824,0.21508894604630768
295,39.44,740,46177,0.07,1.35778900817509,18088,0.21144455834291875
298,38.19,750,46529,0.07,1.3300766773324737,18264,0.19462282350286841
300,36.71,760,46854,0.07,1.276263517441183,18424,0.21804727893322706
304,37.69,770,47375,0.07,1.336007705636392,18680,0.22564444597810507
306,37.39,780,47626,0.07,1.3318673173635336,18808,0.2049863119609654
311,39.33,790,48208,0.07,1.4119579473565582,19096,0.19808933744207025
314,40.14,800,48602,0.07,1.450334799326773,19296,0.22854549251496792
318,41.14,810,48998,0.07,1.4641203369935105,19496,0.3048107838258147
321,41.23,820,49420,0.07,1.4542417818062605,19704,0.20912612788379192
324,40.83,830,49845,0.07,1.487541979564158,19920,0.19163998402655125
329,40.91,840,50368,0.07,1.5139282164961845,20176,0.2503673299215734
331,40.1,850,50639,0.07,1.460315507007758,20312,0.23231771169230342
334,40.47,860,51001,0.07,1.4553355698754518,20496,0.18965702131390572
338,39.58,870,51433,0.07,1.4222930615041982,20712,0.15026501030661166
340,40.23,880,51749,0.07,1.449256309609452,20872,0.18875823612324893
343,37.91,890,52099,0.07,1.344281351328123,21048,0.22737151198089123
346,37.17,900,52419,0.07,1.3034533084265494,21208,0.21832594834268093
349,36.58,910,52756,0.07,1.2995840131993714,21376,0.30968024022877216
352,36.76,920,53196,0.07,1.2995912477148281,21592,0.2819901183247566
357,37.7,930,53715,0.07,1.3133687310851963,21856,0.2944625522941351
359,35.73,940,54041,0.07,1.1992342504880398,22016,0.29792166501283646
362,35.76,950,54315,0.07,1.2193194321761582,22152,0.23657142091542482
365,36.66,960,54767,0.07,1.258581471343446,22376,0.22722629643976688
369,36.93,970,55226,0.07,1.2610689657170142,22608,0.24654598534107208
373,38.02,980,55651,0.07,1.3029126454639495,22824,0.1890124399214983
377,39.87,990,56186,0.07,1.3710180834327692,23088,0.28768090065568686
380,39.93,1000,56512,0.07,1.3665256493727893,23248,0.16596745373681188
382,39.53,1010,56809,0.07,1.3517591452465743,23400,0.3093166761100292
385,38.81,1020,57177,0.07,1.2974848980980596,23584,0.2898646779358387
389,37.95,1030,57610,0.07,1.3080458481222172,23800,0.31718143448233604
392,38.85,1040,58026,0.07,1.3660394611382762,24008,0.3505879435688257
395,39.27,1050,58342,0.07,1.3780298037000276,24168,0.2936704345047474
398,38.1,1060,58677,0.07,1.345037125481925,24336,0.25093384366482496
401,37.78,1070,59104,0.07,1.3543577223044911,24544,0.26600731909275055
403,35.62,1080,59313,0.07,1.2817195621259345,24656,0.2571727540344
406,33.94,1090,59680,0.07,1.2308345423663543,24832,0.22695805504918098
409,33.9,1100,60002,0.07,1.2490940513389472,25000,0.31258725095540285
412,34.48,1110,60357,0.07,1.2927934185976784,25176,0.2391917249187827
415,35.14,1120,60791,0.07,1.3567349129456725,25392,0.22113590314984322
418,34.7,1130,61180,0.07,1.3201573506086004,25584,0.22917212918400764
423,35.56,1140,61682,0.07,1.3647343006744626,25840,0.2392370169982314
426,36.74,1150,62116,0.07,1.3976317515280599,26056,0.24367969669401646
430,37.97,1160,62574,0.07,1.437106268125578,26280,0.24997090222314
433,36.95,1170,62899,0.07,1.3660496125748813,26448,0.32540920935571194
435,38.12,1180,63225,0.07,1.4241852432486743,26608,0.27988114953041077
437,36.68,1190,63448,0.07,1.3543892737179388,26720,0.2281598118133843
440,36.8,1200,63782,0.07,1.3539545645808806,26888,0.3443469125777483
443,37.48,1210,64205,0.07,1.3632989585576056,27096,0.22567781759425998
448,38.21,1220,64712,0.07,1.3980226558930162,27352,0.244179617613554
450,37.1,1230,64990,0.07,1.3441788653834257,27488,0.2650594599545002
454,36.67,1240,65449,0.07,1.3200307668371938,27720,0.19254781492054462
457,36.53,1250,65869,0.07,1.3512887102751825,27928,0.2853537108749151
459,34.39,1260,66113,0.07,1.2708973115176665,28056,0.22156713530421257
461,33.29,1270,66328,0.07,1.232188739379944,28160,0.24550657905638218
464,33.45,1280,66670,0.07,1.2368117879665175,28328,0.22795392200350761
466,34.3,1290,66978,0.07,1.2765195118305483,28488,0.3288016812875867
469,34.57,1300,67339,0.07,1.2917577402431462,28664,0.3824592921882868
472,34.1,1310,67715,0.07,1.2971182934679115,28856,0.2868359535932541
475,32.35,1320,68047,0.07,1.204198660431128,29016,0.33785949647426605
478,32.82,1330,68372,0.07,1.2438127516888786,29184,0.34413292445242405
480,30.41,1340,68590,0.07,1.1181105870741395,29288,0.2210523383691907
482,28.89,1350,68858,0.07,1.0370698112115548,29424,0.2945550661534071
486,31.55,1360,69368,0.07,1.1558015676627804,29680,0.26799847930669785
489,33.05,1370,69733,0.07,1.2331358635989302,29864,0.30655714869499207
492,32.84,1380,70054,0.07,1.225926034585254,30024,0.3601644039154053
496,35.03,1390,70581,0.07,1.3332022466484312,30288,0.2538227569311857
499,35.09,1400,70948,0.07,1.3180565560679125,30472,0.36701155081391335
501,34.27,1410,71242,0.07,1.2685608713858378,30616,0.24859217181801796
505,34.94,1420,71641,0.07,1.315862007593839,30816,0.28847481310367584
508,36.35,1430,72107,0.07,1.3548485543391036,31048,0.4254971668124199
511,37.68,1440,72458,0.07,1.4136188502627156,31224,0.2798310052603483
513,37.6,1450,72718,0.07,1.4063505792973943,31352,0.27212594263255596
516,36.72,1460,73140,0.07,1.3752246654893676,31568,0.3598166052252054
519,36.16,1470,73449,0.07,1.3523271871432425,31720,0.24286701530218124
522,36.94,1480,73848,0.07,1.3655684057254214,31920,0.3157143369317055
526,36.04,1490,74285,0.07,1.3104412106806018,32136,0.28609413653612137
528,35.6,1500,74608,0.07,1.2842798006445406,32296,0.20191772654652596
530,35.44,1510,74886,0.07,1.271398447275749,32440,0.2381442366167903
533,34.54,1520,75195,0.07,1.2151009615398338,32592,0.2819862328469753
536,33.6,1530,75567,0.07,1.16934072416663,32776,0.41980671882629395
539,34.51,1540,76009,0.07,1.237808849330507,33000,0.3771182466298342
543,36.05,1550,76423,0.07,1.3268314464328774,33208,0.3343528863042593
546,35.38,1560,76778,0.07,1.287884509859169,33384,0.39987508207559586
548,35.46,1570,77095,0.07,1.288971481521827,33544,0.35679040662944317
551,35.55,1580,77503,0.07,1.3089862562230334,33744,0.3887120261788368
554,34.5,1590,77835,0.07,1.277290495643284,33912,0.43364558182656765
558,35.74,1600,78282,0.07,1.3408094388168796,34136,0.28123509883880615
560,36.0,1610,78586,0.07,1.3619705267556932,34288,0.34063475020229816
563,36.85,1620,78980,0.07,1.4115280818753906,34488,0.31664805114269257
566,36.66,1630,79333,0.07,1.414183470915795,34664,0.29981941543519497
568,35.67,1640,79676,0.07,1.3506709594232822,34832,0.3050741571933031
573,37.78,1650,80301,0.07,1.4875118292343532,35144,0.2933453805744648
576,37.32,1660,80610,0.07,1.4699411218501566,35304,0.33863697946071625
579,37.59,1670,80954,0.07,1.467411793432188,35472,0.32187243551015854
582,37.52,1680,81355,0.07,1.451860486400264,35672,0.26413593627512455
584,36.85,1690,81620,0.07,1.4130441846223463,35808,0.3258734606206417
587,36.35,1700,82017,0.07,1.4201466723255722,36008,0.28574541211128235
591,37.97,1710,82483,0.07,1.505024431532613,36240,0.32425147108733654
593,36.93,1720,82773,0.07,1.4583502368687047,36384,0.3122323788702488
596,37.18,1730,83151,0.07,1.4624844673598534,36568,0.3087833561003208
599,37.6,1740,83536,0.07,1.4706607042726727,36760,0.3299430515617132
602,35.27,1750,83928,0.07,1.3165286340374323,36960,0.24938882887363434
604,34.74,1760,84184,0.07,1.3166983288501046,37088,0.3300996348261833
607,34.93,1770,84547,0.07,1.3258554435627983,37272,0.3247043024748564
609,33.96,1780,84851,0.07,1.279764431606235,37424,0.3168005347251892
612,34.34,1790,85154,0.07,1.3064199846845215,37576,0.27161116525530815
615,34.22,1800,85539,0.07,1.2776461179497383,37768,0.340892331674695
618,33.15,1810,85898,0.07,1.2317197755346578,37944,0.3321960661560297
621,34.22,1820,86295,0.07,1.2820963715379838,38144,0.2734773363918066
624,34.37,1830,86688,0.07,1.2930880963796292,38336,0.3586149029433727
627,34.74,1840,87110,0.07,1.3300795492744855,38552,0.3638456240296364
631,36.16,1850,87644,0.07,1.4092958932523112,38816,0.33368981070816517
635,37.35,1860,88019,0.07,1.4684802257774583,39008,0.30519482493400574
638,38.02,1870,88449,0.07,1.4779571002341911,39224,0.3513520397245884
641,38.69,1880,88820,0.07,1.5044062446086217,39408,0.33253601007163525
643,38.74,1890,89128,0.07,1.4979327903047568,39560,0.327568119391799
645,37.41,1900,89380,0.07,1.4511492451090924,39688,0.2701365826651454
648,36.7,1910,89668,0.07,1.4037504170231108,39832,0.29378796741366386
651,37.13,1920,90108,0.07,1.4355595976626623,40048,0.3607917092740536
654,36.47,1930,90435,0.07,1.4158005221570482,40216,0.2678271681070328
657,36.66,1940,90876,0.07,1.4181221108030573,40432,0.3610015735030174
660,35.21,1950,91265,0.07,1.3318707949322746,40632,0.3504711836576462
664,35.98,1960,91717,0.07,1.3565181027081337,40856,0.2868226710706949
668,36.11,1970,92160,0.07,1.3606846545563616,41072,0.3080039191991091
671,36.95,1980,92615,0.07,1.3885453621599797,41304,0.3109854869544506
674,37.71,1990,92999,0.07,1.4454865545139879,41496,0.33594414219260216
678,39.57,2000,93437,0.07,1.5520017099787315,41712,0.3148795962333679
681,40.29,2010,93797,0.07,1.5682475509870863,41896,0.3078778386116028
684,39.37,2020,94145,0.07,1.4937387762957015,42072,0.3278372809290886
687,40.22,2030,94557,0.07,1.5180413642838457,42272,0.2917084926739335
689,38.28,2040,94804,0.07,1.4214859459602365,42400,0.3230361230671406
692,38.58,2050,95223,0.07,1.4052114792087962,42608,0.27057849057018757
696,38.07,2060,95624,0.07,1.3494905493520193,42808,0.3136520981788635
698,37.08,2070,95968,0.07,1.3578732107428524,42976,0.349293515086174
701,36.27,2080,96342,0.07,1.346540068030338,43168,0.32231367006897926
705,36.61,2090,96760,0.07,1.3195858753184715,43376,0.3006341326981783
709,37.06,2100,97243,0.07,1.286160939422662,43616,0.3217816539108753
712,37.45,2110,97642,0.07,1.3222060570287828,43816,0.3059129901230335
716,38.97,2120,98142,0.07,1.4108822987534464,44064,0.27535114251077175
719,38.43,2130,98500,0.07,1.378258859345027,44248,0.31616060249507427
723,40.06,2140,98910,0.07,1.473409119953142,44448,0.30945151299238205
725,39.14,2150,99237,0.07,1.454216030208612,44616,0.3500953149050474
729,39.38,2160,99662,0.07,1.4650131557234212,44824,0.25710916705429554
731,39.01,2170,99969,0.07,1.418216213905275,44984,0.3171939793974161
734,37.87,2180,100229,0.07,1.361499484281219,45112,0.37564225494861603
737,37.49,2190,100609,0.07,1.3440706072705195,45304,0.3223803639411926
740,36.61,2200,101004,0.07,1.329620746748256,45496,0.41050468385219574
743,37.11,2210,101453,0.07,1.3332539094445435,45720,0.28575679287314415
747,36.62,2220,101904,0.07,1.2898253426990514,45944,0.34423021599650383
750,36.76,2230,102276,0.07,1.3305198156462519,46136,0.35968536883592606
754,36.58,2240,102668,0.07,1.3032867867978908,46328,0.3107149451971054
757,36.89,2250,103026,0.07,1.3347921806472942,46512,0.28371009416878223
760,36.33,2260,103395,0.07,1.3084163384858667,46696,0.2917825113981962
762,36.53,2270,103722,0.07,1.304263995657913,46856,0.2807328421622515
765,36.45,2280,103974,0.07,1.3158862964588147,46984,0.28453950956463814
767,36.0,2290,104309,0.07,1.3312464833141369,47152,0.31682017259299755
770,35.52,2300,104656,0.07,1.3024828337970538,47320,0.29402128979563713
774,36.14,2310,105167,0.07,1.3418504578655461,47576,0.29310013353824615
777,35.0,2320,105504,0.07,1.2954345617767506,47744,0.33320993557572365
780,35.21,2330,105897,0.07,1.2906837357887948,47944,0.2843054626137018
784,35.41,2340,106309,0.07,1.2876524397047788,48152,0.32598377764225006
787,35.03,2350,106629,0.07,1.2587115915291798,48312,0.3199791684746742
791,36.06,2360,107101,0.07,1.3104954036475762,48544,0.2817715499550104
794,35.5,2370,107372,0.07,1.3085973955010624,48680,0.30302600376307964
797,36.59,2380,107733,0.07,1.3531442891886678,48864,0.25089719519019127
800,37.05,2390,108114,0.07,1.3554171828041384,49056,0.3147856667637825
805,38.97,2400,108653,0.07,1.4411720251715303,49320,0.2648144830018282
808,38.3,2410,109097,0.07,1.398704187207453,49544,0.27060312032699585
812,39.48,2420,109552,0.07,1.4592675718819368,49768,0.23916173540055752
815,39.56,2430,109953,0.07,1.4578086165044757,49976,0.2541630920022726
818,38.48,2440,110257,0.07,1.4274522114732067,50128,0.27092024497687817
822,39.3,2450,110659,0.07,1.4690596068552852,50328,0.22514850459992886
825,39.15,2460,111116,0.07,1.4936515083065862,50552,0.26968823559582233
829,40.42,2470,111514,0.07,1.5371596819119704,50752,0.23060844372957945
832,40.28,2480,111861,0.07,1.5249974309018632,50928,0.2404201440513134
835,40.49,2490,112263,0.07,1.542395338253298,51128,0.29754312708973885
839,39.89,2500,112742,0.07,1.5287945172433572,51368,0.20313936844468117
842,38.89,2510,113086,0.07,1.4830350813473594,51536,0.22830315120518208
845,37.53,2520,113405,0.07,1.4231754222441486,51696,0.22349286545068026
848,37.65,2530,113818,0.07,1.4335459724834572,51904,0.24626870080828667
850,36.96,2540,114053,0.07,1.4166901743509088,52024,0.22914825100451708
853,36.4,2550,114399,0.07,1.3983923667066926,52192,0.22746512293815613
856,35.46,2560,114762,0.07,1.3393878208148977,52376,0.21255848929286003
859,34.21,2570,115035,0.07,1.2940270126353837,52512,0.1900568101555109
862,34.81,2580,115442,0.07,1.3125456140710439,52720,0.2641813922673464
866,34.77,2590,115840,0.07,1.320275652095488,52912,0.20345744863152504
869,33.25,2600,116167,0.07,1.2418873899906933,53080,0.20128048118203878
871,32.27,2610,116413,0.07,1.2110642950375112,53200,0.1576018612831831
874,32.59,2620,116764,0.07,1.230402532242318,53376,0.16226549819111824
878,32.06,2630,117124,0.07,1.1974795143897223,53560,0.25410779751837254
881,33.52,2640,117505,0.07,1.2554554582634256,53752,0.1805017739534378
885,34.62,2650,117961,0.07,1.2959508299733435,53976,0.1760693173855543
887,34.03,2660,118265,0.07,1.2810988879896343,54128,0.18336699064821005
891,35.8,2670,118715,0.07,1.3636880518948105,54352,0.18969273567199707
893,34.83,2680,119025,0.07,1.3177034054491474,54512,0.1886327713727951
897,34.47,2690,119387,0.07,1.2966940396383873,54688,0.19681670889258385
900,35.39,2700,119806,0.07,1.358090500388788,54896,0.2048394177109003
903,36.68,2710,120181,0.07,1.4130298132027468,55088,0.15462737530469894
907,37.29,2720,120593,0.07,1.4358346303912497,55296,0.17618787102401257
910,37.15,2730,120939,0.07,1.4303320135398798,55464,0.15775841381400824
913,36.84,2740,121289,0.07,1.4083734490159723,55640,0.16471485700458288
916,36.94,2750,121755,0.07,1.417725527388564,55872,0.1785958195105195
919,37.03,2760,122068,0.07,1.4215339673001224,56032,0.17299139872193336
921,35.29,2770,122344,0.07,1.3287964426485914,56168,0.18099647015333176
923,34.65,2780,122590,0.07,1.2979025048267756,56288,0.14457121957093477
926,34.16,2790,122903,0.07,1.2479938559062373,56448,0.162624997086823
929,33.19,2800,123225,0.07,1.209237536664324,56608,0.1748823020607233
931,32.72,2810,123553,0.07,1.2001817304444191,56776,0.2148605901747942
935,32.9,2820,123983,0.07,1.2038673027475058,56984,0.17854602076113224
938,33.09,2830,124348,0.07,1.2393925417338563,57168,0.14444122090935707
943,34.89,2840,124878,0.07,1.3245053226878403,57432,0.1783898714929819
945,33.19,2850,125174,0.07,1.2359644353855834,57584,0.12295830808579922
949,34.24,2860,125592,0.07,1.2634677421741365,57792,0.18581003788858652
952,35.53,2870,125997,0.07,1.3220755279557175,57992,0.1754502048715949
955,37.01,2880,126391,0.07,1.3887491986728608,58192,0.12767932284623384
956,36.2,2890,126623,0.07,1.3786100651641053,58304,0.17725066281855106
958,35.79,2900,126904,0.07,1.331889179854948,58448,0.1612495523877442
962,37.24,2910,127377,0.07,1.3708428682544251,58688,0.13357213977724314
964,35.51,2920,127634,0.07,1.3039503037175448,58816,0.12358831986784935
968,36.06,2930,128054,0.07,1.3244554317066715,59024,0.15755751635879278
973,37.07,2940,128685,0.07,1.4525437918096598,59336,0.14653612207621336
977,37.61,2950,129035,0.07,1.484620648626134,59512,0.1438684994354844
979,36.48,2960,129340,0.07,1.4496857748716587,59664,0.13947597797960043
981,34.45,2970,129542,0.07,1.3746814827586398,59768,0.1582758380100131
986,35.56,2980,130047,0.07,1.409218234021768,60016,0.13560580741614103
988,35.58,2990,130281,0.07,1.4047523061475216,60136,0.1355096809566021
991,36.6,3000,130664,0.07,1.4459561121051114,60328,0.13911021780222654
994,35.3,3010,131007,0.07,1.4218030683623701,60496,0.16639835573732853
1000,38.91,3020,131625,0.07,1.5608887512470049,60808,0.1338603775948286
1003,38.5,3030,132004,0.07,1.5349409437646298,61000,0.12056540139019489
1006,34.96,3040,132281,0.07,1.3020281585239077,61136,0.11186922434717417
1009,34.56,3050,132591,0.07,1.2697673189516037,61288,0.11471167579293251
1014,37.14,3060,133154,0.07,1.3829241198581912,61576,0.11547195445746183
1017,38.04,3070,133446,0.07,1.415107362686347,61720,0.15438094455748796
1020,36.85,3080,133832,0.07,1.3864877387277936,61912,0.10677396459504962
1024,38.75,3090,134256,0.07,1.4623410415619358,62120,0.11869440227746964
1028,39.36,3100,134700,0.07,1.515500537265247,62344,0.13622707407921553
1032,40.67,3110,135174,0.07,1.5688727601872143,62584,0.12583947833627462
1036,39.3,3120,135655,0.07,1.5087982459482747,62824,0.14399385172873735
1040,40.06,3130,136110,0.07,1.5199229757909516,63048,0.14697649888694286
1044,41.62,3140,136543,0.07,1.5985075157599422,63264,0.13408589363098145
1045,40.93,3150,136784,0.07,1.5787965102116,63384,0.1193963042460382
1048,39.69,3160,137223,0.07,1.5276729749424465,63608,0.10851466190069914
1050,39.98,3170,137544,0.07,1.5418371060764053,63768,0.10821268986910582
1054,41.65,3180,138097,0.07,1.615341628358808,64048,0.11027590651065111
1057,40.32,3190,138388,0.07,1.5432109771030702,64192,0.1161939213052392
1059,38.67,3200,138667,0.07,1.4558390377049129,64328,0.13756546657532454
1063,37.85,3210,139059,0.07,1.3915014065696625,64528,0.13277272880077362
1067,37.43,3220,139498,0.07,1.3758915378232968,64744,0.11046666838228703
1071,36.98,3230,139908,0.07,1.367003558050522,64952,0.12313181906938553
1073,35.76,3240,140219,0.07,1.2900403010533117,65104,0.09592223400250077
1077,37.59,3250,140643,0.07,1.3450627457130593,65320,0.10221426375210285
1082,38.13,3260,141136,0.07,1.3828019320099718,65560,0.10693812929093838
1086,39.8,3270,141624,0.07,1.4536344151361253,65808,0.1099932100623846
1091,38.37,3280,142034,0.07,1.407740207778989,66016,0.11232847161591053
1093,38.47,3290,142335,0.07,1.435973236623477,66160,0.11711761076003313
1098,40.79,3300,142846,0.07,1.5087752311435165,66416,0.08456515520811081
1101,40.07,3310,143166,0.07,1.489304136736545,66576,0.11900133825838566
1104,38.68,3320,143466,0.07,1.4427318490837138,66728,0.09227059502154589
1107,38.32,3330,143840,0.07,1.4358139792309965,66912,0.11387781426310539
1110,39.23,3340,144242,0.07,1.4693619432019978,67120,0.11314615793526173
1114,39.24,3350,144667,0.07,1.4907818040263043,67328,0.10090395109727979
1118,38.07,3360,145043,0.07,1.418523241170071,67520,0.08999375021085143
1122,36.76,3370,145400,0.07,1.3726797175407068,67696,0.10432458436116576
1125,36.0,3380,145734,0.07,1.3235669244514838,67864,0.09847418870776892
1127,35.56,3390,145991,0.07,1.288084185024229,67992,0.09702412411570549
1129,33.12,3400,146258,0.07,1.1904305016942769,68128,0.09891144931316376
1132,33.2,3410,146586,0.07,1.204314042798801,68288,0.10846326407045126
1135,33.16,3420,146882,0.07,1.1951551508127054,68440,0.10233426373451948
1137,32.3,3430,147170,0.07,1.1698482927052993,68584,0.12401942443102598
1140,32.18,3440,147560,0.07,1.1860507149746253,68776,0.08933520363643765
1143,31.59,3450,147926,0.07,1.1581714731820991,68960,0.11428340803831816
1146,31.31,3460,148274,0.07,1.135370525896716,69136,0.1094302935525775
1149,31.73,3470,148673,0.07,1.1224057931084805,69336,0.11361446045339108
1153,32.3,3480,149064,0.07,1.1567938961430462,69528,0.08897522883489728
1156,33.38,3490,149429,0.07,1.235056543095318,69712,0.10524433478713036
1159,34.72,3500,149830,0.07,1.3144706875922858,69912,0.0927607323974371
1162,35.32,3510,150218,0.07,1.3201318072673647,70104,0.09903645142912865
1166,36.52,3520,150634,0.07,1.3766646342978066,70312,0.1095937853679061
1169,37.41,3530,151011,0.07,1.4002870431555003,70504,0.08163731219246984
1172,37.41,3540,151401,0.07,1.3912501233434869,70696,0.07901668269187212
1175,37.17,3550,151743,0.07,1.3833113245752051,70864,0.0921714873984456
1178,37.27,3560,152101,0.07,1.3892484339897007,71048,0.10346874501556158
1181,37.14,3570,152487,0.07,1.4010596738436103,71240,0.0850887456908822
1184,37.16,3580,152880,0.07,1.3917114532286246,71432,0.0974537143483758
1188,38.49,3590,153378,0.07,1.4418528098796515,71688,0.08594546560198069
1190,37.06,3600,153636,0.07,1.3826692394700024,71816,0.08098047226667404
1193,37.36,3610,154054,0.07,1.4430432023791995,72024,0.0830193031579256
1197,37.42,3620,154476,0.07,1.4511396037533624,72232,0.10120717715471983
1200,37.85,3630,154896,0.07,1.4453015577639885,72440,0.1173684149980545
1204,38.1,3640,155311,0.07,1.4598267026558376,72648,0.10264662560075521
1207,38.85,3650,155728,0.07,1.5047993039319372,72856,0.0856040408834815
1210,38.83,3660,156084,0.07,1.5133616795311065,73040,0.11204736400395632
1213,38.8,3670,156467,0.07,1.5249292859232713,73232,0.0772198592312634
1216,38.3,3680,156810,0.07,1.4935716085499602,73400,0.09267600392922759
1219,37.34,3690,157212,0.07,1.4363239821639895,73600,0.09189650323241949
1222,38.33,3700,157569,0.07,1.4760158159267192,73784,0.08996098721399903
1225,38.07,3710,157961,0.07,1.4486315602444433,73976,0.07238195044919848
1229,38.2,3720,158396,0.07,1.4511302174232663,74192,0.09230886120349169
1233,38.37,3730,158833,0.07,1.4755632922661066,74416,0.09152817726135254
