rollout/exploration_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss,train/n_updates
0.9768662500000003,98.5,10,1,995,-9.850000000000003,,
0.9563132499999998,92.95,20,2,1879,-9.295000000000009,,
0.9390152500000001,86.43333333333334,30,3,2623,-8.643333333333336,,
0.9237400000000001,81.0,40,4,3280,-8.100000000000003,,
0.90976675,76.62,50,4,3881,-7.662000000000001,,
0.8905622500000001,77.45,60,6,4707,-7.745000000000003,,
0.86303425,83.15714285714286,70,8,5891,-8.31571428571429,,
0.8317862500000002,89.4375,80,10,7235,-8.943750000000007,,
0.8065600000000002,91.44444444444444,90,12,8320,-9.144444444444456,,
0.7740332500000002,96.19,100,15,9719,-9.619000000000014,,
0.7374610000000003,101.97,110,24,11292,-10.19700000000002,0.11176702593365917,640
0.6965642500000002,110.72,120,38,13051,-11.072000000000024,0.09502292552497238,1520
0.6398110000000001,127.69,130,56,15492,-12.769000000000032,0.06823352549690753,2744
0.59463625,140.55,140,71,17435,-14.05500000000004,0.0803769338017446,3712
0.5423935000000001,157.01,150,88,19682,-15.701000000000048,0.031242910801665857,4840
0.5163534999999999,159.95,160,97,20802,-15.99500000000005,0.09273979709541891,5400
0.48194349999999997,162.91,170,109,22282,-16.291000000000054,0.05270897559967125,6136
0.4453015,165.23,180,122,23858,-16.523000000000053,0.06417537952074781,6928
0.4238417499999999,163.61,190,129,24781,-16.361000000000047,0.08615816743986215,7384
0.39087325000000017,163.8,200,141,26199,-16.38000000000004,0.07607923651812598,8096
0.3525805000000003,164.54,210,155,27846,-16.454000000000036,0.08812783382745693,8920
0.32512225000000006,158.76,220,164,29027,-15.876000000000035,0.034629709232831374,9512
0.2807845000000002,153.42,230,180,30934,-15.342000000000033,0.12284348905086517,10464
0.25799950000000016,143.79,240,188,31914,-14.379000000000026,0.013371332388487644,10952
0.21900925000000027,138.09,250,203,33591,-13.809000000000017,0.08102358755422756,11792
0.19343424999999992,137.89,260,212,34691,-13.78900000000002,0.013487905336660333,12344
0.16918450000000018,133.52,270,221,35734,-13.352000000000016,0.1266072057042038,12864
0.1416797500000001,129.59,280,230,36917,-12.959000000000012,0.035877511370927095,13456
0.1124080000000004,132.95,290,241,38176,-13.295000000000016,0.025557837449014187,14080
0.0898787499999999,128.46,300,249,39145,-12.846000000000018,0.07330616997205652,14568
0.07,122.2,310,258,40166,-12.220000000000017,0.09557959841913544,15080
0.07,120.1,320,266,41137,-12.010000000000014,0.08526043147139717,15568
0.07,110.02,330,274,42036,-11.00200000000001,0.08616424642968923,16016
0.07,107.04,340,279,42718,-10.704000000000013,0.09626244884566404,16352
0.07,100.58,350,288,43749,-10.058000000000009,0.05002837849315256,16872
0.07,102.44,360,299,45035,-10.244000000000012,0.07486125800642185,17512
0.07,106.02,370,311,46436,-10.602000000000011,0.07372479053447023,18216
0.07,106.49,380,321,47666,-10.64900000000001,0.07604433124652132,18832
0.07,102.44,390,329,48520,-10.24400000000001,0.07695308825350367,19256
0.07,111.32,400,344,50377,-11.132000000000014,0.0876991499972064,20184
0.07,115.74,410,357,51840,-11.574000000000012,0.07438681670464575,20912
0.07,119.05,420,368,53142,-11.905000000000014,0.10209619504166767,21568
0.07,129.48,430,384,55084,-12.948000000000015,0.06565093547396827,22536
0.07,132.44,440,393,56062,-13.244000000000018,0.05551324054249562,23024
0.07,133.39,450,402,57188,-13.339000000000016,0.10386484241462313,23592
0.07,131.93,460,412,58328,-13.193000000000017,0.08028916164766997,24160
0.07,124.86,470,418,59022,-12.486000000000017,0.0776008501125034,24504
0.07,119.17,480,423,59683,-11.917000000000014,0.06432177172973752,24840
0.07,121.34,490,432,60754,-12.134000000000015,0.041143689915770665,25376
0.07,112.29,500,440,61706,-11.229000000000012,0.05247981462161988,25848
0.07,111.6,510,451,63100,-11.160000000000016,0.068083522899542,26544
0.07,107.4,520,458,63982,-10.74000000000001,0.12266407307470217,26984
0.07,100.92,530,469,65276,-10.092000000000013,0.130717707099393,27632
0.07,105.5,540,482,66712,-10.550000000000013,0.08276075558387674,28352
0.07,105.73,550,491,67861,-10.573000000000011,0.056091289123287424,28928
0.07,106.45,560,501,69073,-10.645000000000012,0.1347458606469445,29536
0.07,107.75,570,508,69897,-10.77500000000001,0.11610514088533819,29944
0.07,109.27,580,515,70710,-10.92700000000001,0.09203705232357606,30352
0.07,108.15,590,523,71669,-10.815000000000012,0.0674330758920405,30832
0.07,109.37,600,533,72743,-10.93700000000001,0.08390611712820828,31368
0.07,112.41,610,547,74441,-11.241000000000012,0.0745722756255418,32216
0.07,119.97,620,561,76079,-11.997000000000014,0.125750589359086,33032
0.07,113.91,630,566,76767,-11.391000000000012,0.1490910705178976,33376
0.07,109.66,640,575,77778,-10.966000000000008,0.10144258616492152,33888
0.07,103.01,650,579,78262,-10.301000000000009,0.08060975687112659,34128
0.07,101.89,660,589,79362,-10.18900000000001,0.08480382873676717,34680
0.07,103.21,670,597,80318,-10.321000000000012,0.14020322653232142,35152
0.07,101.22,680,602,80932,-10.122000000000009,0.058603364654118195,35464
0.07,97.76,690,607,81545,-9.776000000000009,0.1226078748004511,35768
0.07,94.86,700,614,82329,-9.486000000000006,0.1748449713923037,36160
0.07,87.18,710,623,83259,-8.718,0.13656798435840756,36624
0.07,81.2,720,632,84299,-8.119999999999996,0.048490964400116354,37144
0.07,78.31,730,635,84698,-7.830999999999997,0.037179132137680426,37344
0.07,83.45,740,648,86223,-8.345,0.13724892353639007,38104
0.07,87.99,750,656,87161,-8.799000000000001,0.05975477350875735,38576
0.07,86.7,760,664,88132,-8.670000000000002,0.13225875690113753,39064
0.07,82.95,770,669,88713,-8.295000000000002,0.09589813882485032,39352
0.07,85.47,780,677,89579,-8.547,0.07604889455251396,39784
0.07,89.09,790,685,90554,-8.909000000000002,0.09889218804892153,40272
0.07,91.92,800,694,91621,-9.192000000000005,0.15583780012093484,40808
0.07,101.43,810,710,93502,-10.14300000000001,0.06109980586916208,41744
0.07,102.21,820,719,94620,-10.22100000000001,0.07908746786415577,42304
0.07,107.17,830,727,95515,-10.717000000000011,0.20082781778182834,42752
0.07,104.57,840,738,96780,-10.45700000000001,0.09011004498461261,43384
0.07,103.34,850,744,97595,-10.334000000000009,0.10349766945000738,43792
0.07,105.25,860,754,98757,-10.525000000000007,0.10158912045881152,44376
0.07,115.38,870,767,100351,-11.538000000000013,0.07534363903687336,45168
0.07,119.32,880,777,101611,-11.932000000000015,0.11412742891116068,45800
0.07,120.76,890,787,102730,-12.076000000000015,0.059910290874540806,46360
0.07,123.53,900,798,104074,-12.353000000000016,0.12572077533695847,47032
0.07,122.85,910,814,105887,-12.28500000000001,0.12620002339826897,47936
0.07,125.59,920,826,107279,-12.559000000000015,0.1489010334480554,48632
0.07,137.07,930,844,109322,-13.70700000000002,0.18823947972850874,49656
0.07,136.13,940,853,110493,-13.613000000000023,0.09136506950017065,50240
0.07,138.55,950,862,111550,-13.855000000000024,0.13015486230142415,50768
0.07,138.21,960,872,112678,-13.82100000000002,0.06292514631059021,51336
0.07,136.16,970,883,114067,-13.61600000000002,0.09199212375096977,52032
0.07,139.32,980,897,115643,-13.932000000000023,0.0763611439615488,52816
0.07,149.62,990,915,117792,-14.962000000000025,0.11739893979392946,53888
0.07,155.1,1000,932,119684,-15.510000000000032,0.09273299964843318,54840
0.07,147.31,1010,940,120718,-14.73100000000003,0.11799275770317763,55352
0.07,147.21,1020,952,122100,-14.721000000000036,0.1189012659015134,56048
0.07,142.86,1030,965,123708,-14.286000000000028,0.07742984383367002,56848
0.07,143.0,1040,975,124893,-14.300000000000027,0.08856144361197948,57440
0.07,142.52,1050,983,125902,-14.252000000000027,0.1555510009638965,57944
0.07,143.88,1060,994,127166,-14.388000000000028,0.19746090099215508,58576
0.07,140.71,1070,1003,128238,-14.071000000000026,0.09279652574332431,59112
0.07,138.46,1080,1015,129589,-13.846000000000027,0.12277736881515011,59792
0.07,128.91,1090,1025,130783,-12.891000000000018,0.11335513525409624,60384
0.07,118.15,1100,1032,131599,-11.815000000000014,0.1894510630518198,60792
0.07,121.99,1110,1043,133017,-12.199000000000012,0.07471544644795358,61504
0.07,125.21,1120,1058,134721,-12.521000000000015,0.07487997401040047,62360
0.07,124.22,1130,1070,136230,-12.422000000000017,0.10478880075970665,63112
0.07,128.89,1140,1084,137882,-12.889000000000024,0.11809171229833737,63936
0.07,130.02,1150,1093,139004,-13.002000000000027,0.15877904929220676,64496
0.07,128.5,1160,1103,140116,-12.85000000000003,0.1556464862660505,65056
0.07,131.2,1170,1114,141458,-13.120000000000028,0.04861391620943323,65728
0.07,135.71,1180,1129,143260,-13.571000000000028,0.131455359805841,66624
0.07,139.0,1190,1142,144783,-13.900000000000027,0.1565795304486528,67384
0.07,145.66,1200,1154,146265,-14.566000000000033,0.06427467719186097,68128
0.07,145.91,1210,1166,147708,-14.591000000000031,0.10275879054097459,68848
0.07,139.42,1220,1174,148763,-13.942000000000025,0.12106103589758277,69376
0.07,138.3,1230,1186,150160,-13.830000000000027,0.08796222001546994,70072
