time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1783,177.3,10,-10.31757551473871,1,0.95854525,,
3108,154.4,20,-8.50935562712959,3,0.927739,,
5687,188.56666666666666,30,-11.280353489383534,6,0.86777725,,
7716,191.9,40,-11.944409590577324,9,0.8206029999999997,,
10210,203.2,50,-13.4321500389065,13,0.7626174999999998,104,0.038601002786890604
11814,195.9,60,-12.65047022440616,21,0.7253245000000003,904,0.018571218635770492
13198,187.54285714285714,70,-11.842441019020237,27,0.6931465000000001,1592,0.03703270966252603
13916,172.95,80,-10.733878376418339,31,0.6764530000000002,1952,0.03706753573351307
14590,161.11111111111111,90,-9.817739173378259,34,0.6607825000000003,2288,0.028023890197800938
15227,151.27,100,-9.12639944239991,37,0.6459722500000002,2608,0.03672810271382332
15720,138.37,110,-8.299901374362932,40,0.63451,2856,0.04560614576621447
16323,131.15,120,-7.863270728140716,43,0.6204902500000001,3160,0.04604560173902428
16800,110.13,130,-6.347675607440888,45,0.6094000000000002,3392,0.07312121301947627
17315,94.99,140,-5.174221401429651,48,0.5974262500000003,3656,0.04571297507209238
17862,75.52,150,-3.485945265479906,51,0.5847085000000001,3928,0.08923559157119598
18476,65.62,160,-2.8691737812840263,54,0.570433,4232,0.04570612608222291
18908,56.1,170,-2.361611526907978,56,0.5603890000000002,4448,0.0621272083662916
19417,54.01,180,-2.286400815592291,58,0.5485547500000002,4704,0.12251107371412218
19944,52.54,190,-2.245526282952427,61,0.536302,4968,0.07065707768197171
20451,51.24,200,-2.184749346715519,64,0.5245142500000002,5224,0.10422290580754634
20848,50.28,210,-2.132200783882169,66,0.5152840000000001,5416,0.06935133237857372
21356,49.33,220,-2.096202671502785,68,0.5034730000000002,5672,0.060606676124734804
22019,51.19,230,-2.199560285560213,72,0.4880582499999998,6008,0.044526911922730505
22382,49.67,240,-2.1355911532529417,74,0.4796185000000003,6184,0.0848665097146295
22827,48.65,250,-2.0696552513316635,76,0.46927225000000017,6408,0.10789908145670779
23304,47.28,260,-2.0042785346217524,78,0.4581820000000003,6648,0.13094602804630995
23631,46.23,270,-1.9344106415220501,80,0.45057925,6808,0.05897386744618416
23946,44.29,280,-1.8594109137971087,82,0.4432555,6968,0.059586960065644234
24318,42.74,290,-1.7841649940694386,84,0.4346065000000001,7152,0.08194822288351133
24697,41.46,300,-1.7129487077942585,85,0.42579475000000033,7344,0.12856891431147233
25196,42.48,310,-1.7488924587164607,88,0.41419300000000014,7592,0.08802221136284061
25618,41.62,320,-1.7309945498098,90,0.40438149999999995,7808,0.08041955420048907
25946,38.27,330,-1.593301743498023,92,0.39675550000000004,7968,0.1225599633762613
26246,37.64,340,-1.568121996991716,94,0.3897805000000003,8120,0.08045851916540414
26644,37.17,350,-1.5561140349628362,96,0.38052700000000006,8320,0.05714045470813289
26992,35.88,360,-1.514946261415663,98,0.3724360000000003,8488,0.10435545910149813
27502,37.71,370,-1.6127992481079851,100,0.3605785,8744,0.12096992961596698
27842,37.96,380,-1.6043190339584037,102,0.35267349999999986,8920,0.09135888324817643
28237,38.19,390,-1.6250728787639808,104,0.34348975000000004,9112,0.10984650463797152
28514,37.17,400,-1.5769633080209524,106,0.3370495000000002,9256,0.0715756582794711
28880,35.84,410,-1.5320424553398198,108,0.32854000000000017,9432,0.08132343797478825
29233,35.15,420,-1.4894141995972714,110,0.32033275000000017,9616,0.12416359223425388
29542,34.96,430,-1.488109676776287,111,0.31314850000000005,9768,0.10026594682130963
29836,34.9,440,-1.4805979664512197,113,0.30631300000000017,9912,0.12190118548460305
30226,34.82,450,-1.4720189325531934,115,0.29724550000000016,10112,0.0954460198408924
30529,34.37,460,-1.4557710479768295,117,0.2902007499999999,10264,0.07110486790770665
30843,32.41,470,-1.3534228513685564,119,0.2829002500000001,10416,0.13549381215125322
31161,32.19,480,-1.352594489873118,120,0.27550675000000024,10576,0.07719040877418593
31465,31.28,490,-1.329458762412495,122,0.2684387500000004,10728,0.1023784524295479
31901,32.87,500,-1.4089080032127057,124,0.2583017500000001,10944,0.07436889770906419
32236,32.56,510,-1.3891768238274067,126,0.2505130000000001,11112,0.11745153437368572
32477,31.44,520,-1.3518920155029812,127,0.24490975000000015,11232,0.09686017781496048
32778,31.36,530,-1.3495852176132541,129,0.23791150000000028,11384,0.09267501858994365
33129,31.93,540,-1.3969218474430283,131,0.22975075,11560,0.157880456186831
33393,30.67,550,-1.3482639706673512,133,0.22361275000000003,11696,0.11087739653885365
33729,31.0,560,-1.3333327887712345,134,0.21580075000000043,11864,0.09349514916539192
34015,30.72,570,-1.3448841498747524,136,0.20915125000000023,12000,0.09880285384133458
34318,30.57,580,-1.3268721025011763,138,0.20210649999999997,12152,0.08757998095825315
34639,30.74,590,-1.2938068905568578,139,0.19464325000000016,12312,0.07510515046305954
35096,30.95,600,-1.2800212558379933,142,0.18401800000000024,12544,0.11186188831925392
35338,30.02,610,-1.250425671055337,143,0.17839149999999993,12664,0.07797366625163704
35698,31.21,620,-1.2945629663492892,145,0.17002149999999994,12848,0.09942299639806151
36052,31.74,630,-1.2852713293554323,147,0.16179100000000013,13024,0.0587170694489032
36327,30.98,640,-1.220743819466177,148,0.15539725000000015,13160,0.07127297180704772
36703,32.1,650,-1.2437433066235433,150,0.14665525000000013,13344,0.10854515503160655
37030,32.01,660,-1.2430509403600623,152,0.1390524999999999,13512,0.14410670567303896
37311,31.96,670,-1.2166709077170994,153,0.13251924999999998,13648,0.10213401727378368
37568,31.5,680,-1.1888919303342147,155,0.1265440000000001,13776,0.09949998965021223
37974,32.35,690,-1.2411957381798455,157,0.11710450000000028,13984,0.07678700238466263
38384,31.88,700,-1.1947059621278926,159,0.10757200000000022,14184,0.06439147843047976
38709,32.71,710,-1.2156613350644414,161,0.10001575000000029,14352,0.0757313568610698
38952,31.54,720,-1.1564408982658991,162,0.09436599999999984,14472,0.09478986205067486
39278,31.26,730,-1.1460354456144761,164,0.08678649999999977,14632,0.06485083373263478
39631,32.04,740,-1.1756487848067403,166,0.07857925000000032,14808,0.08287201658822596
39903,31.0,750,-1.1428536577944843,167,0.0722552500000001,14944,0.08008554496336728
40230,31.0,760,-1.1393563979946537,169,0.07,15112,0.08162856544367969
40506,30.95,770,-1.1395609892104908,170,0.07,15248,0.05732364300638437
40774,31.06,780,-1.151353063658211,172,0.07,15384,0.09195429738610983
41088,30.14,790,-1.1095332151880202,173,0.07,15536,0.08219200931489468
41425,29.41,800,-1.1167257125323744,175,0.07,15712,0.07795094419270754
41670,28.61,810,-1.103389502276522,176,0.07,15832,0.08346774522215128
42070,30.18,820,-1.1529261166629932,178,0.07,16032,0.05828929296694696
42333,29.55,830,-1.1379822893455762,180,0.07,16160,0.07211826578713953
42628,28.97,840,-1.0962591299096147,181,0.07,16312,0.05834842938929796
42895,28.92,850,-1.082973246548244,183,0.07,16440,0.06169430585578084
43214,28.84,860,-1.0987071843624112,185,0.07,16600,0.06113575049676001
43455,28.49,870,-1.0829077526168884,186,0.07,16720,0.050710066221654415
43793,29.19,880,-1.0983273151638064,188,0.07,16896,0.04030592832714319
44162,29.74,890,-1.128106496660086,190,0.07,17080,0.05232695653103292
44508,29.83,900,-1.1069868701039143,191,0.07,17248,0.05286061833612621
44745,29.75,910,-1.098927562750782,193,0.07,17368,0.0514149060472846
45163,29.93,920,-1.0921111015307683,195,0.07,17576,0.04542963905259967
45442,30.09,930,-1.1054587054145664,196,0.07,17720,0.05351556302048266
45820,30.92,940,-1.1450154980799143,198,0.07,17904,0.0649553369730711
46185,31.9,950,-1.181798671020918,200,0.07,18088,0.04332950431853533
46377,30.63,960,-1.1132950435071352,201,0.07,18184,0.041016420582309365
46705,31.5,970,-1.139741618126031,203,0.07,18352,0.04586409800685942
47009,31.16,980,-1.1289040967210113,205,0.07,18504,0.051592639181762934
47271,30.09,990,-1.0676401429539575,206,0.07,18632,0.04400125960819423
47628,30.2,1000,-1.0686994040256772,208,0.07,18808,0.03209611680358648
47836,29.91,1010,-1.058381180517639,209,0.07,18912,0.036414116621017456
48124,28.61,1020,-1.0307302322761969,210,0.07,19056,0.05063420417718589
48377,28.35,1030,-1.0057276606009544,212,0.07,19184,0.051675593946129084
48668,27.48,1040,-0.9622902130655188,213,0.07,19328,0.05056411260738969
48917,26.32,1050,-0.9271386452256539,215,0.07,19456,0.042434263275936246
49226,27.49,1060,-0.9747413263654147,216,0.07,19608,0.0389692613389343
49546,27.41,1070,-0.9682230363790219,218,0.07,19768,0.03645867411978543
49787,26.78,1080,-0.9395418920236238,219,0.07,19888,0.04895454435609281
50032,26.61,1090,-0.9365630503333543,220,0.07,20008,0.04257787927053869
50248,25.2,1100,-0.8983434363966804,222,0.07,20120,0.03830900159664452
50508,25.72,1110,-0.9124914396537567,223,0.07,20248,0.03691171854734421
50719,24.95,1120,-0.8928093215697023,224,0.07,20352,0.03626763937063515
50959,24.82,1130,-0.8870763146395276,225,0.07,20472,0.03849219135008752
51132,23.64,1140,-0.8498769913861718,226,0.07,20560,0.03861404478084296
51370,23.53,1150,-0.844890735624733,228,0.07,20680,0.03862427594140172
51625,22.99,1160,-0.8166746224098985,229,0.07,20808,0.03460295661352575
51912,22.66,1170,-0.8177563041916954,231,0.07,20952,0.04330906108953059
52171,22.84,1180,-0.8382948104007394,232,0.07,21080,0.031061618006788194
52416,22.84,1190,-0.8565066249149877,233,0.07,21200,0.03240382159128785
52655,23.07,1200,-0.8586753792898716,235,0.07,21320,0.031547967810183764
52892,22.84,1210,-0.8623186358586727,236,0.07,21440,0.02282215456943959
53172,23.53,1220,-0.880813499147605,237,0.07,21584,0.029753613751381636
53433,23.74,1230,-0.9028049504643316,239,0.07,21712,0.03490567090921104
53717,24.85,1240,-0.9626947853321616,240,0.07,21856,0.03425211785361171
53933,24.63,1250,-0.9480832179255652,241,0.07,21960,0.029417051700875163
54148,24.23,1260,-0.9490891006714608,242,0.07,22072,0.029664026340469718
54335,23.23,1270,-0.9070152585027185,244,0.07,22160,0.027027025120332837
54562,22.91,1280,-0.8983292358421147,245,0.07,22280,0.025091724004596472
54757,22.41,1290,-0.8821572415348907,246,0.07,22376,0.026020646560937166
54953,21.98,1300,-0.8734150374639524,247,0.07,22472,0.03411743836477399
55191,21.99,1310,-0.8628570619783047,248,0.07,22592,0.026138273417018354
55363,20.91,1320,-0.8245357767908446,249,0.07,22680,0.027689064969308674
55671,21.38,1330,-0.8250595343879606,251,0.07,22832,0.026126403594389558
55864,20.47,1340,-0.7837210808147205,252,0.07,22928,0.024439418455585837
56092,20.59,1350,-0.7733642881598952,254,0.07,23040,0.03002480324357748
56290,20.42,1360,-0.7455651722672485,255,0.07,23144,0.022316220682114363
56543,21.08,1370,-0.7657353434440582,256,0.07,23264,0.0200124301481992
56748,20.86,1380,-0.7592112938450077,257,0.07,23368,0.027992170536890626
57007,21.5,1390,-0.7779427675646224,259,0.07,23496,0.020116556901484728
57245,21.92,1400,-0.7907134812935621,260,0.07,23616,0.022228272864595056
57485,21.94,1410,-0.7776470808932388,261,0.07,23736,0.02004879340529442
57727,22.64,1420,-0.8012262460494268,262,0.07,23856,0.027277063578367233
