time/total_timesteps,rollout/exploration_rate,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/episodes,train/n_updates,train/loss
1713,0.9601727499999998,170.3,1,-9.229911803094854,10,,
3824,0.9110919999999999,190.2,4,-11.601597013415562,20,,
6179,0.85633825,204.96666666666667,7,-12.487945328045932,30,,
8115,0.8113262499999999,201.875,9,-11.992778325933816,40,,
9929,0.7691507499999998,197.58,12,-11.70713919415464,50,,
11499,0.7326482500000002,190.65,20,-10.997058380037938,60,744,0.01858927913781372
13253,0.6918677499999999,188.32857142857142,29,-10.408120836345578,70,1624,0.037017692627159704
13672,0.6821260000000002,169.9,31,-9.295721870322508,80,1832,0.027631275071144046
14534,0.6620845,160.48888888888888,35,-8.682553935783485,90,2264,0.036684344539025915
15119,0.6484832500000002,150.19,38,-8.016638302751522,100,2552,0.04543041951183113
15596,0.6373930000000003,137.83,41,-7.276880245714613,110,2792,0.036352543291286565
16039,0.6270932499999999,121.15,43,-6.0309297101617725,120,3016,0.07265881502462435
16671,0.6123992500000002,103.92,46,-4.8479929894879135,130,3328,0.04479166839882964
17413,0.5951477500000003,91.98,50,-4.047446483964076,140,3704,0.04462475745822303
17897,0.5838947499999998,78.68,53,-3.1585827569402642,150,3944,0.08870436218785471
18265,0.57533875,66.66,55,-2.5645406759637863,160,4128,0.07998761259659659
18792,0.5630859999999998,54.39,58,-2.0627102042036736,170,4392,0.04412976202002028
19383,0.5493452500000002,56.11,61,-2.1486692231072184,180,4688,0.09629948833025992
19834,0.5388595,52.0,63,-1.9411553376324344,190,4912,0.07789405576477293
20067,0.5334422500000002,48.48,65,-1.8174716942076632,200,5032,0.09427975626022089
20733,0.51795775,50.37,68,-1.9041920823517524,210,5360,0.0523127061969717
21186,0.5074255000000002,50.47,71,-1.919060988770922,220,5592,0.0926113775203703
21600,0.49780000000000013,48.29,73,-1.819463825313197,230,5792,0.05971525138011202
21954,0.4895694999999999,44.41,75,-1.696129787869156,240,5976,0.07587956890347414
22265,0.48233875000000004,42.68,76,-1.631973574818327,250,6128,0.058263685525162145
22839,0.4689932499999998,44.74,80,-1.7063346116898266,260,6416,0.065728723682696
23158,0.46157649999999983,42.66,81,-1.638625890463217,270,6576,0.06580599554581568
23436,0.45511299999999977,39.53,83,-1.508347089575875,280,6712,0.10493472777307034
24061,0.4405817500000001,41.27,86,-1.5651259243156284,290,7024,0.10334184762905352
24327,0.4343972500000004,41.6,88,-1.5931554974150586,300,7160,0.04877552349353209
24616,0.4276780000000002,37.83,89,-1.4277029090909485,310,7304,0.0817455414799042
24997,0.41881975000000005,37.11,91,-1.39182262317006,320,7496,0.07850319606950507
25281,0.41221675000000013,35.81,93,-1.3580244211620547,330,7640,0.09164137989864685
25539,0.40621825,34.85,94,-1.3143621412093445,340,7768,0.10768545983592048
25822,0.3996384999999998,34.57,96,-1.3081997500783382,350,7904,0.0803199508227408
26107,0.39301224999999984,31.68,98,-1.1919520086900481,360,8048,0.10474810155574232
26475,0.38445624999999994,32.17,100,-1.2072283675939364,370,8232,0.08978514780756086
26761,0.3778067500000003,32.25,101,-1.202521826419584,380,8376,0.08803013397846371
27027,0.37162225000000004,28.66,103,-1.0726703528668795,390,8512,0.060312409477774054
27263,0.36613525000000025,28.36,104,-1.0410360417979256,400,8624,0.09346441150410101
27481,0.36106675,27.65,105,-1.0054196474889117,410,8736,0.08809617755468935
27752,0.35476600000000014,26.55,107,-0.9666126324766344,420,8872,0.09967112867161632
