rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/exploration_rate,train/loss,train/n_updates
4.6075790978643445,1,997,98.7,10,0.9768197499999999,,
6.0460016911905985,2,2178,107.9,20,0.9493615000000002,,
7.979390748360067,4,4042,133.73333333333332,30,0.9060235000000002,,
8.178616977190567,6,5425,134.625,40,0.8738687500000002,,
8.128827383233428,8,6850,136.0,50,0.8407375,,
8.497900943261678,10,8416,139.26666666666668,60,0.8043279999999999,,
8.976884803318304,14,10352,146.88571428571427,70,0.7593159999999999,0.0857580835945555,168
9.031545664211695,22,11990,148.875,80,0.7212325000000003,0.03790525431577407,992
8.372066967099453,25,12640,139.44444444444446,90,0.7061199999999999,0.08658947918593185,1312
7.8640423609031895,29,13335,132.35,100,0.6899612499999999,0.01975676579604624,1664
7.699376798221924,32,13998,129.01,110,0.6745465000000002,0.05783797986805439,1992
7.331303930970518,36,14710,124.32,120,0.6579925,0.02996275038458407,2352
6.432760772576678,39,15324,111.82,130,0.6437169999999999,0.05849410554219503,2656
5.822153194775683,42,15862,103.37,140,0.6312085000000001,0.09720516900415532,2928
5.298111128052646,45,16477,95.27,150,0.6169097499999998,0.06947305801440962,3232
4.654251717696024,49,17314,87.98,160,0.5974494999999999,0.10833521641325206,3656
3.7115648193191904,52,17893,74.41,170,0.5839877499999999,0.07043246336979792,3944
3.0546123079745082,55,18466,63.76,180,0.5706655,0.12020477559417486,4232
2.961379033776156,57,18937,61.97,190,0.5597147499999999,0.10142179322429001,4464
2.854020934551017,60,19446,60.11,200,0.5478804999999999,0.11112437990959734,4720
2.9062523618800045,64,20173,60.75,210,0.5309777500000001,0.08461184101179242,5080
2.793194404703533,67,20781,59.71,220,0.51684175,0.11469877860508859,5384
2.67554480710093,69,21191,57.67,230,0.5073092499999999,0.13684366818051785,5592
2.6566179324402,72,21694,57.32,240,0.4956145000000003,0.09837920521385968,5840
2.7388625226248315,76,22456,58.79,250,0.4778979999999998,0.1661113752052188,6224
2.538201134431896,78,22889,54.75,260,0.46783074999999996,0.11901040200609714,6440
2.6663444122010036,83,23647,56.54,270,0.45020725000000017,0.1123647327767685,6816
2.60637675132435,85,24122,55.56,280,0.43916350000000015,0.11347346950788051,7056
2.7216902181388116,89,24796,57.59,290,0.42349300000000023,0.1341710020788014,7392
2.7830533130987862,92,25410,58.64,300,0.4092175000000001,0.1054095741128549,7704
2.8372001730235423,97,26244,59.71,310,0.38982700000000003,0.10467980522662401,8120
3.0615407760120776,102,27219,63.38,320,0.36715825000000024,0.13376021548174322,8608
3.2360380318980106,106,27931,66.4,330,0.3506042500000002,0.11908267298713326,8960
3.536670638290653,112,29018,72.24,340,0.32533150000000033,0.07886506849899888,9504
3.6542672646128262,118,30035,74.79,350,0.30168625000000027,0.08686698088422418,10016
3.95241341335007,123,31063,80.74,360,0.2777852500000002,0.15280184568837285,10528
4.239139897656964,132,32536,87.89,370,0.24353800000000037,0.08743952447548509,11264
4.534293635511723,138,33771,95.49,380,0.21482425000000027,0.13237681204918772,11880
4.700243513410999,145,34971,100.75,390,0.18692425000000013,0.1527131872717291,12480
5.076320189377654,155,36683,111.73,400,0.14712025000000017,0.15425678063184023,13336
5.115944647274695,161,37887,115.43,410,0.11912725000000002,0.16750123584643006,13936
5.0167512669817595,167,38938,116.19,420,0.09469149999999993,0.18237987346947193,14464
5.016435480169102,171,39870,118.39,430,0.07302249999999999,0.14563705050386488,14928
4.63984910690481,174,40349,112.31,440,0.07,0.12147212261334062,15168
4.388438867505897,178,40998,108.63,450,0.07,0.14837139600422233,15496
4.112428278193551,181,41604,104.41,460,0.07,0.14979566331021488,15800
3.730550098743145,186,42421,97.85,470,0.07,0.14944439940154552,16208
3.3919768712196254,188,42953,90.82,480,0.07,0.18950352910906076,16472
3.2148388080889294,193,43873,88.02,490,0.07,0.19633231963962317,16936
2.8886905324241674,199,44862,80.79,500,0.07,0.1515283501939848,17424
2.9398783150174155,206,46303,83.16,510,0.07,0.11236810474656522,18144
2.987514556716475,213,47569,85.31,520,0.07,0.12430398922879249,18784
3.188466786422002,221,49091,91.21,530,0.07,0.13661294046323746,19544
3.5124563234678616,228,50461,100.12,540,0.07,0.1930472132517025,20224
3.537288916960622,231,51080,99.82,550,0.07,0.12338528095278889,20536
3.688448401636057,237,52179,104.75,560,0.07,0.13863646937534213,21088
3.6698185309314244,241,52878,103.57,570,0.07,0.13828223198652267,21432
3.7791432696845653,244,53635,105.82,580,0.07,0.18056928273290396,21816
3.6290181631345484,247,54156,101.83,590,0.07,0.13657170964870602,22072
3.449355436071256,249,54569,96.07,600,0.07,0.2640400156378746,22280
3.0622292100390602,251,54859,84.56,610,0.07,0.0945249303476885,22424
2.732170850617865,252,55150,74.81,620,0.07,0.12354682176373899,22568
2.3157957631610637,254,55487,62.96,630,0.07,0.26388395112007856,22736
1.9658282185979692,257,55860,52.99,640,0.07,0.1091870660893619,22928
1.8948861310986191,259,56291,51.11,650,0.07,0.2081756752450019,23144
1.6546815722880621,260,56612,43.33,660,0.07,0.2222889659460634,23304
1.5290761616849695,262,56985,40.07,670,0.07,0.13631802750751376,23488
1.4358813402410533,265,57523,37.88,680,0.07,0.12147989077493548,23760
1.383048413379155,267,57843,35.87,690,0.07,0.1634098084177822,23920
1.4037504118836832,270,58318,36.49,700,0.07,0.23881191480904818,24152
1.5118442990921739,273,58888,39.29,710,0.07,0.17924375308211893,24440
1.764866613170623,278,59895,46.45,720,0.07,0.2072480320930481,24944
2.098572626037176,285,61247,56.6,730,0.07,0.08203583443537354,25616
2.36797085129696,293,62579,66.19,740,0.07,0.09550524724181741,26288
2.512193034419896,297,63475,70.84,750,0.07,0.2383307609707117,26736
2.6315287193923047,301,64211,74.99,760,0.07,0.2813307649921626,27104
2.803358262983741,306,65160,80.75,770,0.07,0.29645642451941967,27576
2.8863100544578946,311,65974,83.51,780,0.07,0.15493764012353495,27984
3.0900180367478267,316,67014,90.71,790,0.07,0.22690918948501348,28504
3.1199571098662635,319,67651,92.33,800,0.07,0.126223657396622,28824
3.385900227904606,327,69094,101.06,810,0.07,0.1555498770903796,29544
3.3661980141736625,332,70123,101.28,820,0.07,0.13862415926996619,30056
3.1962445667469934,336,70927,95.8,830,0.07,0.11133565718773752,30456
3.104284087451319,341,71841,91.62,840,0.07,0.15489047125447541,30920
3.032420553096429,345,72490,89.15,850,0.07,0.15435158391483128,31240
2.9959592355428493,348,73075,87.64,860,0.07,0.16818324063206092,31536
2.9397684366487624,351,73708,84.48,870,0.07,0.08162499102763832,31848
2.9110161560111742,355,74451,83.77,880,0.07,0.12613402324495837,32224
2.7308770998038194,357,74786,76.72,890,0.07,0.1854269069735892,32392
2.729514199724429,360,75349,75.98,900,0.07,0.17322053387761116,32672
2.4881271861919982,363,75846,66.52,910,0.07,0.20020790869602934,32920
2.3409796666585634,366,76340,61.17,920,0.07,0.21559034194797277,33168
2.252949337006399,369,76893,58.66,930,0.07,0.1579469054704532,33440
2.2125520708383433,373,77631,56.9,940,0.07,0.15703149908222258,33808
2.146540579880228,376,78141,55.51,950,0.07,0.15810958930524066,34064
2.1904208768465265,380,78877,57.02,960,0.07,0.18613562261452898,34432
2.110696987820111,382,79314,55.06,970,0.07,0.20033401320688426,34656
2.214478133329153,387,80298,57.47,980,0.07,0.15454273077193648,35144
2.3587026014851045,392,81099,62.13,990,0.07,0.25960492598824203,35544
2.4139237804773455,396,81842,63.93,1000,0.07,0.15538450295571238,35920
2.4486874633477185,399,82542,65.96,1010,0.07,0.17118149809539318,36264
2.5360546387940635,403,83275,68.35,1020,0.07,0.11323903233278543,36632
2.7692751800596307,409,84443,74.5,1030,0.07,0.17278362321667373,37216
2.992155484051501,416,85841,81.1,1040,0.07,0.1729253079975024,37920
3.504409966005454,426,87763,95.22,1050,0.07,0.11429761303588748,38880
3.789931071298754,434,89250,102.73,1060,0.07,0.1873808945529163,39624
4.042179048164304,440,90417,110.03,1070,0.07,0.1431740444386378,40208
4.046663354900917,446,91394,109.96,1080,0.07,0.1570752946427092,40696
4.075281439418188,450,92287,110.88,1090,0.07,0.1449735325295478,41136
3.9908520230373137,453,92719,107.77,1100,0.07,0.20206901227356866,41352
3.9520664282533784,456,93299,106.57,1110,0.07,0.15850248269271106,41648
3.8049805275509865,458,93639,102.64,1120,0.07,0.2456157486885786,41816
3.500750453304928,459,93963,94.2,1130,0.07,0.15692250453867018,41976
3.234041715597185,463,94603,86.62,1140,0.07,0.23166878893971443,42296
2.778363638640907,466,95230,73.67,1150,0.07,0.11283292656298727,42608
2.3909605457413194,468,95617,62.67,1160,0.07,0.20168439392000437,42808
2.104848138867576,470,95924,54.07,1170,0.07,0.2152976031647995,42960
1.93248248903116,472,96458,49.64,1180,0.07,0.17250228545162827,43224
1.7672804259374018,475,96854,44.67,1190,0.07,0.08402498858049512,43424
1.7960578456534255,478,97396,45.77,1200,0.07,0.15781900694128126,43696
1.7628208941364445,481,97959,45.6,1210,0.07,0.1752179703908041,43976
1.8787920058709542,484,98610,48.71,1220,0.07,0.29005962098017335,44304
1.9354126367145386,486,99084,50.21,1230,0.07,0.21659248508512974,44536
1.8833445534256525,489,99553,48.5,1240,0.07,0.2138337813084945,44776
1.9023117972094854,492,100174,48.44,1250,0.07,0.20122407824965194,45080
2.0262825556853072,496,100875,51.58,1260,0.07,0.21654260740615427,45432
2.195017695030559,500,101688,56.64,1270,0.07,0.27531477983575314,45840
2.3418777113361386,504,102511,59.53,1280,0.07,0.22979367000516504,46248
2.624600953080791,510,103595,66.41,1290,0.07,0.24389020330272615,46792
2.634160746194356,513,104164,66.68,1300,0.07,0.17186140513513237,47080
2.5855944655486813,515,104588,65.29,1310,0.07,0.2598569876863621,47288
2.5025657973459716,518,105051,63.41,1320,0.07,0.26163464714773,47520
2.569508069720464,521,105742,65.58,1330,0.07,0.2611335525289178,47864
2.575633547256481,524,106282,66.29,1340,0.07,0.14364375092554837,48136
2.5368894353926175,527,106831,65.57,1350,0.07,0.16927297750953585,48408
