rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.07,760,407,82406,69.01,-1.8776546001543877,36200,0.0497440230101347
0.07,770,410,82980,65.8,-1.7946544364848562,36488,0.05699064349755645
0.07,780,414,83686,66.9,-1.8382734530611875,36840,0.029040646157227457
0.07,790,417,84266,65.38,-1.7813774118070742,37128,0.043157696432899684
0.07,800,422,85086,66.13,-1.828400860046456,37536,0.04882383137010038
0.07,810,425,85716,62.94,-1.7535979167808775,37856,0.051057359552942216
0.07,820,428,86254,62.99,-1.7731487276452202,38120,0.06723075418267399
0.07,830,433,87198,66.16,-1.841636918447336,38592,0.03732227499131113
0.07,840,438,88032,66.84,-1.8266370473699203,39008,0.030793977086432278
0.07,850,442,88818,69.52,-1.875874743964381,39408,0.03615766984876245
0.07,860,445,89406,69.0,-1.852880044455765,39696,0.0416085411561653
0.07,870,450,90335,72.55,-1.9339709366647813,40160,0.03127035067882389
0.07,880,454,91072,72.86,-1.9212006994770194,40528,0.054992175195366144
0.07,890,458,91793,74.27,-1.9586256879665265,40896,0.03267468581907451
0.07,900,461,92364,71.78,-1.8972555976176977,41176,0.0610888353548944
0.07,910,463,92752,69.36,-1.8323514456384542,41368,0.04847234016051516
0.07,920,468,93767,74.13,-1.9477144365216617,41880,0.047311418573372066
0.07,930,472,94394,70.96,-1.8732197394661825,42192,0.06008462840691209
0.07,940,476,95153,70.21,-1.907604768424996,42576,0.04163114301627502
0.07,950,479,95674,67.56,-1.8473757094414136,42832,0.0381988687440753
0.07,960,482,96291,67.85,-1.8811108060683492,43144,0.03538247931282967
0.07,970,486,97012,65.77,-1.8223399166236076,43504,0.0379307537805289
0.07,980,489,97591,64.19,-1.789980137347803,43792,0.060533350333571434
0.07,990,494,98404,65.11,-1.8206923976466545,44200,0.030402938835322857
0.07,1000,498,99098,66.34,-1.8488113805546122,44544,0.04671387770213187
0.07,1010,502,99900,70.48,-1.9632957721116162,44944,0.03280547121539712
0.07,1020,505,100414,65.47,-1.845414676017366,45200,0.047740786452777684
0.07,1030,508,100942,64.48,-1.816906319020339,45464,0.06948216515593231
0.07,1040,510,101391,61.38,-1.725470577328293,45688,0.04966586455702782
0.07,1050,513,101967,61.93,-1.744898721354883,45976,0.028245976543985307
0.07,1060,515,102290,58.99,-1.656254458079207,46144,0.05055529996752739
0.07,1070,518,102915,58.03,-1.6491681817115196,46456,0.03786612336989492
0.07,1080,520,103238,55.47,-1.578482175617083,46616,0.03915282688103616
0.07,1090,523,103664,51.6,-1.5181673954784378,46824,0.04377178638242185
0.07,1100,525,104144,49.46,-1.465309340595087,47064,0.046583343180827796
0.07,1110,528,104678,46.78,-1.3717833480206456,47336,0.057346452958881855
0.07,1120,531,105287,47.73,-1.4066261657443173,47640,0.07052859850227833
0.07,1130,535,105896,48.54,-1.4281264097385111,47944,0.06587839778512716
0.07,1140,537,106357,48.66,-1.4220833703031739,48176,0.04839922650717199
0.07,1150,540,106794,47.27,-1.3971874477635426,48392,0.06294638803228736
0.07,1160,543,107302,49.12,-1.4300160177585983,48648,0.054180797189474106
0.07,1170,545,107764,47.49,-1.3889673347157787,48880,0.0504674653057009
0.07,1180,550,108574,52.36,-1.496311834414571,49280,0.0373115164693445
0.07,1190,553,109230,54.66,-1.4868821631851936,49608,0.039103920105844736
0.07,1200,556,109776,55.32,-1.5005230054111118,49880,0.03485642257146537
0.07,1210,560,110474,56.96,-1.55909674089285,50232,0.032557348255068064
0.07,1220,562,110895,55.08,-1.4953512181482211,50440,0.04143095831386745
0.07,1230,566,111519,55.23,-1.50305257180783,50752,0.041561577236279845
0.07,1240,570,112356,58.99,-1.5787050382879264,51176,0.061684895772486925
0.07,1250,574,113134,62.4,-1.6500891540854317,51560,0.037911102874204516
0.07,1260,577,113636,62.34,-1.655500279441504,51816,0.0672150426544249
0.07,1270,580,114183,63.19,-1.6918612780340763,52088,0.042348636547103524
0.07,1280,583,114649,59.75,-1.636754045577132,52320,0.05302032548934221
0.07,1290,586,115174,58.44,-1.6316549225291852,52584,0.037671702448278666
0.07,1300,591,116145,62.69,-1.7176862206398218,53072,0.03301242087036371
0.07,1310,594,116727,61.53,-1.6683716249869693,53360,0.04270017659291625
0.07,1320,597,117354,63.59,-1.713398760872057,53672,0.0304316901601851
0.07,1330,600,117883,62.64,-1.6907069666087,53936,0.03702037502080202
0.07,1340,603,118368,59.12,-1.6205853200177835,54176,0.040817321510985494
0.07,1350,606,118973,57.39,-1.5725060568448908,54480,0.05101315025240183
0.07,1360,609,119503,57.67,-1.5791651203940098,54744,0.03424257691949606
0.07,1370,613,120100,58.17,-1.584011928994166,55048,0.03773538977839053
0.07,1380,616,120755,60.06,-1.598236484825692,55376,0.04905890021473169
0.07,1390,619,121246,59.72,-1.5783460229549056,55616,0.03531389869749546
0.07,1400,622,121815,55.7,-1.4686145596344071,55904,0.04975884081795812
0.07,1410,625,122471,56.44,-1.507560679769593,56232,0.03875610837712884
0.07,1420,629,123063,56.09,-1.5254305586052235,56528,0.03860624856315553
0.07,1430,632,123647,56.64,-1.542290536581825,56816,0.033843018230982125
0.07,1440,635,124238,57.7,-1.5825449279159491,57112,0.04066538950428367
0.07,1450,638,124827,57.54,-1.5789932957842954,57408,0.040071847615763545
0.07,1460,641,125425,58.22,-1.588570157673944,57712,0.04840018297545612
0.07,1470,645,126095,58.95,-1.6066078862477893,58040,0.03511481545865536
0.07,1480,648,126706,58.51,-1.6350398768654784,58352,0.043827104615047574
0.07,1490,651,127182,58.36,-1.63074787729854,58584,0.03557464689947665
0.07,1500,654,127734,58.19,-1.641329044273462,58864,0.03944270056672394
0.07,1510,657,128371,58.0,-1.631716695713959,59184,0.04063040087930858
0.07,1520,661,128931,57.68,-1.5945195954863138,59464,0.035748436814174056
0.07,1530,664,129483,57.36,-1.6040495913052275,59736,0.038434054935351014
0.07,1540,666,130001,56.63,-1.5836671993473228,60000,0.03449188242666423
0.07,1550,669,130545,56.18,-1.5881883631916833,60272,0.036740340292453766
0.07,1560,673,131218,56.93,-1.59567752005351,60608,0.027271255617961287
0.07,1570,676,131821,56.26,-1.6380409581619129,60904,0.043435777304694057
0.07,1580,679,132274,54.68,-1.579377305683189,61136,0.04674634290859103
0.07,1590,681,132762,54.8,-1.6174188919494523,61376,0.03833804954774678
0.07,1600,684,133276,54.42,-1.6088163158110456,61632,0.030280953738838434
0.07,1610,686,133694,52.23,-1.5606325433625972,61840,0.04580515227280557
0.07,1620,690,134251,52.2,-1.553370528037613,62120,0.03269379585981369
0.07,1630,692,134784,52.01,-1.5401860788934647,62384,0.03334993030875921
0.07,1640,696,135417,53.16,-1.5523929891593173,62704,0.038299641106277704
0.07,1650,699,135987,53.42,-1.5606150871686142,62992,0.031062103458680212
0.07,1660,702,136461,51.43,-1.5349736587448894,63224,0.03152838000096381
0.07,1670,705,136928,50.07,-1.437355922749691,63456,0.03391957690473646
0.07,1680,709,137473,50.99,-1.4711438501199812,63736,0.035360350739210844
0.07,1690,712,137954,50.92,-1.4465366509468456,63976,0.0367039751727134
0.07,1700,715,138560,51.84,-1.459748978152947,64272,0.049106625374406576
0.07,1710,718,138974,51.8,-1.4565132453360174,64480,0.03370547783561051
0.07,1720,720,139421,50.7,-1.4463949252537631,64704,0.034879156679380685
0.07,1730,723,139863,49.79,-1.4094489400397836,64928,0.03238415252417326
0.07,1740,727,140551,50.34,-1.4609868200336444,65272,0.032852127915248275
0.07,1750,730,141167,50.8,-1.4935057752280994,65576,0.035661017056554556
0.07,1760,734,141842,52.81,-1.5624204047900963,65920,0.025212076725438237
0.07,1770,737,142348,53.2,-1.5739410543791095,66168,0.024903921643272042
0.07,1780,740,142805,52.32,-1.5444541216914736,66400,0.020901696989312768
0.07,1790,743,143286,52.32,-1.559867359179555,66640,0.034701560623943806
0.07,1800,745,143687,50.27,-1.513427657987002,66840,0.028440312249585986
0.07,1810,748,144254,51.8,-1.5455506821450637,67120,0.0214475259417668
0.07,1820,750,144668,51.47,-1.5517754333822829,67328,0.02806971757672727
0.07,1830,752,144999,50.36,-1.5190760698897738,67496,0.026701322989538312
0.07,1840,756,145682,50.31,-1.5055196160554432,67840,0.024558802251704037
0.07,1850,758,146157,48.9,-1.4509551901565367,68072,0.029960935236886144
0.07,1860,762,146756,48.14,-1.4251026779128209,68376,0.03171876515261829
0.07,1870,764,147242,47.94,-1.4586191082856264,68616,0.02836871228646487
0.07,1880,768,147819,49.14,-1.4837403125836763,68904,0.02304327755700797
0.07,1890,770,148327,49.41,-1.4609474486810023,69160,0.028478564927354455
0.07,1900,773,148785,49.98,-1.4761740010222726,69392,0.024871107889339328
0.07,1910,776,149278,49.24,-1.4694754889790531,69632,0.02873005927540362
0.07,1920,778,149761,49.93,-1.4561217326070397,69880,0.030583129497244954
0.07,1930,782,150443,53.44,-1.7253501312324147,70216,0.029107903828844428
0.07,1940,784,150838,50.56,-1.6550047413144764,70416,0.03623669198714197
0.07,1950,788,151573,53.16,-1.6928739459102329,70784,0.03186494088731706
0.07,1960,790,152016,51.6,-1.6455017284466438,71000,0.020656424923799932
0.07,1970,794,152612,52.7,-1.6336841274855005,71304,0.01894684915896505
0.07,1980,797,153140,52.21,-1.6414346126915367,71568,0.020636661211028695
0.07,1990,799,153564,51.37,-1.6263808183236308,71776,0.03376957098953426
0.07,2000,802,154196,53.11,-1.676363160734608,72096,0.02254320413339883
0.07,2010,805,154616,52.38,-1.661397929956026,72304,0.027732182177715003
0.07,2020,808,155201,53.4,-1.6979127974267243,72600,0.024190226919017732
0.07,2030,812,155958,54.15,-1.4959435551924691,72976,0.01962092029862106
0.07,2040,815,156424,54.86,-1.4859938107287238,73208,0.02233874995727092
0.07,2050,819,157065,53.92,-1.4690292127151197,73528,0.025953555246815085
0.07,2060,822,157690,55.74,-1.4984948544606596,73840,0.027547526638954878
0.07,2070,826,158432,57.2,-1.5767879540083658,74208,0.016783291706815362
0.07,2080,829,158950,57.1,-1.5585450555230869,74472,0.02313555881846696
0.07,2090,831,159444,57.8,-1.5837663961146153,74720,0.021620853804051876
0.07,2100,834,159868,55.72,-1.5282415401945224,74928,0.027229034225456417
0.07,2110,837,160533,58.17,-1.5891292456483423,75264,0.018352087237872183
0.07,2120,841,161111,58.1,-1.57753357459245,75552,0.021247887518256903
0.07,2130,843,161568,55.1,-1.5537505781531764,75776,0.016619477362837642
0.07,2140,846,162038,55.14,-1.551125248760547,76016,0.021574926213361323
0.07,2150,848,162510,53.45,-1.5049671519781185,76248,0.018539232900366187
0.07,2160,851,163003,52.13,-1.4674348592436146,76496,0.01704341813456267
0.07,2170,853,163372,48.4,-1.3205058219846342,76680,0.021960620186291635
0.07,2180,856,163886,48.36,-1.3645197543872516,76936,0.025027778232470155
0.07,2190,858,164400,48.56,-1.3887067481991686,77192,0.019506116630509496
0.07,2200,862,165024,50.56,-1.4615276911867234,77504,0.019855403108522296
0.07,2210,865,165669,50.36,-1.4603625708516186,77832,0.017123256577178836
0.07,2220,869,166234,50.23,-1.6273268394090519,78112,0.02144552581012249
0.07,2230,871,166664,49.96,-1.6474193468245573,78328,0.017965253675356507
0.07,2240,873,167105,49.67,-1.6381766562831896,78552,0.02057346364017576
0.07,2250,876,167513,49.03,-1.618357206056805,78752,0.020029483013786376
0.07,2260,878,167883,47.8,-1.5841744963092566,78936,0.023235841537825763
0.07,2270,880,168288,48.16,-1.6155468104928141,79136,0.02171949204057455
0.07,2280,882,168732,47.46,-1.5626696736658605,79360,0.026278141885995865
0.07,2290,884,169145,46.45,-1.5318675294442479,79568,0.019099375931546092
0.07,2300,887,169547,44.23,-1.4575413153986292,79768,0.017649906454607844
0.07,2310,890,170079,43.1,-1.4297264963052165,80032,0.021843011723831296
0.07,2320,892,170527,41.93,-1.2686658218273437,80256,0.01943145284894854
0.07,2330,895,171013,42.49,-1.2517559311012212,80504,0.014521437580697238
0.07,2340,897,171376,41.71,-1.255876005299433,80680,0.018343071802519262
0.07,2350,899,171764,41.51,-1.2775589770452676,80880,0.01816186250653118
0.07,2360,902,172246,42.63,-1.342216475362389,81120,0.01719072461128235
0.07,2370,904,172665,42.77,-1.36181531092677,81328,0.019254742190241814
0.07,2380,906,172991,41.59,-1.318982410577658,81488,0.019605605048127472
0.07,2390,909,173506,42.61,-1.3641443835695717,81752,0.01637675816891715
0.07,2400,911,173917,42.7,-1.3712667299638859,81952,0.021178895607590675
0.07,2410,913,174267,40.88,-1.3103619220008822,82128,0.022105022217147052
0.07,2420,916,174746,41.19,-1.3092538097525732,82368,0.020485438406467438
0.07,2430,918,175148,40.35,-1.293644028571469,82568,0.020476003061048687
0.07,2440,920,175615,41.39,-1.320627234952025,82800,0.019253723905421793
0.07,2450,922,175996,41.32,-1.3268185641334376,82992,0.018082181457430124
0.07,2460,924,176328,39.82,-1.2729330302247717,83160,0.025430805515497923
0.07,2470,926,176726,39.61,-1.2302177712098743,83360,0.020018851850181818
0.07,2480,929,177145,40.54,-1.2481061475303405,83568,0.01930756977526471
0.07,2490,931,177547,39.41,-1.2014279280237388,83768,0.014498679433017969
0.07,2500,933,177935,39.18,-1.2061127024143417,83960,0.014856390829663724
0.07,2510,935,178384,40.17,-1.2633706000122589,84184,0.01606438437011093
0.07,2520,938,178834,39.88,-1.2642281509667364,84416,0.021988614578731358
0.07,2530,940,179243,39.95,-1.2664240664392568,84616,0.016553640831261873
0.07,2540,942,179685,39.7,-1.2860249062684281,84840,0.016332385828718543
0.07,2550,944,180105,40.09,-1.2949023454937174,85048,0.014646237599663436
0.07,2560,946,180483,40.55,-1.3073659093933805,85240,0.022304202429950237
0.07,2570,949,181035,42.09,-1.3735176913106946,85512,0.013567787362262607
0.07,2580,952,181485,42.4,-1.4029564563321957,85736,0.023926559719257057
0.07,2590,954,181872,42.25,-1.4029262463815655,85928,0.016970759723335505
0.07,2600,956,182319,42.84,-1.4146672806680636,86152,0.01514775026589632
0.07,2610,959,182708,42.24,-1.3763926371833022,86352,0.020576066803187132
0.07,2620,961,183136,42.02,-1.368846983587797,86560,0.02004315087106079
0.07,2630,963,183450,41.07,-1.3427388874892086,86720,0.01633394288364798
0.07,2640,965,183894,41.09,-1.3269592443124745,86944,0.02251044218428433
0.07,2650,968,184410,42.05,-1.341457371808335,87200,0.014844416204141453
0.07,2660,971,184887,43.04,-1.370174615072787,87440,0.011899729957804084
0.07,2670,973,185301,41.66,-1.3379392162323718,87648,0.020107591641135514
0.07,2680,975,185689,41.04,-1.3154525062716482,87840,0.017153260298073292
0.07,2690,977,186083,41.11,-1.314814173220333,88040,0.013125808560289443
0.07,2700,979,186443,40.24,-1.2771359503785151,88216,0.01689193316269666
0.07,2710,982,186911,41.03,-1.3050583901529134,88448,0.009588805434759706
0.07,2720,984,187293,40.57,-1.2682026841749605,88640,0.022345815727021545
0.07,2730,986,187695,41.45,-1.2897536451098546,88840,0.017904512817040086
0.07,2740,988,188150,41.56,-1.2757062378940094,89072,0.010352457466069609
0.07,2750,990,188461,39.51,-1.2207666232244692,89224,0.01557743176817894
0.07,2760,992,188893,39.06,-1.1953397721091745,89440,0.015689042047597468
0.07,2770,995,189402,40.01,-1.1826726366861566,89696,0.01020891370717436
0.07,2780,997,189743,39.54,-1.1633641783334359,89864,0.015688409097492695
0.07,2790,999,190221,40.38,-1.1948923202587454,90104,0.021349790564272553
0.07,2800,1002,190687,41.44,-1.2362402657851475,90336,0.018718768726103008
0.07,2810,1005,191321,43.1,-1.2704066168600452,90656,0.012846976518630981
0.07,2820,1008,191757,43.64,-1.293098609362913,90872,0.012394083780236542
0.07,2830,1010,192098,43.03,-1.2818974789853557,91048,0.012482454534620047
0.07,2840,1012,192585,43.35,-1.3035549840075922,91288,0.01702258747536689
0.07,2850,1015,193064,45.03,-1.3400808670018778,91528,0.018275345326401293
0.07,2860,1017,193480,44.87,-1.3366926117521318,91736,0.012831820058636367
0.07,2870,1019,193901,43.99,-1.3276765772190031,91944,0.014176803233567625
0.07,2880,1021,194304,44.61,-1.348675402558048,92144,0.014869222533889115
0.07,2890,1024,194767,44.46,-1.322207190669292,92376,0.011929308238904923
0.07,2900,1027,195359,45.72,-1.3232707272278486,92672,0.012878301204182208
0.07,2910,1030,195806,43.85,-1.2700468635727327,92896,0.01350365742109716
0.07,2920,1032,196256,43.99,-1.2913489109508072,93120,0.013399993418715894
0.07,2930,1035,196759,45.61,-1.3144979879403922,93376,0.013907474814914167
0.07,2940,1037,197108,44.23,-1.2851100249236944,93552,0.010462368663866073
0.07,2950,1039,197487,43.23,-1.2750037332090374,93736,0.011007172637619078
0.07,2960,1041,197936,43.56,-1.2980685018897902,93960,0.01609341416042298
0.07,2970,1044,198375,43.74,-1.309912172776999,94184,0.010993296222295612
0.07,2980,1046,198834,44.3,-1.319882199293876,94416,0.013135248504113406
0.07,2990,1049,199328,44.61,-1.339642165751998,94656,0.012535299989394844
0.07,3000,1051,199753,42.94,-1.3071250376444488,94872,0.013875044765882194
