time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1219,120.9,10,7.06278785171641,1,0.9716582500000002,,
3344,166.2,20,9.438834188489583,3,0.9222520000000002,,
5262,174.4,30,10.119514389463802,5,0.8776584999999998,,
7180,178.5,40,9.945877597551279,8,0.8330649999999998,,
8325,165.5,50,9.087548870169597,10,0.8064437499999999,,
9430,156.16666666666666,60,8.36924290975311,11,0.7807525,,
10370,147.14285714285714,70,7.94217871053265,14,0.7588975000000002,184,0.04888714449771214
11050,137.125,80,7.321289041217315,17,0.7430874999999999,520,0.08605860065290472
12334,136.04444444444445,90,7.2366202616313435,23,0.7132345,1160,0.10508548157122277
13101,130.01,100,6.867439931110194,27,0.6954017499999998,1544,0.11460822109074797
13743,124.24,110,6.39224371808048,30,0.6804752500000002,1864,0.07683372970859637
14285,108.41,120,5.4235033220577895,33,0.6678737500000003,2136,0.05789453392935684
15134,97.72,130,4.615343281278306,37,0.6481345000000001,2560,0.05867692274478031
15689,84.09,140,3.888385221041988,40,0.6352307500000001,2840,0.11621039264719002
16436,80.11,150,3.6034109444182274,43,0.6178629999999999,3216,0.06856814899947494
17082,75.52,160,3.3770548018636437,46,0.6028435000000001,3536,0.07830648428353015
17757,72.87,170,3.1246957724231295,50,0.58714975,3872,0.06944183103041723
18384,72.34,180,3.089284515261298,53,0.5725720000000001,4184,0.1461097140563652
18893,64.59,190,2.6202920970570376,56,0.5607377499999999,4440,0.07002278423169628
19326,61.25,200,2.468715662973171,58,0.5506705000000001,4656,0.09000957192620263
19823,59.8,210,2.4853632142016706,60,0.5391152500000003,4904,0.10175492404960096
20253,58.68,220,2.461279303588177,63,0.5291177500000004,5120,0.0998839296225924
20647,54.13,230,2.2932551552647706,65,0.5199572500000003,5320,0.09042607620358467
21059,52.7,240,2.255393566792561,67,0.5103782499999999,5528,0.1015242513967678
21603,50.67,250,2.197889325783204,70,0.49773025000000015,5800,0.08459040470188484
22008,48.26,260,2.1245651025689694,72,0.4883139999999999,6000,0.1403028354397975
22371,45.14,270,1.964746814128037,74,0.47987424999999995,6184,0.07421472028363496
22785,43.01,280,1.884580561661906,76,0.4702487499999999,6392,0.13080960873048753
23155,41.62,290,1.850770120997603,78,0.46164625000000026,6576,0.141507507301867
23475,40.49,300,1.7923133632638897,79,0.45420625000000003,6736,0.09390319598605856
23842,39.19,310,1.709952238874691,81,0.44567349999999994,6920,0.1326123954495415
24190,38.37,320,1.6909115404724242,83,0.4375825,7088,0.13162746571470052
24470,37.23,330,1.635244722455643,85,0.4310725000000003,7232,0.19969555991701782
24850,36.91,340,1.6246462304818587,87,0.42223750000000027,7424,0.10620805493090302
25244,35.41,350,1.578081827774842,89,0.413077,7616,0.11614387796726078
25635,35.27,360,1.5743521196991617,91,0.4039862499999999,7816,0.16241414798423648
26022,35.51,370,1.6093296025498625,93,0.3949885000000003,8008,0.1456896187737584
26357,34.72,380,1.5754009428441025,95,0.38719974999999984,8176,0.20075076539069414
26724,34.69,390,1.5763292243792912,97,0.3786670000000003,8360,0.1557423733174801
27096,35.21,400,1.5961036735470078,99,0.37001799999999985,8544,0.16400311212055385
27404,34.62,410,1.5642138073907395,100,0.3628569999999999,8696,0.11811332649085671
27682,33.92,420,1.5132060693058158,102,0.35639350000000003,8840,0.13893726363312453
28061,34.91,430,1.563570439565783,104,0.34758175,9024,0.15704778488725424
28498,35.48,440,1.584805730913076,106,0.33742150000000015,9248,0.13602647720836103
28786,34.42,450,1.5184909830307705,108,0.3307255,9392,0.15672701643779874
29136,34.01,460,1.4943469478780862,110,0.3225879999999999,9560,0.15653432463295758
29443,33.21,470,1.4650070291353885,111,0.31545025000000015,9720,0.14667059876956046
29695,32.38,480,1.4188348026547737,113,0.30959125,9840,0.16762176901102066
30080,32.56,490,1.4141414629656253,115,0.30064000000000024,10032,0.1871631145477295
30355,31.59,500,1.3644197333956378,116,0.29424625000000004,10176,0.15937518165446818
30696,31.92,510,1.3796000404116202,118,0.28631799999999985,10344,0.16955993813462555
31058,32.76,520,1.3991262740207708,120,0.2779014999999998,10528,0.10979710286483169
31420,32.59,530,1.3552334675860924,122,0.269485,10704,0.08913286123424768
31713,31.15,540,1.2689644141687122,124,0.2626727499999998,10856,0.2979451399296522
32025,31.39,550,1.2831479387558398,125,0.25541875000000036,11008,0.1716432641260326
32378,31.42,560,1.2659012179287905,127,0.24721150000000025,11184,0.23231267556548119
32710,31.67,570,1.246479617926742,129,0.23949250000000022,11352,0.1418869635090232
33014,32.19,580,1.2690969177003457,131,0.2324244999999998,11504,0.20389778167009354
33378,31.98,590,1.240683824159015,133,0.22396150000000015,11688,0.2517975503578782
33767,33.12,600,1.2865793258502476,135,0.21491724999999973,11880,0.19733303599059582
34139,33.43,610,1.2722408308891588,137,0.20626824999999982,12064,0.188031739089638
34435,32.77,620,1.260488873585672,139,0.19938625000000032,12216,0.1568143805488944
34794,32.74,630,1.2716347193421016,141,0.19103950000000036,12392,0.1834228748921305
35119,33.06,640,1.2825463671379895,142,0.18348325000000043,12552,0.19854456861503422
35420,32.95,650,1.2865897810341869,144,0.176485,12704,0.2610175060108304
35847,33.69,660,1.3003539908487514,146,0.16655725,12920,0.17497463012114167
36092,32.82,670,1.272341159068668,148,0.1608609999999998,13040,0.21251977235078812
36389,32.75,680,1.275069882909703,150,0.15395574999999995,13192,0.17540952283889055
36677,31.99,690,1.2752636231906127,151,0.14725975000000002,13336,0.21429804619401693
36895,30.28,700,1.2028914433418119,152,0.14219125000000044,13440,0.1409668023698032
