rollout/exploration_rate,time/episodes,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/loss,train/n_updates
0.07,1140,716,-9.083152579722675,141343,200.69,0.07431362857460044,65664
0.07,1150,728,-8.932617969147293,143632,198.01,0.04382914077723399,66808
0.07,1160,742,-8.949176982975445,146158,199.29,0.04425074264872819,68072
0.07,1170,753,-9.544099303688581,148263,213.95,0.08642617842997424,69128
0.07,1180,766,-9.78425906879592,150684,220.66,0.09667237641406246,70336
0.07,1190,781,-10.205366516341451,153518,232.97,0.04548205707396846,71752
0.07,1200,794,-10.290091132765498,156000,237.73,0.054772136732935905,72992
0.07,1210,809,-10.463682504737443,158694,244.36,0.09829386394994799,74344
0.07,1220,821,-10.305135499318007,161035,243.47,0.05556415271712467,75512
0.07,1230,835,-10.357533871090123,163652,245.22,0.09940949721203651,76824
0.07,1240,850,-10.56333331898494,166366,249.23,0.023734040005365387,78176
0.07,1250,865,-10.824149435111416,169196,254.64,0.034624276726390235,79592
0.07,1260,878,-10.782066231128804,171581,253.23,0.02305612849886529,80784
0.07,1270,893,-11.05850586308054,174412,260.49,0.0351444374100538,82200
0.07,1280,907,-11.183695227232977,177080,262.96,0.012611446945811622,83536
0.07,1290,919,-10.973326818231435,179395,257.77,0.04554454607568914,84696
0.07,1300,933,-10.950033646279696,181965,258.65,0.06695855979342014,85976
0.07,1310,946,-10.85320965721699,184508,257.14,0.04552275641617598,87248
0.07,1320,958,-10.77743759742767,186664,255.29,0.05639604854513891,88328
0.07,1330,971,-10.73703450267985,189182,254.3,0.044931850279681385,89584
0.07,1340,984,-10.616120109929746,191549,250.83,0.04593893571291119,90768
0.07,1350,997,-10.564015863758389,194060,247.64,0.001609176557394676,92024
0.07,1360,1012,-10.679462407282731,196782,251.01,0.03587700868956745,93384
0.07,1370,1025,-10.564042601586488,199312,248.0,0.05717747725429945,94648
