time/episodes,time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/n_updates,train/loss
340,58,34.21,19371,0.5496242499999999,1.3081598811145354,4680,0.1555256275460124
350,59,34.13,19591,0.54450925,1.3238705522209953,4792,0.10709740605670959
360,60,31.99,19772,0.5403010000000004,1.247040431708098,4880,0.10795406420947984
370,62,32.03,20117,0.5322797499999998,1.2336191992497718,5056,0.14560526263085194
380,63,30.19,20333,0.5272577500000001,1.1592561256044107,5160,0.14505233336240053
390,64,29.69,20624,0.5204920000000001,1.1318024481980729,5304,0.10836269249557517
400,65,28.18,20851,0.5152142500000001,1.0651892799999825,5424,0.1458290369482711
410,67,27.47,21191,0.5073092499999999,1.0343748653143494,5592,0.13704198086634278
420,68,27.14,21465,0.50093875,1.0037718200387953,5728,0.11766061041271314
430,70,26.84,21801,0.49312674999999995,0.9943724615459333,5896,0.15498746722005308
440,71,25.3,22001,0.48847675,0.9237011210798499,6000,0.16404811199754477
450,73,26.44,22335,0.48071125000000026,0.9721710814981703,6160,0.15402582671958953
460,74,26.52,22524,0.4763170000000003,0.9745581858218241,6256,0.23721543699502945
470,75,26.02,22819,0.46945824999999985,0.9834427233716605,6408,0.13754995621275157
480,77,26.88,23121,0.4624367500000003,1.0364300737555145,6560,0.17394535476341844
490,78,26.69,23393,0.45611275000000007,1.040172991177159,6696,0.16513992939144373
500,80,27.48,23699,0.44899825000000004,1.0629504040293185,6848,0.12028189934790134
510,81,26.57,23948,0.4432090000000003,1.0151245606739514,6968,0.15576925431378186
520,82,25.84,24149,0.4385357500000001,0.9967955606300986,7072,0.20160582661628723
530,84,25.13,24414,0.4323745,0.963384467745578,7200,0.2103340132161975
540,85,25.61,24662,0.42660849999999995,0.9889317358554492,7328,0.2792390529066324
550,86,24.44,24879,0.42156324999999994,0.9364202922630201,7432,0.15731061669066548
560,87,24.02,25026,0.4181455000000003,0.9174957885098141,7512,0.11250872712116688
570,88,23.51,25270,0.41247250000000024,0.8731725857979039,7632,0.19311598036438227
580,90,23.17,25538,0.40624150000000026,0.8322693456967047,7768,0.16625742241740227
590,91,22.78,25771,0.4008242500000003,0.8186649326617674,7880,0.2180668655782938
600,92,22.1,26009,0.39529075000000025,0.7899497881531221,8000,0.22698680590838194
610,93,21.27,26175,0.39143125000000023,0.7688309432140279,8080,0.1316223565954715
620,94,21.35,26384,0.3865719999999999,0.7579143793623944,8184,0.17585691390559077
630,95,20.51,26565,0.3823637500000002,0.7205555697601389,8280,0.19472966436296701
640,97,21.11,26873,0.3752027499999998,0.7591244296289348,8432,0.1768539370968938
650,98,21.07,27086,0.37025050000000026,0.7524625131019878,8536,0.22113005351275206
660,99,21.02,27228,0.36694899999999986,0.753326377777464,8608,0.2557729333639145
670,101,20.97,27467,0.3613922500000001,0.7628004938370904,8728,0.13418653374537826
680,102,20.6,27698,0.3560215000000001,0.7496525249485131,8848,0.23741778335534036
690,103,20.15,27886,0.3516505000000003,0.7288600778244523,8936,0.23823221307247877
700,104,19.78,28087,0.34697725000000024,0.737716293712596,9040,0.21238371403887868
710,105,20.55,28330,0.3413274999999999,0.7617682297947508,9160,0.23641319037415087
720,107,20.48,28532,0.336631,0.770306854868841,9264,0.1353079518303275
730,108,20.63,28728,0.3320740000000001,0.7806533820984884,9360,0.24119976162910461
740,109,19.57,28930,0.3273775000000003,0.7148076321459059,9464,0.21135645546019077
750,109,18.94,29080,0.32389000000000023,0.6884485191520863,9536,0.18099576933309436
760,111,19.58,29286,0.3191004999999998,0.7088893045584083,9640,0.26831390243023634
770,111,18.62,29429,0.31577575000000024,0.6607633347921552,9712,0.21367232874035835
780,113,18.61,29659,0.31042824999999985,0.6652156745286456,9824,0.25402505323290825
790,114,18.2,29806,0.3070105000000001,0.6402195618162645,9896,0.16636411286890507
800,115,18.49,30036,0.30166300000000024,0.6342002767137722,10016,0.20040634367614985
810,116,18.12,30242,0.2968734999999997,0.6226412832307088,10120,0.20422815391793847
820,117,18.07,30439,0.2922932500000003,0.6142920404759553,10216,0.15851800795644522
830,119,18.49,30677,0.2867597500000002,0.6264492965940542,10336,0.22204128094017506
840,119,17.95,30825,0.28331874999999973,0.6073840842773675,10408,0.1821879744529724
850,120,18.22,31002,0.27920350000000027,0.6107703927534247,10496,0.2810067590326071
860,121,18.05,31191,0.2748092499999998,0.6227113557314786,10592,0.22435270762071013
870,123,19.24,31453,0.2687177500000001,0.6547054761264661,10720,0.28042830619961023
880,124,19.29,31688,0.263254,0.6615190670720686,10840,0.3326994366943836
890,125,20.5,31956,0.257023,0.7027792797147633,10976,0.2206492437981069
900,126,20.0,32136,0.25283800000000034,0.6784420782413207,11064,0.23431322257965803
910,128,20.67,32409,0.2464907500000001,0.6908322689616484,11200,0.21944840298965573
920,129,20.52,32591,0.24225925000000026,0.7001683282010605,11288,0.2639567479491234
930,130,20.19,32796,0.23749299999999995,0.6834883755990836,11392,0.19990563113242388
940,132,20.72,32997,0.23281975000000033,0.7036336493195919,11496,0.3032598774880171
950,133,21.05,33207,0.22793725000000042,0.7186311342591841,11600,0.24499643221497536
960,134,20.46,33337,0.22491475000000027,0.6763793380424455,11664,0.22017147950828075
970,135,19.75,33528,0.22047400000000006,0.6610597125520963,11760,0.2957858880981803
980,136,19.0,33688,0.216754,0.6337808339307063,11840,0.2406332865357399
990,137,18.47,33903,0.21175525000000028,0.6159615196137941,11944,0.24641373381018639
1000,138,18.89,34125,0.2065937499999999,0.6565352097832086,12056,0.25784996524453163
1010,139,18.04,34313,0.20222275000000023,0.6301127900450655,12152,0.28169803135097027
1020,140,18.42,34533,0.1971077499999998,0.6364427131382882,12264,0.29125638119876385
1030,141,17.85,34681,0.19366675,0.6191232296506572,12336,0.26733455061912537
1040,142,17.34,34831,0.1901792499999998,0.5949721627545526,12408,0.2466844953596592
1050,143,16.82,34989,0.18650575000000003,0.5819139162944019,12488,0.25802805460989475
1060,144,17.55,35192,0.181786,0.6154111022773237,12592,0.2976054772734642
1070,144,16.65,35293,0.17943775000000017,0.5818040702197931,12640,0.24029731936752796
1080,145,16.71,35459,0.17557825000000027,0.574893346534486,12728,0.22946962248533964
1090,147,16.48,35651,0.1711142499999998,0.5803403342687645,12824,0.2113307574763894
1100,147,15.98,35823,0.16711525000000005,0.5479331951138909,12904,0.310653917491436
1110,148,15.73,35986,0.1633255,0.5477886641563464,12992,0.27012419886887074
1120,149,14.99,36132,0.15993099999999993,0.5241345534639813,13064,0.2997039072215557
1130,150,15.28,36309,0.1558157499999998,0.5394353739141259,13152,0.32742223516106606
1140,151,15.1,36441,0.15274675000000026,0.5351858573902039,13216,0.261716628447175
1150,152,15.2,36609,0.14884075000000008,0.5382181886832612,13304,0.1808637036010623
1160,153,14.78,36770,0.14509749999999977,0.5282987399117639,13384,0.201663451269269
1170,154,15.52,36945,0.14102875000000004,0.5592986037934294,13472,0.23743517510592937
1180,155,15.35,37094,0.13756449999999998,0.5530901082959395,13544,0.2438618689775467
1190,156,14.99,37250,0.13393749999999993,0.5441373398243227,13624,0.2648226097226143
1200,156,14.86,37409,0.13024075000000013,0.537252987869917,13704,0.2335951067507267
1210,157,14.68,37554,0.1268695000000002,0.5246895483333169,13776,0.27399900555610657
1220,158,14.73,37705,0.12335874999999985,0.5194351419678473,13848,0.35184779949486256
1230,159,14.76,37885,0.1191737500000003,0.5179146319712769,13936,0.34025012888014317
1240,160,14.65,38006,0.11636049999999998,0.5167431624967128,14000,0.24675231333822012
1250,161,14.88,38197,0.11191975000000032,0.5305338709511784,14096,0.26956699788570404
1260,162,14.64,38334,0.10873450000000007,0.5110086015529122,14160,0.29287850577384233
1270,163,14.52,38497,0.10494475000000003,0.509309187785274,14248,0.3026877325028181
1280,164,14.64,38658,0.10120150000000039,0.5153472631205452,14328,0.30063739232718945
1290,165,14.82,38832,0.09715600000000013,0.5191321950720288,14408,0.21540545672178268
1300,165,14.71,38980,0.09371500000000033,0.5202673872829696,14488,0.3128142189234495
1310,166,14.9,39144,0.08990200000000004,0.5300252587227455,14568,0.3169332556426525
1320,167,14.71,39276,0.08683300000000016,0.5276687645685412,14632,0.29478167556226254
1330,168,14.29,39414,0.08362450000000021,0.51217426600064,14704,0.3398520238697529
1340,169,14.19,39525,0.08104375000000041,0.5057087344270048,14760,0.2490357868373394
1350,170,13.84,39681,0.07741675000000048,0.4813805018369265,14840,0.25756560638546944
1360,170,13.92,39826,0.07404549999999999,0.48147545919358037,14912,0.30347177013754845
1370,171,13.82,39979,0.07048825000000036,0.48880005876006605,14984,0.2934490507468581
1380,172,13.63,40121,0.07,0.49137457842989574,15056,0.30152533017098904
1390,172,13.32,40264,0.07,0.47594695366389117,15128,0.31901152059435844
1400,173,13.11,40391,0.07,0.45532346799635426,15192,0.3255315814167261
1410,174,13.23,40567,0.07,0.46115739998594507,15280,0.24396339803934097
1420,174,13.16,40692,0.07,0.4613395812280679,15344,0.30271842889487743
1430,175,13.12,40826,0.07,0.45954479259066344,15408,0.2882027216255665
1440,175,13.43,40968,0.07,0.47829684119349053,15480,0.26101221702992916
1450,176,13.28,41109,0.07,0.48487518748911945,15552,0.25601090863347054
1460,177,12.86,41212,0.07,0.4743272334668304,15600,0.25776033848524094
1470,178,13.06,41385,0.07,0.4780514670155414,15688,0.3196838051080704
1480,178,12.95,41516,0.07,0.47148737951173475,15752,0.33752891048789024
1490,179,12.65,41629,0.07,0.46292229414026737,15808,0.28079817444086075
1500,180,12.93,41784,0.07,0.489138783637275,15888,0.26920394971966743
1510,181,12.9,41957,0.07,0.4883740011569175,15976,0.3103612922132015
1520,182,12.99,42091,0.07,0.491209657998088,16040,0.334761418402195
1530,182,13.04,42230,0.07,0.49104648752270225,16112,0.33032599091529846
1540,183,13.25,42393,0.07,0.4971929943697766,16192,0.2858129609376192
1550,184,12.98,42507,0.07,0.4798454464544081,16248,0.282527070492506
1560,185,13.18,42630,0.07,0.4935661735293053,16312,0.318468801677227
1570,185,12.44,42729,0.07,0.45582952253380604,16360,0.32779741287231445
1580,186,12.11,42827,0.07,0.4370820480499408,16408,0.3379718270152807
1590,187,12.17,42946,0.07,0.43405221217030243,16472,0.3435024172067642
1600,187,11.95,43079,0.07,0.4139141650665444,16536,0.30985097400844097
1610,188,11.95,43252,0.07,0.41673968606400946,16624,0.24860340915620327
1620,189,11.78,43369,0.07,0.4079658032639745,16680,0.31946257315576077
1630,190,11.49,43479,0.07,0.3992344853367764,16736,0.3494364954531193
1640,191,11.31,43624,0.07,0.38550516049618866,16808,0.29673995822668076
1650,191,11.74,43781,0.07,0.4032658886336417,16888,0.3971608467400074
1660,192,12.16,43946,0.07,0.42479551286721984,16968,0.3193850442767143
1670,193,12.49,44078,0.07,0.4528612533482269,17032,0.3056134544312954
1680,194,13.07,44234,0.07,0.48103343180843866,17112,0.3111483883112669
1690,195,13.42,44388,0.07,0.4932349491704674,17192,0.3241793029010296
1700,195,13.1,44489,0.07,0.48543732342883716,17240,0.3331200536340475
1710,196,12.71,44623,0.07,0.46455401920544104,17304,0.3360241688787937
1720,197,13.04,44773,0.07,0.47621856856347355,17384,0.30287525057792664
1730,198,13.26,44905,0.07,0.48603895835238425,17448,0.30684151872992516
1740,199,13.06,45030,0.07,0.48510067121211675,17512,0.304720725864172
1750,199,12.93,45174,0.07,0.4790860399984094,17584,0.3612279184162617
1760,201,13.0,45346,0.07,0.4808109119048554,17672,0.29641538858413696
1770,201,13.15,45493,0.07,0.4812965619918615,17744,0.2654751967638731
1780,202,12.84,45618,0.07,0.4673379004112072,17808,0.34206127375364304
1790,203,12.47,45735,0.07,0.4464561225600518,17864,0.2757695186883211
1800,204,12.97,45886,0.07,0.4610019693849581,17936,0.30757948756217957
1810,204,12.85,46008,0.07,0.45541255079498655,18000,0.3141251765191555
1820,205,12.59,46132,0.07,0.4433837173318146,18064,0.2966602947562933
1830,206,12.75,46280,0.07,0.44101754782078856,18136,0.36821084655821323
1840,207,13.03,46433,0.07,0.43179029722982354,18216,0.28548516146838665
1850,207,13.01,46575,0.07,0.42616331614297887,18280,0.312613682821393
1860,208,12.86,46732,0.07,0.41691837726691827,18360,0.343774639070034
1870,209,13.0,46893,0.07,0.41819390263156647,18440,0.30350343883037567
1880,210,12.73,46991,0.07,0.402175155303051,18488,0.28095570020377636
1890,211,13.2,47155,0.07,0.4277614723066395,18576,0.3213489204645157
1900,212,12.89,47275,0.07,0.42284576273121927,18632,0.3138852473348379
1910,213,13.57,47465,0.07,0.4395668424070193,18728,0.3428359925746918
1920,213,13.64,47596,0.07,0.4429901347270049,18792,0.2936644833534956
1930,215,14.38,47818,0.07,0.48758384497197127,18904,0.2979820519685745
1940,216,14.34,47967,0.07,0.4977901998653902,18976,0.28922017477452755
1950,216,14.44,48119,0.07,0.5044801528925459,19056,0.32059188187122345
1960,218,14.94,48326,0.07,0.5138209607871582,19160,0.30601753666996956
1970,218,14.66,48459,0.07,0.4982229980493396,19224,0.30033645406365395
1980,219,15.26,48617,0.07,0.5230603851259715,19304,0.30087035708129406
1990,221,15.84,48839,0.07,0.5449945103384682,19416,0.26662803813815117
2000,222,16.44,49019,0.07,0.5525524891508675,19504,0.27277384512126446
2010,223,16.55,49220,0.07,0.5612954863579326,19608,0.27748981304466724
2020,224,16.75,49371,0.07,0.5771316672086273,19680,0.275257496163249
2030,224,15.86,49504,0.07,0.527817731085668,19744,0.2996523603796959
2040,225,15.75,49642,0.07,0.531189562960938,19816,0.32845882698893547
2050,226,15.39,49758,0.07,0.5164793810965062,19872,0.28668176010251045
2060,227,14.99,49925,0.07,0.5027682022322606,19960,0.2961051408201456
2070,227,14.64,50023,0.07,0.4855307241092013,20008,0.3005516789853573
2080,228,14.5,50167,0.07,0.4861426345617382,20080,0.30289431661367416
2090,229,13.92,50331,0.07,0.4578179538995722,20160,0.30492204055190086
2100,230,13.87,50506,0.07,0.45710456310577,20248,0.30385538190603256
2110,231,13.59,50679,0.07,0.4458339447189662,20336,0.27730220183730125
2120,232,13.36,50807,0.07,0.4276848004553005,20400,0.26570157147943974
2130,233,13.42,50946,0.07,0.4327963582902218,20472,0.29101443849503994
2140,233,13.28,51070,0.07,0.42571140141937597,20528,0.2603137791156769
2150,234,13.61,51219,0.07,0.4318414835484976,20608,0.2948837839066982
2160,235,13.47,51372,0.07,0.4273181581379133,20680,0.2686116639524698
2170,236,13.87,51510,0.07,0.4465497273414225,20752,0.2514260169118643
2180,237,14.22,51689,0.07,0.4525255800208353,20840,0.2740391194820404
2190,238,14.16,51847,0.07,0.4658290964907049,20920,0.2709701079875231
2200,239,13.81,51987,0.07,0.457340119340877,20992,0.2704756073653698
2210,240,13.44,52123,0.07,0.4464918449824164,21056,0.258665444329381
2220,240,13.49,52256,0.07,0.45254188252163224,21120,0.27985445223748684
2230,241,13.47,52393,0.07,0.44956889269831224,21192,0.2440311163663864
2240,242,13.64,52534,0.07,0.45699226044207697,21264,0.25389726273715496
2250,243,13.34,52653,0.07,0.45287334765368553,21320,0.2631603591144085
2260,243,13.15,52787,0.07,0.44823311753735096,21392,0.2482699453830719
2270,244,13.07,52917,0.07,0.44616169554719826,21456,0.24697301723062992
2280,245,12.83,53072,0.07,0.44665154703822796,21528,0.24955563619732857
2290,246,12.95,53242,0.07,0.4484187229672257,21616,0.24054603837430477
2300,247,12.97,53384,0.07,0.451465572356894,21688,0.2632903531193733
2310,248,13.16,53539,0.07,0.46273288690646214,21768,0.25372238270938396
2320,248,13.03,53659,0.07,0.4551243755952295,21824,0.2573553528636694
2330,249,13.17,53810,0.07,0.47046538166397234,21904,0.23409850522875786
2340,250,12.88,53922,0.07,0.4569464633737623,21960,0.24655934982001781
2350,251,12.77,54030,0.07,0.45613269214989605,22008,0.2368824388831854
2360,252,13.15,54202,0.07,0.47356291080331914,22096,0.2432876918464899
2370,252,13.49,54366,0.07,0.4912114671734224,22176,0.2268181201070547
2380,253,13.45,54517,0.07,0.49057341177153824,22256,0.24613728560507298
2390,254,13.13,54655,0.07,0.4797871895920309,22320,0.24548223428428173
2400,255,12.97,54781,0.07,0.4769257572201812,22384,0.24250684678554535
2410,256,12.91,54930,0.07,0.475146727622777,22464,0.2441999353468418
2420,257,13.47,55106,0.07,0.4989320629670533,22552,0.22659321501851082
2430,258,13.27,55237,0.07,0.48909906838404704,22616,0.22448410280048847
2440,258,13.51,55373,0.07,0.49558412347426184,22680,0.21028099209070206
2450,259,13.82,55512,0.07,0.5029180095282867,22752,0.2083752080798149
2460,260,13.15,55617,0.07,0.4755385820101213,22808,0.2103077843785286
2470,261,13.05,55771,0.07,0.4678082861416125,22880,0.23795835487544537
2480,262,13.15,55932,0.07,0.46929106018440386,22960,0.21441242843866348
2490,263,13.32,56087,0.07,0.46789638184081633,23040,0.21926993876695633
2500,263,13.83,56264,0.07,0.491197841053391,23128,0.2165264245122671
2510,264,13.52,56382,0.07,0.4762350211953764,23184,0.21985596418380737
2520,265,12.92,56498,0.07,0.449687349530615,23248,0.21402945928275585
2530,265,12.84,56621,0.07,0.43951252950190844,23304,0.2069643083959818
2540,266,12.59,56732,0.07,0.4281723660935406,23360,0.18987942673265934
2550,267,12.58,56870,0.07,0.4331839212633449,23432,0.20987261086702347
2560,268,12.69,56986,0.07,0.4313572499257476,23488,0.2109934166073799
2570,268,12.28,57099,0.07,0.41591590560448266,23544,0.21849933452904224
2580,269,11.86,57218,0.07,0.39382431650880856,23608,0.19883990287780762
2590,270,11.6,57347,0.07,0.3893276165666802,23672,0.1938956081867218
2600,270,10.86,57450,0.07,0.35561270144047447,23720,0.20634220354259014
2610,271,10.8,57562,0.07,0.351056178854283,23776,0.21384946443140507
2620,271,10.75,57673,0.07,0.35103927468408325,23832,0.19378212839365005
2630,272,10.96,57817,0.07,0.3634526720410317,23904,0.20806767418980598
2640,273,11.29,57961,0.07,0.3803605664214178,23976,0.200368020683527
2650,274,11.5,58120,0.07,0.38049874114374477,24056,0.20699743553996086
2660,275,11.61,58247,0.07,0.39503211653369513,24120,0.1915047150105238
2670,275,11.79,58378,0.07,0.4038492829727743,24184,0.17715833149850368
2680,276,12.06,58524,0.07,0.4228116320109299,24256,0.191220847889781
2690,277,12.18,58665,0.07,0.4277943001700992,24328,0.19063709117472172
2700,278,12.2,58770,0.07,0.42763278774799884,24384,0.1746028084307909
2710,278,12.48,58910,0.07,0.4355518441366588,24448,0.18351934850215912
2720,279,13.02,59075,0.07,0.4607449906822558,24536,0.18652140721678734
2730,280,12.86,59203,0.07,0.4561416647684776,24600,0.18348731473088264
2740,281,12.8,59341,0.07,0.457003045883434,24664,0.18331484496593475
2750,282,12.77,59497,0.07,0.4660400327047733,24744,0.1738208271563053
2760,283,13.03,59650,0.07,0.4682901583974705,24824,0.17885254137217999
2770,283,12.91,59769,0.07,0.46524858617014025,24880,0.17998413741588593
2780,284,12.77,59901,0.07,0.45536230917824505,24944,0.17059695720672607
2790,285,12.37,60002,0.07,0.4321871034850021,25000,0.17434213496744633
2800,285,12.5,60120,0.07,0.4335452299260831,25056,0.17892943508923054
2810,286,12.37,60247,0.07,0.4287557563602134,25120,0.17423679865896702
2820,287,12.29,60404,0.07,0.42698683502045853,25200,0.1583317220211029
2830,288,12.52,60555,0.07,0.44170550004204445,25272,0.16786381602287292
2840,289,12.7,60711,0.07,0.44336738991530295,25352,0.16747507825493813
2850,289,12.31,60828,0.07,0.42820433520396334,25408,0.16872243024408817
2860,290,11.97,60947,0.07,0.41881926978760253,25472,0.15885214135050774
2870,291,12.27,61096,0.07,0.4323542360848549,25544,0.14483016077429056
2880,292,12.17,61218,0.07,0.4289179453044312,25608,0.1548292264342308
2890,292,12.47,61349,0.07,0.4373604853890991,25672,0.15075969137251377
2900,293,12.77,61497,0.07,0.460822221131273,25744,0.1508492361754179
2910,294,13.05,61652,0.07,0.4835192014523146,25824,0.16283263824880123
2920,295,13.28,61832,0.07,0.5014847001476108,25912,0.16143590956926346
2930,296,13.3,61985,0.07,0.49208987489293515,25992,0.1463610427454114
2940,297,13.1,62121,0.07,0.4911590777926225,26056,0.1412067012861371
2950,298,13.4,62268,0.07,0.5081976515331553,26128,0.12909752316772938
2960,298,13.36,62383,0.07,0.5035122400816447,26184,0.1590998973697424
2970,299,13.31,62527,0.07,0.5030787342837898,26256,0.1627420224249363
2980,300,13.74,62692,0.07,0.5222793645960331,26344,0.1415677759796381
2990,301,13.67,62816,0.07,0.5307697577950862,26400,0.13386175967752934
3000,302,13.71,62968,0.07,0.5253327261407186,26480,0.1461714617908001
3010,303,13.45,63097,0.07,0.5030097061911583,26544,0.13931365869939327
3020,303,12.96,63228,0.07,0.4726321401497806,26608,0.1357869068160653
3030,304,12.94,63379,0.07,0.4805619210957432,26688,0.12238275073468685
3040,305,12.93,63514,0.07,0.48319115412055524,26752,0.13605389185249805
3050,306,12.85,63653,0.07,0.4688071575667329,26824,0.13177990447729826
3060,306,13.06,63789,0.07,0.49017957887072666,26888,0.1358938291668892
3070,307,13.01,63928,0.07,0.48395115672678146,26960,0.11814331915229559
3080,308,12.62,64054,0.07,0.46823451598316573,27024,0.1277343239635229
3090,309,12.91,64207,0.07,0.4844831414484385,27096,0.12527485750615597
3100,310,12.71,64339,0.07,0.47923267082169646,27168,0.1160960178822279
3110,311,12.87,64484,0.07,0.4931651431658569,27240,0.12315063737332821
3120,311,12.91,64619,0.07,0.4960097272463652,27304,0.1305033639073372
3130,312,12.84,64763,0.07,0.4861217815420602,27376,0.11835245881229639
3140,313,13.06,64920,0.07,0.4933711079932634,27456,0.11770214885473251
3150,314,12.98,65051,0.07,0.4952221078468244,27520,0.10967950243502855
3160,314,12.47,65136,0.07,0.4635379706610239,27560,0.1162704722955823
3170,315,12.65,65293,0.07,0.473856548267898,27640,0.11556542571634054
3180,316,12.91,65445,0.07,0.48167767341784357,27720,0.11714422702789307
3190,317,12.88,65595,0.07,0.47783883322849496,27792,0.11601034458726645
3200,318,13.0,65739,0.07,0.480857989113719,27864,0.11008473578840494
3210,318,12.43,65827,0.07,0.45660626073334976,27912,0.10985490586608648
3220,319,12.36,65955,0.07,0.45508595714714617,27976,0.10586006753146648
3230,320,12.25,66088,0.07,0.45021898550117717,28040,0.09660529997199774
3240,321,12.01,66221,0.07,0.43783009848857135,28104,0.10803424008190632
3250,322,12.16,66367,0.07,0.4439207423655759,28176,0.10316794086247683
3260,322,12.6,66496,0.07,0.4677733677446293,28240,0.10521458461880684
3270,323,12.49,66642,0.07,0.4697550960135573,28320,0.09971186518669128
3280,324,12.11,66756,0.07,0.4526339689917579,28376,0.10031576920300722
3290,325,12.14,66909,0.07,0.4491508660828209,28448,0.09475640393793583
3300,325,12.11,67050,0.07,0.4445168415302983,28520,0.10212360322475433
3310,326,12.63,67190,0.07,0.4659631666465847,28592,0.09736894629895687
3320,327,12.74,67329,0.07,0.46506197427134893,28664,0.09636066015809774
3330,328,12.67,67455,0.07,0.46652891838723176,28720,0.09137423522770405
3340,329,12.95,67616,0.07,0.47986593508336794,28800,0.09593408647924662
3350,330,13.13,67780,0.07,0.48952291698131517,28888,0.09240711759775877
3360,330,13.18,67914,0.07,0.48438089810635304,28952,0.10561613366007805
3370,331,12.93,68035,0.07,0.47244122023234686,29016,0.08696120139211416
3380,332,13.29,68185,0.07,0.4934024133438822,29088,0.09010173100978136
3390,333,13.16,68325,0.07,0.4889155749200318,29160,0.08775274269282818
3400,333,13.0,68450,0.07,0.4775727899018233,29224,0.08534322585910559
3410,334,12.98,68588,0.07,0.47632580595027657,29288,0.08577137161046267
3420,335,13.02,68731,0.07,0.48086316915243715,29360,0.08732719160616398
3430,336,13.48,68903,0.07,0.49753199617695765,29448,0.09231644310057163
3440,337,13.31,69047,0.07,0.49279431376665045,29520,0.08302054554224014
3450,338,13.1,69190,0.07,0.47103908726627935,29592,0.08527092542499304
3460,339,13.25,69339,0.07,0.48625555361524925,29664,0.08831214904785156
3470,340,13.67,69502,0.07,0.5039898847283975,29744,0.07923319889232516
3480,341,13.71,69656,0.07,0.504243928351861,29824,0.08456491585820913
3490,341,13.55,69780,0.07,0.4977875465086211,29888,0.0830485187470913
3500,342,13.7,69920,0.07,0.508170944111847,29952,0.08003416564315557
3510,343,13.84,70072,0.07,0.5251392216030267,30032,0.0770814549177885
3520,344,13.82,70213,0.07,0.5225384340938475,30104,0.0815024059265852
3530,345,13.79,70382,0.07,0.5240530479781852,30184,0.07651986368000507
3540,345,13.9,70537,0.07,0.5160811877624297,30264,0.08468329347670078
3550,346,14.02,70692,0.07,0.5280013474690394,30344,0.07238778006285429
3560,347,13.75,70814,0.07,0.5066290080458016,30400,0.07737434189766645
3570,348,13.4,70942,0.07,0.4825796500963768,30464,0.06818243069574237
3580,348,12.86,71042,0.07,0.4537964151370894,30520,0.0726187489926815
3590,349,12.97,71177,0.07,0.451433501977863,30584,0.07474547065794468
3600,350,13.0,71320,0.07,0.45764396987714356,30656,0.07373485062271357
3610,351,12.77,71449,0.07,0.44255218799525237,30720,0.07163135707378387
3620,352,13.07,71620,0.07,0.460157650477135,30808,0.06095824670046568
3630,352,12.72,71754,0.07,0.44276625183895846,30872,0.07826840970665216
3640,353,12.01,71838,0.07,0.4173810628019898,30912,0.067083272151649
