rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9924670000000002,10,31.4,0,324,-1.616549474829543,,
0.9782147499999998,20,45.85,1,937,-2.794678055644578,,
0.9673569999999999,30,45.8,1,1404,-2.6860619284339355,,
0.9402940000000002,40,63.2,3,2568,-3.9591394383490366,,
0.9216242500000003,50,66.42,4,3371,-4.040831152579279,,
0.8974675,60,72.5,5,4410,-4.5526837718991,,
0.8862145,70,68.91428571428571,6,4894,-4.298613575583093,,
0.8604535000000001,80,74.025,8,6002,-4.587460437899592,,
0.8372732500000001,90,76.76666666666667,10,6999,-4.850508985708731,,
0.8066530000000003,100,82.16,12,8316,-5.291774117633516,,
0.7978412499999998,110,82.71,13,8695,-5.340066633993773,,
0.7678254999999999,120,89.49,15,9986,-5.780715075646023,,
0.7303929999999998,130,100.92,25,11596,-6.632694457400025,792,0.10291536600561813
0.6987265,140,102.9,35,12958,-6.68243691016892,1472,0.0753441747801844
0.6588062500000003,150,112.04,47,14675,-7.238168384228736,2336,0.08527539487113245
0.6351842500000003,160,111.81,54,15691,-7.1194361230356575,2840,0.06757619843119755
0.60202975,170,121.23,64,17117,-7.651940476888434,3552,0.09664931400038768
0.583918,180,117.94,69,17896,-7.374482663287969,3944,0.12497413964592852
0.5638532500000002,190,116.6,75,18759,-7.162747395017791,4376,0.06996313200215809
0.5437420000000002,200,112.08,82,19624,-6.6318305317563935,4808,0.07821803583647124
0.5167952500000002,210,119.88,90,20783,-7.142862282912115,5384,0.08813765179365873
0.49705599999999994,220,115.46,96,21632,-6.852193224187528,5808,0.07019879529252648
0.4738757499999998,230,109.33,103,22629,-6.249440617067546,6312,0.11527680850122124
0.45662424999999995,240,103.13,109,23371,-5.811134258647612,6680,0.09040177124552429
0.43718725,250,94.32,115,24207,-5.242078583067849,7096,0.11710668925661594
0.4229582500000003,260,90.28,119,24819,-5.000533117224089,7408,0.105494070565328
0.40333525000000026,270,84.46,126,25663,-4.610660058442831,7824,0.0549137182533741
0.38615350000000026,280,84.06,131,26402,-4.605580676126206,8200,0.10001071664737538
0.37039000000000033,290,82.21,136,27080,-4.442195923640823,8536,0.1076207347214222
0.35625399999999996,300,79.64,141,27688,-4.367787114683094,8840,0.08136714471038431
0.3318647499999998,310,78.54,149,28737,-4.194295654627659,9368,0.12454949226230383
0.3166825,320,76.58,154,29390,-3.947521834104443,9688,0.12585310463327914
0.2933162500000003,330,76.66,161,30395,-3.9984880597404833,10192,0.08882622211240232
0.27004300000000003,340,79.25,169,31396,-4.13814781730217,10696,0.05453872692305595
0.2322152500000001,350,87.16,181,33023,-4.581256016312569,11504,0.12993588484823704
0.20959300000000003,360,90.77,189,33996,-4.7606145739863,11992,0.10879145271610469
0.18964449999999988,370,90.91,196,34854,-4.771903014662687,12424,0.12905036308802664
0.16741750000000044,380,93.08,203,35810,-4.864591067996265,12904,0.07668682234361768
0.13988950000000022,390,98.14,212,36994,-5.094730981287211,13496,0.06267174950335175
0.11391924999999992,400,103.23,221,38111,-5.343697515506993,14048,0.11090665205847472
0.08922775000000038,410,103.36,229,39173,-5.297126765502728,14584,0.10141756921075284
0.07,420,108.77,239,40367,-5.55507385269139,15176,0.08527449646499008
0.07,430,106.44,245,41139,-5.409642207412577,15568,0.11276631616055965
0.07,440,111.06,256,42602,-5.59947608838518,16296,0.06413215771317482
0.07,450,111.32,270,44255,-5.537588612055873,17120,0.0874986540293321
0.07,460,116.57,282,45753,-5.78840809372662,17872,0.06743848533369601
0.07,470,116.56,288,46610,-5.784361734147911,18304,0.08436238009016961
0.07,480,124.03,302,48313,-6.183347555502565,19152,0.05333837016951293
0.07,490,125.57,313,49651,-6.295440303856618,19824,0.1093983524478972
0.07,500,133.31,328,51542,-6.650310350668324,20768,0.11837701569311321
0.07,510,136.1,338,52883,-6.792434151221524,21440,0.06069525273051113
0.07,520,130.67,344,53534,-6.537323257555949,21760,0.11478884366806597
0.07,530,131.41,350,54380,-6.525797487383573,22184,0.07229301379993558
0.07,540,132.97,363,55999,-6.5919309149956,22992,0.1500214107800275
0.07,550,123.48,369,56703,-6.1474036181129295,23344,0.10830575390718877
0.07,560,124.9,382,58343,-6.142964633030291,24168,0.12057671381626278
0.07,570,125.82,389,59292,-6.17945105315949,24640,0.10703107004519552
0.07,580,120.79,399,60492,-5.8856676204033285,25240,0.14711809251457453
0.07,590,119.99,409,61750,-5.847407171984279,25872,0.09069050871767104
0.07,600,111.55,417,62797,-5.483136094186062,26392,0.08512057980988175
0.07,610,111.54,428,64137,-5.55843389362087,27064,0.089529792254325
0.07,620,111.86,433,64820,-5.583389807124328,27408,0.09629271773155779
0.07,630,112.13,440,65693,-5.629537349284063,27840,0.08797428582329303
0.07,640,103.67,446,66466,-5.247447502689555,28232,0.08077006903477013
0.07,650,109.06,456,67709,-5.460733828251582,28848,0.07614548807032406
0.07,660,99.02,461,68345,-5.006821814697068,29168,0.06318612903123721
0.07,670,96.53,467,69045,-4.831612146561309,29520,0.04641583084594458
0.07,680,95.33,475,70125,-4.825019927934523,30056,0.09395406884141266
0.07,690,92.3,482,71080,-4.648553897359861,30536,0.05507481342647225
0.07,700,94.31,491,72328,-4.806351255803921,31160,0.038848817348480225
0.07,710,90.92,499,73329,-4.585821416842769,31664,0.09264760673977435
0.07,720,92.85,505,74205,-4.714438681844357,32096,0.10009824321605265
0.07,730,94.14,512,75207,-4.778358508828311,32600,0.07013054052367806
0.07,740,97.05,520,76271,-4.875694129631355,33128,0.08033572230488062
0.07,750,92.96,527,77105,-4.629393593166863,33552,0.05236156331375241
0.07,760,96.34,535,78079,-4.727498992760485,34032,0.09269709372892976
0.07,770,95.73,540,78718,-4.704156685362047,34352,0.09744393406435847
0.07,780,90.21,544,79246,-4.359594669514934,34616,0.13905768189579248
0.07,790,86.97,549,79877,-4.209990876592413,34936,0.1114113133517094
0.07,800,81.92,555,80620,-3.815790267487078,35304,0.06027740490389988
0.07,810,78.48,560,81277,-3.581486298478985,35632,0.11882748687639832
0.07,820,76.85,566,81990,-3.4390657308116044,35992,0.05683764966670424
0.07,830,73.35,571,82642,-3.2592381705530142,36320,0.15073778294026852
0.07,840,65.7,573,82941,-2.8850100963340948,36464,0.09046009334269911
0.07,850,64.71,579,83676,-2.835909678520569,36832,0.08961612486746162
0.07,860,59.92,583,84171,-2.6410663967023016,37080,0.0877488402184099
0.07,870,62.88,591,85106,-2.767473512669244,37552,0.11954715487081558
0.07,880,67.98,598,86144,-2.9279889094744878,38064,0.057337609119713306
0.07,890,67.33,602,86710,-2.926210481438236,38352,0.10550805693492293
0.07,900,66.88,608,87408,-2.8607335119343595,38696,0.12723626638762653
0.07,910,68.71,615,88248,-2.9539908265003816,39120,0.13426456623710692
0.07,920,72.73,624,89363,-3.0840212421379487,39680,0.09685859177261591
0.07,930,79.84,634,90726,-3.3022203597420736,40360,0.08092366135679185
0.07,940,83.33,639,91374,-3.5082012459380083,40680,0.11868638033047318
0.07,950,85.42,647,92318,-3.617121393835656,41152,0.08650183060672134
0.07,960,85.45,651,92816,-3.6328154707128384,41400,0.10451392701361328
0.07,970,84.1,657,93616,-3.665700545710615,41800,0.09601108357310295
0.07,980,80.31,662,94275,-3.55948254116317,42136,0.07374981918837875
0.07,990,80.27,667,94837,-3.504946633363195,42416,0.0778219306957908
0.07,1000,83.89,675,95897,-3.6743757471937375,42944,0.11766751948744059
0.07,1010,88.72,686,97220,-3.864345313719521,43608,0.11920871480833739
0.07,1020,83.04,690,97767,-3.67394377495118,43880,0.09615624917205423
0.07,1030,75.81,695,98407,-3.4354600716029298,44200,0.08174484979826957
0.07,1040,75.99,700,99073,-3.45802132158042,44536,0.11688029346987605
0.07,1050,75.51,707,99969,-3.439905725296457,44984,0.08014758862555027
0.07,1060,81.29,716,101045,-3.6365309802695873,45520,0.08428542030742392
0.07,1070,82.57,723,101973,-3.565262823127423,45984,0.04362042562570423
0.07,1080,82.65,728,102640,-3.5794051394185242,46312,0.11024573678150773
0.07,1090,82.67,733,103204,-3.60643458034894,46600,0.1349287157645449
0.07,1100,75.43,736,103540,-3.338418271925621,46768,0.08581023354781792
0.07,1110,75.85,747,104905,-3.3661610184014426,47448,0.10843544610543177
0.07,1120,83.67,757,106234,-3.6660800366431676,48112,0.049870210350491107
0.07,1130,87.05,765,107212,-3.7824204928921263,48600,0.07423629035474733
0.07,1140,93.28,775,108501,-4.083180799889701,49248,0.17304168175905943
0.07,1150,93.4,782,109409,-4.165040514212155,49704,0.08125512953847647
0.07,1160,100.83,796,111228,-4.620068056406086,50608,0.08407105912920088
0.07,1170,103.58,806,112431,-4.839785202629837,51208,0.08406836702488363
0.07,1180,115.97,821,114337,-5.476715712317434,52168,0.061795809771865606
0.07,1190,137.66,843,117070,-6.495466055350026,53528,0.09579312149435282
0.07,1200,146.19,853,118259,-6.863176428549196,54128,0.09783666476141661
0.07,1210,144.13,862,119418,-6.845589773169015,54704,0.09599911444820464
0.07,1220,144.95,874,120829,-6.943124753431926,55408,0.09472004813142121
0.07,1230,153.32,888,122644,-7.3136217864884205,56320,0.08407169510610402
0.07,1240,155.88,901,124189,-7.326077725919713,57088,0.10251269000582397
0.07,1250,164.13,915,125922,-7.662080803544022,57960,0.08502842852612957
0.07,1260,153.66,921,126694,-7.130982270167136,58344,0.1631106655113399
0.07,1270,152.09,930,127740,-7.039454476150005,58864,0.10180884459987283
0.07,1280,146.06,940,129043,-6.745659642260097,59520,0.08367101021576673
0.07,1290,130.36,950,130206,-6.127521008945706,60096,0.14106333069503307
0.07,1300,133.61,962,131720,-6.486792703389085,60856,0.06312076066387817
0.07,1310,139.49,976,133467,-6.9010955272756,61728,0.10616751410998404
0.07,1320,135.86,984,134515,-6.805839843713676,62256,0.07740358921000734
0.07,1330,137.77,1001,136521,-6.985720215884962,63256,0.032788726151920855
0.07,1340,138.99,1014,138188,-7.117057861289485,64088,0.060762961860746145
0.07,1350,137.66,1027,139788,-7.056473576307609,64888,0.11649703769944608
0.07,1360,140.96,1036,140890,-7.2455160479365555,65440,0.051158273592591286
0.07,1370,144.24,1047,142264,-7.314808692166345,66128,0.10635276656830683
0.07,1380,143.14,1057,143457,-7.108649885099959,66728,0.043196339800488204
0.07,1390,141.35,1065,144441,-6.793212952950633,67216,0.04701666266191751
0.07,1400,141.59,1077,145979,-6.5071197323949175,67984,0.07758779876166955
0.07,1410,135.35,1086,147102,-5.972929479380455,68544,0.1055544966366142
0.07,1420,133.03,1093,147918,-5.7354375172057965,68952,0.08952279796358198
0.07,1430,124.9,1103,149111,-5.225367793780546,69552,0.08927651535486802
0.07,1440,126.45,1118,150933,-5.209258905026219,70464,0.13215038646012545
0.07,1450,126.94,1131,152582,-5.231963981142886,71288,0.11530693876557052
