time/time_elapsed,rollout/ep_len_mean,time/episodes,time/total_timesteps,rollout/exploration_rate,rollout/ep_rew_mean,train/n_updates,train/loss
0,61.1,10,621,0.9855617499999999,2.875483853503711,,
1,72.1,20,1462,0.9660084999999998,3.319720018259403,,
2,67.23333333333333,30,2047,0.95240725,3.2247584567873107,,
3,73.65,40,2986,0.9305755,3.873387967078633,,
5,80.82,50,4091,0.9048842500000001,4.341139301799784,,
8,96.78333333333333,60,5867,0.86359225,5.353128870257354,,
10,104.55714285714286,70,7389,0.82820575,5.958852440408597,,
13,106.4875,80,8599,0.80007325,6.113500610382607,,
14,105.18888888888888,90,9557,0.7777997500000002,6.08395859631116,,
18,104.04,100,10504,0.755782,5.97340430828926,248,0.08509231551215635
26,109.17,110,11638,0.7294165000000001,6.268773253787473,816,0.09494853610158316
35,113.46,120,12908,0.6998889999999999,6.607315121040451,1448,0.05730745059736364
43,119.5,130,14097,0.67224475,6.849406679841793,2048,0.12547398120659636
53,124.13,140,15499,0.6396482500000001,6.945047346276335,2744,0.09728037659078836
60,123.31,150,16522,0.6158635000000002,6.794350951440402,3256,0.1287929432146484
71,120.08,160,17975,0.5820812499999999,6.401209947911254,3984,0.060380386996257585
81,119.06,170,19395,0.5490662499999999,6.104843376893756,4696,0.11312879505567253
88,116.55,180,20354,0.5267694999999999,5.749857330939262,5176,0.05218420986784622
95,116.06,190,21263,0.5056352499999999,5.531575031297277,5624,0.07362676717457362
102,116.9,200,22294,0.4816645000000003,5.414226936268369,6144,0.0646726023987867
108,113.75,210,23113,0.46262274999999997,5.196442710165351,6552,0.1177621885726694
112,105.27,220,23535,0.4528112500000002,4.651964092616765,6760,0.03391401478438638
121,105.39,230,24736,0.42488800000000004,4.641814391519617,7360,0.07744773966260254
126,99.09,240,25508,0.40693900000000016,4.232756507894498,7752,0.0776043472578749
131,94.44,250,26066,0.39396549999999975,3.956048938815937,8032,0.02441958905546926
138,89.29,260,27004,0.37215699999999985,3.6783145484181903,8496,0.09977662449819036
143,81.5,270,27645,0.3572537499999999,3.2910508716129527,8816,0.11361474488512613
147,77.01,280,28155,0.3453962500000002,3.1098618825935125,9072,0.10145585582358763
153,75.54,290,28917,0.32767975000000027,3.0413212534193974,9456,0.10327590061933734
157,71.07,300,29501,0.31410175000000007,2.881942393786844,9744,0.10395803989376873
162,69.02,310,30115,0.29982624999999996,2.7287373155869155,10056,0.12615667111822404
165,68.71,320,30506,0.2907354999999999,2.697095612819029,10248,0.08327975115389563
170,62.97,330,31133,0.2761577500000003,2.4075385064155492,10560,0.11796032247366384
173,59.55,340,31563,0.2661602499999999,2.297804392201399,10776,0.026503479690290987
178,59.84,350,32150,0.25251250000000025,2.341729323186322,11072,0.08667522389441729
181,55.1,360,32614,0.2417244999999998,2.135690853209749,11304,0.15138051699614152
186,54.71,370,33216,0.22772800000000004,2.0823227073480686,11600,0.06380917699425481
190,54.25,380,33680,0.21694000000000013,2.038349522014387,11832,0.09938000940019265
192,49.46,390,33963,0.2103602499999998,1.8274774964698226,11976,0.10960864368826151
195,47.03,400,34304,0.20243200000000006,1.7168926567656593,12144,0.1923399530351162
198,45.06,410,34721,0.19273675,1.6178523535706129,12360,0.16680959041696042
202,46.96,420,35302,0.17922850000000035,1.6788742538880097,12648,0.1722381905419752
205,44.07,430,35640,0.17137000000000002,1.5281979294918755,12816,0.12403547199210152
209,44.12,440,36075,0.16125625000000032,1.5247671945833443,13032,0.23066728911362588
213,43.47,450,36597,0.14911975000000033,1.4806535891690364,13296,0.14769615733530372
216,42.11,460,36925,0.14149374999999986,1.4244187260841514,13456,0.14832245116122067
219,39.75,470,37291,0.13298424999999992,1.3096394348750637,13640,0.1678471218328923
223,39.29,480,37709,0.12326575000000028,1.3220252922361504,13848,0.1730932273203507
227,40.84,490,38147,0.11308225000000016,1.3846483349141576,14072,0.13911867863498628
231,43.13,500,38717,0.09982975000000005,1.4741393177756634,14352,0.12804935581516474
236,44.03,510,39224,0.08804200000000029,1.5272361573566207,14608,0.1373327597975731
240,43.39,520,39741,0.07602175,1.478062987847348,14864,0.1516105296323076
244,44.19,530,40159,0.07,1.5479640395044232,15072,0.11784269532654434
248,44.76,540,40651,0.07,1.587690820481462,15320,0.12818049173802137
251,43.92,550,41089,0.07,1.555039038820608,15544,0.223400735296309
254,43.88,560,41413,0.07,1.5615856488265973,15704,0.16959656961262226
257,44.68,570,41859,0.07,1.6299213236161874,15928,0.16552455734927207
261,44.3,580,42239,0.07,1.6130809995434665,16112,0.2026963655371219
263,42.29,590,42476,0.07,1.5353706707248869,16232,0.21534829773008823
266,40.27,600,42844,0.07,1.4638564331919135,16416,0.2579362513497472
269,39.2,610,43244,0.07,1.4414901640348268,16616,0.20476250920910388
273,38.69,620,43710,0.07,1.4756875720443323,16848,0.16878922539763153
277,39.2,630,44179,0.07,1.493231522347681,17088,0.19131853803992271
280,37.58,640,44509,0.07,1.408291037239331,17248,0.16840885230340064
283,36.79,650,44868,0.07,1.3761867727298653,17432,0.23024942819029093
287,37.8,660,45293,0.07,1.4249582509783636,17640,0.11524380766786635
289,36.35,670,45594,0.07,1.336472549088584,17792,0.16899504186585546
292,36.2,680,45959,0.07,1.3339322479014388,17976,0.1465019048191607
297,39.36,690,46512,0.07,1.4057578327986284,18248,0.20181139837950468
300,39.4,700,46884,0.07,1.400264306513468,18440,0.2133630197495222
302,38.31,710,47175,0.07,1.3607122243128111,18584,0.10286591690964997
305,37.12,720,47522,0.07,1.2903086075031296,18760,0.18718886096030474
309,36.6,730,47939,0.07,1.258514966939459,18968,0.17343559360597283
312,37.12,740,48321,0.07,1.2784520321198278,19160,0.1821845662780106
314,36.34,750,48602,0.07,1.2484677830960715,19296,0.16827344335615635
318,36.2,760,49013,0.07,1.2609827422119657,19504,0.2487052925862372
321,36.89,770,49383,0.07,1.3081915380022233,19688,0.18289903015829623
324,37.0,780,49759,0.07,1.3229556117387224,19872,0.2070916797965765
