rollout/ep_rew_mean,time/episodes,time/time_elapsed,rollout/ep_len_mean,rollout/exploration_rate,time/total_timesteps,train/n_updates,train/loss
4.6728728181686146,250,118,96.78,0.30268600000000023,29992,9992,0.12206846801564097
4.7108243030418695,260,124,97.41,0.2777387500000005,31065,10528,0.09157881676219404
4.39279265959351,270,127,91.48,0.26237049999999984,31726,10856,0.06784221017733216
4.607773359994882,280,137,96.53,0.22386850000000014,33382,11688,0.13276438193861395
4.619521637275473,290,144,99.0,0.19359700000000002,34684,12336,0.11162676266394556
5.093197816329346,300,157,111.31,0.14349325000000013,36839,13416,0.10189952922519296
5.4195688046468895,310,167,120.42,0.0975047499999998,38817,14408,0.1701422332553193
5.6559780152693735,320,175,127.57,0.07,40239,15112,0.1090895626693964
5.429143764398088,330,180,124.67,0.07,41274,15632,0.06910044699907303
5.398363632513752,340,184,125.26,0.07,41969,15984,0.031225598650053144
5.288159005782774,350,187,124.32,0.07,42524,16256,0.09817168838344514
5.066642245349714,360,191,120.53,0.07,43218,16608,0.1686724554747343
5.0591733343567435,370,196,122.77,0.07,44103,17048,0.2104864891152829
4.542717352372128,380,200,114.16,0.07,44898,17448,0.1396268552634865
4.307949950001764,390,205,111.3,0.07,45914,17952,0.11584068089723587
3.5074998963374213,400,207,93.5,0.07,46289,18144,0.12810666533187032
2.856963508993358,410,210,77.82,0.07,46699,18344,0.10001384606584907
2.4212646671012332,420,212,67.06,0.07,47045,18520,0.15540176560170949
2.127513688789874,430,214,59.63,0.07,47337,18664,0.1013218555599451
1.9647951898678777,440,215,55.62,0.07,47631,18808,0.1267267867224291
1.8399436430813196,450,217,52.89,0.07,47913,18952,0.11229529324918985
1.676107169177741,460,218,48.97,0.07,48215,19104,0.11158330901525915
1.5025538842823734,470,220,43.31,0.07,48534,19264,0.2126573878340423
1.3690095424503832,480,222,38.27,0.07,48825,19408,0.10272664809599519
1.1997862656671463,490,224,31.8,0.07,49194,19592,0.14035043050535023
1.2615843675357303,500,227,33.73,0.07,49762,19880,0.09937023592647165
1.2831982399331094,510,230,34.3,0.07,50229,20112,0.14094524690881371
1.283728124730757,520,232,34.35,0.07,50580,20288,0.1399782714433968
1.3432258588928525,530,234,36.34,0.07,51071,20528,0.09865777741651982
1.40348499977844,540,237,38.9,0.07,51621,20808,0.07242725940886885
1.4427632311713052,550,239,39.59,0.07,51972,20984,0.1696739282924682
1.4613174663459518,560,241,40.03,0.07,52318,21152,0.1940001315670088
1.474847203006621,570,244,40.66,0.07,52700,21344,0.18501224019564688
1.4788341871792694,580,245,40.74,0.07,52999,21496,0.15239676798228174
1.4694252534959527,590,247,40.48,0.07,53342,21664,0.08315474283881485
1.4594746736644473,600,249,38.85,0.07,53747,21872,0.1715248147957027
1.4349739959443326,610,251,37.56,0.07,54085,22040,0.09799305535852909
1.4563672512466124,620,253,38.34,0.07,54514,22256,0.15766584500670433
1.4379492025389977,630,255,37.41,0.07,54912,22448,0.183269765926525
1.4138238857006584,640,257,35.47,0.07,55268,22632,0.19624454830773175
1.4399031430573457,650,260,36.32,0.07,55704,22848,0.1401783524779603
1.5082902310746547,660,262,37.91,0.07,56209,23104,0.14128006668761373
1.5914202338481234,670,266,40.22,0.07,56822,23408,0.15604549541603774
1.628685588857018,680,268,41.68,0.07,57267,23632,0.2989599462598562
1.817162785257,690,272,46.16,0.07,58058,24024,0.11031599185662344
1.8209497429862,700,275,47.13,0.07,58560,24272,0.2531041281763464
1.8651491132262925,710,277,48.42,0.07,59027,24512,0.11341326078400016
2.1069993510260145,720,282,53.85,0.07,59999,24992,0.1731962360208854
2.290819588067901,730,287,59.0,0.07,60912,25448,0.13891216949559748
2.4816624601441855,740,291,64.06,0.07,61774,25880,0.24196780659258366
2.57838188121952,750,295,66.36,0.07,62440,26216,0.1579367348458618
2.666248236667516,760,299,68.97,0.07,63206,26600,0.11486738570965827
2.605748152145155,770,301,67.09,0.07,63631,26808,0.2565889712423086
2.6538754827401556,780,304,67.76,0.07,64143,27064,0.14148130058310926
2.617223344063487,790,308,67.15,0.07,64873,27432,0.21617414988577366
2.8656545175870396,800,314,73.57,0.07,66017,28008,0.11328401125501841
2.863244642634468,810,316,73.96,0.07,66523,28256,0.14387622685171664
2.691101538963785,820,320,70.25,0.07,67124,28560,0.1439877157099545
2.6196193754602852,830,323,68.06,0.07,67818,28904,0.23188338056206703
2.6311150447770517,840,328,68.48,0.07,68722,29360,0.24468581494875252
2.7782199173895634,850,334,72.92,0.07,69832,29912,0.1722591109573841
2.8247819879901357,860,339,74.03,0.07,70709,30352,0.15891929203644395
2.896071894143247,870,342,76.1,0.07,71341,30664,0.2329435832798481
2.8197744897564707,880,344,74.25,0.07,71668,30832,0.17566447635181248
2.8012076009234113,890,347,73.32,0.07,72305,31152,0.13365543633699417
2.5288336856422537,900,349,65.66,0.07,72683,31336,0.1641455227509141
2.4992763225982233,910,351,64.44,0.07,73067,31528,0.27670263312757015
2.493877256706961,920,354,64.26,0.07,73650,31824,0.1749799072276801
2.4355839652702334,930,357,62.36,0.07,74154,32072,0.20759265741799027
2.3270352115695303,940,360,58.84,0.07,74706,32352,0.19437934295274317
2.1200310120489188,950,362,52.82,0.07,75214,32600,0.14727094990666956
1.9576536718563733,960,365,48.26,0.07,75635,32816,0.22421278012916446
1.860891534090456,970,367,45.03,0.07,75944,32968,0.133055851329118
1.8894959329099947,980,369,45.78,0.07,76346,33168,0.277926707174629
1.8151345628486357,990,371,43.83,0.07,76788,33392,0.2661625402979553
1.8227041445702132,1000,373,43.94,0.07,77177,33584,0.19415190652944148
1.761815224351669,1010,375,42.65,0.07,77432,33712,0.13717320072464645
1.7225146554153354,1020,377,41.04,0.07,77854,33920,0.19490419456269592
1.7730449722001498,1030,381,42.74,0.07,78528,34256,0.18413425283506513
1.781138605163895,1040,384,43.05,0.07,79111,34552,0.29977618902921677
1.7947318048542593,1050,387,43.42,0.07,79656,34824,0.2538910780567676
1.8442130110819142,1060,390,44.52,0.07,80187,35088,0.19492239225655794
1.9179788313101793,1070,393,46.69,0.07,80713,35352,0.19820258114486933
1.978332295214548,1080,396,48.01,0.07,81247,35616,0.12353646056726575
1.989741549863595,1090,399,48.47,0.07,81735,35864,0.22656898782588542
2.028222410504153,1100,401,49.35,0.07,82212,36104,0.16877617267891765
2.126242474248418,1110,404,51.68,0.07,82700,36344,0.22616346273571253
2.1064386832587276,1120,406,51.33,0.07,83087,36536,0.15049306896980852
2.0597251011066158,1130,409,49.5,0.07,83578,36784,0.2102655004709959
2.001531462457076,1140,412,48.24,0.07,84035,37016,0.27080794994253665
1.936750125769571,1150,414,46.37,0.07,84393,37192,0.19728286750614643
1.8683057493987547,1160,416,44.94,0.07,84781,37384,0.2857655512634665
1.8307429924765786,1170,418,43.48,0.07,85161,37576,0.2690610457211733
1.776202043218828,1180,420,41.74,0.07,85521,37760,0.22753045265562832
1.7929834304855325,1190,423,41.51,0.07,85986,37992,0.19535431475378573
1.7876095443658915,1200,425,41.59,0.07,86471,38232,0.2675882705952972
1.7502347887986702,1210,427,40.48,0.07,86848,38416,0.1981626700144261
1.8094384383680775,1220,430,41.98,0.07,87385,38688,0.19548544310964644
1.7578408161835088,1230,433,41.48,0.07,87826,38912,0.14872057223692536
1.7110106662996327,1240,435,40.52,0.07,88187,39088,0.3274117086548358
1.6963155984322364,1250,437,40.51,0.07,88544,39264,0.22326964884996414
1.8245735073957008,1260,441,43.75,0.07,89256,39624,0.2076326166279614
1.7786573384531206,1270,443,43.1,0.07,89571,39784,0.22567867254838347
1.8415655639390804,1280,446,44.95,0.07,90116,40056,0.23736504698172212
1.81540331729277,1290,449,44.57,0.07,90543,40264,0.15031264233402908
1.8182221038427828,1300,451,44.59,0.07,91030,40512,0.19414841197431087
1.8022687358718548,1310,453,44.49,0.07,91397,40696,0.1807703310623765
1.7419755040698683,1320,455,42.99,0.07,91784,40888,0.19527967076282948
1.766201052866555,1330,458,43.36,0.07,92262,41128,0.3552484419196844
1.8315881757060921,1340,461,45.04,0.07,92791,41392,0.28304373286664486
1.8729179245243015,1350,463,45.9,0.07,93234,41616,0.14944134547840804
1.8042980747681938,1360,466,44.19,0.07,93775,41880,0.24946100264787674
1.810160072117868,1370,468,44.98,0.07,94169,42080,0.14781230920925736
1.8207303297330248,1380,471,45.51,0.07,94767,42376,0.21800443483516574
1.8311914788486447,1390,474,45.87,0.07,95230,42608,0.24977413145825267
1.790573440780212,1400,476,45.15,0.07,95645,42816,0.29218568466603756
1.91258938317565,1410,479,48.06,0.07,96303,43144,0.17449624999426305
1.9634943988357603,1420,482,49.29,0.07,96813,43400,0.21862713433802128
