rollout/exploration_rate,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/n_updates,train/loss
0.9687985,10,133.2,1,1342,-8.53353292107725,,
0.9238562499999998,20,162.75,4,3275,-10.515790279881315,,
0.8903529999999998,30,156.2,6,4716,-10.234790859275476,,
0.8600815000000003,40,149.45,8,6018,-9.40773802188219,,
0.84057475,50,136.14,9,6857,-8.409448630614651,,
0.8149997500000002,60,131.61666666666667,11,7957,-8.346791653263423,,
0.7828682499999998,70,132.4142857142857,14,9339,-8.37019944363109,,
0.7458077500000002,80,135.6625,21,10933,-8.481313692729575,464,0.037283438850863604
0.7102119999999998,90,137.48888888888888,31,12464,-8.678019130137013,1224,0.04665119872879586
0.68233525,100,135.63,40,13663,-8.607113935973073,1824,0.056978368178533856
0.6432287499999998,110,139.03,51,15345,-8.80927413648401,2672,0.06692725203902228
0.6210714999999998,120,129.23,58,16298,-8.094491547902823,3144,0.03945304735680111
0.5981935,130,124.66,65,17282,-7.608677813161379,3640,0.06758501651347615
0.56524825,140,125.81,75,18699,-7.629354818136302,4344,0.02064921318378765
0.5394872500000001,150,128.5,83,19807,-7.781487032807352,4896,0.06986184156266972
0.5206082499999998,160,125.62,89,20619,-7.392487633385518,5304,0.10780674483976327
0.5084485000000002,170,117.03,92,21142,-6.821808191631294,5568,0.09844615211477503
0.49447525000000003,180,107.1,97,21743,-6.186312429024946,5864,0.06981913591152988
0.46320400000000017,190,105.24,107,23088,-5.850781832777633,6536,0.0588940444868058
0.4390240000000002,200,103.65,114,24128,-5.67828221345305,7056,0.061249369580764323
0.4196102500000001,210,95.18,120,24963,-5.027016211182484,7480,0.08868785382946953
0.3979877500000003,220,94.95,127,25893,-4.985278228543921,7944,0.08084995130775496
0.3809687500000003,230,92.43,133,26625,-4.892129622979559,8312,0.05227129708509892
0.35916025000000007,240,87.64,139,27563,-4.6716500554346645,8776,0.11927334603387862
0.3378167500000001,250,85.74,146,28481,-4.5574842567073945,9240,0.09216436004498973
0.32433175000000003,260,83.42,151,29061,-4.45496809170096,9528,0.08317355130566284
