time/total_timesteps,rollout/ep_len_mean,time/episodes,rollout/ep_rew_mean,time/time_elapsed,rollout/exploration_rate,train/n_updates,train/loss
1731,172.1,10,-10.943509854031003,1,0.9597542500000001,,
3294,163.7,20,-10.227188488439097,3,0.9234145,,
5011,166.03333333333333,30,-10.397026261534002,5,0.8834942499999998,,
6706,166.65,40,-10.656610122629788,8,0.8440855000000003,,
8201,163.02,50,-10.429997891643252,10,0.8093267500000002,,
10213,169.21666666666667,60,-10.74867353689215,14,0.7625477499999999,104,0.04746870465169195
11967,169.95714285714286,70,-10.809452652120212,22,0.7217672500000002,976,0.018742801989901636
13235,164.4375,80,-10.167043168733592,28,0.6922862500000001,1616,0.018995656042534392
14147,156.1888888888889,90,-9.591111466864282,33,0.6710822500000001,2072,0.018897179688792676
14886,147.86,100,-8.926851486617126,37,0.6539005000000001,2440,0.03736970810132334
15465,136.34,110,-8.070430158986046,40,0.6404387500000002,2728,0.02815433820069302
16109,127.15,120,-7.385699388066404,43,0.6254657500000002,3048,0.028147347416961566
16600,114.89,130,-6.534592335396822,45,0.6140500000000002,3296,0.06450919708004221
17029,102.23,140,-5.564824633914591,48,0.60407575,3512,0.03726994559110608
17529,92.28,150,-4.840086033823981,50,0.5924507500000002,3760,0.07301128254039213
18181,78.68,160,-3.866060237967146,53,0.57729175,4088,0.06366899532440584
18701,66.34,170,-2.9806571786355316,56,0.5652017500000003,4344,0.09022427597665228
19251,59.16,180,-2.631041146386646,59,0.5524142500000002,4624,0.09866200940450653
19660,54.13,190,-2.2929654424092276,61,0.5429049999999997,4824,0.09806778412894346
20122,51.36,200,-2.194274234305465,64,0.5321635000000001,5056,0.07228219677926973
20590,50.25,210,-2.1264045880720577,66,0.5212825000000001,5288,0.12209087703377008
21023,48.14,220,-2.083641091384202,68,0.5112152500000002,5504,0.06335926250903867
21448,47.48,230,-2.04785210164208,71,0.5013340000000001,5720,0.08793782160500996
21984,48.55,240,-2.117427263741267,73,0.488872,5984,0.11234248243272305
22495,48.66,250,-2.109778368409706,76,0.4769912500000001,6240,0.10377508169040084
23011,47.3,260,-2.0718378865547864,79,0.46499425000000005,6504,0.07792674761731178
23464,46.63,270,-2.0709641019018985,81,0.45446200000000014,6728,0.10100058262469247
23879,45.28,280,-2.0378575881603544,84,0.44481324999999994,6936,0.054436038772109896
24391,46.31,290,-2.1026385599699293,86,0.4329092499999999,7192,0.05349519103765488
24802,45.8,300,-2.07718444384805,88,0.42335350000000027,7400,0.08430248603690416
25114,44.24,310,-2.031562266115765,90,0.4160995000000003,7552,0.04542804881930351
25700,45.77,320,-2.0679486742992648,93,0.4024749999999998,7848,0.12168188020586967
26414,48.66,330,-2.1893661571626155,97,0.3858745,8200,0.10652098886203021
26847,47.63,340,-2.1198845390935124,99,0.37580725000000015,8416,0.06094480282627046
27251,46.56,350,-2.103963052150566,102,0.36641425000000005,8624,0.11029340926324949
27718,46.07,360,-2.074310758559428,104,0.35555650000000005,8856,0.07527371519245207
28081,45.17,370,-2.002880236525058,106,0.3471167500000001,9040,0.08859646890778095
28450,44.71,380,-1.9730042067823683,108,0.33853750000000016,9224,0.10059198900125921
28838,43.47,390,-1.9151157840849233,110,0.3295164999999999,9416,0.12555615417659283
29258,43.56,400,-1.928282316059623,113,0.31975149999999997,9624,0.08599300356581807
29707,44.93,410,-1.9924068588995778,115,0.3093122500000002,9848,0.08952690893784165
30094,42.94,420,-1.9034593120987358,117,0.30031450000000015,10040,0.10955706005916
30693,41.79,430,-1.8577072983070486,121,0.2863877500000003,10344,0.07793803873937577
31077,41.3,440,-1.8544938389395909,123,0.27745975,10536,0.07502136880066246
31629,42.78,450,-1.8818029803367993,126,0.2646257500000001,10808,0.10555966105312109
32177,43.59,460,-1.9447272343678599,129,0.2518847500000003,11088,0.09777158591896296
32637,44.56,470,-1.9901798258007286,131,0.24118974999999998,11312,0.06578381964936852
33003,44.53,480,-2.0001984779668707,133,0.23268024999999992,11496,0.13053156714886427
33618,46.8,490,-2.1086405616014843,137,0.21838150000000023,11808,0.07028220454230905
