rollout/exploration_rate,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,time/time_elapsed,train/n_updates,train/loss
0.07,380,71142,139.99,4.456551199566475,328,30568,0.04075785225722939
0.07,390,72295,128.2,4.075150199917519,334,31144,0.06386610184563324
0.07,400,74372,132.39,4.1772298564940895,345,32184,0.07853856345172971
0.07,410,76170,136.65,4.2901892446276655,354,33080,0.07797499673324637
0.07,420,77608,137.97,4.29340727178628,362,33800,0.016468231595354155
0.07,430,79594,143.89,4.436137192317056,372,34792,0.04173215871560387
0.07,440,80982,146.14,4.468146905712214,379,35488,0.016355866886442527
0.07,450,82587,149.56,4.551946126316365,388,36288,0.06538620530045591
0.07,460,84187,158.46,4.780577741269124,396,37088,0.05329255873220973
0.07,470,85672,160.95,4.893583587250887,404,37832,0.040490902989404276
0.07,480,87516,162.74,4.921890414831496,413,38752,0.04156524987774901
0.07,490,89549,171.54,5.15571501481544,424,39768,0.053141974145546556
0.07,500,91529,170.57,5.1336959298524345,434,40760,0.09427958095329814
0.07,510,93637,173.67,5.166971846753704,445,41816,0.028530440176837146
0.07,520,95560,178.52,5.265616189684587,455,42776,0.10418143606511876
0.07,530,97762,180.68,5.299278653228876,466,43880,0.04081700145616196
0.07,540,99804,187.22,5.445639775266859,477,44896,0.06568450937629677
0.07,550,101567,188.8,5.443447026535823,486,45776,0.040713257767492905
0.07,560,103482,191.95,5.487864282889064,496,46736,0.04190810633008368
0.07,570,105407,196.35,5.554853023704809,506,47696,0.015186907519819215
0.07,580,107025,194.09,5.451581990301991,514,48512,0.06533504137769341
0.07,590,109127,194.78,5.4126416903271055,525,49560,0.01532853682874702
0.07,600,111216,195.87,5.375045456161125,536,50600,0.002218634239397943
0.07,610,113778,200.41,5.481949272390284,549,51888,0.013863552769180387
0.07,620,115749,200.89,5.4588484174511915,559,52872,0.07560033790650778
0.07,630,118260,203.98,5.452935588705802,572,54128,0.0624966829927871
0.07,640,119580,196.76,5.263830695630393,579,54784,0.06373031507246196
0.07,650,120907,192.4,5.112618681996405,586,55448,0.07506983145140111
0.07,660,122693,191.11,5.07338318311045,595,56344,0.05080269249447156
0.07,670,124084,185.77,4.897955507410277,603,57040,0.02577595046022907
0.07,680,125710,185.85,5.025190502957881,611,57848,0.049957235794863664
0.07,690,126989,177.62,4.807279522861468,617,58488,0.014084324371651746
0.07,700,128180,168.64,4.663888503454773,624,59088,0.061216633548610844
0.07,710,129922,160.44,4.51541902283578,632,59960,0.07286598907376174
0.07,720,131124,152.75,4.381289426130539,639,60560,0.03706637089635478
0.07,730,132232,138.72,4.078244484935404,644,61112,0.03784077829186572
0.07,740,133758,140.78,4.135894938608857,652,61872,0.04978908241901081
0.07,750,135080,140.73,4.164309921462798,659,62536,0.04900454689050093
0.07,760,136657,138.64,4.120769889145944,667,63328,0.03807201999006793
0.07,770,138316,141.32,4.282963662258203,676,64152,0.06052313141117338
0.07,780,140162,143.52,4.280557594459376,685,65080,0.0251722481843899
0.07,790,142382,152.93,4.796203227917176,697,66184,0.03697405054117553
0.07,800,144209,159.29,4.871116941267143,706,67104,0.03684005582181271
0.07,810,146381,163.59,4.953872475304577,717,68184,0.0472830988583155
0.07,820,148097,168.73,5.157649865738721,726,69048,0.050115765814553015
0.07,830,149649,173.17,5.324736027669445,734,69824,0.04765126288111787
0.07,840,151353,174.95,5.427040380842467,743,70672,0.1167399435362313
0.07,850,153285,181.05,5.649360419070398,753,71640,0.07016854238463566
0.07,860,155116,183.59,5.8102197051120195,763,72552,0.06999545947473962
0.07,870,157628,192.12,6.27058005595591,776,73808,0.09059248774428852
0.07,880,160007,197.45,6.700732742422407,788,75000,0.025707329565193504
0.07,890,162147,196.65,6.502136734203062,799,76072,0.07034895205288194
0.07,900,164559,202.5,6.819090604149729,811,77272,0.057494911103276536
0.07,910,166483,200.02,6.7075618785547855,822,78240,0.03592315582500305
0.07,920,169044,208.47,6.802133155205642,835,79520,0.07032176817301661
0.07,930,171289,215.4,7.133262459081979,847,80640,0.04827714717248455
0.07,940,172852,213.99,7.0319712950082485,855,81424,0.04620398244878743
0.07,950,174046,206.61,6.785457692168645,861,82016,0.04630106718104798
0.07,960,175897,206.81,6.686419156361237,870,82944,0.09035442103049718
0.07,970,177719,199.91,6.181282732824774,880,83856,0.059838288128958084
0.07,980,179930,198.23,5.907622845760523,891,84960,0.037204829131951556
0.07,990,182223,199.76,5.889070286434784,903,86104,0.0671414299577009
0.07,1000,184455,197.96,5.7276525647407075,915,87224,0.02580706516164355
0.07,1010,186514,199.31,5.8473530639425135,925,88256,0.024217976271756925
0.07,1020,187857,187.13,5.5493187238280575,932,88928,0.07821653367136605
0.07,1030,189943,185.54,5.339457050627585,943,89968,0.0674990963016171
0.07,1040,191889,189.37,5.655833664500552,953,90944,0.03644805366639048
0.07,1050,193246,191.0,5.768148773649082,960,91616,0.05773740202130284
0.07,1060,194466,184.69,5.59285041795999,966,92232,0.05802255719027016
0.07,1070,195832,180.13,5.48844581269142,973,92912,0.04665253387065604
0.07,1080,196975,169.45,5.086225363258569,979,93480,0.04682879219762981
0.07,1090,198665,163.42,4.870768973941507,988,94328,0.06480199907673523
0.07,1100,199975,154.2,4.55665568861902,995,94984,0.05841828224947676
