rollout/exploration_rate,time/episodes,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/loss
0.07,450,236,53325,107.71,3.1904460820423086,21656,0.07491831528022885
0.07,460,239,53838,101.28,3.0418316486929866,21912,0.08430874068289995
0.07,470,241,54383,99.55,3.0027667230235107,22184,0.06840783904772252
0.07,480,243,54731,95.03,2.8759040595191583,22360,0.10859039053320885
0.07,490,246,55188,90.35,2.749865516710562,22592,0.052354388986714184
0.07,500,249,55875,91.86,2.7786180168755528,22936,0.12255784461740404
0.07,510,253,56568,85.7,2.6209165487842876,23280,0.08773341809865087
0.07,520,255,56950,76.16,2.368666107910359,23472,0.05511264689266682
0.07,530,259,57721,70.31,2.1969943118984117,23856,0.13204517681151628
0.07,540,261,58126,60.23,1.906411701390666,24056,0.08766634203493595
0.07,550,263,58554,51.29,1.6816340042852296,24272,0.07584093709010631
0.07,560,266,59095,51.57,1.6886094563425635,24544,0.0783957332605496
0.07,570,268,59542,50.59,1.6669191424399756,24768,0.10007736214902252
0.07,580,273,60338,55.07,1.8208885632457879,25168,0.11037241609301418
0.07,590,275,60830,55.42,1.8595693529693071,25408,0.13040507270488888
0.07,600,278,61366,53.91,1.8307950247246116,25680,0.15152745135128498
0.07,610,282,62140,54.72,1.8617253392965138,26064,0.16659449459984899
0.07,620,285,62666,56.16,1.8900847053175582,26328,0.13439184660091996
0.07,630,287,63216,53.95,1.8415436490536974,26600,0.06839789252262563
0.07,640,292,64179,59.53,2.0346088046115405,27088,0.1556191717972979
0.07,650,299,65496,68.42,2.3015786788677786,27744,0.11122616287320852
0.07,660,305,66676,74.81,2.524788498590062,28336,0.11997800471726805
0.07,670,315,68522,88.8,2.9898755643675394,29256,0.06827688298653811
0.07,680,327,70592,101.54,3.378206085225764,30288,0.11167217791080475
0.07,690,336,72188,112.58,3.6749567643306595,31088,0.12636777863372117
0.07,700,341,73271,118.05,3.7975150941875966,31632,0.1276932645123452
0.07,710,350,74865,126.25,4.007741991778232,32432,0.10254239779897034
0.07,720,359,76625,138.59,4.334759957466826,33312,0.10554785479325801
0.07,730,366,77838,145.22,4.478130588331776,33912,0.11964688904117793
0.07,740,371,78776,144.97,4.424464419280377,34384,0.1238097466994077
0.07,750,376,79846,142.5,4.305772815602491,34920,0.07161451340653002
0.07,760,384,81268,144.92,4.300239577455655,35632,0.11717996012885123
0.07,770,388,82064,134.42,3.9151306351245916,36024,0.14121257641818374
0.07,780,393,82901,122.09,3.503954183599642,36448,0.06075050332583487
0.07,790,400,84149,118.61,3.3709208489380633,37072,0.1102030019974336
0.07,800,404,84937,115.66,3.2904297259799535,37464,0.13287799712270498
0.07,810,408,85722,107.57,3.061387013144761,37856,0.10437201079912484
0.07,820,411,86278,95.53,2.7263119211561038,38136,0.10741522046737373
0.07,830,417,87381,94.43,2.696640039598096,38688,0.09754206379875541
0.07,840,422,88294,94.18,2.658528119066603,39144,0.08873809047508985
0.07,850,427,89335,93.89,2.734898679668664,39664,0.038254897692240775
0.07,860,432,90193,88.25,2.6332180788981283,40096,0.12207532546017319
0.07,870,435,90809,86.45,2.576740488873508,40400,0.12137754797004163
0.07,880,439,91610,86.09,2.57805496491777,40800,0.14755203970707953
0.07,890,443,92366,81.17,2.432257490556338,41176,0.135410662391223
0.07,900,448,93227,81.9,2.4299124998726067,41608,0.05970830610021949
0.07,910,451,93954,81.32,2.385797334046663,41976,0.18008111231029034
0.07,920,455,94571,81.93,2.4095942252391014,42280,0.047371921013109386
0.07,930,458,95157,76.76,2.2743222259785316,42576,0.1051051082322374
0.07,940,461,95725,73.31,2.215629120639581,42856,0.10468729014974087
0.07,950,463,96215,67.8,1.993198326953431,43104,0.11850556032732129
0.07,960,467,96967,66.74,1.9077033115004869,43480,0.15917486534453928
0.07,970,471,97685,67.76,1.9238725405429817,43840,0.15378588100429624
0.07,980,475,98424,67.14,1.9187594125521537,44208,0.2243521745549515
0.07,990,479,99157,66.91,1.924182296269777,44576,0.08444441703613847
0.07,1000,482,99717,63.9,1.8763838264653687,44856,0.12024487787857652
0.07,1010,486,100478,64.24,1.884449770929736,45232,0.12189685623161495
0.07,1020,489,101044,63.73,1.8535581562392034,45520,0.11971772729884833
0.07,1030,492,101585,63.28,1.8260501806538085,45792,0.21221038280054927
0.07,1040,493,101919,60.94,1.7693509180424092,45952,0.08567746169865131
0.07,1050,497,102503,61.88,1.7589859760427635,46248,0.18405137676745653
0.07,1060,500,103122,60.55,1.7115931762405825,46560,0.16120066680014133
0.07,1070,502,103478,56.93,1.620721291868786,46736,0.11925882124342024
0.07,1080,505,104027,55.03,1.5360416835166384,47008,0.12948912614956498
0.07,1090,508,104569,53.12,1.4671012017203007,47280,0.129119990975596
0.07,1100,512,105117,53.0,1.475748760377594,47552,0.17899696342647076
0.07,1110,514,105606,50.28,1.4261527302171957,47800,0.1382789792260155
0.07,1120,517,106180,50.36,1.461967647791966,48088,0.1529265029821545
0.07,1130,520,106641,49.56,1.452795987285866,48320,0.06958914070855826
0.07,1140,522,107113,50.94,1.4749412812809908,48552,0.09450722998008132
0.07,1150,525,107620,50.17,1.4888320668378505,48808,0.16343937127385288
0.07,1160,528,108084,48.62,1.4776025596463143,49040,0.11801949958316982
0.07,1170,530,108512,49.34,1.5168032730594638,49248,0.16941396007314324
0.07,1180,532,108941,48.14,1.5257626828359476,49464,0.14062288485001773
0.07,1190,534,109322,46.53,1.485588402522191,49656,0.1119505490642041
0.07,1200,537,109730,45.13,1.4248906116066533,49864,0.14661162614356726
0.07,1210,538,110024,43.18,1.3886425294387623,50008,0.07863431936129928
0.07,1220,541,110591,43.11,1.4055687736052243,50288,0.17232546478044242
0.07,1230,544,111059,43.18,1.3888904475589599,50528,0.18027835804969072
0.07,1240,546,111438,42.25,1.3840472287034067,50712,0.10338024666998535
0.07,1250,548,111839,41.19,1.3598870036525426,50912,0.12446100311353803
0.07,1260,550,112266,40.82,1.3417883738182852,51128,0.1126965309958905
0.07,1270,554,112799,41.87,1.360805272157708,51392,0.147926849196665
0.07,1280,556,113252,42.11,1.340984749293221,51624,0.05583000904880464
0.07,1290,560,113916,44.94,1.4195782898089118,51952,0.08967419783584774
0.07,1300,564,114578,47.48,1.4903460245005686,52288,0.13616311131045222
0.07,1310,566,114980,48.56,1.500334757343406,52488,0.12403591175097972
0.07,1320,569,115431,47.4,1.4462540383364633,52712,0.18249996565282345
0.07,1330,573,116019,48.6,1.4983002053767895,53008,0.1449724137200974
0.07,1340,574,116324,47.86,1.4846176274910432,53160,0.1477127281250432
0.07,1350,579,117063,51.24,1.5443955823821036,53528,0.17931945296004415
0.07,1360,582,117547,51.81,1.572438218493018,53768,0.14723532600328326
0.07,1370,584,117902,50.03,1.5537084025079693,53944,0.15723631181754172
0.07,1380,586,118299,49.47,1.5395780252959508,54144,0.16707915533334017
0.07,1390,589,118858,48.42,1.5035760713724609,54424,0.06720935122575611
0.07,1400,592,119279,46.01,1.428222601560951,54632,0.1307517357636243
0.07,1410,594,119678,45.98,1.4348169662594266,54832,0.1836022768402472
0.07,1420,597,120207,46.76,1.444423197755832,55096,0.17789206141605973
0.07,1430,600,120613,44.94,1.4123425986459568,55304,0.17577060218900442
0.07,1440,603,121238,48.14,1.4911370896404004,55616,0.09851993317715824
0.07,1450,606,121735,45.72,1.4540928327007683,55864,0.16732705850154161
0.07,1460,608,122074,44.27,1.4330057104098166,56032,0.17174639087170362
0.07,1470,611,122476,44.74,1.4172772156499536,56232,0.18868498969823122
0.07,1480,613,122880,44.81,1.4135959536111593,56432,0.1655873190611601
0.07,1490,615,123307,43.49,1.3999388910706412,56648,0.14196943468414247
0.07,1500,618,123709,43.3,1.4111815516688175,56848,0.10786387010011822
0.07,1510,621,124197,44.19,1.430691519857491,57096,0.10001957905478776
0.07,1520,623,124669,43.62,1.411640638675101,57328,0.1470177803421393
0.07,1530,627,125320,46.07,1.4433857561545163,57656,0.14935882383724675
0.07,1540,629,125889,45.51,1.4324009522085601,57944,0.19270380144007504
0.07,1550,632,126285,44.5,1.4127631872194906,58136,0.1312851415714249
0.07,1560,634,126718,45.44,1.4318157197301287,58352,0.15222986321896315
0.07,1570,636,127185,46.09,1.451718069933341,58592,0.17182189039885998
0.07,1580,638,127531,45.51,1.4281898448949442,58760,0.1494215417187661
0.07,1590,640,128018,46.11,1.4333978738033701,59008,0.14311027410440147
0.07,1600,643,128515,47.06,1.4575209248235217,59256,0.2017680909484625
0.07,1610,645,128903,46.06,1.42965941459674,59448,0.12823229376226664
0.07,1620,647,129359,45.9,1.4366028117479297,59672,0.13833981729112566
0.07,1630,652,130195,47.75,1.476551201516619,60096,0.20412948407465592
0.07,1640,654,130724,47.35,1.4375584565624673,60360,0.14869644027203321
0.07,1650,656,131136,47.51,1.4104354153440004,60560,0.1372925832401961
0.07,1660,660,131907,50.89,1.4878033236034134,60952,0.17059085029177368
0.07,1670,663,132397,51.12,1.485454280318728,61192,0.18108621961437166
0.07,1680,666,132917,52.86,1.522066333337099,61456,0.19262803252786398
0.07,1690,668,133285,51.67,1.5092971035384353,61640,0.13455611746758223
0.07,1700,670,133755,51.4,1.5008819106310427,61872,0.2129011140204966
0.07,1710,674,134417,54.14,1.549431366842297,62208,0.10477502923458815
0.07,1720,676,134913,54.54,1.5591980498182512,62456,0.15584076626691967
0.07,1730,679,135553,52.58,1.5040866820904364,62776,0.19270371703896672
0.07,1740,683,136265,54.41,1.5503377265940819,63128,0.1353169553913176
0.07,1750,685,136686,54.5,1.5709267383534722,63336,0.16246457723900676
0.07,1760,687,137133,51.26,1.4772176259440752,63560,0.11823267734143883
0.07,1770,692,137932,54.35,1.5351632921218883,63960,0.11512355250306427
0.07,1780,695,138504,54.87,1.5676870754525383,64248,0.13741291360929608
0.07,1790,699,139285,59.0,1.64566717657555,64640,0.1790014449506998
0.07,1800,701,139665,58.1,1.6321217165240276,64832,0.17959902808070183
0.07,1810,704,140345,58.28,1.6587754150109533,65168,0.19296604301780462
0.07,1820,706,140765,57.52,1.6404121631856068,65376,0.15659023262560368
0.07,1830,709,141236,55.83,1.6447425578886992,65616,0.1680335336131975
0.07,1840,712,141778,54.13,1.6000634610632798,65888,0.16372602991759777
0.07,1850,714,142285,54.99,1.6123795513029078,66136,0.12276250892318785
0.07,1860,718,142893,56.6,1.6650662264386005,66440,0.12409666925668716
0.07,1870,720,143350,53.18,1.628687761364314,66672,0.20634250692091882
0.07,1880,723,143921,53.17,1.6283507601346856,66960,0.22448671609163284
0.07,1890,725,144462,50.77,1.5835328128686377,67224,0.0929513891460374
0.07,1900,728,144979,52.14,1.606714936633882,67488,0.18442438263446093
0.07,1910,731,145425,49.8,1.5703991723632678,67712,0.18622560775838792
0.07,1920,733,145951,50.86,1.5867396378569445,67968,0.13312722730915993
0.07,1930,737,146618,52.82,1.6165955992938958,68304,0.1714355768635869
0.07,1940,740,147226,53.48,1.6820266697280204,68608,0.19836852652952075
0.07,1950,744,147940,55.55,1.7105360044016982,68968,0.16798492753878236
0.07,1960,747,148616,56.23,1.7057350506504867,69304,0.15446275018621236
0.07,1970,750,149164,57.14,1.7213541936244123,69576,0.25524462200701237
0.07,1980,753,149623,56.02,1.6773493615773554,69808,0.17790542473085225
0.07,1990,757,150406,58.44,1.705437093421331,70200,0.15946884610457346
0.07,2000,759,150807,57.28,1.6677472965854363,70400,0.160587586928159
0.07,2010,761,151356,58.31,1.6794735663168348,70672,0.16069246851839125
0.07,2020,763,151724,56.73,1.625693002413251,70856,0.16327933478169143
0.07,2030,766,152286,55.68,1.58389710608813,71136,0.13800551556050777
0.07,2040,770,153077,57.51,1.59018693855224,71536,0.19912970520090312
0.07,2050,773,153633,55.93,1.5768133103276287,71816,0.17766914679668844
0.07,2060,776,154252,55.36,1.5770988853532721,72120,0.17386822309345007
0.07,2070,779,154883,56.19,1.5955803101265997,72440,0.10090474621392787
0.07,2080,783,155561,58.38,1.6612114403631668,72776,0.12803437188267708
0.07,2090,787,156409,59.03,1.8541723946087847,73200,0.1763103303965181
0.07,2100,790,156994,60.87,1.9056572435539367,73496,0.15532477339729667
0.07,2110,793,157566,61.1,1.8885317974457254,73776,0.16412671329453588
0.07,2120,798,158437,66.13,2.1166860830678167,74216,0.18334124505054206
0.07,2130,801,158961,65.75,2.131587850527795,74480,0.2604708755388856
0.07,2140,804,159664,64.87,2.11498119801708,74824,0.11426920723170042
0.07,2150,808,160306,65.73,2.1250168354712513,75152,0.1366535471752286
0.07,2160,812,161111,67.59,2.1722272674025787,75552,0.16140739782713354
0.07,2170,817,162103,71.2,2.2440844757846907,76048,0.14846970257349312
0.07,2180,821,162804,71.43,2.2998325843871275,76400,0.20452155824750662
0.07,2190,823,163355,68.46,2.060119787817171,76672,0.16080156434327364
0.07,2200,826,163938,68.44,2.0624728250943103,76968,0.16111431922763586
0.07,2210,830,164582,69.16,2.0870204681195874,77288,0.15485409134998918
0.07,2220,833,165176,66.39,1.9194523709179863,77584,0.16346834879368544
0.07,2230,838,166185,71.24,2.013315672998701,78088,0.18265676288865507
0.07,2240,841,166824,70.6,1.9556932993383012,78408,0.1611229757545516
0.07,2250,845,167520,71.14,1.9779164316570663,78752,0.1540739240590483
0.07,2260,848,168031,68.2,1.8894682535228926,79008,0.10831772070378065
0.07,2270,852,168848,66.45,1.8273263015277996,79416,0.21542551927268505
0.07,2280,856,169532,66.28,1.7615289381634331,79760,0.1681662907358259
0.07,2290,861,170482,70.27,1.9253623985089627,80240,0.20186670450493693
0.07,2300,864,171042,70.04,1.926849555993105,80520,0.17169002117589116
0.07,2310,867,171712,70.3,1.9226982278359948,80848,0.1476646272931248
0.07,2320,870,172271,69.95,1.924031074235108,81128,0.16970303561538458
0.07,2330,873,172897,66.12,1.8482838983278043,81448,0.11297909263521433
0.07,2340,877,173641,67.17,1.9066155041194557,81816,0.16121119540184736
0.07,2350,880,174165,65.45,1.8652955639588655,82080,0.2098411014303565
0.07,2360,882,174616,64.85,1.847246787198629,82304,0.10067667998373508
0.07,2370,885,175127,61.79,1.7576836558090205,82560,0.17006298154592514
0.07,2380,887,175632,60.0,1.7119243124731258,82808,0.09631475992500782
0.07,2390,891,176316,57.34,1.5789537037725487,83152,0.24027894251048565
0.07,2400,894,176983,58.41,1.5853543532002008,83488,0.14344750391319394
0.07,2410,897,177557,57.45,1.568994063576104,83776,0.13451152434572577
0.07,2420,899,177952,55.81,1.5114375515054843,83968,0.21472242148593068
0.07,2430,901,178291,52.94,1.4257687216828123,84144,0.15852243825793266
0.07,2440,904,178827,50.86,1.379449633887074,84408,0.19010882452130318
0.07,2450,907,179448,51.83,1.3808172640431247,84720,0.1358522188384086
0.07,2460,909,179946,52.3,1.395500823989705,84968,0.12576151662506163
0.07,2470,912,180419,51.92,1.4045769556426102,85208,0.16099573532119393
0.07,2480,915,181037,53.05,1.4656282924511275,85512,0.1231416454538703
0.07,2490,918,181639,52.23,1.4650297030908492,85816,0.19906729459762573
0.07,2500,921,182251,51.68,1.4744551279822518,86120,0.1874626949429512
0.07,2510,925,182869,52.12,1.4964730746444304,86432,0.1863259756937623
0.07,2520,928,183428,53.76,1.5592291491368813,86712,0.18902700580656528
0.07,2530,931,184037,56.46,1.6377353923773956,87016,0.17888433206826448
0.07,2540,933,184453,55.26,1.598852557200211,87224,0.14479760080575943
0.07,2550,937,185191,56.43,1.6493524225932277,87592,0.17402080819010735
0.07,2560,940,185773,57.27,1.6637767710656124,87880,0.13273817929439247
0.07,2570,943,186394,58.75,1.7062750379246938,88192,0.19755501905456185
0.07,2580,945,186857,57.2,1.643829747532894,88424,0.13446175958961248
0.07,2590,948,187393,56.54,1.648549349873601,88696,0.1310396404005587
0.07,2600,951,187929,55.78,1.5923278027148888,88960,0.14125213772058487
0.07,2610,955,188687,57.18,1.623730955217473,89336,0.1566925048828125
0.07,2620,957,189185,56.57,1.6334975197273622,89592,0.14834540453739464
0.07,2630,961,189864,57.27,1.6949980246596004,89928,0.18803922459483147
0.07,2640,966,190872,63.19,1.8772732292528167,90432,0.15771455969661474
0.07,2650,968,191241,59.5,1.7854894374044068,90616,0.18893599789589643
0.07,2660,970,191723,58.5,1.7658568684227758,90856,0.20006601163186133
0.07,2670,975,192576,60.82,1.8539692107195826,91280,0.11322288704104722
0.07,2680,980,193510,65.53,2.044217747547323,91752,0.13533515622839332
0.07,2690,981,193780,62.87,1.9507663526197359,91888,0.13040671381168067
0.07,2700,986,194803,67.74,2.167630560169972,92400,0.17125732405111194
0.07,2710,989,195393,66.06,2.150798911800191,92696,0.22286744602024555
0.07,2720,994,196310,70.25,2.2072472820300995,93152,0.19142058119177818
0.07,2730,998,196962,69.98,2.180802411742229,93480,0.12241706461645663
0.07,2740,1000,197474,65.02,2.0514441323869694,93736,0.20605744514614344
0.07,2750,1003,197951,66.1,2.068202589397596,93968,0.10864111129194498
0.07,2760,1006,198510,66.87,2.1001937177874863,94248,0.15866978093981743
0.07,2770,1007,198862,61.86,1.9584543477896041,94424,0.17868331167846918
0.07,2780,1010,199431,58.21,1.7714936292077745,94712,0.15802945476025343
0.07,2790,1013,199902,60.22,1.8245311117235077,94944,0.14562988001853228
